eval_abs_qs_difference,total timesteps,eval_time_elapsed,eval_ep_rewmean,eval mean 100 episode reward,eval_discount_q,eval_qs_difference,eval_qs,eval_eplenmean,qs_abs_difference,ep_rewmean,update_time,discount_q,n_updates,eplenmean,qs_difference,act_time,train_time,current_lr,fps,time_elapsed,mean 100 episode reward,qs_mean,episodes,env_time,qfs_loss,q_grad_norm
100.49979,140001,2,599.3089031818182,380.0,174.94067548950187,93.70027541317235,255.86305,222.8181818181818,,,,,,,,,,,,,,,,,,
,140630,,,,,,,,86.04211427941401,489.12004994999995,4960,1.5393414743711689,231400,189.37,84.10713845663663,54,2272,0.0003,18,7466,489.1,279.9624,1880,122,118.07962,3182.757
,141487,,,,,,,,63.281322757239344,503.29970067,4995,0.665068214275327,233000,193.07,61.02074615601619,55,2288,0.0003,18,7518,503.3,291.8001,1884,122,116.89213,3243.3318
,142026,,,,,,,,168.4601441611158,502.42543827000003,5023,0.7952505290027266,234200,192.4,168.44691084296764,55,2299,0.0003,18,7558,502.4,220.59781,1888,123,115.69884,3155.566
,142728,,,,,,,,148.26861498537735,513.82921863,5056,0.5267545273789493,235600,195.57,147.74805437097382,55,2313,0.0003,18,7606,513.8,270.23596,1892,123,113.11533,3025.0054
,143231,,,,,,,,175.83638058383428,514.5522922,5078,1.8913031562315232,236600,194.98,175.83638058383428,55,2323,0.0003,18,7639,514.6,248.29874,1896,124,115.78848,3310.0215
,143998,,,,,,,,33.671261263427176,521.23755462,5109,2.6066967787153223,238000,196.2,7.100881969472406,56,2337,0.0003,18,7685,521.2,279.83502,1900,124,127.78093,3453.2734
,144598,,,,,,,,68.8785111064603,519.9471502700001,5136,4.031539617791617,239200,194.38,67.35467915873231,56,2348,0.0003,18,7723,519.9,268.97717,1904,125,112.656715,3075.662
,145217,,,,,,,,179.28213232074043,528.0850829799999,5168,0.41662333743364105,240600,196.04,179.28213232074043,56,2361,0.0003,18,7769,528.1,234.47522,1908,125,124.747185,3191.7732
,145649,,,,,,,,143.92791229693245,507.64605412,5185,9.300825918250972,241400,190.33,143.92791229693245,56,2369,0.0003,18,7795,507.6,271.29376,1912,126,129.46388,3481.6084
,146194,,,,,,,,147.03396940461332,494.08134169,5208,0.8630137314958017,242400,185.29,144.59252689910946,57,2378,0.0003,18,7828,494.1,208.54767,1916,126,131.52074,3637.8872
,146829,,,,,,,,91.84113029601377,483.1715615699999,5238,6.699508029945983,243800,181.51,85.3824970634685,57,2392,0.0003,18,7873,483.2,313.12875,1920,127,121.80989,3389.5276
,147569,,,,,,,,194.55264587203493,489.62686573999997,5269,0.14399045080355816,245200,184.16,194.55264587203493,57,2406,0.0003,18,7919,489.6,261.7661,1924,127,121.96243,3317.7493
,148155,,,,,,,,76.73682862545138,482.4580007799999,5296,4.514891587806087,246400,180.92,68.51367015321185,57,2416,0.0003,18,7957,482.5,267.9546,1928,128,128.19139,3397.7488
,149012,,,,,,,,76.12823912915034,480.43177252000004,5336,0.6978651233371114,248200,179.12,75.96079506307531,58,2434,0.0003,18,8016,480.4,310.83627,1932,128,126.82136,3471.6887
82.36012,150001,3,749.5568330909092,428.9,236.34172402362145,79.99397156216959,298.38388,235.8181818181818,,,,,,,,,,,,,,,,,,
,150140,,,,,,,,74.01370096064802,479.4792660300001,5384,0.07260707662283536,250400,179.94,73.3407537009316,58,2455,0.0003,18,8091,479.5,310.8611,1936,129,116.06043,3106.6072
,150784,,,,,,,,123.45897695185771,465.67046259,5412,2.0209535984735107,251600,176.18,123.40547690894616,59,2468,0.0003,18,8132,465.7,294.1184,1940,130,125.79631,3508.211
,151487,,,,,,,,151.38569035748432,461.29049946999993,5444,0.5411278015019969,253000,174.6,150.9458627772256,59,2481,0.0003,18,8178,461.3,249.33078,1944,131,131.8229,3563.1404
,152271,,,,,,,,127.8937809529856,466.60177137,5479,0.510260814942907,254600,174.51,127.7829594790411,59,2497,0.0003,18,8230,466.6,316.1537,1948,131,131.5337,3446.6953
,152994,,,,,,,,80.39649587187422,471.12534376,5511,4.0582198843999295,256000,175.18,80.1820056346122,60,2510,0.0003,18,8276,471.1,324.71143,1952,132,136.80376,3714.432
,153917,,,,,,,,56.744294305917016,475.40076174000006,5555,0.24897294660900113,258000,174.81,55.29598434742811,60,2530,0.0003,18,8341,475.4,291.42737,1956,133,122.4535,3163.1196
,154972,,,,,,,,41.50479807224941,496.93046793999997,5600,0.0870909888400197,260000,180.68,40.727169226970645,61,2549,0.0003,18,8407,496.9,289.50467,1960,133,122.32085,3173.09
,156174,,,,,,,,36.538894269388685,517.4831556500001,5653,0.030955365389543178,262400,185.44,33.777292499780664,61,2572,0.0003,18,8485,517.5,290.1001,1964,134,119.529015,3244.5945
,157383,,,,,,,,47.121164455504285,535.2198043,5707,0.03148288231583983,264800,190.22,43.20094722314606,62,2595,0.0003,18,8563,535.2,300.68613,1968,135,113.312126,3040.8572
,158616,,,,,,,,211.80854345589108,544.65463903,5765,0.0006863427853098512,267400,192.76,211.80854345589108,62,2620,0.0003,18,8649,544.7,260.69095,1972,136,116.05884,3150.5703
,159398,,,,,,,,124.21794154256766,548.43141396,5797,1.8697909678518752,268800,194.64,124.21794154256766,62,2633,0.0003,18,8695,548.4,278.97437,1976,137,108.37309,2814.671
58.018322,160001,3,997.1490819999999,500.4,243.08787973595943,51.30072703682722,292.36124,292.1818181818182,,,,,,,,,,,,,,,,,,
,160098,,,,,,,,40.564700563819386,550.2847353200001,5827,1.942594630341593,270200,194.68,37.46944774613696,63,2648,0.0003,18,8744,550.3,255.68877,1980,138,106.72596,2673.4026
,161326,,,,,,,,89.58791930769088,558.65653505,5885,0.009175810802319455,272800,198.39,89.04041146259675,63,2674,0.0003,18,8830,558.7,291.81534,1984,139,108.03069,2911.581
,162811,,,,,,,,47.18374158695272,596.8869875900001,5955,0.0024228459989409407,275800,207.85,46.712421202476165,64,2702,0.0003,18,8930,596.9,318.86783,1988,140,116.0805,2971.2622
,163262,,,,,,,,142.98615889668008,586.35604053,5973,2.2632061567312074,276600,205.34,142.98615889668008,64,2709,0.0003,18,8957,586.4,225.32214,1992,140,125.90018,3120.4443
,164097,,,,,,,,97.27150972626953,598.5139892500001,6009,0.31847192437459454,278200,208.66,96.29897997014268,65,2727,0.0003,18,9011,598.5,294.43744,1996,141,118.62534,2906.136
,164779,,,,,,,,185.39045537997384,598.5502300100001,6039,0.2428490414706482,279600,207.81,185.39045537997384,65,2742,0.0003,18,9057,598.6,266.3921,2000,142,116.43883,2984.1912
,165720,,,,,,,,56.563008536457325,614.05566909,6084,0.6522464165068194,281600,211.22,55.681335592906905,66,2763,0.0003,18,9126,614.1,337.45813,2004,143,120.77559,3072.9885
,167205,,,,,,,,60.90608883368375,649.3102594899999,6150,0.005289673545176275,284600,219.88,59.60555910221334,66,2798,0.0003,18,9230,649.3,365.9572,2008,144,134.97926,3420.7578
,168755,,,,,,,,85.1454081025198,692.5855561099999,6213,0.002195147464215263,287600,231.06,85.1454081025198,67,2833,0.0003,18,9330,692.6,365.3061,2012,146,140.00085,3716.214
,169084,,,,,,,,178.81439257787295,686.51589425,6226,9.774276282785635,288200,228.9,178.58654826150476,67,2840,0.0003,18,9351,686.5,260.00436,2016,146,152.74117,3767.872
,169817,,,,,,,,58.48782910230218,690.9006813700001,6260,7.7143266583119665,289800,229.88,54.843508104642204,68,2860,0.0003,18,9406,690.9,339.89316,2020,147,143.7147,3757.846
58.919083,170001,3,1333.6623398181816,585.0,261.6807768053828,40.092717094318054,323.12067,357.6363636363636,,,,,,,,,,,,,,,,,,
,170501,,,,,,,,69.26474064581411,694.50270958,6292,4.989409952979754,291200,229.32,45.31660678302595,68,2875,0.0003,18,9458,694.5,321.08884,2024,148,146.4468,3864.483
,171958,,,,,,,,70.90618752985442,733.2524489500001,6355,0.008718227517246137,294000,238.03,70.14199412133834,69,2908,0.0003,17,9558,733.3,370.78717,2028,149,160.31752,3866.0007
,173181,,,,,,,,302.02266658409343,750.31873832,6409,4.658147178369548e-05,296400,241.69,302.02266658409343,70,2937,0.0003,17,9642,750.3,312.0905,2032,150,169.61713,4373.0835
,174031,,,,,,,,305.26356363658783,747.8841562700001,6450,0.002492408971819646,298200,238.91,305.26356363658783,70,2957,0.0003,17,9704,747.9,316.01456,2036,151,156.76836,4083.5513
,175219,,,,,,,,90.39650261328026,773.34775908,6506,0.12803678366554452,300600,244.35,90.1882224733919,71,2980,0.0003,17,9785,773.3,385.82654,2040,152,172.60117,4338.1885
,176673,,,,,,,,80.42312208398427,801.6675978999999,6569,0.002650167770615098,303400,251.86,75.95049033137012,71,3008,0.0003,17,9878,801.7,327.53088,2044,153,170.07666,4077.6235
,177244,,,,,,,,103.44490033386232,792.0659397000001,6596,1.4729135709672982,304600,249.73,92.75581822256959,71,3019,0.0003,17,9917,792.1,184.75893,2048,153,170.61014,4129.808
,178540,,,,,,,,263.0353489038101,819.9167515899999,6655,0.0005802545618890758,307200,255.46,263.0353489038101,72,3043,0.0003,17,10002,819.9,345.7283,2052,154,151.4451,3689.9377
,179722,,,,,,,,63.16483621837085,831.56378317,6710,0.03241788199712022,309600,258.05,62.371493081929955,72,3065,0.0003,17,10080,831.6,345.02148,2056,155,138.72931,3485.185
82.38741,180001,3,1075.050087727273,663.1,244.44900310597103,74.46731672382816,330.02283,301.54545454545456,,,,,,,,,,,,,,,,,,
,180805,,,,,,,,180.87727169668582,838.1843716100001,6759,0.009937477510528274,311800,258.33,180.87727169668582,73,3087,0.0003,17,10156,838.2,280.16235,2060,156,143.18044,3463.882
,181603,,,,,,,,207.79302002282105,826.1171811400002,6796,0.10824581252305214,313400,254.29,207.79302002282105,73,3104,0.0003,17,10212,826.1,270.64905,2064,157,158.24837,3962.1335
,182092,,,,,,,,192.5045785436808,800.0516375,6813,1.8782627705844843,314200,247.09,190.99144315573173,74,3113,0.0003,17,10239,800.1,269.70844,2068,158,157.40662,3984.9072
,183096,,,,,,,,162.53091826049572,792.597438,6859,0.10080391625058036,316200,244.8,162.53091826049572,74,3132,0.0003,17,10306,792.6,372.80392,2072,158,139.79054,3413.7937
,183676,,,,,,,,192.43729107046127,791.8659997299999,6887,0.6624199682891584,317400,242.78,191.8552574055156,74,3144,0.0003,17,10346,791.9,260.94064,2076,159,149.9897,3791.6335
,184661,,,,,,,,100.31956362637837,804.4907306599999,6935,0.39529436843280463,319400,245.63,100.3170490833215,75,3163,0.0003,17,10415,804.5,373.00012,2080,160,152.00604,3829.0908
,185585,,,,,,,,145.05015800538342,799.4841193699999,6974,0.21509984344874852,321200,242.59,144.84998007532872,75,3185,0.0003,17,10477,799.5,366.67465,2084,161,151.72644,3624.9194
,186288,,,,,,,,185.67717182133623,768.87651168,7007,0.8461845764667532,322600,234.77,185.67717182133623,75,3198,0.0003,17,10524,768.9,337.91534,2088,161,155.02351,3751.6013
,187011,,,,,,,,250.31404310342003,782.0872561600002,7045,0.17958241246709694,324200,237.49,250.31404310342003,76,3215,0.0003,17,10581,782.1,323.72516,2092,162,146.10033,3479.682
,187772,,,,,,,,132.33001494526877,781.0899186700001,7078,1.4852854249492287,325600,236.75,132.04666042262073,76,3230,0.0003,17,10630,781.1,368.9584,2096,162,153.08542,3726.2153
,188493,,,,,,,,318.51949566736215,779.3793091299999,7112,0.009643205225948573,327000,237.14,318.51949566736215,77,3245,0.0003,17,10679,779.4,330.66156,2100,163,159.18672,3800.6726
,189737,,,,,,,,88.75641635656206,792.7209479199998,7174,0.05832669348685715,329600,240.17,88.70355046371823,77,3274,0.0003,17,10772,792.7,391.72064,2104,164,171.50378,3893.9087
183.19276,190001,1,489.51784127272725,680.4,141.95047175932302,180.19483306323156,319.40042,162.72727272727272,,,,,,,,,,,,,,,,,,
,190442,,,,,,,,194.04904520495316,758.7073770699999,7205,0.2650933449449951,331000,232.37,193.85194710944592,78,3288,0.0003,17,10820,758.7,272.54532,2108,165,144.0986,3512.8032
,191323,,,,,,,,181.24487957444506,735.7683605999998,7247,0.038134464479439044,332800,225.68,181.24487957444506,78,3308,0.0003,17,10884,735.8,251.14047,2112,166,169.7225,3923.461
,192191,,,,,,,,205.76942097345048,754.4074902200002,7283,0.07049491434008699,334400,231.07,205.76942097345048,78,3324,0.0003,17,10937,754.4,263.95328,2116,166,147.4566,3557.5088
,193346,,,,,,,,23.787146922548438,774.2216351100002,7338,0.19994455126966135,336800,235.29,12.393594509921469,79,3347,0.0003,17,11017,774.2,371.4858,2120,167,157.68759,3764.7412
,193618,,,,,,,,197.33433472627775,759.89746224,7350,13.213011832036363,337400,231.17,197.11600619076978,79,3353,0.0003,17,11037,759.9,254.59308,2124,168,176.53691,4321.3164
,194327,,,,,,,,105.27799069469805,729.0888065799998,7382,3.44439746379004,338800,223.69,105.17972618944057,79,3368,0.0003,17,11083,729.1,372.72543,2128,168,170.42433,3966.2273
,195442,,,,,,,,64.67786491372931,728.6978213399999,7431,0.17975977019509423,341000,222.61,55.74695006491228,80,3389,0.0003,17,11155,728.7,368.10837,2132,169,170.1947,4046.0703
,196051,,,,,,,,159.54664002739176,719.3279926900001,7457,1.1865757134141222,342200,220.2,158.99805934566055,80,3402,0.0003,17,11195,719.3,281.90646,2136,170,171.96027,4091.3936
,196463,,,,,,,,228.25541663472652,686.9659647199998,7475,5.3566095852865505,343000,212.44,228.25541663472652,80,3410,0.0003,17,11222,687.0,316.0286,2140,170,193.44662,4544.5063
,196818,,,,,,,,161.24114576442358,646.8581120800001,7494,5.7315148576096675,343800,201.45,157.5133124344001,80,3417,0.0003,17,11248,646.9,227.00331,2144,170,189.29076,4328.993
,197659,,,,,,,,195.03132159720636,661.63178059,7531,0.09840264758193931,345400,204.15,194.93226061012294,81,3433,0.0003,17,11302,661.6,305.34006,2148,171,174.87407,4277.677
,198775,,,,,,,,86.43314468334302,655.21685914,7580,0.13136869759864192,347600,202.35,85.97107413880035,81,3457,0.0003,17,11377,655.2,406.65744,2152,172,186.2243,4367.283
,199270,,,,,,,,170.94741375950696,627.1849808800001,7602,1.3386357358341239,348600,195.48,170.6740563062448,81,3466,0.0003,17,11409,627.2,235.29701,2156,172,186.56073,4467.2207
,199732,,,,,,,,169.7626452847078,600.5649839700001,7624,1.8002976543348765,349600,189.27,167.2295407155508,82,3475,0.0003,17,11440,600.6,228.95647,2160,173,190.91232,4600.405
125.95547,200001,2,735.0407997272728,726.3,238.64392736477112,119.95496592301365,336.3978,205.0909090909091,,,,,,,,,,,,,,,,,,
,200417,,,,,,,,200.48630929822937,596.7650632,7655,0.26270723255737627,351000,188.14,200.29601551801218,82,3487,0.0003,17,11488,596.8,281.22806,2164,173,189.06474,4480.215
,201298,,,,,,,,54.7313136337545,617.6269979399999,7690,0.41433900832204457,352600,192.06,53.43602213637566,82,3502,0.0003,17,11539,617.6,342.86774,2168,174,206.36969,4754.5093
,201837,,,,,,,,190.50292544093693,605.9056664999999,7716,0.9881796672462436,353800,187.41,190.16664020376413,83,3514,0.0003,17,11578,605.9,251.88063,2172,174,196.00761,4620.0537
,203322,,,,,,,,32.92471892058674,650.2051400599998,7782,0.005194836597347099,356800,196.46,3.8564014429914097,83,3542,0.0003,17,11673,650.2,349.13766,2176,175,222.73561,5146.8535
,203950,,,,,,,,197.16058796240563,636.2214150399999,7807,0.953562357390401,358000,192.89,197.00141533676404,83,3554,0.0003,17,11712,636.2,328.6682,2180,176,220.16154,5151.2104
,204244,,,,,,,,219.59892931947655,614.8728451999999,7820,13.021903567018427,358600,186.59,219.59892931947655,84,3560,0.0003,17,11731,614.9,268.3376,2184,176,253.0212,5393.8765
,205067,,,,,,,,181.91642306350636,627.9172285699999,7856,0.06534980890993493,360200,187.79,180.3564810792144,84,3574,0.0003,17,11782,627.9,267.39694,2188,177,220.52705,4942.05
,205608,,,,,,,,327.3281379400542,623.18718885,7883,0.07740822348797728,361400,185.97,327.3281379400542,84,3586,0.0003,17,11822,623.2,343.93015,2192,177,223.45227,5173.3633
,206384,,,,,,,,37.12306020024626,630.09797441,7915,1.0029563176381708,362800,186.12,16.226206895104553,84,3598,0.0003,17,11867,630.1,301.0202,2196,178,202.16193,4563.772
,207026,,,,,,,,179.90898810032544,634.3917629499999,7944,0.3538045489752001,364200,185.33,179.5406230682704,85,3613,0.0003,17,11912,634.4,250.30891,2200,178,196.85123,4789.1216
,207632,,,,,,,,175.55584647029175,609.6745991299999,7971,0.5390766529273532,365400,178.95,173.47431064617382,85,3624,0.0003,17,11950,609.7,255.47798,2204,179,221.03653,5124.9653
,208748,,,,,,,,96.52601591390746,634.85196457,8019,0.09172452445882226,367600,183.06,92.19123224768742,86,3645,0.0003,17,12020,634.9,429.10526,2208,180,227.74358,5264.889
,209154,,,,,,,,200.13608964618538,616.88367588,8036,4.226370103936366,368400,178.31,198.89321099367828,86,3652,0.0003,17,12046,616.9,285.5804,2212,180,236.54659,5407.4937
,209800,,,,,,,,202.92756569035876,616.1192084400001,8067,0.3517632278943588,369800,176.09,202.6111497198612,86,3665,0.0003,17,12090,616.1,281.76694,2216,181,222.59648,5397.038
140.9755,210001,2,632.7884175454545,787.2,201.28417555840326,131.44160184568162,313.9419,184.36363636363637,,,,,,,,,,,,,,,,,,
,210442,,,,,,,,194.62885459022888,596.61931425,8093,0.36334429651731964,371000,170.96,189.7499357509244,86,3676,0.0003,17,12131,596.6,268.7715,2220,181,216.46039,5131.637
,211181,,,,,,,,133.74857228940502,618.66562758,8124,1.9446730820474971,372400,175.63,131.01491080615375,86,3689,0.0003,17,12175,618.7,395.4614,2224,182,239.62166,6106.0845
,212111,,,,,,,,43.404901303223205,633.6764957,8166,0.4296944236221135,374400,177.84,30.680565240076568,87,3708,0.0003,17,12239,633.7,367.753,2228,182,220.06932,5532.6675
,212469,,,,,,,,356.97802837834604,602.41019154,8179,0.6529285025219226,375000,170.27,356.97802837834604,87,3714,0.0003,17,12258,602.4,376.76074,2232,183,222.93892,5431.333
,213116,,,,,,,,26.920854254732138,609.0761791200001,8210,13.306161496116,376400,170.65,13.856834231106074,87,3726,0.0003,17,12302,609.1,388.20407,2236,183,218.95744,5352.049
,213702,,,,,,,,179.63709989434847,618.5135039500001,8236,0.6274957973572242,377600,172.39,175.1375328648419,88,3738,0.0003,17,12341,618.5,251.75764,2240,184,208.8867,5605.445
,214691,,,,,,,,64.81075051062548,652.00291483,8274,0.1658980516231798,379400,178.73,64.79824028574708,88,3755,0.0003,17,12398,652.0,377.47043,2244,184,207.42403,4987.9
,214989,,,,,,,,191.7243282181377,629.8766920999999,8287,11.743951384257828,380000,173.3,186.9825068986829,88,3761,0.0003,17,12416,629.9,268.65573,2248,185,197.8295,4916.705
,215295,,,,,,,,191.90897389394544,593.60808484,8300,10.748235342861564,380600,165.2,188.06338800970028,88,3766,0.0003,17,12436,593.6,261.55402,2252,185,205.92043,5504.3486
,215701,,,,,,,,133.5582246400028,591.45162892,8321,26.765484713967787,381600,164.31,133.5582246400028,88,3777,0.0003,17,12468,591.5,359.18253,2256,185,229.48091,6034.259
,216180,,,,,,,,207.54751965990044,592.69218594,8339,2.074340360110141,382400,164.48,206.97295164487284,89,3784,0.0003,17,12494,592.7,282.02002,2260,186,250.56718,6153.587
,216744,,,,,,,,247.40451962942745,587.67895051,8366,0.9213271464634212,383600,163.27,247.40451962942745,89,3795,0.0003,17,12532,587.7,323.73935,2264,186,238.69571,5610.6426
,217065,,,,,,,,193.70564399241556,561.9950173100001,8379,30.34609141087774,384200,157.67,191.33373372575866,89,3801,0.0003,17,12551,562.0,324.31943,2268,186,215.33218,5351.0215
,218248,,,,,,,,63.53009548537001,590.7539312000001,8430,0.10347248878596926,386600,164.11,63.14912872236797,90,3824,0.0003,17,12627,590.8,425.01114,2272,187,264.83005,6143.8975
,219076,,,,,,,,130.31833101815928,556.02903384,8465,1.0393971349943707,388200,157.54,130.31833101815928,90,3839,0.0003,17,12677,556.0,398.67758,2276,188,224.60028,6149.899
,219897,,,,,,,,48.38938362787287,568.7917118099999,8498,0.9022774298049729,389800,159.47,46.24479068449072,90,3855,0.0003,17,12729,568.8,346.04974,2280,189,230.47008,6148.241
134.84047,220001,2,715.9135560909091,805.0,218.5493763935541,131.2081845031771,338.951,191.8181818181818,,,,,,,,,,,,,,,,,,
,220519,,,,,,,,220.99579701702473,581.11003193,8528,0.49061120702456984,391200,162.75,220.99579701702473,90,3868,0.0003,17,12775,581.1,301.43234,2284,189,205.27193,5491.19
,220741,,,,,,,,217.30269038318067,552.19604227,8537,45.795671435570036,391600,156.74,217.30269038318067,91,3872,0.0003,17,12788,552.2,310.44543,2288,189,221.05992,5477.241
,221547,,,,,,,,147.72738448431096,562.67701334,8570,0.5754747087502244,393200,159.39,147.45517021573102,91,3888,0.0003,17,12839,562.7,373.28247,2292,190,230.98515,5734.2417
,221945,,,,,,,,84.80858183191008,545.59880092,8587,81.01244709842001,394000,155.61,84.80858183191008,91,3896,0.0003,17,12864,545.6,398.0407,2296,190,256.6152,6270.359
,222910,,,,,,,,72.43204887063267,553.8947281300001,8631,0.586010071518689,396000,158.84,72.40019235633912,92,3914,0.0003,17,12927,553.9,400.0264,2300,191,216.04932,5392.506
,223798,,,,,,,,139.07916940157511,568.23502569,8665,0.06510603386883151,397600,161.66,136.15569449945698,92,3930,0.0003,17,12978,568.2,241.31049,2304,192,240.37505,5854.325
,224390,,,,,,,,151.4003710347101,540.98429978,8690,2.4893258115875025,398800,156.42,150.5021547670695,92,3941,0.0003,17,13015,541.0,309.75964,2308,192,231.61372,5571.034
,225458,,,,,,,,138.84707498379535,570.0341283099999,8736,0.07485366317160591,401000,163.04,129.9710546867698,93,3964,0.0003,17,13086,570.0,388.64157,2312,193,230.60942,5452.8687
,226388,,,,,,,,47.858404820593776,582.70305159,8776,1.1058848759045832,402800,165.88,39.06086731005305,93,3980,0.0003,17,13143,582.7,407.32318,2316,194,227.7329,5471.935
,227421,,,,,,,,202.61485174330252,599.75007018,8823,0.01745417571367576,405000,169.79,202.56790625211892,94,4001,0.0003,17,13212,599.8,312.0035,2320,195,211.7684,5026.0527
,228421,,,,,,,,38.47220036143797,612.84486565,8865,0.6665219758644946,407000,172.4,-11.331720615980094,94,4020,0.0003,17,13275,612.8,388.0723,2324,196,229.39357,5448.612
,229434,,,,,,,,19.556296560486686,615.5390439799999,8909,1.36280333301892,409000,173.23,2.3327839765008016,94,4037,0.0003,17,13337,615.5,404.5453,2328,196,252.24728,6080.311
112.175446,230001,2,974.4097355454546,839.7,256.7535234651598,103.16179959727428,357.07028,247.63636363636363,,,,,,,,,,,,,,,,,,
,230496,,,,,,,,130.4454371489325,647.7008015499999,8950,0.06893038475546621,411000,180.27,119.02682836910735,95,4057,0.0003,17,13403,647.7,391.843,2332,197,227.5542,5627.5317
,231397,,,,,,,,161.0449926075992,655.5223786399999,8988,0.24802475525237855,412800,182.81,161.0449926075992,95,4075,0.0003,17,13461,655.5,384.95197,2336,198,216.10385,5296.8105
,232058,,,,,,,,206.11266639723897,662.98228161,9018,0.8598068161255207,414200,183.56,206.02770066392517,96,4088,0.0003,17,13504,663.0,338.22012,2340,199,223.89954,5564.464
,232953,,,,,,,,143.43471800385828,655.08562921,9057,0.26577788680236436,416000,182.62,141.90457310383013,96,4104,0.0003,17,13560,655.1,384.74823,2344,199,227.51791,5671.823
,233338,,,,,,,,191.7217658171468,658.9772737900001,9074,8.559486692453365,416800,183.49,191.7217658171468,96,4112,0.0003,17,13586,659.0,288.40048,2348,200,228.80331,5486.7925
,234312,,,,,,,,148.86118425799106,691.7571834699999,9115,0.1323365652802998,418800,190.17,147.9933739985647,97,4131,0.0003,17,13648,691.8,384.4107,2352,200,216.89037,5606.062
,235118,,,,,,,,81.85373210938201,711.8746909,9148,0.6009297056762828,420400,194.17,81.5567804704103,97,4148,0.0003,17,13698,711.9,335.80814,2356,201,227.02228,5634.005
,235475,,,,,,,,185.4673711404086,707.6472959799999,9161,11.703803622819079,421000,192.95,178.7524001340556,97,4153,0.0003,17,13717,707.6,307.9828,2360,201,226.7119,5663.1733
,236699,,,,,,,,57.439342742832025,743.10997101,9213,0.015138010544235858,423400,199.55,37.33248122551405,98,4174,0.0003,17,13793,743.1,339.14615,2364,202,241.29967,5937.9414
,237452,,,,,,,,79.16846743083016,768.0489150099999,9247,5.584219854747434,425000,203.87,75.99237283155225,98,4191,0.0003,17,13843,768.0,457.67404,2368,203,230.06328,5729.564
,238446,,,,,,,,38.680008649973956,763.4034047799998,9290,0.5437777676623795,427000,201.98,15.98318406306526,98,4209,0.0003,17,13906,763.4,417.57355,2372,204,212.99774,5316.2124
,239237,,,,,,,,103.41293300710994,769.1736097499999,9325,1.3848137468795032,428600,201.61,103.12026212537948,99,4223,0.0003,17,13956,769.2,396.38287,2376,204,214.13283,5461.3433
,239858,,,,,,,,212.0308049274447,758.4068872699999,9350,1.3235768324140171,429800,199.61,212.0308049274447,99,4235,0.0003,17,13995,758.4,354.9333,2380,205,226.96008,5725.8164
75.72232,240001,3,1676.6756146363637,946.0,319.61753334269844,31.42115380206694,399.7454,343.8181818181818,,,,,,,,,,,,,,,,,,
,240596,,,,,,,,375.5465121141329,768.79385936,9378,0.010926406435183066,431200,200.77,375.5465121141329,99,4250,0.0003,17,14043,768.8,390.5629,2384,206,220.66365,5730.881
,241729,,,,,,,,51.291567012374536,816.2169673099999,9429,0.16084515927014503,433600,209.88,49.063403445561605,100,4273,0.0003,17,14118,816.2,436.1006,2388,206,233.5473,6004.514
,242820,,,,,,,,63.06022466450224,838.3975171,9477,0.0976188444264054,435800,212.73,58.5345207620295,100,4293,0.0003,17,14188,838.4,398.0145,2392,207,249.14641,6052.4175
,243737,,,,,,,,157.3990155454646,866.2001308900002,9514,0.19638377257674483,437600,217.92,152.03507009678074,101,4311,0.0003,17,14244,866.2,395.69962,2396,208,226.20596,5405.4956
,244892,,,,,,,,46.667529798846125,886.5029501300003,9562,0.09125957964409552,439800,219.82,42.23671388639324,101,4330,0.0003,17,14313,886.5,437.66302,2400,209,235.14905,5569.719
,246108,,,,,,,,62.01563355970971,912.32126246,9616,0.04493945491650014,442400,223.1,56.766019144470235,102,4356,0.0003,17,14395,912.3,458.9393,2404,210,226.75601,5575.8125
,247227,,,,,,,,86.20982079560669,951.70901306,9663,0.12501083430783633,444600,228.37,86.03529388542621,102,4376,0.0003,17,14464,951.7,492.20023,2408,211,220.65549,5580.881
,248457,,,,,,,,80.01345893496446,971.98528272,9715,0.0563179280609265,447000,229.99,79.89522093068695,103,4398,0.0003,17,14538,972.0,483.08176,2412,212,246.63303,6174.906
,249389,,,,,,,,121.21596132564227,974.728554,9752,1.1583632402441382,448800,230.01,120.07831418663866,103,4416,0.0003,17,14595,974.7,512.4205,2416,213,264.7246,6664.709
104.29724,250001,3,1486.316626,1000.6,339.9651992051898,96.11122896016803,469.5326,296.3636363636364,,,,,,,,,,,,,,,,,,
,250622,,,,,,,,30.283834581262077,1001.66446832,9805,0.16220541431827545,451400,232.01,3.815938517153321,104,4443,0.0003,17,14681,1001.7,522.8198,2420,214,243.8693,6035.263
,252190,,,,,,,,65.10892080465246,1045.32128523,9869,0.004572932148878907,454400,237.69,48.14769589337109,104,4472,0.0003,17,14776,1045.3,530.71735,2424,215,267.90408,7083.645
,253545,,,,,,,,99.30188045594664,1074.01793867,9928,0.018740271683994995,457200,241.11,97.87865712927665,105,4498,0.0003,17,14863,1074.0,537.09393,2428,216,281.30063,7052.1543
,254568,,,,,,,,73.2199911516188,1081.82903048,9970,0.8391588041810855,459200,240.72,72.64076344093681,105,4518,0.0003,17,14926,1081.8,547.85516,2432,217,281.09344,6964.2383
,255532,,,,,,,,230.15875941987716,1091.11000515,10013,0.09442126050480593,461200,241.35,230.15875941987716,106,4536,0.0003,17,14988,1091.1,450.92535,2436,217,281.6829,7543.139
