eval_time_elapsed,eval_qs,eval_abs_qs_difference,total timesteps,eval mean 100 episode reward,eval_discount_q,eval_ep_rewmean,eval_qs_difference,eval_eplenmean,act_time,eplenmean,train_time,ep_rewmean,qs_difference,discount_q,mean 100 episode reward,n_updates,current_lr,qs_abs_difference,fps,time_elapsed,env_time,episodes,update_time,qs_mean,qfs_loss,q_grad_norm
0,-1.2187791,3.6854568,1,4.1,3.9153062349207604,4.0,-3.685456576597996,4.0,,,,,,,,,,,,,,,,,,
,,,21,,,,,,0,5.25,0,5.25,-2.371298255157471,2.478589322882905,5.2,0,0.0003,2.371298255157471,35,0,0,4,0,-0.38459826,,
,,,38,,,,,,0,4.75,0,4.75,-2.671274564297994,2.580261938505142,4.8,0,0.0003,2.671274564297994,62,0,0,8,0,-0.6845746,,
,,,59,,,,,,0,4.916666666666667,0,4.916666666666667,-2.172168037923177,2.478589322882905,4.9,0,0.0003,2.172168037923177,89,0,0,12,0,-0.18546803,,
,,,90,,,,,,0,5.625,0,5.625,-4.656594265885639,6.131091398925789,5.6,0,0.0003,4.656594265885639,121,0,0,16,0,-0.26003492,,
,,,109,,,,,,0,5.45,0,5.45,-5.156034374463215,7.8213451173217745,5.5,0,0.0003,5.156034374463215,99,1,0,20,0,-0.28706214,,
,,,135,,,,,,0,5.625,0,5.625,-5.22256034867067,7.290004757877157,5.6,0,0.0003,5.22256034867067,117,1,0,24,0,-0.3535881,,
,,,152,,,,,,0,5.428571428571429,0,5.428571428571429,-2.680150050383568,3.45778296150411,5.4,0,0.0003,2.680150050383568,127,1,0,28,0,-0.2050253,,
,,,169,,,,,,0,5.28125,0,5.28125,-2.1766850815534595,2.580261938505142,5.3,0,0.0003,2.1766850815534595,137,1,0,32,0,-0.18998508,,
,,,198,,,,,,0,5.5,0,5.5,-5.135513964687111,7.073484326563447,5.5,0,0.0003,5.135513964687111,152,1,0,36,0,-0.26654175,,
,,,219,,,,,,0,5.475,0,5.475,-3.118902677339031,4.172990287361707,5.5,0,0.0003,3.118902677339031,153,1,0,40,0,-0.15860386,,
,,,240,,,,,,0,5.454545454545454,0,5.454545454545454,-4.519334067292499,6.7793154777709415,5.5,0,0.0003,4.519334067292499,162,1,0,44,0,-0.12277471,,
,,,270,,,,,,0,5.625,0,5.625,-6.09707062969379,8.64682504473063,5.6,0,0.0003,6.09707062969379,173,1,0,48,0,-0.29264182,,
,,,288,,,,,,0,5.538461538461538,0,5.538461538461538,-2.3919903031309446,2.554459319120091,5.5,0,0.0003,2.3919903031309446,179,1,0,52,0,-0.40529028,,
,,,318,,,,,,0,5.678571428571429,0,5.678571428571429,-3.6325567067383866,4.597776741893853,5.7,0,0.0003,3.6325567067383866,173,1,0,56,0,-0.1903102,,
,,,347,,,,,,0,5.783333333333333,0,5.783333333333333,-4.556277972348022,6.255577388966216,5.8,0,0.0003,4.556277972348022,181,1,0,60,0,-0.1597186,,
,,,371,,,,,,0,5.796875,0,5.796875,-2.322519480319818,2.40497274140396,5.8,0,0.0003,2.322519480319818,187,1,0,64,0,-0.33581948,,
,,,400,,,,,,0,5.882352941176471,0,5.882352941176471,-6.07360659885361,8.73416671184912,5.9,0,0.0003,6.07360659885361,177,2,0,68,0,-0.26917776,,
,,,421,,,,,,0,5.847222222222222,0,5.847222222222222,-3.1092031494197387,4.172990287361707,5.8,0,0.0003,3.1092031494197387,181,2,0,72,0,-0.14890435,,
,,,439,,,,,,0,5.776315789473684,0,5.776315789473684,-3.266260929447128,4.300726154888037,5.8,0,0.0003,3.266260929447128,185,2,0,76,0,-0.30596215,,
,,,462,,,,,,0,5.775,0,5.775,-3.2659388915118712,4.089947780643209,5.8,0,0.0003,3.2659388915118712,189,2,0,80,0,-0.3056401,,
,,,487,,,,,,0,5.7976190476190474,0,5.7976190476190474,-2.180903575452169,2.38092301398992,5.8,0,0.0003,2.180903575452169,194,2,0,84,0,-0.19420357,,
,,,513,,,,,,0,5.829545454545454,0,5.829545454545454,-2.7825613335636854,3.1587443733890668,5.8,0,0.0003,2.7825613335636854,182,2,0,88,0,-0.3074366,,
,,,542,,,,,,0,5.891304347826087,0,5.891304347826087,-4.78122588124125,6.255577388966216,5.9,0,0.0003,4.78122588124125,187,2,1,92,0,-0.3846665,,
,,,569,,,,,,0,5.927083333333333,0,5.927083333333333,-3.2674819633779064,3.9287875191942216,5.9,0,0.0003,3.2674819633779064,191,2,1,96,0,-0.30718318,,
,,,583,,,,,,0,5.83,0,5.83,-2.4544393287420276,2.6592441489738134,5.8,0,0.0003,2.4544393287420276,193,3,1,100,0,-0.4677393,,
,,,605,,,,,,0,5.84,0,5.84,-2.9270376057294607,3.2883171911041633,5.8,0,0.0003,2.9270376057294607,179,3,1,104,1,-0.45191285,,
,,,625,,,,,,0,5.87,0,5.87,-3.2026391998347776,4.215141704405765,5.9,0,0.0003,3.2026391998347776,182,3,1,108,1,-0.2423404,,
,,,655,,,,,,0,5.96,0,5.96,-3.6390368069926047,4.597776741893853,6.0,0,0.0003,3.6390368069926047,186,3,1,112,1,-0.1967903,,
,,,673,,,,,,0,5.83,0,5.83,-2.706357411753893,3.423205131889069,5.8,0,0.0003,2.706357411753893,188,3,1,116,1,-0.23123266,,
,,,702,,,,,,0,5.93,0,5.93,-2.5114764587402347,2.2871051473558914,5.9,0,0.0003,2.5114764587402347,176,3,1,120,1,-0.52477646,,
,,,725,,,,,,0,5.9,0,5.9,-3.069989411574318,4.089947780643209,5.9,0,0.0003,3.069989411574318,179,4,1,124,1,-0.10969061,,
,,,740,,,,,,0,5.88,0,5.88,-3.7399646168668212,5.345889284235237,5.9,0,0.0003,3.7399646168668212,181,4,1,128,1,-0.29771808,,
,,,762,,,,,,0,5.93,0,5.93,-7.075454618298419,11.188665794459492,5.9,0,0.0003,7.075454618298419,183,4,1,132,1,-0.34790638,,
,,,793,,,,,,0,5.95,0,5.95,-2.679205003839493,3.0039344692706127,6.0,0,0.0003,2.679205003839493,186,4,1,136,1,-0.20408025,,
,,,826,,,,,,0,6.07,0,6.07,-7.894786143791084,11.678322885181247,6.1,0,0.0003,7.894786143791084,178,4,1,140,1,-0.2562721,,
,,,847,,,,,,0,6.07,0,6.07,-3.7329468305626654,5.033048642002996,6.1,0,0.0003,3.7329468305626654,181,4,1,144,1,-0.29070032,,
,,,877,,,,,,0,6.07,0,6.07,-3.25928963873954,3.812098601086634,6.1,0,0.0003,3.25928963873954,185,4,1,148,1,-0.29899085,,
,,,894,,,,,,0,6.06,0,6.06,-2.5393994864145917,2.580261938505142,6.1,0,0.0003,2.5393994864145917,187,4,1,152,1,-0.5526995,,
,,,921,,,,,,0,6.03,0,6.03,-5.103664083673877,7.2171047102983845,6.0,0,0.0003,5.103664083673877,177,5,1,156,2,-0.23469186,,
,,,943,,,,,,0,5.96,0,5.96,-2.1541071153004965,2.453803429654076,6.0,0,0.0003,2.1541071153004965,179,5,1,160,2,-0.16740711,,
,,,961,,,,,,0,5.9,0,5.9,-4.692061916626978,6.986831355871687,5.9,0,0.0003,4.692061916626978,181,5,1,164,2,-0.29550254,,
,,,977,,,,,,0,5.77,0,5.77,-2.807583272170782,3.4927100621253633,5.8,0,0.0003,2.807583272170782,182,5,1,168,2,-0.33245853,,
,,,1003,,,,,,0,5.82,0,5.82,-3.2097283408460155,3.9684722416103253,5.8,0,0.0003,3.2097283408460155,173,5,1,172,2,-0.24942951,,
,,,1017,,,,,,0,5.78,0,5.78,-2.464611397814751,2.6592441489738134,5.8,0,0.0003,2.464611397814751,175,5,1,176,2,-0.47791138,,
,,,1036,,,,,,0,5.74,0,5.74,-2.9480100830016136,3.388973080570178,5.7,0,0.0003,2.9480100830016136,176,5,1,180,2,-0.4728853,,
,,,1059,,,,,,0,5.72,0,5.72,-4.573296420909452,6.644407099763299,5.7,0,0.0003,4.573296420909452,179,5,1,184,2,-0.17673707,,
,,,1081,,,,,,0,5.68,0,5.68,-3.235071964603378,4.13126038448809,5.7,0,0.0003,3.235071964603378,181,5,1,188,2,-0.27477315,,
,,,1099,,,,,,0,5.57,0,5.57,-2.1817148741404218,2.554459319120091,5.6,0,0.0003,2.1817148741404218,183,5,1,192,2,-0.19501488,,
,,,1123,,,,,,0,5.54,0,5.54,-3.2655307338056105,4.049048302836777,5.5,0,0.0003,3.2655307338056105,172,6,1,196,3,-0.30523196,,
,,,1146,,,,,,0,5.63,0,5.63,-3.1255383044895666,4.089947780643209,5.6,0,0.0003,3.1255383044895666,174,6,1,200,3,-0.1652395,,
,,,1163,,,,,,0,5.58,0,5.58,-3.995618087582243,6.143888162487761,5.6,0,0.0003,3.995618087582243,176,6,1,204,3,-0.07462604,,
,,,1188,,,,,,0,5.63,0,5.63,-4.229079456943439,5.669240205094083,5.6,0,0.0003,4.229079456943439,178,6,1,208,3,-0.3080874,,
,,,1214,,,,,,0,5.59,0,5.59,-5.985174781289515,9.001520883613319,5.6,0,0.0003,5.985174781289515,169,7,1,212,3,-0.18074594,,
,,,1235,,,,,,0,5.62,0,5.62,-2.1380205170631412,2.478589322882905,5.6,0,0.0003,2.1380205170631412,171,7,1,216,3,-0.15132052,,
,,,1256,,,,,,0,5.54,0,5.54,-2.4604620477875074,2.478589322882905,5.5,0,0.0003,2.4604620477875074,172,7,2,220,3,-0.47376204,,
,,,1281,,,,,,0,5.56,0,5.56,-2.741379722666502,3.1906508822111785,5.6,0,0.0003,2.741379722666502,174,7,2,224,3,-0.266255,,
,,,1298,,,,,,0,5.58,0,5.58,-2.175328489772479,2.580261938505142,5.6,0,0.0003,2.175328489772479,175,7,2,228,3,-0.18862848,,
,,,1330,,,,,,0,5.68,0,5.68,-3.3155167952594295,3.7362378389250104,5.7,0,0.0003,3.3155167952594295,164,8,2,232,4,-0.355218,,
,,,1347,,,,,,0,5.54,0,5.54,-3.367167459469749,4.344167833220239,5.5,0,0.0003,3.367167459469749,165,8,2,236,4,-0.40686864,,
,,,1365,,,,,,0,5.39,0,5.39,-3.6505787000774483,5.187111026604166,5.4,0,0.0003,3.6505787000774483,166,8,2,240,4,-0.2083322,,
,,,1388,,,,,,0,5.41,0,5.41,-3.2331572011527556,4.089947780643209,5.4,0,0.0003,3.2331572011527556,168,8,2,244,4,-0.2728584,,
,,,1409,,,,,,0,5.32,0,5.32,-2.699614200454712,3.321532516266832,5.3,0,0.0003,2.699614200454712,157,8,2,248,4,-0.22448945,,
,,,1431,,,,,,0,5.37,0,5.37,-3.2446787685570255,4.13126038448809,5.4,0,0.0003,3.2446787685570255,158,9,2,252,4,-0.28437996,,
,,,1446,,,,,,0,5.25,0,5.25,-2.1673831210851673,2.632651707484075,5.2,0,0.0003,2.1673831210851673,159,9,2,256,4,-0.18068312,,
,,,1464,,,,,,0,5.21,0,5.21,-3.7843722428599142,5.187111026604166,5.2,0,0.0003,3.7843722428599142,160,9,2,260,4,-0.34212574,,
,,,1486,,,,,,0,5.25,0,5.25,-3.087434761267616,4.13126038448809,5.2,0,0.0003,3.087434761267616,161,9,2,264,4,-0.12713596,,
,,,1510,,,,,,0,5.33,0,5.33,-3.7320404425977807,4.883562064286864,5.3,0,0.0003,3.7320404425977807,151,9,2,268,5,-0.28979394,,
,,,1534,,,,,,0,5.31,0,5.31,-3.3499906987366215,4.049048302836777,5.3,0,0.0003,3.3499906987366215,153,10,2,272,5,-0.3896919,,
,,,1573,,,,,,0,5.56,0,5.56,-10.141157001781187,15.043957477530334,5.6,0,0.0003,10.141157001781187,155,10,2,276,5,-0.2772229,,
,,,1602,,,,,,0,5.66,0,5.66,-4.085154837473115,5.445849520744957,5.7,0,0.0003,4.085154837473115,147,10,2,280,6,-0.1641628,,
,,,1619,,,,,,0,5.6,0,5.6,-2.8165076875058412,3.45778296150411,5.6,0,0.0003,2.8165076875058412,148,10,2,284,6,-0.34138292,,
,,,1661,,,,,,0,5.8,0,5.8,-3.7309491734424376,4.075399747542985,5.8,0,0.0003,3.7309491734424376,151,10,2,288,6,-0.28870264,,
,,,1683,,,,,,0,5.84,0,5.84,-3.043629113298416,3.2883171911041633,5.8,0,0.0003,3.043629113298416,152,11,2,292,6,-0.5685044,,
,,,1705,,,,,,0,5.82,0,5.82,-3.576129034233008,4.982718155582965,5.8,0,0.0003,3.576129034233008,145,11,2,296,6,-0.13388252,,
,,,1723,,,,,,0,5.77,0,5.77,-3.5993043632029633,5.187111026604166,5.8,0,0.0003,3.5993043632029633,146,11,2,300,6,-0.15705784,,
,,,1751,,,,,,0,5.88,0,5.88,-3.2763549402770535,3.8894996440022798,5.9,0,0.0003,3.2763549402770535,147,11,2,304,6,-0.31605613,,
,,,1776,,,,,,0,5.88,0,5.88,-2.996573313784361,3.1906508822111785,5.9,0,0.0003,2.996573313784361,149,11,2,308,6,-0.52144855,,
,,,1800,,,,,,0,5.86,0,5.86,-4.729393944777536,6.577963028765667,5.9,0,0.0003,4.729393944777536,142,12,2,312,7,-0.3328346,,
,,,1817,,,,,,0,5.82,0,5.82,-3.8395705496985855,5.239506087478956,5.8,0,0.0003,3.8395705496985855,143,12,2,316,7,-0.39732406,,
,,,1834,,,,,,0,5.78,0,5.78,-3.7257903082389774,5.239506087478956,5.8,0,0.0003,3.7257903082389774,144,12,2,320,7,-0.2835438,,
,,,1852,,,,,,0,5.71,0,5.71,-3.2451703176316755,4.300726154888037,5.7,0,0.0003,3.2451703176316755,145,12,2,324,7,-0.28487152,,
,,,1869,,,,,,0,5.71,0,5.71,-2.196439883740743,2.580261938505142,5.7,0,0.0003,2.196439883740743,145,12,2,328,7,-0.20973988,,
,,,1883,,,,,,0,5.53,0,5.53,-2.500557404390971,2.6592441489738134,5.5,0,0.0003,2.500557404390971,146,12,2,332,7,-0.5138574,,
,,,1899,,,,,,0,5.52,0,5.52,-3.7055016048966984,5.292430391392885,5.5,0,0.0003,3.7055016048966984,147,12,2,336,7,-0.2632551,,
,,,1927,,,,,,0,5.62,0,5.62,-6.944579922039105,10.533906743765577,5.6,0,0.0003,6.944579922039105,140,13,3,340,8,-0.21703164,,
,,,1954,,,,,,0,5.66,0,5.66,-3.1996204540547866,3.9287875191942216,5.7,0,0.0003,3.1996204540547866,141,13,3,344,8,-0.23932166,,
,,,1975,,,,,,0,5.66,0,5.66,-4.190729004673613,5.901794454771974,5.7,0,0.0003,4.190729004673613,142,13,3,348,8,-0.26973698,,
,,,1991,,,,,,0,5.6,0,5.6,-2.482944529883067,2.6063251904092346,5.6,0,0.0003,2.482944529883067,142,13,3,352,8,-0.49624455,,
,,,2006,,,,,,0,5.6,0,5.6,-2.6949389872071743,3.527989961742792,5.6,0,0.0003,2.6949389872071743,134,14,3,356,9,-0.21981424,,
,,,2027,,,,,,0,5.63,0,5.63,-3.491070769768669,4.172990287361707,5.6,0,0.0003,3.491070769768669,135,14,3,360,9,-0.53077203,,
,,,2042,,,,,,0,5.56,0,5.56,-2.1600973622322086,2.632651707484075,5.6,0,0.0003,2.1600973622322086,135,15,3,364,9,-0.17339736,,
,,,2089,,,,,,0,5.79,0,5.79,-2.365869558485349,1.9086207193518212,5.8,0,0.0003,2.365869558485349,138,15,3,368,9,-0.37916958,,
,,,2109,,,,,,0,5.75,0,5.75,-3.240213047009422,4.215141704405765,5.8,0,0.0003,3.240213047009422,130,16,3,372,10,-0.27991426,,
,,,2131,,,,,,0,5.58,0,5.58,-2.4129513394157094,2.453803429654076,5.6,0,0.0003,2.4129513394157094,131,16,3,376,10,-0.42625132,,
,,,2161,,,,,,0,5.59,0,5.59,-3.7181272780616226,4.597776741893853,5.6,0,0.0003,3.7181272780616226,132,16,3,380,10,-0.27588078,,
,,,2182,,,,,,0,5.63,0,5.63,-3.673393790992016,5.033048642002996,5.6,0,0.0003,3.673393790992016,133,16,3,384,10,-0.23114729,,
,,,2204,,,,,,0,5.43,0,5.43,-3.238397197466804,4.13126038448809,5.4,0,0.0003,3.238397197466804,127,17,3,388,10,-0.2780984,,
,,,2226,,,,,,0,5.43,0,5.43,-2.7033586983499527,3.2883171911041633,5.4,0,0.0003,2.7033586983499527,128,17,3,392,10,-0.22823395,,
,,,2247,,,,,,0,5.42,0,5.42,-2.9743515473721027,3.321532516266832,5.4,0,0.0003,2.9743515473721027,129,17,3,396,10,-0.4992268,,
,,,2269,,,,,,0,5.46,0,5.46,-3.714769572091017,4.982718155582965,5.5,0,0.0003,3.714769572091017,130,17,3,400,10,-0.27252305,,
,,,2294,,,,,,0,5.43,0,5.43,-3.6393777107913436,4.834726443643996,5.4,0,0.0003,3.6393777107913436,131,17,3,404,10,-0.1971312,,
,,,2318,,,,,,0,5.42,0,5.42,-3.746375933360968,4.883562064286864,5.4,0,0.0003,3.746375933360968,125,18,3,408,11,-0.30412942,,
,,,2334,,,,,,0,5.34,0,5.34,-4.174365654265195,6.205947638876525,5.3,0,0.0003,4.174365654265195,126,18,3,412,11,-0.25337362,,
,,,2367,,,,,,0,5.5,0,5.5,-10.47570714117274,16.865433911785413,5.5,0,0.0003,10.47570714117274,127,18,3,416,11,-0.1754264,,
,,,2387,,,,,,0,5.53,0,5.53,-2.665899544667959,3.3550833497644765,5.5,0,0.0003,2.665899544667959,128,18,3,420,11,-0.1907748,,
,,,2403,,,,,,0,5.51,0,5.51,-2.7948414941248894,3.4927100621253633,5.5,0,0.0003,2.7948414941248894,122,19,3,424,12,-0.31971675,,
,,,2438,,,,,,0,5.69,0,5.69,-4.21377753966297,5.127159220406327,5.7,0,0.0003,4.21377753966297,123,19,3,428,12,-0.2927855,,
,,,2472,,,,,,0,5.89,0,5.89,-2.7074717429397106,2.914714611598806,5.9,0,0.0003,2.7074717429397106,124,19,3,432,12,-0.232347,,
,,,2496,,,,,,0,5.97,0,5.97,-3.3770539448079604,4.049048302836777,6.0,0,0.0003,3.3770539448079604,125,19,3,436,12,-0.4167551,,
,,,2512,,,,,,0,5.85,0,5.85,-2.1599533623774847,2.6063251904092346,5.8,0,0.0003,2.1599533623774847,119,21,3,440,13,-0.17325337,,
,,,2527,,,,,,0,5.73,0,5.73,-2.4461146857659024,2.632651707484075,5.7,0,0.0003,2.4461146857659024,119,21,3,444,13,-0.4594147,,
,,,2552,,,,,,0,5.77,0,5.77,-2.193525653711955,2.38092301398992,5.8,0,0.0003,2.193525653711955,120,21,3,448,13,-0.20682566,,
,,,2570,,,,,,0,5.79,0,5.79,-3.184782342654182,4.300726154888037,5.8,0,0.0003,3.184782342654182,121,21,3,452,13,-0.22448353,,
,,,2596,,,,,,0,5.9,0,5.9,-2.171968943508466,2.357113783850021,5.9,0,0.0003,2.171968943508466,121,21,3,456,13,-0.18526895,,
,,,2610,,,,,,0,5.83,0,5.83,-2.7018400167045593,3.563626223982618,5.8,0,0.0003,2.7018400167045593,115,22,4,460,15,-0.22671527,,
,,,2637,,,,,,0,5.95,0,5.95,-2.599834650468588,3.127156929655176,6.0,0,0.0003,2.599834650468588,116,22,4,464,15,-0.124709904,,
,,,2656,,,,,,0,5.67,0,5.67,-2.6929007542250156,3.388973080570178,5.7,0,0.0003,2.6929007542250156,117,22,4,468,15,-0.217776,,
,,,2676,,,,,,0,5.67,0,5.67,-4.693492631129908,6.84779341188984,5.7,0,0.0003,4.693492631129908,117,22,4,472,15,-0.29693326,,
,,,2700,,,,,,0,5.69,0,5.69,-5.562654615128379,8.306767196175933,5.7,0,0.0003,5.562654615128379,113,23,4,476,16,-0.22440036,,
,,,2728,,,,,,0,5.67,0,5.67,-7.820724141589209,12.280173579533525,5.7,0,0.0003,7.820724141589209,114,23,4,480,16,-0.18221007,,
,,,2749,,,,,,0,5.67,0,5.67,-2.36874986602068,2.478589322882905,5.7,0,0.0003,2.36874986602068,114,23,4,484,16,-0.38204983,,
,,,2765,,,,,,0,5.61,0,5.61,-2.6975406219182014,3.4927100621253633,5.6,0,0.0003,2.6975406219182014,115,23,4,488,16,-0.22241586,,
,,,2789,,,,,,0,5.63,0,5.63,-4.563340840563166,6.577963028765667,5.6,0,0.0003,4.563340840563166,116,23,4,492,16,-0.16678149,,
,,,2810,,,,,,0,5.63,0,5.63,-4.311301456707882,5.901794454771974,5.6,0,0.0003,4.311301456707882,111,25,4,496,17,-0.39030942,,
,,,2828,,,,,,0,5.59,0,5.59,-2.195977739127477,2.554459319120091,5.6,0,0.0003,2.195977739127477,112,25,4,500,17,-0.20927775,,
,,,2851,,,,,,0,5.57,0,5.57,-3.6920284654417777,4.932890974027137,5.6,0,0.0003,3.6920284654417777,112,25,4,504,17,-0.24978195,,
,,,2872,,,,,,0,5.54,0,5.54,-4.671512650959182,6.7793154777709415,5.5,0,0.0003,4.671512650959182,113,25,4,508,17,-0.2749533,,
,,,2889,,,,,,0,5.55,0,5.55,-2.710698596846819,3.45778296150411,5.5,0,0.0003,2.710698596846819,113,25,4,512,17,-0.23557384,,
,,,2925,,,,,,0,5.58,0,5.58,-5.051103365978587,6.592949629753001,5.6,0,0.0003,5.051103365978587,109,26,4,516,18,-0.18213113,,
,,,2947,,,,,,0,5.6,0,5.6,-3.6035759176531568,4.982718155582965,5.6,0,0.0003,3.6035759176531568,109,26,4,520,18,-0.1613294,,
,,,2963,,,,,,0,5.6,0,5.6,-2.8749200326321125,3.4927100621253633,5.6,0,0.0003,2.8749200326321125,110,26,4,524,18,-0.3997953,,
,,,2985,,,,,,0,5.47,0,5.47,-2.7132908363757133,3.2883171911041633,5.5,0,0.0003,2.7132908363757133,110,26,4,528,18,-0.2381661,,
,,,3023,,,,,,0,5.51,0,5.51,-7.110416031603959,9.52667643887595,5.5,0,0.0003,7.110416031603959,106,28,4,532,20,-0.38286778,,
,,,3043,,,,,,0,5.47,0,5.47,-4.717997208870935,6.84779341188984,5.5,0,0.0003,4.717997208870935,106,28,4,536,20,-0.32143787,,
,,,3065,,,,,,0,5.53,0,5.53,-2.440848225486279,2.453803429654076,5.5,0,0.0003,2.440848225486279,107,28,4,540,20,-0.45414826,,
,,,3092,,,,,,0,5.65,0,5.65,-4.650410498194384,6.382590948848297,5.7,0,0.0003,4.650410498194384,108,28,4,544,20,-0.25385112,,
,,,3108,,,,,,0,5.56,0,5.56,-2.712713230114937,3.4927100621253633,5.6,0,0.0003,2.712713230114937,104,29,4,548,21,-0.23758848,,
,,,3129,,,,,,0,5.59,0,5.59,-2.6487856653449535,3.321532516266832,5.6,0,0.0003,2.6487856653449535,104,29,4,552,21,-0.1736609,,
,,,3147,,,,,,0,5.51,0,5.51,-2.162498873106639,2.554459319120091,5.5,0,0.0003,2.162498873106639,105,29,4,556,21,-0.17579888,,
,,,3171,,,,,,0,5.61,0,5.61,-4.721557257398951,6.577963028765667,5.6,0,0.0003,4.721557257398951,105,30,4,560,21,-0.3249979,,
,,,3201,,,,,,0,5.64,0,5.64,-2.342969617875417,2.2642340958823324,5.6,0,0.0003,2.342969617875417,102,31,4,564,22,-0.35626963,,
,,,3234,,,,,,0,5.78,0,5.78,-5.585680837864023,7.58837510453804,5.8,0,0.0003,5.585680837864023,102,31,4,568,22,-0.24742655,,
,,,3260,,,,,,0,5.84,0,5.84,-4.129722588506081,5.612547803043142,5.8,0,0.0003,4.129722588506081,103,31,4,572,22,-0.20873056,,
,,,3280,,,,,,0,5.8,0,5.8,-2.554663004112244,2.503625578669601,5.8,0,0.0003,2.554663004112244,104,31,4,576,22,-0.567963,,
,,,3309,,,,,,0,5.81,0,5.81,-7.454448195291421,11.28862603096921,5.8,0,0.0003,7.454448195291421,99,33,4,580,24,-0.26990917,,
,,,3336,,,,,,0,5.87,0,5.87,-2.6871441041049957,3.127156929655176,5.9,0,0.0003,2.6871441041049957,100,33,5,584,24,-0.21201935,,
,,,3355,,,,,,0,5.9,0,5.9,-3.111789488833858,4.257718893339156,5.9,0,0.0003,3.111789488833858,100,33,5,588,24,-0.15149069,,
,,,3369,,,,,,0,5.8,0,5.8,-2.6696212959406376,3.563626223982618,5.8,0,0.0003,2.6696212959406376,101,33,5,592,24,-0.19449654,,
,,,3400,,,,,,0,5.9,0,5.9,-2.676106493633747,3.0039344692706127,5.9,0,0.0003,2.676106493633747,97,34,5,596,25,-0.20098174,,
,,,3421,,,,,,0,5.93,0,5.93,-4.708386961072671,6.7793154777709415,5.9,0,0.0003,4.708386961072671,98,34,5,600,25,-0.3118276,,
,,,3450,,,,,,0,5.99,0,5.99,-5.560425221109729,7.899652950399034,6.0,0,0.0003,5.560425221109729,98,34,5,604,25,-0.22217098,,
,,,3470,,,,,,0,5.98,0,5.98,-3.2100602463302153,4.215141704405765,6.0,0,0.0003,3.2100602463302153,99,34,5,608,25,-0.24976143,,
,,,3488,,,,,,0,5.99,0,5.99,-2.5373046811739606,2.554459319120091,6.0,0,0.0003,2.5373046811739606,99,35,5,612,25,-0.55060464,,
,,,3505,,,,,,0,5.8,0,5.8,-2.686988148551941,3.45778296150411,5.8,0,0.0003,2.686988148551941,96,36,5,616,26,-0.2118634,,
,,,3528,,,,,,0,5.81,0,5.81,-5.167861589187703,7.513152912532277,5.8,0,0.0003,5.167861589187703,96,36,5,620,26,-0.29888934,,
,,,3562,,,,,,0,5.99,0,5.99,-2.4933411991914114,2.1750142382105255,6.0,0,0.0003,2.4933411991914114,97,36,5,624,26,-0.5066412,,
,,,3597,,,,,,0,6.12,0,6.12,-2.463213187090556,2.1532640958284204,6.1,0,0.0003,2.463213187090556,98,36,5,628,26,-0.47651318,,
,,,3610,,,,,,0,5.87,0,5.87,-2.694910876166582,3.599622448467291,5.9,0,0.0003,2.694910876166582,94,38,5,632,28,-0.21978612,,
,,,3634,,,,,,0,5.91,0,5.91,-3.745804436576281,4.883562064286864,5.9,0,0.0003,3.745804436576281,94,38,5,636,28,-0.30355793,,
,,,3657,,,,,,0,5.92,0,5.92,-4.632991248443711,6.644407099763299,5.9,0,0.0003,4.632991248443711,95,38,5,640,28,-0.2364319,,
,,,3690,,,,,,0,5.98,0,5.98,-6.0995058208049215,8.390005694077084,6.0,0,0.0003,6.0995058208049215,96,38,5,644,28,-0.29507697,,
,,,3705,,,,,,0,5.97,0,5.97,-2.749553803068161,3.527989961742792,6.0,0,0.0003,2.749553803068161,92,40,5,648,30,-0.27442905,,
,,,3726,,,,,,0,5.97,0,5.97,-5.527363724196296,8.561038603745788,6.0,0,0.0003,5.527363724196296,92,40,5,652,30,-0.18910947,,
,,,3744,,,,,,0,5.97,0,5.97,-2.7759861645219326,3.423205131889069,6.0,0,0.0003,2.7759861645219326,92,40,5,656,30,-0.30086142,,
,,,3759,,,,,,0,5.88,0,5.88,-2.18844074669679,2.632651707484075,5.9,0,0.0003,2.18844074669679,93,40,5,660,30,-0.20174074,,
,,,3784,,,,,,0,5.83,0,5.83,-3.7200355480829024,4.834726443643996,5.8,0,0.0003,3.7200355480829024,93,40,5,664,30,-0.27778903,,
,,,3802,,,,,,0,5.68,0,5.68,-2.1831355756839117,2.554459319120091,5.7,0,0.0003,2.1831355756839117,90,41,5,668,31,-0.19643557,,
,,,3825,,,,,,0,5.65,0,5.65,-3.2736483946856993,4.089947780643209,5.7,0,0.0003,3.2736483946856993,91,41,5,672,31,-0.3133496,,
,,,3858,,,,,,0,5.78,0,5.78,-4.18264590916565,5.231261320688018,5.8,0,0.0003,4.18264590916565,91,42,5,676,31,-0.26165387,,
,,,3879,,,,,,0,5.7,0,5.7,-2.183268230787913,2.478589322882905,5.7,0,0.0003,2.183268230787913,92,42,5,680,31,-0.19656824,,
,,,3893,,,,,,0,5.57,0,5.57,-2.7198528048512935,3.563626223982618,5.6,0,0.0003,2.7198528048512935,92,42,5,684,31,-0.24472806,,
,,,3917,,,,,,0,5.62,0,5.62,-4.533702510111022,6.577963028765667,5.6,0,0.0003,4.533702510111022,89,43,5,688,33,-0.13714315,,
,,,3943,,,,,,0,5.74,0,5.74,-5.098951160968332,7.290004757877157,5.7,0,0.0003,5.098951160968332,90,43,5,692,33,-0.22997893,,
