eval_qs_difference,eval_eplenmean,eval_ep_rewmean,total timesteps,eval mean 100 episode reward,eval_abs_qs_difference,eval_qs,eval_discount_q,eval_time_elapsed,time_elapsed,qs_mean,discount_q,fps,qs_abs_difference,mean 100 episode reward,episodes,n_updates,env_time,qs_difference,current_lr,update_time,train_time,eplenmean,act_time,ep_rewmean,qfs_loss,q_grad_norm
-1.1685492693394517,23.545454545454547,3.8380606363636365,1,3.8,2.4192817,-0.7634764,3.8341776903913556,0,,,,,,,,,,,,,,,,,,
,,,153179,,,,,,8023,356.25684,3.054417229633114,19,67.07248934912947,738.1,1856,256400,129,65.66768777374607,0.0003,5360,2407,209.08,59,738.1454201100001,74.90747,1833.7449
,,,155121,,,,,,8145,385.429,0.0022160216482983437,19,34.38697157014375,815.5,1860,260400,130,16.367854048783027,0.0003,5442,2445,228.17,60,815.4755130399999,67.96693,1667.9625
,,,156437,,,,,,8225,349.16107,0.041408673205828576,19,21.144311387617073,836.5,1864,263000,131,18.328144000458988,0.0003,5497,2468,232.65,60,836.4803993199998,76.050705,2041.1312
,,,157580,,,,,,8294,356.61075,0.010085436659500369,18,171.70066556743322,847.4,1868,265200,132,169.94850996437924,0.0003,5541,2490,234.71,61,847.3950258299999,79.47371,2002.34
,,,158537,,,,,,8355,331.55408,0.7395797194695735,18,16.0085923101178,847.7,1872,267200,133,4.848180350553517,0.0003,5584,2507,234.17,61,847.72466719,83.03912,2084.232
,,,159904,,,,,,8441,335.1923,0.00416331167974374,18,55.852455373388175,878.6,1876,270000,134,54.65883996948125,0.0003,5642,2534,240.68,62,878.6340258200001,70.109276,1880.7173
48.500566181806605,364.27272727272725,1471.7261428181819,160001,784.6,54.34054,352.25378,324.47311729538427,4,,,,,,,,,,,,,,,,,,
,,,160951,,,,,,8506,341.32565,0.1832821697561448,18,34.75611954557504,901.4,1880,272000,135,34.05511316017832,0.0003,5683,2552,245.67,62,901.3635291200001,95.35637,2372.6072
,,,161810,,,,,,8561,367.62183,0.3551911856725517,18,130.8139134121976,908.1,1884,273800,135,130.8139134121976,0.0003,5721,2568,246.52,62,908.0583726199998,86.03806,2235.2588
,,,163037,,,,,,8635,387.406,0.2035292902924971,18,47.27587800235066,931.5,1888,276200,136,47.08581348222971,0.0003,5772,2590,251.45,63,931.4787735699999,74.27641,2013.6631
,,,163889,,,,,,8684,336.62613,0.43745119027020685,18,90.32727001341514,939.5,1892,277800,137,86.40575999232068,0.0003,5803,2606,252.39,63,939.5397338399999,73.05062,2006.751
,,,164665,,,,,,8733,344.01285,0.8444216116396525,18,103.60242778938543,949.5,1896,279400,138,103.21240391250522,0.0003,5836,2620,254.3,64,949.53332398,87.23622,2504.1895
,,,165831,,,,,,8806,361.91946,0.10132292863986009,18,68.4220909427521,962.2,1900,281800,139,51.88892723321067,0.0003,5887,2641,256.92,64,962.2032309300002,60.55724,1656.0789
,,,166137,,,,,,8825,382.2569,1.0417725247343728,18,364.23129691608494,945.0,1904,282400,139,364.23129691608494,0.0003,5900,2646,252.33,64,945.0425288900001,73.25737,2001.1696
,,,167354,,,,,,8898,378.8992,0.12327707440849538,18,54.87825610076579,941.0,1908,284800,140,54.219807211073146,0.0003,5949,2669,251.05,65,941.0354944799999,77.96719,2058.381
,,,168220,,,,,,8954,349.78043,0.6435721159041026,18,81.95224392117909,950.7,1912,286600,141,81.73463149666885,0.0003,5985,2688,252.75,65,950.69159397,81.40817,2156.0881
,,,168894,,,,,,8990,301.05988,0.8090039032296882,18,138.3204079151599,927.1,1916,287800,141,136.62929512574726,0.0003,6009,2699,246.07,66,927.1187016599999,78.75837,2022.8419
,,,169497,,,,,,9027,327.31445,2.417452932721022,18,130.91603417882797,906.8,1920,289000,142,130.91603417882797,0.0003,6034,2709,240.47,66,906.8134956499999,75.36448,2011.4728
122.02465795862803,130.54545454545453,480.71739327272735,170001,835.2,125.70423,310.02982,235.12274892111566,1,,,,,,,,,,,,,,,,,,
,,,170092,,,,,,9066,321.73505,5.6365439541086,18,64.16695010433547,888.3,1924,290200,142,64.04060477416304,0.0003,6059,2720,235.16,66,888.2843413100001,80.1091,2059.235
,,,170646,,,,,,9103,326.74844,2.1966857254706036,18,164.88686889503768,877.7,1928,291400,143,164.7801132538604,0.0003,6083,2732,231.96,66,877.68788206,69.856995,1787.0038
,,,171269,,,,,,9138,360.78452,22.245694472948085,18,46.525485947424855,877.3,1932,292600,143,38.86905155206858,0.0003,6107,2743,231.51,67,877.2510250199999,77.394905,2004.5581
,,,171598,,,,,,9157,382.49957,0.3420803845215333,18,372.31209893742,847.6,1936,293200,144,372.31209893742,0.0003,6119,2749,223.54,67,847.6336095600001,76.85379,2001.2953
,,,172263,,,,,,9200,340.8796,0.9419600398410085,18,169.7783895005055,844.7,1940,294600,144,169.4826843910134,0.0003,6147,2762,222.62,67,844.68227441,99.34776,2286.8523
,,,173006,,,,,,9249,337.10825,0.9448812333474067,18,122.01137419832246,836.1,1944,296200,145,121.83470831080521,0.0003,6180,2778,219.76,68,836.14605288,106.132835,2464.1375
,,,173644,,,,,,9286,327.1176,0.8124804732349432,18,179.65147987952056,836.3,1948,297400,146,178.05569756936447,0.0003,6204,2790,219.92,68,836.27201236,111.30466,2230.1235
,,,174576,,,,,,9342,368.3461,0.7900078537065144,18,55.4333113783624,846.2,1952,299200,147,52.98716212047228,0.0003,6240,2807,221.94,69,846.2319234700001,119.13891,2525.9858
,,,175506,,,,,,9404,307.77994,0.223836955396907,18,57.24069314467856,853.3,1956,301200,148,55.020632682501194,0.0003,6280,2828,223.27,69,853.27206442,93.715965,2229.09
,,,176166,,,,,,9441,326.433,4.092541539412875,18,61.26905193989082,801.0,1960,302400,148,59.2170695395303,0.0003,6304,2840,210.45,69,800.9871553999998,89.27339,2197.722
,,,176846,,,,,,9485,306.54547,6.039203146072161,18,33.13794139776285,774.9,1964,303800,149,17.105014890650114,0.0003,6331,2855,204.09,70,774.88336209,98.43425,2414.876
,,,177942,,,,,,9553,327.2923,0.13200053702112705,18,24.749784641922798,774.1,1968,306000,150,16.2070672978378,0.0003,6375,2878,203.62,70,774.0833740100002,87.87733,2263.275
,,,178394,,,,,,9578,374.96512,0.13306549436556578,18,363.0700214482194,752.3,1972,306800,150,363.0700214482194,0.0003,6392,2886,198.57,70,752.3166033400001,95.70142,2397.1392
,,,179299,,,,,,9633,241.59874,0.11038988959371845,18,74.31087289182777,732.1,1976,308600,151,68.42831479342337,0.0003,6428,2904,193.95,71,732.0935490600002,81.48423,2277.8022
,,,179883,,,,,,9670,369.9315,41.20933324252268,18,73.68072609674037,711.6,1980,309800,151,73.65528536897952,0.0003,6452,2916,189.32,71,711.639056,101.83193,2389.0916
41.47382381481388,345.90909090909093,1407.3042007272727,180001,944.5,46.44739,349.75693,318.31872543912004,3,,,,,,,,,,,,,,,,,,
,,,181447,,,,,,9772,279.4016,0.0008961038259486882,18,42.41690239540611,741.9,1984,313000,152,3.5406405844915434,0.0003,6518,2946,196.37,72,741.85179659,77.82039,2168.101
,,,182249,,,,,,9821,318.7467,0.2595369324797374,18,140.1611089892695,722.9,1988,314600,153,140.1611089892695,0.0003,6551,2960,192.12,72,722.8713506000001,103.515205,2611.0576
,,,183389,,,,,,9889,379.4814,0.12399767381099396,18,83.87773437348066,734.5,1992,316800,154,83.04572965492511,0.0003,6598,2979,195.0,72,734.49799422,76.14715,2068.2375
,,,184649,,,,,,9968,359.10727,0.024717509157611558,18,53.8398571346326,754.6,1996,319400,155,49.98678596048069,0.0003,6654,3002,199.84,73,754.5714587199999,75.10185,1964.1659
,,,186022,,,,,,10056,303.45685,0.0026878238946981712,18,53.27441881039032,764.2,2000,322200,156,49.17760019332279,0.0003,6714,3027,201.91,73,764.1734732899998,77.455055,2098.3691
,,,187186,,,,,,10136,319.9385,0.013311691244379047,18,94.6925943702401,800.5,2004,324400,157,94.6925943702401,0.0003,6769,3051,210.49,74,800.49953665,83.88899,2028.6229
,,,187845,,,,,,10186,364.94778,1.1435066953417372,18,192.24957763251828,778.1,2008,325800,157,192.24957763251828,0.0003,6803,3066,204.91,74,778.0615080899998,88.72312,2389.6514
,,,188785,,,,,,10252,290.57382,0.1391383827248337,18,50.35770038513572,781.9,2012,327600,158,47.082199226541945,0.0003,6847,3086,205.65,75,781.9174280699999,78.370895,1935.5502
,,,189054,,,,,,10273,358.37042,-0.3085336205272383,18,361.1689986512255,766.2,2016,328200,159,361.1689986512255,0.0003,6861,3093,201.6,75,766.22605669,86.639336,2412.042
52.39938414358436,336.54545454545456,1296.7919343636363,190001,1023.9,65.48471,317.66855,270.1749847051337,4,,,,,,,,,,,,,,,,,,
,,,190393,,,,,,10373,327.43906,0.017380169349415463,18,22.913026298856717,798.2,2020,330800,160,8.868180034090546,0.0003,6923,3123,208.96,76,798.2173505200001,96.54376,2086.3079
,,,191439,,,,,,10452,366.6101,14.198168352652925,18,24.13824585874552,816.7,2024,333000,161,4.354722874360572,0.0003,6976,3147,213.47,76,816.74205534,93.013504,2427.989
,,,192726,,,,,,10546,314.81924,0.0040314519314674615,18,84.85972117030224,848.9,2028,335600,162,84.83505680891021,0.0003,7041,3175,220.8,77,848.8905085599998,106.68178,2343.9202
,,,194130,,,,,,10646,280.68533,0.0007592205674821547,18,93.98347286024128,882.2,2032,338400,163,91.1258802577678,0.0003,7109,3205,228.61,78,882.17837008,93.29695,2064.495
,,,195342,,,,,,10735,363.93158,0.01643792140493252,18,118.47680926791945,919.9,2036,340800,164,118.47680926791945,0.0003,7170,3231,237.44,78,919.91112773,101.51506,2403.7048
,,,196189,,,,,,10793,347.71588,0.22411976452581425,18,161.408649581588,929.0,2040,342400,165,161.408649581588,0.0003,7209,3249,239.26,79,928.9898493100002,89.17013,2370.4707
,,,196945,,,,,,10850,310.14398,0.19044460806695973,18,180.9750549067024,928.7,2044,344000,166,180.14385678288437,0.0003,7248,3266,239.39,79,928.6859532499999,97.938194,2559.6248
,,,197767,,,,,,10909,262.2744,0.3339083338733189,18,64.17296462539322,938.6,2048,345600,167,38.64097601885305,0.0003,7286,3285,241.23,80,938.5948030499999,99.79677,2304.7341
