eval_qs,eval mean 100 episode reward,eval_ep_rewmean,eval_discount_q,eval_qs_difference,total timesteps,eval_abs_qs_difference,eval_time_elapsed,eval_eplenmean,discount_q,mean 100 episode reward,train_time,n_updates,update_time,qs_difference,qs_abs_difference,time_elapsed,fps,eplenmean,env_time,episodes,current_lr,ep_rewmean,qs_mean,act_time,qfs_loss,q_grad_norm
-1.3183887,8.7,8.748868636363637,8.342477316641954,-4.0531281387506235,1,4.0531282,0,17.90909090909091,,,,,,,,,,,,,,,,,,
,,,,,208014,,,,0.2798548775865781,813.2,4003,366200,8419,30.08045029166924,34.03155855613557,12804,16,222.18,189,2048,0.0003,813.18636621,280.086,93,84.346115,5128.7686
,,,,,209250,,,,0.03128316093787213,829.1,4027,368600,8475,3.984724568332527,11.917842363083613,12886,16,225.23,190,2052,0.0003,829.1373151700001,330.65494,94,79.33353,4931.4307
289.88626,862.8,916.6042215454545,271.7107724197474,16.158629935681187,210001,21.44028,3,236.54545454545453,,,,,,,,,,,,,,,,,,
,,,,,210069,,,,0.8696461184711992,839.1,4043,370200,8512,39.410164763932165,39.66172168635782,12944,16,227.74,191,2056,0.0003,839.0759919900001,297.83893,94,75.10961,4442.455
,,,,,210950,,,,0.352928022463332,842.0,4062,372000,8553,49.102847067769964,49.56706108507138,13005,16,228.4,192,2060,0.0003,842.0139829299999,298.91843,95,71.07829,3447.492
,,,,,212146,,,,0.04707031242845909,858.6,4089,374400,8607,32.13332541530648,32.13371840200834,13087,16,231.78,193,2064,0.0003,858.61319668,326.44174,95,69.687004,3386.1213
,,,,,212888,,,,1.438338924090145,848.3,4109,375800,8639,71.4441750869464,71.8864326527295,13141,16,229.29,193,2068,0.0003,848.3382150899998,327.34503,96,78.93128,4618.6914
,,,,,213927,,,,0.11275278206373023,848.6,4135,378000,8685,29.56213163394996,29.64749959867885,13215,16,229.29,194,2072,0.0003,848.5800971499999,308.09988,96,78.64185,3949.3203
,,,,,214935,,,,0.2857885889791399,882.6,4158,380000,8725,47.561196853446916,47.92614049805078,13278,16,237.16,195,2076,0.0003,882.6290710000001,356.99927,96,76.75181,3983.5479
,,,,,215868,,,,0.19075326644639573,912.4,4179,381800,8762,32.70443038183951,32.92576103640482,13337,16,244.11,195,2080,0.0003,912.38374343,287.98135,97,58.461212,3169.1877
,,,,,216710,,,,0.32107607205774025,905.5,4199,383600,8797,103.61014016313865,103.61014016313865,13394,16,242.08,196,2084,0.0003,905.4832710800001,324.2491,97,55.61119,3348.3538
,,,,,217333,,,,3.527231854156178,892.5,4213,384800,8821,155.9775375011064,155.9775375011064,13433,16,238.92,196,2088,0.0003,892.5216182500001,379.9996,97,67.09017,4378.76
,,,,,217995,,,,1.5024752896815514,886.1,4227,386000,8845,24.718323104580403,39.85606143627811,13471,16,237.19,197,2092,0.0003,886.0917269699999,245.42865,98,66.26319,4381.9663
,,,,,218940,,,,0.22406449977006845,880.3,4249,388000,8885,32.81690200308538,34.30818706588321,13535,16,234.79,197,2096,0.0003,880.3470609699999,309.13214,98,85.18003,5111.5215
341.3894,939.6,969.8069690000001,273.4462181303967,67.49024107105252,220001,71.048065,2,247.72727272727272,,,,,,,,,,,,,,,,,,
,,,,,220089,,,,0.016216781992026225,894.6,4276,390200,8931,102.92925555780519,102.92925555780519,13612,16,238.05,198,2100,0.0003,894.5557539099999,334.16913,98,85.84539,4718.948
,,,,,221275,,,,0.016854463713925297,912.2,4305,392600,8980,35.21391231226568,36.283812971782794,13692,16,241.84,199,2104,0.0003,912.15925271,307.51828,99,65.77261,4030.5435
,,,,,222248,,,,0.36291954126919673,916.0,4327,394600,9021,23.63487379639472,25.21629935886494,13756,16,242.3,200,2108,0.0003,915.95169158,341.26187,99,62.923893,3491.561
,,,,,223263,,,,0.09247782065269634,909.5,4348,396600,9062,39.96503470159532,40.61003980185205,13819,16,240.74,201,2112,0.0003,909.5109313500001,306.77908,100,85.119606,4057.4229
,,,,,224065,,,,1.084554727164683,905.2,4364,398200,9094,16.44244427207527,17.095565425712604,13869,16,239.36,201,2116,0.0003,905.2245048599999,308.4079,100,86.94228,4489.1567
,,,,,225160,,,,0.08838536154851412,908.3,4387,400400,9139,16.223182669921034,16.49468060827142,13938,16,239.46,202,2120,0.0003,908.3211815599998,326.34363,100,82.04746,4896.7974
,,,,,225892,,,,0.874453581583179,899.5,4402,401800,9170,90.50091992767814,90.75603904147874,13985,16,237.82,203,2124,0.0003,899.48271806,299.5184,101,92.48201,5905.6045
,,,,,226830,,,,0.12977472944464477,891.6,4422,403800,9211,174.08203662291848,174.08203662291848,14048,16,235.95,203,2128,0.0003,891.63085637,382.34348,101,84.3751,5024.8184
,,,,,227702,,,,0.6368871441254855,882.7,4440,405600,9249,7.082333603875991,9.418546076198714,14104,16,233.69,204,2132,0.0003,882.6856584700002,314.3081,101,75.66245,4561.209
,,,,,228669,,,,0.22711501093500966,876.6,4456,407400,9287,44.53963575609131,44.53963575609131,14160,16,232.05,205,2136,0.0003,876.56534702,327.62418,102,86.195206,4377.0454
,,,,,229589,,,,0.40158292875495505,884.2,4474,409200,9328,16.049378122822624,16.716766575100138,14220,16,233.48,205,2140,0.0003,884.2437914299999,318.53418,102,75.351135,4293.035
293.6273,956.5,651.2788174545453,238.6195003183618,78.86135829846496,230001,80.09411,2,193.1818181818182,,,,,,,,,,,,,,,,,,
,,,,,230408,,,,0.3041409388464643,881.1,4491,411000,9366,156.57097072411975,156.57097072411975,14278,16,232.8,206,2144,0.0003,881.0573040599999,354.1392,103,72.22771,4192.744
,,,,,231548,,,,0.0486612016460966,893.9,4514,413200,9414,7.92803009566867,13.137297594476058,14351,16,235.34,207,2148,0.0003,893.85910689,315.55283,103,104.835304,4796.1943
,,,,,232307,,,,0.021756877915768764,874.1,4530,414800,9450,308.7384334899555,308.7384334899555,14404,16,230.57,207,2152,0.0003,874.07095508,329.6378,103,76.7407,4023.79
,,,,,233164,,,,0.8981140084986766,878.3,4546,416400,9487,1.2856852738172557,8.168391763137574,14458,16,230.95,208,2156,0.0003,878.27804453,318.18628,104,56.07514,3010.4343
,,,,,234104,,,,0.081455157520265,882.9,4565,418400,9532,62.095577012045325,69.40518255523004,14523,16,231.54,209,2160,0.0003,882.8821620200001,267.4689,104,73.703,4288.3276
,,,,,235105,,,,0.284842096608526,875.5,4584,420400,9576,23.343527111381977,24.232324165819133,14588,16,229.59,210,2164,0.0003,875.4602412099999,334.6126,105,76.70999,4534.2754
,,,,,235992,,,,0.40729863360451213,884.8,4599,422000,9612,13.8775516460837,20.011161602491168,14640,16,231.04,210,2168,0.0003,884.7754574400001,305.7915,105,102.88956,4704.5947
,,,,,236817,,,,0.3740254281902182,874.8,4618,423800,9651,87.27867247289058,87.47756152606246,14699,16,228.9,211,2172,0.0003,874.80106724,298.51224,105,66.210266,3697.926
,,,,,237578,,,,0.6788799241152066,861.6,4634,425200,9680,60.29172215369256,60.77552218047749,14746,16,226.43,212,2176,0.0003,861.56168004,291.64752,106,70.49579,4628.9136
,,,,,238438,,,,0.35712774457540064,858.6,4654,427000,9718,49.33068952433611,50.36105718392459,14805,16,225.7,213,2180,0.0003,858.5692047299999,298.99622,106,69.161255,3808.2747
,,,,,239232,,,,0.797568955341724,859.6,4669,428600,9752,33.25454917104285,36.468350236328405,14855,16,225.22,213,2184,0.0003,859.5561897399998,298.57242,107,88.14942,4808.0176
320.7756,970.0,912.0087284545455,272.37388610074777,47.792158975009905,240001,52.919308,2,230.45454545454547,,,,,,,,,,,,,,,,,,
,,,,,240105,,,,0.3738319531908947,873.1,4686,430400,9791,26.33654026307321,28.831437721067417,14914,16,227.72,214,2188,0.0003,873.1284363999999,299.5331,107,51.37931,3289.9963
,,,,,241162,,,,0.10700776908712373,892.7,4704,432400,9834,5.3870684849740424,8.01479889193627,14977,16,231.67,215,2192,0.0003,892.6604161800001,323.2978,107,64.39193,4230.0254
,,,,,242404,,,,0.028579674005723702,906.4,4728,435000,9890,29.43846000381689,32.36020726923525,15059,16,234.64,216,2196,0.0003,906.3810746999999,329.1733,108,82.32754,5155.5454
,,,,,243689,,,,0.02030932799837182,916.5,4756,437400,9943,-0.017863295863774255,6.2978654275210895,15143,16,236.0,217,2200,0.0003,916.54040014,343.7266,109,79.140175,4202.1426
,,,,,244738,,,,0.15659244272563735,910.3,4779,439600,9992,25.23786111257607,27.494001514531202,15215,16,234.63,218,2204,0.0003,910.2793721800001,327.6761,109,77.16255,4828.93
,,,,,245782,,,,0.15028059004382552,913.2,4797,441600,10036,21.54016409128918,21.710960642716607,15279,16,235.34,219,2208,0.0003,913.1592008800002,335.2739,109,75.17093,4277.399
,,,,,246928,,,,0.07722641761166922,921.3,4820,444000,10089,28.62199341446071,29.51508379277504,15356,16,236.65,220,2212,0.0003,921.3130757300002,332.83,110,78.008125,5075.422
,,,,,248252,,,,0.014008148225937744,945.7,4848,446600,10142,22.104285124881045,27.512623326448615,15440,16,241.87,221,2216,0.0003,945.65049578,331.90918,111,66.58315,4222.8906
,,,,,249187,,,,0.27099096937418415,938.0,4866,448400,10181,11.643806913643166,16.46632965835904,15498,16,240.27,221,2220,0.0003,938.0114806499998,310.9005,111,66.872086,4369.3467
325.8049,881.2,1157.2957482727272,295.36272259273943,13.65251429677882,250001,23.217329,3,276.3636363636364,,,,,,,,,,,,,,,,,,
,,,,,250254,,,,0.1596018270413707,956.1,4886,450600,10229,22.246600788361775,24.361056112085965,15571,16,243.62,222,2224,0.0003,956.1487478399998,332.79236,111,67.3079,3995.6313
,,,,,251327,,,,0.15037234790041754,961.9,4907,452800,10276,17.73376538271308,20.018503584554793,15641,16,244.97,223,2228,0.0003,961.91673561,336.6914,112,74.43974,4239.062
,,,,,252594,,,,0.008640348740397827,978.8,4930,455200,10329,38.90587532240012,43.37218449763606,15718,16,248.92,224,2232,0.0003,978.77777359,308.83435,112,67.32761,4478.395
,,,,,253685,,,,0.05931293013280658,984.0,4950,457400,10378,44.91912357314897,44.98948474669258,15789,16,250.16,225,2236,0.0003,984.0405382399999,325.71286,113,59.577972,3858.4937
,,,,,254688,,,,0.11239266609914667,988.8,4971,459400,10426,52.78358251572667,54.46969235631592,15859,16,250.99,226,2240,0.0003,988.8448511500002,312.90918,113,71.7981,4002.071
,,,,,255641,,,,0.42836281425714784,995.7,4997,461400,10479,11.045501063861575,11.901472358351896,15941,16,252.33,227,2244,0.0003,995.71731997,342.50595,114,64.41531,3715.0884
,,,,,256655,,,,0.11400167873345599,990.4,5031,463400,10528,20.330447835164716,28.7330897120391,16027,16,251.07,229,2248,0.0003,990.4334332199999,305.1652,115,76.60628,4839.1045
,,,,,257703,,,,0.08405714863138246,1005.2,5074,465600,10588,8.542728351774334,13.863772726903974,16132,15,253.96,230,2252,0.0003,1005.2031724399999,310.5005,116,61.914425,4027.0623
,,,,,258746,,,,0.04150381555941466,1014.9,5112,467600,10643,149.33709740371538,149.33709740371538,16226,15,255.82,231,2256,0.0003,1014.90202824,367.63916,116,72.773346,4977.472
,,,,,259776,,,,0.09482398368202874,1020.5,5147,469600,10698,24.92781857125746,29.969721161052625,16319,15,256.72,232,2260,0.0003,1020.48657184,310.25894,117,75.00918,4687.97
338.11414,906.5,1155.3006202727272,289.56188634770047,39.02385881563294,260001,42.8346,5,287.54545454545456,,,,,,,,,,,,,,,,,,
,,,,,260754,,,,0.17921337881237578,1022.2,5181,471600,10754,11.145187888247822,13.940221669288865,16416,15,256.49,233,2264,0.0003,1022.2126379599999,307.70197,118,53.151173,3016.1045
,,,,,261302,,,,6.710633362370192,1005.0,5203,472800,10787,28.61997815659799,29.47581498202043,16472,15,253.1,234,2268,0.0003,1005.02205826,279.3808,118,70.83092,4306.5933
,,,,,262280,,,,0.14633310495493468,1013.3,5236,474600,10837,50.5698248370543,51.49811703090533,16557,15,254.63,235,2272,0.0003,1013.2696493799999,308.6666,119,81.73547,4537.8516
,,,,,263053,,,,1.4808676814164048,1016.4,5253,476200,10872,37.99124495341392,38.26104727047909,16612,15,254.75,235,2276,0.0003,1016.39090051,328.90845,119,68.519356,4107.472
,,,,,264271,,,,0.033001707697413084,1033.4,5277,478600,10927,14.067418986924416,16.590540500652114,16691,15,258.33,236,2280,0.0003,1033.4040238799998,343.83832,119,54.276855,3598.2766
,,,,,265352,,,,0.12426041880741001,1046.3,5298,480800,10977,-8.152968394145402,8.367411937534174,16764,15,261.2,237,2284,0.0003,1046.26965458,334.49542,120,76.38474,4549.062
,,,,,266420,,,,0.19324151511644627,1056.3,5319,483000,11027,17.664615665287414,22.45500271892931,16837,15,263.15,238,2288,0.0003,1056.2764203,358.2145,120,101.601074,5571.714
,,,,,267432,,,,0.11995129254696457,1055.5,5341,485000,11071,24.89797813460588,25.39917083361214,16904,15,262.7,239,2292,0.0003,1055.47203259,316.26868,121,73.44042,4288.8037
,,,,,268378,,,,0.3256596041190222,1044.9,5362,486800,11109,5.494456591435132,7.624750393124254,16965,15,259.74,240,2296,0.0003,1044.8515705199998,329.1401,121,65.54721,3603.337
,,,,,269232,,,,0.3029868603150623,1025.7,5381,488600,11148,27.350531020493303,27.675456038924942,17024,15,255.43,241,2300,0.0003,1025.70979633,276.66855,122,67.64801,4071.902
301.84073,962.5,881.5224794545454,275.3814681130248,31.40179031048972,270001,37.57518,2,224.63636363636363,,,,,,,,,,,,,,,,,,
,,,,,270244,,,,0.1043214568215105,1027.1,5401,490600,11192,24.9726984285166,28.028347968586786,17093,15,255.06,241,2304,0.0003,1027.07299211,308.56052,122,63.94643,3528.4746
,,,,,271370,,,,0.0517747489277573,1033.6,5422,492800,11242,-2.552212715424311,4.968848599732196,17166,15,255.88,242,2308,0.0003,1033.6117723599998,321.1675,123,62.4458,3833.578
,,,,,272334,,,,0.20735475492770938,1026.8,5442,494800,11287,9.288710602115868,16.79343258153053,17232,15,254.06,243,2312,0.0003,1026.81079023,304.4309,123,66.78256,4232.206
,,,,,273050,,,,2.4860960608500244,999.2,5456,496200,11319,45.01106586902225,45.4828957145581,17278,15,247.98,244,2316,0.0003,999.16519896,315.71216,124,75.38857,4602.8
,,,,,273795,,,,0.963818342981445,991.1,5472,497600,11348,181.91942523118982,181.91942523118982,17325,15,246.08,245,2320,0.0003,991.0899293400001,394.72147,124,87.691414,4949.636
,,,,,274635,,,,0.7233048316370329,979.7,5493,499400,11386,106.87419058413195,106.87419058413195,17385,15,243.81,245,2324,0.0003,979.74431698,382.85703,124,74.86886,3834.5974
,,,,,275171,,,,0.2507440399092303,957.5,5504,500400,11407,314.578167706605,314.578167706605,17418,15,238.44,246,2328,0.0003,957.5184551099999,338.7091,125,55.705257,3492.9956
,,,,,275463,,,,2.099706978111074,916.6,5510,501000,11421,316.951332906631,316.951332906631,17438,15,228.69,246,2332,0.0003,916.5687593900001,335.49182,125,91.36972,4990.826
,,,,,276203,,,,1.6720088252397,900.8,5526,502600,11456,34.99204838473321,35.770103458382174,17491,15,225.18,247,2336,0.0003,900.7673424700001,314.25412,125,65.59334,4182.059
,,,,,277236,,,,0.19227710485470384,903.1,5545,504600,11501,5.638322550990016,8.80970308206016,17557,15,225.48,247,2340,0.0003,903.0683738399999,333.51865,126,66.64558,3730.538
,,,,,278083,,,,0.9412221511346506,897.7,5561,506200,11537,17.649093097890184,23.900142340090024,17609,15,224.42,248,2344,0.0003,897.74572608,328.85352,126,68.889175,4801.5474
,,,,,279352,,,,0.00973732672006541,906.3,5586,508800,11596,17.261639405337515,17.450185115673897,17695,15,226.97,249,2348,0.0003,906.2916214400002,318.60495,126,94.90109,5128.775
312.35403,978.3,944.3262009999999,281.86522675353297,24.20082012050766,280001,28.61687,2,230.8181818181818,,,,,,,,,,,,,,,,,,
,,,,,280292,,,,0.2845640312903474,899.8,5605,510600,11634,24.245814855042664,24.8433723287493,17756,15,225.89,250,2352,0.0003,899.8393403499998,314.47858,127,67.504845,4568.786
,,,,,281188,,,,0.2843226148294669,894.2,5622,512400,11675,17.119877609214473,18.469119108695708,17815,15,224.42,250,2356,0.0003,894.15456602,297.88388,127,69.16684,4168.213
,,,,,281983,,,,0.01744111060468636,884.3,5638,514000,11711,314.714334188213,314.714334188213,17868,15,222.07,251,2360,0.0003,884.3144065099998,338.62457,128,79.790306,4405.9736
,,,,,283175,,,,0.03862414430459049,893.1,5661,516400,11764,-0.1373183461954249,11.899057606744442,17947,15,224.21,252,2364,0.0003,893.1125647099999,326.47986,128,61.111908,4254.771
,,,,,284195,,,,0.09007074303497505,916.7,5682,518400,11807,36.109305530220794,36.11226814047148,18013,15,228.93,253,2368,0.0003,916.6742079899997,318.6141,129,61.038765,3805.5383
,,,,,285169,,,,0.1731341307812885,918.9,5706,520400,11848,12.37223758849037,14.25256663897708,18079,15,228.89,254,2372,0.0003,918.8782355199997,320.30353,129,65.66578,4264.313
,,,,,286318,,,,0.11401143095732671,936.5,5733,522800,11899,40.147872920540124,40.147872920540124,18159,15,232.65,255,2376,0.0003,936.5323345099998,359.3366,130,53.36537,3839.8467
,,,,,287528,,,,0.038773847740534835,935.3,5759,525200,11950,10.410268337837694,11.116914156279968,18238,15,232.57,256,2380,0.0003,935.3166290599999,346.71274,130,56.59499,4020.8474
,,,,,288376,,,,0.8783296899213903,923.9,5776,526800,11985,12.083448134191212,12.957492733444273,18291,15,230.24,257,2384,0.0003,923.9200211,333.60785,131,76.25594,5177.9185
,,,,,289365,,,,0.1517442601849675,920.0,5797,528800,12028,43.89871836435619,43.96221596279546,18356,15,229.45,257,2388,0.0003,920.0339076800001,327.53186,131,65.47213,4394.9067
336.03503,958.7,921.3099455454544,266.65894646667493,63.62818721433721,290001,72.88486,3,231.1818181818182,,,,,,,,,,,,,,,,,,
,,,,,290485,,,,0.11323254866665652,924.6,5818,531000,12077,16.57915155477999,17.43960827071108,18431,15,230.53,258,2392,0.0003,924.5854931299999,351.10156,131,71.449974,5020.2964
,,,,,291360,,,,0.15126785873795393,919.3,5836,532800,12117,198.40274862951463,198.40274862951463,18490,15,229.82,259,2396,0.0003,919.29013883,387.02423,132,71.282166,4329.9136
,,,,,292525,,,,0.09462063310199133,931.0,5859,535200,12171,40.88625828887304,40.89934158176432,18568,15,232.93,260,2400,0.0003,931.03378896,358.29977,132,59.85711,3388.3572
,,,,,293618,,,,0.07230177335051181,933.7,5880,537400,12220,17.844153574510734,18.827197995949817,18640,15,233.74,261,2404,0.0003,933.65146547,327.9692,133,55.693466,3772.9563
,,,,,294774,,,,0.05215232669128382,936.1,5902,539600,12269,6.882117014540024,8.326663248544635,18712,15,234.04,261,2408,0.0003,936.10839482,341.8067,133,67.32293,4369.7754
,,,,,296116,,,,0.019043749084508194,953.0,5931,542400,12331,4.141252274840391,7.546941319610386,18806,15,237.82,263,2412,0.0003,952.9578851499999,356.3484,134,60.25476,3960.4631
,,,,,297129,,,,0.1691424830938648,968.2,5955,544400,12372,-0.37316772755470584,6.152524544786033,18872,15,240.79,264,2416,0.0003,968.1542973899999,326.163,134,67.88415,4964.8755
,,,,,298193,,,,0.12670192178667697,985.4,5979,546400,12413,7.130638989925409,9.621497045843919,18939,15,243.98,264,2420,0.0003,985.4480600500003,339.72205,135,56.588936,4201.9424
,,,,,299153,,,,0.25035782558829706,992.0,6002,548400,12454,44.23222474875115,45.02394095516271,19004,15,245.18,265,2424,0.0003,991.98051931,338.89355,135,53.636124,3504.7769
346.9399,868.5,143.50966036363636,69.35324334822965,292.1031946262419,300001,292.1032,0,56.45454545454545,,,,,,,,,,,,,,,,,,
,,,,,300103,,,,0.4593189400187668,1012.2,6022,550400,12498,6.554475184000366,7.8675680959152245,19070,15,249.32,266,2428,0.0003,1012.2465759099999,343.907,136,44.974106,3231.2905
,,,,,300796,,,,4.827611734557931,1030.2,6033,551600,12525,9.248413647641948,10.487931475402533,19110,15,253.33,266,2432,0.0003,1030.24324821,339.51904,136,80.32114,4427.2314
,,,,,301942,,,,0.0527458798368076,1049.9,6057,554000,12578,25.84024720541029,26.83509956647217,19189,15,257.39,268,2436,0.0003,1049.9012756299999,342.6808,137,59.414185,3540.9985
,,,,,303210,,,,0.028007936072361465,1062.2,6087,556600,12632,15.27671998934446,16.166327370062067,19275,15,259.74,269,2440,0.0003,1062.1628389400003,360.5787,137,65.88415,4632.5386
,,,,,303997,,,,3.340695353218022,1060.7,6103,558000,12661,18.74623777902014,20.382013905358676,19321,15,259.14,270,2444,0.0003,1060.7425516800001,345.534,138,69.127884,4380.9927
,,,,,304263,,,,1.402401082842038,1020.7,6110,558600,12673,309.61739832864237,309.61739832864237,19341,15,249.11,270,2448,0.0003,1020.7249428700001,320.2589,138,96.526535,5203.7417
,,,,,304847,,,,14.76524076392994,1005.9,6124,559800,12699,133.04023142583702,133.04023142583702,19381,15,245.55,270,2452,0.0003,1005.94701368,399.10083,138,69.678856,3454.498
,,,,,305770,,,,0.09987937092862424,1003.8,6145,561600,12736,211.53655252370484,211.53655252370484,19440,15,245.82,271,2456,0.0003,1003.8142810500001,388.74466,138,80.71436,5120.977
,,,,,306818,,,,0.041086255216318306,1009.7,6169,563800,12783,179.46528464078582,179.46528464078582,19513,15,248.35,272,2460,0.0003,1009.69757828,396.2043,139,69.29246,4384.098
,,,,,308243,,,,0.0022516487030736516,1017.0,6199,566600,12844,33.693235381892336,33.973948120204035,19605,15,250.68,273,2464,0.0003,1017.04637334,329.03656,140,69.43055,4233.8486
,,,,,309436,,,,0.03547364753489748,1022.4,6224,569000,12896,19.1941183768104,20.01112556266455,19684,15,252.41,274,2468,0.0003,1022.3962262500002,338.4356,140,61.86135,4225.709
,,,,,309961,,,,44.12209372165838,996.8,6236,570000,12916,64.94305050821549,65.141408796295,19718,15,247.92,274,2472,0.0003,996.7888411599998,324.7568,140,63.10371,4036.5344
294.485,834.3,691.196669,148.1056416798143,137.82901797534075,310001,140.99596,2,215.27272727272728,,,,,,,,,,,,,,,,,,
,,,,,310828,,,,0.6248026808390647,978.2,6254,571800,12956,38.34813219480439,39.80982950416075,19779,15,245.1,275,2476,0.0003,978.1838536999999,312.40863,141,49.818836,3324.916
,,,,,312426,,,,0.0006476621728206644,991.0,6284,575000,13028,17.69617127534116,17.768143285314892,19884,15,248.98,276,2480,0.0003,991.0377943799999,347.91885,141,52.318504,3447.4658
,,,,,313768,,,,0.0463672348889934,1013.3,6310,577600,13086,29.22148823364165,29.391696548033813,19969,15,253.92,277,2484,0.0003,1013.2975799500001,358.608,142,76.96777,5241.0356
,,,,,314690,,,,0.09178914717631785,1008.3,6329,579400,13125,212.48315603511261,212.48315603511261,20029,15,253.25,279,2488,0.0003,1008.2863179899999,382.18613,143,62.433414,4690.5723
,,,,,315721,,,,0.10512284155195792,1003.3,6354,581600,13170,24.709835548456645,25.686262681933457,20102,15,252.36,280,2492,0.0003,1003.3127712,313.4435,143,57.384594,3932.104
,,,,,316741,,,,0.12168040799403969,1010.0,6378,583600,13211,71.73336255054298,71.73336255054298,20168,15,253.81,280,2496,0.0003,1009.9991587499999,347.06778,144,49.24852,3568.3806
,,,,,317953,,,,0.0311331699365988,1014.2,6407,586000,13261,30.91281894967316,30.983207338772072,20248,15,254.28,281,2500,0.0003,1014.1646455199999,349.3303,144,61.12828,4339.4185
,,,,,319002,,,,0.1202767242076069,1013.4,6433,588200,13306,26.768169906317947,26.875132022301518,20321,15,253.84,282,2504,0.0003,1013.4287935,334.08682,145,43.911987,2919.4746
336.74414,868.1,1071.3400712727273,290.9103668267084,33.624799383061834,320001,39.142593,3,255.8181818181818,,,,,,,,,,,,,,,,,,
,,,,,320079,,,,0.07707443584894748,1008.9,6453,590200,13349,41.06718279910715,41.796539000861245,20389,15,253.05,283,2508,0.0003,1008.91299852,326.30237,145,57.924088,4176.0576
,,,,,321102,,,,0.18235346128494617,995.9,6478,592400,13396,27.03521712726121,27.204201605739158,20464,15,249.86,284,2512,0.0003,995.8658029899999,345.64566,146,66.42738,4758.7974
,,,,,322055,,,,0.3027278208222128,993.5,6499,594200,13433,-2.8301323345318563,6.538405114974883,20523,15,249.26,285,2516,0.0003,993.4961976,329.68414,146,77.3926,5641.225
,,,,,322921,,,,0.5090845750630932,983.5,6521,596000,13469,9.12851736159168,18.19655942280706,20582,15,247.28,286,2520,0.0003,983.46008727,313.22845,147,64.42873,4298.9067
,,,,,323910,,,,0.20241233846693357,984.0,6544,598000,13510,10.48173765132594,16.928456647506422,20648,15,247.57,287,2524,0.0003,983.98392047,323.99167,147,54.58687,3237.0737
,,,,,324999,,,,0.08776894212923254,989.2,6568,600000,13551,29.50474966288883,29.955554925396918,20713,15,248.96,287,2528,0.0003,989.1783820900001,339.27258,148,58.23978,4050.8135
,,,,,326105,,,,0.14552018852894102,1007.5,6596,602400,13600,9.819559955260264,10.533551807224407,20792,15,253.09,288,2532,0.0003,1007.5233428199999,350.59186,148,71.34052,4895.5264
,,,,,327209,,,,0.000582390152462791,1005.4,6621,604600,13646,314.44722673780046,314.44722673780046,20864,15,252.67,289,2536,0.0003,1005.4476086999999,333.06677,148,50.690994,3815.4575
,,,,,328205,,,,0.21078496282499906,991.4,6644,606600,13686,11.170782257305419,12.793806053027733,20929,15,249.95,290,2540,0.0003,991.4301734800001,332.7168,149,51.830338,3714.527
,,,,,329313,,,,0.05413539768218895,1006.9,6669,608800,13731,20.348712764225443,20.592867512766162,21001,15,253.16,291,2544,0.0003,1006.91278968,322.01016,149,57.030163,4230.493
321.6724,878.2,955.7377247272726,281.09289074641094,40.02452954510199,330001,49.179073,3,230.0,,,,,,,,,,,,,,,,,,
,,,,,330332,,,,0.14413503348021914,1039.1,6689,610800,13774,21.56375888753145,25.935688614383587,21069,15,260.69,291,2548,0.0003,1039.06531598,323.2124,150,51.298424,3480.5146
,,,,,331232,,,,0.023577232295318454,1052.5,6711,612600,13811,288.07182484250933,288.07182484250933,21128,15,263.85,292,2552,0.0003,1052.48081172,365.20084,150,62.542953,4663.4565
,,,,,332339,,,,0.06975261311164997,1064.3,6737,614800,13856,41.110138472966014,41.60251826297714,21201,15,265.69,293,2556,0.0003,1064.28608146,340.66138,150,52.238354,4089.2747
,,,,,333370,,,,0.02229400479011664,1068.6,6761,616800,13897,238.6413803958933,240.24470064905339,21267,15,265.52,294,2560,0.0003,1068.56169546,389.0517,151,62.537952,4875.658
,,,,,334451,,,,0.026601976478097814,1055.6,6788,619000,13942,194.98497320204623,194.98497320204623,21340,15,262.08,294,2564,0.0003,1055.5824918600001,400.806,151,64.20614,5210.7593
,,,,,335277,,,,1.3591081162901408,1039.1,6806,620600,13975,28.091866800466608,28.662187969397948,21393,15,258.41,295,2568,0.0003,1039.0964784700002,346.5669,152,72.05169,4876.8345
,,,,,336243,,,,0.2908584278897294,1062.9,6830,622600,14016,32.075994727477905,32.20025736372994,21459,15,262.82,296,2572,0.0003,1062.88552586,342.55414,152,82.85337,5576.518
,,,,,337408,,,,0.054392726372612166,1083.3,6858,625000,14066,22.453334428636968,24.224231594646312,21538,15,265.8,297,2576,0.0003,1083.31108745,349.9882,153,66.252754,5035.826
,,,,,338220,,,,0.20076021549719386,1052.8,6876,626600,14100,239.97123700948768,239.97123700948768,21591,15,257.94,297,2580,0.0003,1052.84984662,390.92825,153,55.1665,4063.6514
,,,,,339272,,,,0.07602826551361941,1040.0,6898,628600,14141,111.06858431010838,111.06858431010838,21657,15,255.04,298,2584,0.0003,1039.9555624400002,382.4225,153,44.46945,3686.4053
386.5493,841.6,754.8655232727273,249.76270048548312,155.52818308049373,340001,158.09325,2,208.0,,,,,,,,,,,,,,,,,,
,,,,,340565,,,,0.03179549500568331,1060.4,6925,631200,14198,7.470077760837662,11.871268681869447,21744,15,258.75,299,2588,0.0003,1060.38995452,352.78174,154,67.850075,4771.005
