eval_abs_qs_difference,eval_qs,total timesteps,eval_time_elapsed,eval_eplenmean,eval_discount_q,eval mean 100 episode reward,eval_qs_difference,eval_ep_rewmean,qs_abs_difference,time_elapsed,current_lr,train_time,fps,qs_mean,mean 100 episode reward,discount_q,update_time,ep_rewmean,env_time,eplenmean,act_time,n_updates,qs_difference,episodes,q_grad_norm,qfs_loss
22.930744,-1.4285103,1,0,3.909090909090909,34.399839285017066,35.7,-22.930744825163483,34.89980581818182,,,,,,,,,,,,,,,,,,
,,20309,,,,,,,30.98189022986519,905,0.0003,0,22,0.14246477,53.6,45.066735789224566,849,53.565130130000014,33,5.9,3,0,-30.98189022986519,3356,,
,,20335,,,,,,,31.15021073145971,905,0.0003,0,22,-0.12399152,53.7,43.50706170048462,849,53.749986320000005,33,5.92,3,0,-31.15021073145971,3360,,
,,20366,,,,,,,26.707397704083593,905,0.0003,0,22,-0.1506047,54.7,34.12332702116994,849,54.669446310000005,33,6.02,3,0,-26.707397704083593,3364,,
,,20390,,,,,,,30.949205635211005,905,0.0003,0,22,0.038587384,54.8,44.409087592329854,849,54.76078978,33,6.03,3,0,-30.949205635211005,3368,,
,,20416,,,,,,,30.634043877518334,914,0.0003,0,22,0.028983029,54.6,43.16472509639496,857,54.57030996,33,6.01,3,0,-30.634043877518334,3372,,
,,20444,,,,,,,39.51532036318753,914,0.0003,0,22,0.109328255,54.3,57.70021409377935,857,54.28850921000001,33,5.98,3,0,-39.51532036318753,3376,,
,,20464,,,,,,,22.154095271355533,914,0.0003,0,22,0.10211603,54.1,30.428858665594877,857,54.10436068999999,33,5.96,3,0,-22.154095271355533,3380,,
,,20482,,,,,,,26.75519033506358,914,0.0003,0,22,-0.09783771,54.1,39.042319213474144,857,54.105230199999994,33,5.96,3,0,-26.75519033506358,3384,,
,,20501,,,,,,,22.116196842536052,922,0.0003,0,22,0.0421649,53.6,30.56054129350975,866,53.643764770000004,33,5.91,3,0,-22.116196842536052,3388,,
,,20525,,,,,,,35.49430248476723,922,0.0003,0,22,-0.0791027,53.2,52.22009902995982,866,53.18364546000001,33,5.86,3,0,-35.49430248476723,3392,,
,,20548,,,,,,,26.46482101839687,923,0.0003,0,22,0.055367123,53.2,37.002489440979694,866,53.19426373,33,5.86,3,0,-26.46482101839687,3396,,
,,20567,,,,,,,22.3011454131346,923,0.0003,0,22,-0.19394338,53.1,30.543212489350946,866,53.10887147,33,5.85,3,0,-22.3011454131346,3400,,
,,20598,,,,,,,22.339975814471288,923,0.0003,0,22,-0.160086,53.9,27.128385865876425,866,53.94740519999999,33,5.94,3,0,-22.339975814471288,3404,,
,,20621,,,,,,,26.829694837207377,931,0.0003,0,22,-0.17152879,53.3,37.15175525423356,874,53.29412531,33,5.87,3,0,-26.829694837207377,3408,,
,,20643,,,,,,,31.11544118025343,931,0.0003,0,22,-0.020518707,53.0,45.534625347377975,874,53.01785276999999,33,5.84,3,0,-31.11544118025343,3412,,
,,20670,,,,,,,21.950449131954613,931,0.0003,0,22,0.026191574,53.2,27.981633137316727,874,53.20308063,33,5.86,3,0,-21.950449131954613,3416,,
,,20693,,,,,,,35.31567861593305,931,0.0003,0,22,-0.06576064,53.2,52.521434237971306,874,53.20231151,33,5.86,3,0,-35.31567861593305,3420,,
,,20712,,,,,,,35.521728485063655,940,0.0003,0,22,0.0043955916,53.0,54.98903272245347,882,53.02193343999999,33,5.84,3,0,-35.521728485063655,3424,,
,,20739,,,,,,,30.773126022067355,940,0.0003,0,22,0.08647973,53.7,42.999545034209056,882,53.66742028999999,33,5.91,3,0,-30.773126022067355,3428,,
,,20762,,,,,,,26.16654810819771,940,0.0003,0,22,0.04148542,53.5,36.59131336781536,882,53.46888714,33,5.89,3,0,-26.16654810819771,3432,,
,,20790,,,,,,,31.219934150406143,940,0.0003,0,22,-0.097278684,53.8,42.6966813037592,882,53.7512935,33,5.92,3,0,-31.219934150406143,3436,,
,,20822,,,,,,,39.63820397150611,949,0.0003,0,21,-0.06101455,54.6,55.36234007561379,891,54.588712430000015,33,6.01,3,0,-39.63820397150611,3440,,
,,20855,,,,,,,31.050341055581043,949,0.0003,0,21,-0.12863715,56.0,40.441062445848345,891,55.9846131,34,6.16,3,0,-31.050341055581043,3444,,
,,20880,,,,,,,39.830887650888485,949,0.0003,0,21,-0.0775802,56.5,59.531548945573526,891,56.548604649999994,34,6.22,3,0,-39.830887650888485,3448,,
,,20909,,,,,,,22.11858131811752,958,0.0003,0,21,0.02036117,56.6,27.666345403461428,900,56.64023910000001,34,6.23,3,0,-22.11858131811752,3452,,
,,20933,,,,,,,30.8745397041329,958,0.0003,0,21,-0.15061496,56.7,44.10251120464465,900,56.72576191,34,6.24,3,0,-30.8745397041329,3456,,
,,20960,,,,,,,31.26358591527841,958,0.0003,0,21,-0.06482347,56.8,43.361003007525454,900,56.83009164,34,6.25,3,0,-31.26358591527841,3460,,
,,20979,,,,,,,22.186205029495014,958,0.0003,0,21,0.046966463,55.7,30.647894006862067,900,55.71081322,34,6.13,3,0,-22.186205029495014,3464,,
,,21003,,,,,,,35.3833912358714,966,0.0003,0,21,0.12496296,55.7,52.401070361134714,908,55.71918834,34,6.13,3,0,-35.3833912358714,3468,,
,,21025,,,,,,,26.782257647170287,966,0.0003,0,21,-0.141822,55.4,37.573097149505735,908,55.36040846,34,6.09,3,0,-26.782257647170287,3472,,
,,21050,,,,,,,31.130883875154783,967,0.0003,0,21,-0.16774891,55.1,44.00695947981649,908,55.08400505999999,34,6.06,3,0,-31.130883875154783,3476,,
,,21072,,,,,,,39.87350028112847,967,0.0003,0,21,-0.10623464,55.3,61.45107467408645,908,55.268214500000006,34,6.08,3,0,-39.87350028112847,3480,,
,,21094,,,,,,,22.442935023896435,967,0.0003,0,21,-0.19525892,55.6,29.83352923933014,908,55.644128280000004,34,6.12,3,0,-22.442935023896435,3484,,
,,21116,,,,,,,21.66188112694566,975,0.0003,0,21,-0.018874772,55.9,29.097063414082815,917,55.90481148,34,6.15,3,0,-21.66188112694566,3488,,
,,21141,,,,,,,26.656786245511608,975,0.0003,0,21,0.081221975,56.0,36.57843623280105,917,55.99476424,34,6.16,3,0,-26.656786245511608,3492,,
,,21165,,,,,,,43.967783400231,976,0.0003,0,21,0.036546536,56.1,68.00944847896073,917,56.0801637,34,6.17,3,0,-43.967783400231,3496,,
,,21187,,,,,,,22.16726514956658,976,0.0003,0,21,0.066783264,56.4,29.80022274917511,917,56.35475489,34,6.2,3,0,-22.16726514956658,3500,,
,,21213,,,,,,,44.00360909344658,984,0.0003,0,21,0.15124518,55.9,66.92783320713016,926,55.88249716999999,34,6.15,3,0,-44.00360909344658,3504,,
,,21238,,,,,,,35.64998808730774,984,0.0003,0,21,-0.0607749,56.1,51.88119463282079,926,56.070575530000006,34,6.17,3,0,-35.64998808730774,3508,,
,,21256,,,,,,,22.23665236937218,984,0.0003,0,21,-0.20600984,55.7,30.735877757934844,926,55.69713873999999,34,6.13,3,0,-22.23665236937218,3512,,
,,21280,,,,,,,43.8128635644092,984,0.0003,0,21,0.065247074,55.4,67.86192801533143,926,55.41214376999999,34,6.1,3,0,-43.8128635644092,3516,,
,,21308,,,,,,,35.1675597750956,993,0.0003,0,21,0.08244532,55.9,50.09747093490242,934,55.883566019999996,34,6.15,3,0,-35.1675597750956,3520,,
,,21330,,,,,,,26.409420280310616,993,0.0003,0,21,-0.14663896,56.2,37.04542097055009,934,56.15024509,34,6.18,3,0,-26.409420280310616,3524,,
,,21355,,,,,,,35.24388031168769,994,0.0003,0,21,-0.21091984,56.0,51.199399747208304,934,55.95983959,34,6.16,3,0,-35.24388031168769,3528,,
,,21375,,,,,,,26.425355585375712,994,0.0003,0,21,-0.16940837,55.7,37.92739244369183,934,55.68847942,34,6.13,3,0,-26.425355585375712,3532,,
,,21395,,,,,,,26.35476159098419,994,0.0003,0,21,0.054158818,54.9,37.98129372722366,934,54.941447470000014,34,6.05,3,0,-26.35476159098419,3536,,
,,21419,,,,,,,26.349312768021385,1002,0.0003,0,21,-0.13792196,54.2,36.224264048047246,943,54.194816689999996,34,5.97,3,0,-26.349312768021385,3540,,
,,21443,,,,,,,30.84005830777353,1002,0.0003,0,21,-0.07944631,53.3,44.188446745407205,943,53.34616884,34,5.88,3,0,-30.84005830777353,3544,,
,,21467,,,,,,,39.72672426171348,1003,0.0003,0,21,-0.20272674,53.2,59.8900943739261,943,53.24423712,35,5.87,3,0,-39.72672426171348,3548,,
,,21491,,,,,,,31.104170894842174,1003,0.0003,0,21,-0.051036786,52.8,44.40802124642573,943,52.779243550000004,35,5.82,3,0,-31.104170894842174,3552,,
,,21522,,,,,,,44.06171268424723,1012,0.0003,0,21,0.037844334,53.4,63.53368072712848,952,53.430845479999995,35,5.89,3,0,-44.06171268424723,3556,,
,,21545,,,,,,,21.73205107173155,1012,0.0003,0,21,0.022876598,53.0,28.917996569253482,952,53.04955733999999,35,5.85,3,0,-21.73205107173155,3560,,
,,21569,,,,,,,26.64013722658238,1012,0.0003,0,21,-0.15159443,53.5,36.57402402763303,952,53.513975789999996,35,5.9,3,0,-26.64013722658238,3564,,
,,21590,,,,,,,26.689725918061754,1012,0.0003,0,21,-0.16110006,53.2,37.72598883681313,952,53.23558233,35,5.87,3,0,-26.689725918061754,3568,,
,,21617,,,,,,,26.76128172377333,1021,0.0003,0,21,-0.17505093,53.7,35.651191027882405,961,53.69986592000001,35,5.92,3,0,-26.76128172377333,3572,,
,,21643,,,,,,,26.29036296535789,1021,0.0003,0,21,0.03285863,53.8,35.78804207050101,961,53.79685227,35,5.93,3,0,-26.29036296535789,3576,,
,,21667,,,,,,,30.71077600447887,1021,0.0003,0,21,0.06048278,54.0,44.175279310212886,961,53.97520248000001,35,5.95,3,0,-30.71077600447887,3580,,
,,21688,,,,,,,26.377796829959742,1021,0.0003,0,21,0.056456864,53.9,37.68734932164628,961,53.87177605999998,35,5.94,3,0,-26.377796829959742,3584,,
,,21712,,,,,,,30.98511633065435,1030,0.0003,0,21,0.12548436,54.1,44.609187518016135,970,54.081776420000004,35,5.96,3,0,-30.98511633065435,3588,,
,,21735,,,,,,,22.17617915748441,1030,0.0003,0,21,0.044334926,53.9,29.41212120012799,970,53.895263750000005,35,5.94,3,0,-22.17617915748441,3592,,
,,21759,,,,,,,22.381056426643795,1030,0.0003,0,21,-0.21421507,53.9,29.076540535848842,970,53.90294557,35,5.94,3,0,-22.381056426643795,3596,,
,,21785,,,,,,,39.76619874338797,1030,0.0003,0,21,-0.12212963,54.3,58.72877986710824,970,54.26789100999999,35,5.98,4,0,-39.76619874338797,3600,,
,,21812,,,,,,,48.64108527358143,1039,0.0003,0,20,-0.09918802,54.4,73.9927421785284,979,54.35969720999999,35,5.99,4,0,-48.64108527358143,3604,,
,,21837,,,,,,,35.22087830151224,1039,0.0003,0,21,0.08711179,54.4,51.652745958794874,979,54.35623839,35,5.99,4,0,-35.22087830151224,3608,,
,,21865,,,,,,,44.204999090721515,1039,0.0003,0,21,-0.1360912,55.3,65.2830259997717,979,55.28506015999999,35,6.09,4,0,-44.204999090721515,3612,,
,,21892,,,,,,,26.468364869075977,1039,0.0003,0,21,-0.1499106,55.6,35.30953767157896,979,55.572038199999994,35,6.12,4,0,-26.468364869075977,3616,,
,,21917,,,,,,,31.18737533722421,1048,0.0003,0,20,-0.20753373,55.3,43.92350465831213,988,55.28507960000001,35,6.09,4,0,-31.18737533722421,3620,,
,,21936,,,,,,,21.92173911250937,1048,0.0003,0,20,0.010118637,55.0,30.28507965921663,988,55.01328254,35,6.06,4,0,-21.92173911250937,3624,,
,,21964,,,,,,,22.26602814642753,1048,0.0003,0,20,-0.19694881,55.3,27.79064287584745,988,55.29629851999999,35,6.09,4,0,-22.26602814642753,3628,,
,,21991,,,,,,,43.77109691672662,1048,0.0003,0,20,-0.058439996,55.9,65.75487518070072,988,55.94853694,35,6.16,4,0,-43.77109691672662,3632,,
,,22016,,,,,,,35.32587698885448,1057,0.0003,0,20,-0.034689903,56.4,51.57615301751993,996,56.407382399999996,35,6.21,4,0,-35.32587698885448,3636,,
,,22040,,,,,,,30.877419035992045,1057,0.0003,0,20,-0.14125429,56.4,44.131805934792474,996,56.41520986,35,6.21,4,0,-30.877419035992045,3640,,
,,22070,,,,,,,48.58178709239698,1058,0.0003,0,20,-0.11269747,57.0,71.79868229882905,996,56.97874497000001,36,6.27,4,0,-48.58178709239698,3644,,
,,22091,,,,,,,35.21257498812914,1058,0.0003,0,20,-0.11100765,56.7,53.48535967955192,996,56.699361870000004,36,6.24,4,0,-35.21257498812914,3648,,
,,22111,,,,,,,26.327093521411523,1067,0.0003,0,20,-0.098732755,56.3,37.86867012657308,1006,56.31991713,36,6.2,4,0,-26.327093521411523,3652,,
,,22136,,,,,,,40.03422200758886,1067,0.0003,0,20,-0.012713052,55.8,59.78120439460757,1006,55.76004420000001,36,6.14,4,0,-40.03422200758886,3656,,
,,22159,,,,,,,35.3669801834276,1067,0.0003,0,20,-0.10053253,55.8,52.63756449776117,1006,55.760781579999986,36,6.14,4,0,-35.3669801834276,3660,,
,,22186,,,,,,,35.73197746653052,1067,0.0003,0,20,-0.07376597,56.1,50.99481587854017,1006,56.051014039999984,36,6.17,4,0,-35.73197746653052,3664,,
,,22214,,,,,,,30.96853450900748,1076,0.0003,0,20,-0.1043363,56.7,42.5082538097115,1015,56.69593323,36,6.24,4,0,-30.96853450900748,3668,,
,,22237,,,,,,,35.335614085066645,1076,0.0003,0,20,-0.16519417,56.3,52.468673027371345,1015,56.31220679000001,36,6.2,4,0,-35.335614085066645,3672,,
,,22257,,,,,,,22.24923731671697,1076,0.0003,0,20,-0.13660121,55.8,30.15686617101983,1015,55.75408112000001,36,6.14,4,0,-22.24923731671697,3676,,
,,22282,,,,,,,44.148397079444315,1076,0.0003,0,20,0.016642964,55.9,67.54024715469686,1015,55.85488185,36,6.15,4,0,-44.148397079444315,3680,,
,,22306,,,,,,,35.54092659929348,1086,0.0003,0,20,-0.11130462,56.1,52.31727138039789,1024,56.14031546000001,36,6.18,4,0,-35.54092659929348,3684,,
,,22331,,,,,,,26.142447726009852,1086,0.0003,0,20,0.047328636,56.2,35.89307717814748,1024,56.22020317000001,36,6.19,4,0,-26.142447726009852,3688,,
,,22357,,,,,,,39.96512913585933,1086,0.0003,0,20,-0.08611226,56.5,59.11604549216001,1024,56.50409058,36,6.22,4,0,-39.96512913585933,3692,,
,,22383,,,,,,,30.589020044066118,1086,0.0003,0,20,0.06209961,56.7,43.125394395759635,1024,56.6851512,36,6.24,4,0,-30.589020044066118,3696,,
,,22413,,,,,,,31.025081383412925,1095,0.0003,0,20,-0.14975865,57.1,41.667322501455665,1033,57.05848271999999,36,6.28,4,0,-31.025081383412925,3700,,
,,22433,,,,,,,21.91900555609589,1095,0.0003,0,20,0.0150322765,56.4,29.962702766375607,1033,56.403585620000015,36,6.21,4,0,-21.91900555609589,3704,,
,,22465,,,,,,,30.912385347345648,1095,0.0003,0,20,0.050202873,57.1,40.95808307227166,1033,57.05784814999999,36,6.28,4,0,-30.912385347345648,3708,,
,,22487,,,,,,,35.08712125123184,1095,0.0003,0,20,0.05104351,56.5,53.006864743694365,1033,56.49560087,36,6.22,4,0,-35.08712125123184,3712,,
,,22515,,,,,,,26.336369187514414,1105,0.0003,0,20,0.024901977,56.6,35.09029416323726,1042,56.59528503000001,36,6.23,4,0,-26.336369187514414,3716,,
,,22538,,,,,,,35.582283541353036,1105,0.0003,0,20,-0.14855292,56.4,52.82978722261645,1042,56.41232053999999,36,6.21,4,0,-35.582283541353036,3720,,
,,22564,,,,,,,30.718639259229914,1105,0.0003,0,20,0.06193708,57.1,43.30717368708322,1042,57.059769380000006,36,6.28,4,0,-30.718639259229914,3724,,
,,22588,,,,,,,35.435107884858944,1105,0.0003,0,20,0.03534177,56.7,52.34048920804792,1042,56.69232280999999,36,6.24,4,0,-35.435107884858944,3728,,
,,22612,,,,,,,26.681967974226627,1114,0.0003,0,20,-0.17213364,56.4,36.55816465720596,1051,56.41785756,36,6.21,4,0,-26.681967974226627,3732,,
,,22632,,,,,,,26.366292025015905,1114,0.0003,0,20,-0.1715711,56.0,37.87588367233494,1051,55.969030720000006,36,6.16,4,0,-26.366292025015905,3736,,
,,22654,,,,,,,31.16410991024337,1114,0.0003,0,20,-0.119258195,55.8,45.40373567962429,1051,55.77872083000001,36,6.14,4,0,-31.16410991024337,3740,,
,,22672,,,,,,,22.03351783973278,1114,0.0003,0,20,0.10807223,54.7,30.94062867002899,1051,54.669327530000004,37,6.02,4,0,-22.03351783973278,3744,,
,,22693,,,,,,,26.535932917949253,1114,0.0003,0,20,0.00028930604,54.7,37.691381648321354,1051,54.670825840000006,37,6.02,4,0,-26.535932917949253,3748,,
,,22716,,,,,,,30.984977899476263,1124,0.0003,0,20,0.04546846,55.0,44.898458179535325,1061,54.955068659999995,37,6.05,4,0,-30.984977899476263,3752,,
,,22741,,,,,,,22.447125092294897,1124,0.0003,0,20,-0.17374295,55.0,28.95599826485257,1061,54.95384407,37,6.05,4,0,-22.447125092294897,3756,,
,,22759,,,,,,,21.938390348170703,1124,0.0003,0,20,0.035691466,54.5,30.679385418476187,1061,54.47540261,37,6.0,4,0,-21.938390348170703,3760,,
,,22786,,,,,,,35.37669192806977,1124,0.0003,0,20,-0.0018167155,54.5,50.6382604927755,1061,54.459840990000004,37,6.0,4,0,-35.37669192806977,3764,,
,,22805,,,,,,,26.568617082144584,1133,0.0003,0,20,-0.1731432,53.6,38.36423409473421,1070,53.62198700999999,37,5.91,4,0,-26.568617082144584,3768,,
,,22830,,,,,,,35.555827821678214,1133,0.0003,0,20,-0.11295048,53.8,51.84607237079125,1070,53.811658099999995,37,5.93,4,0,-35.555827821678214,3772,,
,,22853,,,,,,,35.28054129384445,1133,0.0003,0,20,-0.09165708,54.1,52.581483730570824,1070,54.08231149,37,5.96,4,0,-35.28054129384445,3776,,
,,22872,,,,,,,21.94446751505926,1134,0.0003,0,20,0.011028029,53.5,30.338531058500273,1070,53.5230836,37,5.9,4,0,-21.94446751505926,3780,,
,,22893,,,,,,,35.15699227572665,1134,0.0003,0,20,-0.08397778,53.2,53.44625739114638,1070,53.23835542,37,5.87,4,0,-35.15699227572665,3784,,
,,22916,,,,,,,21.77686506738885,1143,0.0003,0,20,0.014775477,53.1,28.956659171524407,1079,53.05611167,37,5.85,4,0,-21.77686506738885,3788,,
,,22941,,,,,,,21.914042220430176,1143,0.0003,0,20,0.045719694,53.0,28.59107088906039,1079,52.96277606999999,37,5.84,4,0,-21.914042220430176,3792,,
,,22961,,,,,,,22.021554698130338,1143,0.0003,0,20,0.02637554,52.4,30.0861980421298,1079,52.406611659999996,37,5.78,4,0,-22.021554698130338,3796,,
,,22983,,,,,,,30.65235405898785,1143,0.0003,0,20,0.07751211,51.7,45.01705540003444,1079,51.666380020000005,37,5.7,4,0,-30.65235405898785,3800,,
,,23010,,,,,,,26.40759193882265,1152,0.0003,0,19,-0.1280388,52.3,35.259581155891475,1088,52.317413560000006,37,5.77,4,0,-26.40759193882265,3804,,
,,23032,,,,,,,26.492365455675554,1152,0.0003,0,19,0.066307046,51.4,37.53300639997529,1088,51.388082139999995,37,5.67,4,0,-26.492365455675554,3808,,
,,23050,,,,,,,26.514561029692214,1152,0.0003,0,19,0.076952174,51.0,39.06124126808026,1088,51.02163849000001,37,5.63,4,0,-26.514561029692214,3812,,
,,23071,,,,,,,22.140372628211324,1152,0.0003,0,20,0.06445195,50.4,30.039346335613786,1088,50.36489259000001,37,5.56,4,0,-22.140372628211324,3816,,
,,23096,,,,,,,30.90416923218396,1152,0.0003,0,20,-0.17205168,50.6,43.75830061683501,1088,50.55592618,37,5.58,4,0,-30.90416923218396,3820,,
,,23124,,,,,,,35.555078310151494,1162,0.0003,0,19,-0.12013323,50.7,50.20069137191723,1098,50.74760152999999,37,5.6,4,0,-35.555078310151494,3824,,
,,23150,,,,,,,39.627790556151666,1162,0.0003,0,19,-0.11979726,50.9,58.741356271520814,1098,50.930415139999994,37,5.62,4,0,-39.627790556151666,3828,,
,,23172,,,,,,,31.127040972695326,1162,0.0003,0,19,0.091158845,50.8,45.645138043384144,1098,50.75076887,37,5.6,4,0,-31.127040972695326,3832,,
,,23193,,,,,,,26.526572017073544,1162,0.0003,0,19,0.064091235,50.8,37.818837408543665,1098,50.843189169999995,37,5.61,4,0,-26.526572017073544,3836,,
,,23220,,,,,,,30.679036826161507,1172,0.0003,0,19,0.016797518,51.3,42.803331124946816,1107,51.30346646999998,37,5.66,4,0,-30.679036826161507,3840,,
,,23238,,,,,,,22.389113439280262,1172,0.0003,0,19,-0.18925455,51.3,30.937776577474715,1107,51.30582767999999,37,5.66,4,0,-22.389113439280262,3844,,
,,23263,,,,,,,30.98827204409139,1172,0.0003,0,19,0.018146887,51.7,43.98446919998517,1107,51.68296221,37,5.7,4,0,-30.98827204409139,3848,,
,,23285,,,,,,,39.57261473186506,1172,0.0003,0,19,-0.026912738,51.6,61.118125159918236,1107,51.59425845,38,5.69,4,0,-39.57261473186506,3852,,
,,23308,,,,,,,22.089138918565475,1182,0.0003,0,19,0.029831015,51.4,29.299106313356553,1117,51.41243654,38,5.67,4,0,-22.089138918565475,3856,,
,,23327,,,,,,,26.34873907816032,1182,0.0003,0,19,-0.14661737,51.5,38.270543932249716,1117,51.50965469000002,38,5.68,4,0,-26.34873907816032,3860,,
,,23352,,,,,,,26.625076000704446,1182,0.0003,0,19,-0.11041465,51.3,36.225435299721305,1117,51.32670929,38,5.66,4,0,-26.625076000704446,3864,,
,,23373,,,,,,,22.353468187432945,1182,0.0003,0,19,-0.17702784,51.5,29.955767104627405,1117,51.50931638,38,5.68,4,0,-22.353468187432945,3868,,
,,23401,,,,,,,31.246309860884114,1191,0.0003,0,19,-0.1671289,51.8,42.711072917939724,1126,51.79442636999999,38,5.71,4,0,-31.246309860884114,3872,,
,,23420,,,,,,,22.182576710436678,1191,0.0003,0,19,0.060247116,51.4,30.698114802592606,1126,51.426086039999994,38,5.67,4,0,-22.182576710436678,3876,,
,,23441,,,,,,,26.260131123773238,1191,0.0003,0,19,0.028744513,51.6,37.494272168582064,1126,51.6054079,38,5.69,4,0,-26.260131123773238,3880,,
,,23461,,,,,,,26.45943791026577,1191,0.0003,0,19,-0.18333781,51.5,37.81219652272151,1126,51.51294774,38,5.68,4,0,-26.45943791026577,3884,,
,,23493,,,,,,,35.47383658157428,1192,0.0003,0,19,0.03722169,52.4,48.31825918509177,1126,52.357768330000006,38,5.77,4,0,-35.47383658157428,3888,,
,,23517,,,,,,,31.26664224415455,1202,0.0003,0,19,-0.12738918,52.3,44.62885009675447,1137,52.26070220000001,38,5.76,4,0,-31.26664224415455,3892,,
,,23546,,,,,,,26.351301340371418,1202,0.0003,0,19,0.06011861,53.1,34.68488889109447,1137,53.095615930000015,38,5.85,4,0,-26.351301340371418,3896,,
,,23569,,,,,,,26.947591142364832,1202,0.0003,0,19,-0.14654629,53.2,37.35940160827438,1137,53.19005723,38,5.86,4,0,-26.947591142364832,3900,,
,,23593,,,,,,,26.200672660621013,1202,0.0003,0,19,-0.1850323,52.9,36.178187673122764,1137,52.90344588,38,5.83,4,0,-26.200672660621013,3904,,
,,23618,,,,,,,26.23062938659832,1212,0.0003,0,19,0.073719084,53.2,36.10157222580396,1146,53.17659545999999,38,5.86,4,0,-26.23062938659832,3908,,
,,23639,,,,,,,26.53793058956297,1212,0.0003,0,19,0.043001633,53.5,37.80218780290663,1146,53.456857289999995,38,5.89,4,0,-26.53793058956297,3912,,
,,23665,,,,,,,35.33009949267953,1212,0.0003,0,19,-0.086935885,53.9,51.01818768184852,1146,53.92033108,38,5.94,4,0,-35.33009949267953,3916,,
,,23683,,,,,,,21.916698741689313,1212,0.0003,0,19,-0.20007995,53.3,30.347171671263844,1146,53.2673494,38,5.87,4,0,-21.916698741689313,3920,,
,,23704,,,,,,,31.005525837189435,1222,0.0003,0,19,0.05541618,52.6,45.85947004636971,1156,52.62532359,38,5.8,4,0,-31.005525837189435,3924,,
,,23733,,,,,,,48.58813264011498,1222,0.0003,0,19,0.029338503,52.9,72.67869542857876,1156,52.918089890000005,38,5.83,4,0,-48.58813264011498,3928,,
,,23755,,,,,,,30.99541924561149,1222,0.0003,0,19,0.064807095,52.9,45.46519912029106,1156,52.91339699999999,38,5.83,4,0,-30.99541924561149,3932,,
,,23780,,,,,,,31.19654186468801,1222,0.0003,0,19,-0.14699723,53.3,44.04574165663282,1156,53.28121192,38,5.87,4,0,-31.19654186468801,3936,,
,,23805,,,,,,,40.16647869627679,1232,0.0003,0,19,-0.09464021,53.1,59.918560527932,1166,53.10863521,38,5.85,4,0,-40.16647869627679,3940,,
,,23823,,,,,,,22.254488833687066,1232,0.0003,0,19,-0.16069692,53.1,30.82177499738871,1166,53.109486749999995,38,5.85,4,0,-22.254488833687066,3944,,
,,23851,,,,,,,40.31928182490533,1232,0.0003,0,19,-0.10643852,53.4,58.176485692922455,1166,53.38459824,38,5.88,4,0,-40.31928182490533,3948,,
,,23878,,,,,,,53.35593991000791,1232,0.0003,0,19,-0.13984308,53.8,82.22153285720276,1166,53.844300620000006,38,5.93,4,0,-53.35593991000791,3952,,
,,23898,,,,,,,26.634698558653092,1232,0.0003,0,19,0.088800944,53.6,38.43304698907374,1166,53.57030946,38,5.9,4,0,-26.634698558653092,3956,,
,,23921,,,,,,,22.157117087548922,1242,0.0003,0,19,-0.16745397,54.0,29.13271280567958,1176,53.953268570000006,39,5.94,4,0,-22.157117087548922,3960,,
,,23942,,,,,,,21.79359426949743,1242,0.0003,0,19,0.021468043,53.6,29.613199006243942,1176,53.58478144,39,5.9,4,0,-21.79359426949743,3964,,
,,23971,,,,,,,30.709344953726852,1242,0.0003,0,19,0.01353402,54.3,41.98274210357193,1176,54.33135999,39,5.98,4,0,-30.709344953726852,3968,,
,,23996,,,,,,,35.57199773599359,1242,0.0003,0,19,0.0010155907,54.1,51.96679440589997,1176,54.05667017,39,5.95,4,0,-35.57199773599359,3972,,
,,24016,,,,,,,26.201984078175872,1252,0.0003,0,19,0.06709566,54.2,37.9102247378233,1186,54.1500389,39,5.96,4,0,-26.201984078175872,3976,,
,,24040,,,,,,,26.54485539632057,1252,0.0003,0,19,0.0726241,54.4,36.74061301007195,1186,54.44195345999999,39,5.99,4,0,-26.54485539632057,3980,,
,,24059,,,,,,,22.411041277648515,1252,0.0003,0,19,-0.17137949,54.4,30.728209767024197,1186,54.35659351,39,5.98,4,0,-22.411041277648515,3984,,
,,24081,,,,,,,26.411346489170274,1252,0.0003,0,19,-0.00903286,53.4,37.201442487351564,1186,53.42056348,39,5.88,4,0,-26.411346489170274,3988,,
,,24103,,,,,,,26.32493387236258,1262,0.0003,0,19,-0.13907088,53.2,36.932588653032965,1196,53.23040924,39,5.86,4,0,-26.32493387236258,3992,,
,,24127,,,,,,,22.09650936197759,1262,0.0003,0,19,0.03959206,52.8,28.981622154964562,1196,52.77282868,39,5.81,4,0,-22.09650936197759,3996,,
,,24148,,,,,,,30.7224817127543,1263,0.0003,0,19,-0.14166583,52.6,45.25800198303028,1196,52.58953548,39,5.79,4,0,-30.7224817127543,4000,,
,,24176,,,,,,,31.105534686172245,1263,0.0003,0,19,-0.13361692,53.0,42.59300998036795,1196,52.9690914,39,5.83,4,0,-31.105534686172245,4004,,
,,24202,,,,,,,31.0817639447517,1273,0.0003,0,19,-0.17763728,53.1,43.389474889977286,1206,53.07089121,39,5.84,4,0,-31.0817639447517,4008,,
,,24227,,,,,,,35.20065339572319,1273,0.0003,0,19,0.043838646,53.4,51.51443993461182,1206,53.436479019999986,39,5.88,4,0,-35.20065339572319,4012,,
