eval_qs,eval mean 100 episode reward,eval_ep_rewmean,total timesteps,eval_eplenmean,eval_time_elapsed,eval_qs_difference,eval_discount_q,eval_abs_qs_difference,eplenmean,act_time,env_time,ep_rewmean,current_lr,qs_mean,train_time,episodes,mean 100 episode reward,time_elapsed,discount_q,update_time,qs_difference,qs_abs_difference,n_updates,fps,q_grad_norm,qfs_loss
-1.9404699,8.6,8.594963272727272,1,31.636363636363637,0,-1.2633048674975214,8.90006472823898,3.328585,,,,,,,,,,,,,,,,,,
,,,324799,,,,,,251.85,137,270,1037.68455321,0.0003,334.64145,5900,2392,1037.7,18923,13.723418211334556,12437,315.20695647549195,315.20695647549195,599600,17,6487.4214,96.77438
,,,326103,,,,,,254.91,137,271,1052.6456219299998,0.0003,332.6382,5931,2396,1052.6,19011,0.009123954173700726,12491,26.712978019040232,26.787297282175718,602400,17,8653.937,103.906715
,,,327250,,,,,,256.03,138,272,1057.0390120099999,0.0003,351.82468,5956,2400,1057.0,19079,0.0983006004346869,12534,17.51165953938179,17.955168019223528,604600,17,6957.631,75.88374
,,,328329,,,,,,257.08,138,272,1060.1652057499998,0.0003,317.92947,5980,2404,1060.2,19148,0.07145234193389793,12577,17.88703644210133,25.64845618210782,606800,17,6128.459,75.251495
,,,329456,,,,,,256.81,139,273,1057.29969553,0.0003,344.84146,6001,2408,1057.3,19215,0.06986681247358684,12622,14.72858902058953,15.196988693399858,609000,17,5570.0825,72.10891
349.63892,1244.1,1555.0617595454546,330001,368.6363636363636,4,7.1687815861060775,295.21029565904735,15.19194,,,,,,,,,,,,,,,,,,
,,,330616,,,,,,253.89,139,274,1040.7317588600001,0.0003,333.09317,6026,2412,1040.7,19294,0.036250052560535984,12670,36.04684296475799,36.137612009440055,611400,17,5583.8823,61.78605
,,,331700,,,,,,255.33,140,275,1045.4683821,0.0003,367.3643,6050,2416,1045.5,19363,0.003588964624077942,12713,295.2305368823861,295.2305368823861,613600,17,4229.928,44.788418
,,,332898,,,,,,256.41,140,276,1048.7896110100003,0.0003,300.71262,6074,2420,1048.8,19431,0.013714350374402742,12756,48.09523909473581,50.40469584068043,615800,17,5399.2705,68.370605
,,,334084,,,,,,257.92,141,277,1053.37731153,0.0003,342.41327,6101,2424,1053.4,19506,0.06398922514713976,12802,26.63769544095601,27.928473881160063,618200,17,4041.164,44.804855
,,,335259,,,,,,259.67,141,278,1061.02281124,0.0003,328.67026,6127,2428,1061.0,19581,0.036478437096288764,12849,1.5253999514761918,5.237400569013374,620600,17,4174.7036,51.130238
,,,336111,,,,,,258.53,142,278,1053.2153921899999,0.0003,377.49042,6147,2432,1053.2,19637,0.06778768365508844,12884,270.63269940290706,270.63269940290706,622400,17,5154.198,60.963593
,,,337012,,,,,,257.68,142,279,1048.21737316,0.0003,317.27927,6167,2436,1048.2,19693,0.3537524446685448,12918,22.639039992730392,23.32987541487637,624200,17,4192.7197,53.112026
,,,338090,,,,,,260.0,142,280,1060.14593699,0.0003,320.67618,6189,2440,1060.1,19755,0.07718178890347041,12957,5.070799355463368,9.421161137219913,626200,17,5888.3857,76.97578
,,,339369,,,,,,262.21,143,281,1069.48311878,0.0003,401.91565,6217,2444,1069.5,19836,0.0030364761770551732,13007,202.82967834586367,202.82967834586367,628800,17,6330.746,76.32872
354.4132,1296.1,1577.0399953636363,340001,360.45454545454544,3,2.494614156960014,308.6565277967099,14.281152,,,,,,,,,,,,,,,,,,
,,,340327,,,,,,263.06,144,282,1073.40611307,0.0003,348.6045,6238,2448,1073.4,19902,0.3294701005386273,13047,31.7912688844239,32.43215099123082,630800,17,6106.6113,70.380005
,,,341717,,,,,,266.74,144,284,1090.9087647699998,0.0003,365.24365,6263,2452,1090.9,19988,0.011436684862696786,13105,18.1962529527482,20.05867697005805,633600,17,5707.0527,72.14513
,,,343047,,,,,,267.1,145,285,1092.9145553299998,0.0003,352.98978,6288,2456,1092.9,20068,0.013525834456953677,13158,1.708897695889863,5.049249989661202,636200,17,5451.3413,71.036896
,,,344470,,,,,,268.98,146,286,1100.7789669400001,0.0003,361.0154,6315,2460,1100.8,20155,0.0077086983333903136,13215,0.9298805469588799,7.192285842148389,639000,17,6240.6465,87.65612
,,,345719,,,,,,272.98,147,288,1122.33584483,0.0003,360.32715,6339,2464,1122.3,20235,0.042169840625863285,13268,6.752087864208469,9.985069625892171,641600,17,5272.3574,61.47725
,,,347009,,,,,,276.93,147,289,1141.36384047,0.0003,365.0233,6364,2468,1141.4,20315,0.030736509609974344,13322,34.377637292582726,35.16126680733589,644200,17,3438.853,39.22683
,,,347987,,,,,,275.55,148,290,1135.66552354,0.0003,352.81012,6381,2472,1135.7,20371,0.42768871929400365,13358,26.844561875646786,26.974666198611384,646000,17,6927.629,81.74637
,,,348886,,,,,,273.33,149,291,1125.15208959,0.0003,331.21417,6399,2476,1125.2,20426,0.5576044771950431,13394,1.7389276265157472,4.292297711635426,647800,17,6756.7827,72.90757
,,,349978,,,,,,272.96,149,292,1121.82070333,0.0003,317.31433,6421,2480,1121.8,20494,0.04921139564922741,13438,25.64088009380056,26.854665223519266,650000,17,5336.48,61.663986
366.21567,1307.6,1218.2431014545455,350001,291.1818181818182,3,57.949663418634195,290.8046849798357,63.40933,,,,,,,,,,,,,,,,,,
,,,351073,,,,,,272.57,150,293,1120.1339958,0.0003,350.0471,6441,2484,1120.1,20565,0.17217042002862984,13484,22.625255878489735,22.79273968045738,652200,17,4854.879,63.010796
,,,352154,,,,,,274.65,150,294,1129.37215819,0.0003,354.98257,6460,2488,1129.4,20632,0.20156627515465664,13531,30.645161715757368,30.669997543296127,654400,17,4698.9116,54.780376
,,,353374,,,,,,285.75,150,294,1175.56440798,0.0003,404.23065,6482,2492,1175.6,20705,0.01032911308500602,13581,175.67260152137828,175.67260152137828,656800,17,5848.158,89.15814
,,,354684,,,,,,285.81,151,295,1175.37917811,0.0003,353.15546,6505,2496,1175.4,20786,0.014913171872847587,13636,29.865264207964625,30.340456427234336,659400,17,7083.7676,83.1429
,,,356686,,,,,,294.36,152,297,1209.6349808900004,0.0003,392.89093,6541,2500,1209.6,20908,0.012040996202753281,13720,48.86210233053819,48.86210233053819,663400,17,4491.3833,50.02644
,,,358165,,,,,,298.36,152,298,1227.7849005200003,0.0003,343.77557,6568,2504,1227.8,21000,0.0024014024786488033,13783,36.75114814330648,36.832699260079856,666400,17,4813.8086,58.210957
,,,359503,,,,,,300.47,153,299,1235.87160114,0.0003,404.54626,6592,2508,1235.9,21079,0.0027478416770134366,13837,176.1465356872921,176.1465356872921,669200,17,4026.4233,52.420277
353.55066,1289.1,1364.0545291818182,360001,329.3636363636364,3,35.56902232625722,289.7481060461409,39.219418,,,,,,,,,,,,,,,,,,
,,,360718,,,,,,301.02,153,300,1238.5918359999998,0.0003,369.12265,6613,2512,1238.6,21150,0.14153868112779253,13881,23.599354538909367,23.62461416475477,671600,17,2831.874,37.83493
,,,361848,,,,,,301.48,154,301,1243.56973833,0.0003,341.9964,6631,2516,1243.6,21211,0.06256166511979368,13922,8.33223690991308,8.891175124429497,673800,17,5046.892,54.304333
,,,363176,,,,,,302.78,154,302,1247.09807886,0.0003,403.94986,6654,2520,1247.1,21283,0.0027983508515990302,13971,185.12038530721392,185.12038530721392,676400,17,6709.0737,77.325226
,,,363752,,,,,,296.68,154,302,1222.7502464899999,0.0003,312.6424,6664,2524,1222.8,21317,0.036879747556350595,13993,306.1828509549342,306.1828509549342,677600,17,5569.4526,72.015434
,,,364398,,,,,,291.39,155,302,1197.69124755,0.0003,317.18918,6675,2528,1197.7,21351,5.588358670282022,14016,61.455278051814815,61.6780052568868,678800,17,4387.4277,54.921757
,,,365488,,,,,,293.77,155,303,1207.95233522,0.0003,341.4598,6696,2532,1208.0,21419,0.09851463734988988,14061,22.89426140874248,23.055436311242914,681000,17,5698.926,80.61402
,,,366471,,,,,,294.59,156,304,1208.15481781,0.0003,328.71094,6715,2536,1208.2,21481,0.09120803992597647,14102,137.73126934619754,137.73126934619754,683000,17,4533.081,62.11421
,,,367406,,,,,,293.16,156,305,1180.4928671799998,0.0003,302.21783,6734,2540,1180.5,21542,1.7086347940078919,14144,142.25335425345165,142.33793275399753,685000,17,5046.7764,67.29741
,,,367465,,,,,,280.96,156,305,1128.1069184799999,0.0003,317.43015,6734,2544,1128.1,21543,8.356289532661103,14144,308.9469550096902,308.9469550096902,685000,17,,
,,,368104,,,,,,277.77,156,305,1116.8706705400002,0.0003,349.3446,6747,2548,1116.9,21585,13.012673794206039,14172,-6.9458570440445655,7.014731759379534,686400,17,5288.294,68.60189
,,,368965,,,,,,272.48,157,306,1088.59942248,0.0003,326.80917,6763,2552,1088.6,21635,0.6429727718673142,14205,48.208492220693074,48.29914835260982,688000,17,3720.6064,50.36842
,,,369967,,,,,,269.2,157,307,1068.7635345699998,0.0003,358.69412,6781,2556,1068.8,21697,0.6035884942315495,14246,63.87609000573371,65.20394163686804,690000,17,5183.382,62.44792
360.75027,1346.4,1879.7407875454542,370001,434.27272727272725,5,-1.8854528941355502,303.93730899680526,13.990383,,,,,,,,,,,,,,,,,,
,,,371164,,,,,,266.94,158,308,1056.4174223,0.0003,366.12808,6804,2560,1056.4,21776,0.0964687693428062,14296,9.019754797102651,9.506232406144429,692400,17,5198.783,76.60876
,,,372744,,,,,,270.25,159,309,1070.4401611600001,0.0003,363.7037,6834,2564,1070.4,21874,0.0012712989714875503,14361,9.884242994409208,10.224385670511314,695600,17,5211.389,66.66296
,,,374107,,,,,,270.98,159,310,1074.34635075,0.0003,348.1836,6861,2568,1074.3,21960,0.005544015660700822,14419,30.15254971056758,30.15254971056758,698400,17,6535.2886,91.903366
,,,375642,,,,,,276.55,160,312,1096.2791926900002,0.0003,356.83954,6889,2572,1096.3,22052,2.246422123710677e-05,14480,311.99782523735496,311.99782523735496,701400,17,3865.2185,53.84054
,,,376802,,,,,,279.16,160,313,1103.6300495399998,0.0003,401.2602,6912,2576,1103.6,22125,0.01576515344071541,14529,189.58340858360174,189.58340858360174,703800,17,4433.7925,70.271385
,,,378010,,,,,,280.32,161,314,1107.6526792799998,0.0003,342.643,6934,2580,1107.7,22199,0.0396538060514898,14578,17.58068778874915,18.468362083153696,706200,17,4745.5854,64.72854
,,,379516,,,,,,284.43,162,315,1125.47249206,0.0003,356.43845,6963,2584,1125.5,22291,0.0022611443133159818,14639,11.805253173077297,11.853784925433308,709200,17,4877.188,60.892887
323.95135,1306.9,1095.2842645454546,380001,269.09090909090907,3,24.778458845153487,289.3379173344461,30.106451,,,,,,,,,,,,,,,,,,
,,,380838,,,,,,286.84,162,316,1135.36996755,0.0003,359.8396,6987,2588,1135.4,22373,0.023296293530140268,14692,12.79978406664903,13.062908179581825,711800,17,7243.1235,110.082184
,,,382127,,,,,,287.53,163,317,1141.05681548,0.0003,356.15186,7012,2592,1141.1,22453,0.03465138176492598,14745,30.572952919680315,30.684853975704858,714400,17,5157.3545,70.57818
,,,383220,,,,,,285.36,163,318,1132.88170252,0.0003,387.04675,7033,2596,1132.9,22520,0.007761001564104674,14790,259.1552972912094,259.1552972912094,716600,17,4887.2812,66.219475
,,,384335,,,,,,276.49,164,319,1100.48187608,0.0003,329.88434,7053,2600,1100.5,22586,0.0687531554316285,14835,-0.06535393148886286,11.346326477199282,718800,17,5774.7285,68.30775
,,,385334,,,,,,271.69,164,319,1078.82949717,0.0003,403.74115,7072,2604,1078.8,22648,0.07439106207432097,14876,177.1116954060903,177.1116954060903,720800,17,5688.717,101.08071
,,,386587,,,,,,270.84,165,320,1077.2592721600001,0.0003,357.04428,7094,2608,1077.3,22721,0.03596325404740069,14925,2.0805088379822254,5.2113428965851645,723200,17,4347.753,53.834625
,,,387782,,,,,,270.64,165,321,1077.72116641,0.0003,355.33246,7117,2612,1077.7,22794,0.05740979366500259,14974,3.3967344926652907,4.554091831461706,725600,17,4470.86,56.30812
,,,388235,,,,,,263.87,165,322,1044.5485308599998,0.0003,370.69922,7126,2616,1044.5,22824,2.145317038191819,14994,295.584325592436,295.584325592436,726600,17,5983.3413,91.53025
,,,388945,,,,,,257.69,166,322,1019.20222012,0.0003,319.3048,7139,2620,1019.2,22867,3.042477875916609,15023,24.07905613035986,25.68562972398473,728000,17,7229.9136,100.093155
339.1721,1320.6,1288.1646677272727,390001,304.90909090909093,3,19.48636766106638,296.9735476338203,25.474276,,,,,,,,,,,,,,,,,,
,,,390014,,,,,,262.62,166,323,1039.20178241,0.0003,309.56732,7160,2624,1039.2,22937,0.06922936773355473,15067,25.01753883623839,25.157067848655522,730200,17,6872.326,98.58852
,,,391153,,,,,,267.55,167,324,1060.71283249,0.0003,369.2096,7181,2628,1060.7,23004,0.2106889380746535,15112,16.460605156380684,16.891053966727785,732400,17,5170.3467,84.948135
,,,392261,,,,,,267.73,167,325,1065.6816016399998,0.0003,355.1293,7201,2632,1065.7,23071,0.12097233556407957,15157,3.8390978546181325,8.314491613866354,734600,17,5598.378,68.78368
,,,393480,,,,,,270.09,168,326,1081.5892096900002,0.0003,357.2376,7224,2636,1081.6,23146,0.04369158799322065,15206,6.660060734056283,8.600852299356191,737000,16,7967.28,91.458534
,,,394606,,,,,,272.0,168,327,1112.7351787,0.0003,350.83878,7246,2640,1112.7,23218,0.07381226343616334,15255,16.87085618059497,19.980572472880965,739400,16,4001.0466,47.20164
,,,395390,,,,,,279.25,168,328,1142.33017606,0.0003,407.68234,7259,2644,1142.3,23260,0.42090954913821893,15283,214.8289090435297,214.8289090435297,740800,16,8189.5894,116.73513
,,,396737,,,,,,286.33,169,329,1173.36065119,0.0003,368.37006,7284,2648,1173.4,23344,0.02582904616409021,15340,1.4005591055485367,4.689741999167565,743600,16,5654.913,75.52679
,,,398175,,,,,,292.1,170,330,1203.59089284,0.0003,351.02518,7311,2652,1203.6,23429,0.0042705522578585006,15395,30.24749803547609,31.403693271420998,746400,16,7093.8325,86.336876
,,,399477,,,,,,295.1,170,331,1223.1401097900002,0.0003,361.6988,7333,2656,1223.1,23506,0.0251790505109742,15449,1.1288258687538681,6.528299442278255,749000,16,6426.877,81.38789
348.8485,1343.8,1399.9075893636366,400001,313.1818181818182,3,0.07833993655473458,309.95438349622003,10.264053,,,,,,,,,,,,,,,,,,
