eval_qs_difference,eval_abs_qs_difference,eval_discount_q,eval_ep_rewmean,eval_time_elapsed,eval_qs,eval_eplenmean,total timesteps,eval mean 100 episode reward,update_time,qs_difference,episodes,n_updates,train_time,time_elapsed,mean 100 episode reward,act_time,qs_abs_difference,ep_rewmean,fps,env_time,qs_mean,discount_q,current_lr,eplenmean,qfs_loss,q_grad_norm
-58.062897806501766,58.062893,104.00307336305546,109.8266261818182,0,-1.0483829,11.909090909090908,1,111.6,,,,,,,,,,,,,,,,,,
,,,,,,,23854,,1165,-21.5772720961178,3944,0,0,1233,53.0,4,21.5772720961178,53.02573355999998,19,40,0.5323914,30.561484234834253,0.0003,5.84,,
,,,,,,,23877,,1165,-31.09798730637114,3948,0,0,1233,53.2,4,31.09798730637114,53.218779090000005,19,40,-0.39579558,44.50297590189703,0.0003,5.86,,
,,,,,,,23899,,1165,-26.98308172759868,3952,0,0,1233,53.5,4,26.98308172759868,53.49034862999999,19,40,-0.30057687,37.52332289025077,0.0003,5.89,,
,,,,,,,23917,,1175,-22.261677560803836,3956,0,0,1243,53.0,4,22.261677560803836,53.02283848,19,40,-0.10584911,30.83900280824692,0.0003,5.84,,
,,,,,,,23942,,1175,-26.12808021204841,3960,0,0,1243,53.0,4,26.12808021204841,53.024140159999995,19,40,0.5310389,36.45966788732527,0.0003,5.84,,
,,,,,,,23962,,1175,-22.209901737326224,3964,0,0,1243,52.5,4,22.209901737326224,52.546897400000006,19,40,-0.084425524,30.240701294629666,0.0003,5.79,,
,,,,,,,23985,,1175,-30.7147225197225,3968,0,0,1243,52.9,4,30.7147225197225,52.914358439999994,19,40,0.065955885,44.7599551583851,0.0003,5.83,,
,,,,,,,24014,,1184,-39.8449579878295,3972,0,0,1253,53.2,4,39.8449579878295,53.190814180000004,19,40,-0.08798063,57.23652264945483,0.0003,5.86,,
,,,,,,,24040,,1184,-30.254875415021914,3976,0,0,1253,53.1,4,30.254875415021914,53.08788637000001,19,40,0.523554,43.41186125532494,0.0003,5.85,,
,,,,,,,24064,,1184,-26.01818746230497,3980,0,0,1253,53.0,4,26.01818746230497,52.99162518,19,40,0.5100683,36.71850797469122,0.0003,5.84,,
,,,,,,,24091,,1184,-25.75712024561465,3984,0,0,1253,53.0,4,25.75712024561465,52.96054188,19,40,0.5174161,35.254274001872325,0.0003,5.84,,
,,,,,,,24119,,1194,-56.84639214531993,3988,0,0,1263,53.0,4,56.84639214531993,52.96677862000001,19,40,0.050993327,88.72102756307885,0.0003,5.84,,
,,,,,,,24137,,1194,-17.192883029178827,3992,0,0,1263,52.5,4,17.192883029178827,52.50073746,19,40,0.5078767,22.90589139744391,0.0003,5.79,,
,,,,,,,24158,,1194,-35.871028823540634,3996,0,0,1263,52.3,4,35.871028823540634,52.32487252000001,19,40,-0.3686719,53.96783872765283,0.0003,5.77,,
,,,,,,,24189,,1194,-34.55106578137507,4000,0,0,1263,53.3,4,34.55106578137507,53.25698938000001,19,40,0.5358903,48.413847060836844,0.0003,5.87,,
,,,,,,,24209,,1203,-31.276111247994546,4004,0,0,1272,52.5,4,31.276111247994546,52.51394096999999,19,40,-0.36184672,46.03771674174883,0.0003,5.79,,
,,,,,,,24232,,1203,-25.756044918385044,4008,0,0,1272,52.2,4,25.756044918385044,52.22585126999999,19,40,0.5429196,36.82055390170385,0.0003,5.76,,
,,,,,,,24254,,1203,-30.923043521735305,4012,0,0,1272,52.0,4,30.923043521735305,51.95018223,19,40,-0.31625664,44.84833125565431,0.0003,5.73,,
,,,,,,,24278,,1203,-25.933263029224275,4016,0,0,1272,52.2,4,25.933263029224275,52.232735160000004,19,40,0.5411588,36.591452220629215,0.0003,5.76,,
,,,,,,,24301,,1212,-22.225628344777423,4020,0,0,1282,52.5,4,22.225628344777423,52.51053097,18,40,-0.109414935,29.298926276314585,0.0003,5.79,,
,,,,,,,24328,,1212,-22.194163874860724,4024,0,0,1282,52.9,4,22.194163874860724,52.88294199,18,40,-0.09433068,28.14564302553963,0.0003,5.83,,
,,,,,,,24351,,1212,-21.8930095192059,4028,0,0,1282,53.1,4,21.8930095192059,53.06669962000001,18,40,-0.0717257,28.996154035715286,0.0003,5.85,,
,,,,,,,24381,,1212,-43.92333745438944,4032,0,0,1282,53.5,4,43.92333745438944,53.51705922,19,40,0.3602288,64.2360144787454,0.0003,5.9,,
,,,,,,,24402,,1222,-30.325644299009507,4036,0,0,1292,53.4,4,30.325644299009507,53.41358977,18,40,0.53743,45.60852792459103,0.0003,5.89,,
,,,,,,,24429,,1222,-43.3044185617033,4040,0,0,1292,53.9,4,43.3044185617033,53.8796999,18,40,0.37635323,65.72365187973533,0.0003,5.94,,
,,,,,,,24451,,1222,-40.15136874412937,4044,0,0,1292,54.2,4,40.15136874412937,54.16578791999999,18,41,-0.23948625,61.57181769661796,0.0003,5.97,,
,,,,,,,24472,,1222,-34.681813923215024,4048,0,0,1292,54.0,4,34.681813923215024,53.980591459999985,18,41,0.5234917,53.55512134273585,0.0003,5.95,,
,,,,,,,24492,,1222,-25.98659454019554,4052,0,0,1292,53.8,4,25.98659454019554,53.796531019999996,18,41,0.5473131,38.13568755130423,0.0003,5.93,,
,,,,,,,24520,,1232,-22.416287623452735,4056,0,0,1302,54.7,4,22.416287623452735,54.73167996,18,41,-0.15534809,28.0422147875505,0.0003,6.03,,
,,,,,,,24544,,1232,-21.623559481104433,4060,0,0,1302,54.6,4,21.623559481104433,54.63909762,18,41,0.5218526,29.051245917490935,0.0003,6.02,,
,,,,,,,24572,,1232,-43.8470615786301,4064,0,0,1302,55.4,4,43.8470615786301,55.387788269999994,18,41,0.50462824,65.67657853012192,0.0003,6.1,,
,,,,,,,24595,,1232,-30.464231064120696,4068,0,0,1302,55.4,4,30.464231064120696,55.38798036999999,18,41,0.49374506,44.89872069674013,0.0003,6.1,,
,,,,,,,24619,,1242,-22.049971757233354,4072,0,0,1312,54.9,4,22.049971757233354,54.91190941,18,41,-0.050628755,28.93940843986938,0.0003,6.05,,
,,,,,,,24646,,1242,-30.758253535808496,4076,0,0,1312,55.0,4,30.758253535808496,55.00486321,18,41,0.008418952,42.901196252653605,0.0003,6.06,,
,,,,,,,24665,,1242,-21.3675359712784,4080,0,0,1312,54.5,4,21.3675359712784,54.53706585,18,41,0.5006564,30.28456648895514,0.0003,6.01,,
,,,,,,,24689,,1242,-30.74187538213538,4084,0,0,1313,54.3,4,30.74187538213538,54.27024336999999,18,41,0.2984232,44.47373215637508,0.0003,5.98,,
,,,,,,,24711,,1252,-30.90355690397085,4088,0,0,1323,53.7,4,30.90355690397085,53.712543000000004,18,41,-0.05472909,45.19865827444997,0.0003,5.92,,
,,,,,,,24736,,1252,-39.72172740751098,4092,0,0,1323,54.4,4,39.72172740751098,54.36810923,18,41,0.11672915,59.697913724788634,0.0003,5.99,,
,,,,,,,24766,,1252,-48.33612473185755,4096,0,0,1323,55.2,4,48.33612473185755,55.200026910000005,18,41,-0.062057257,71.59928242262212,0.0003,6.08,,
,,,,,,,24790,,1252,-26.78883970711949,4100,0,0,1323,54.5,4,26.78883970711949,54.546613320000006,18,41,-0.28085726,36.59667700705719,0.0003,6.01,,
,,,,,,,24816,,1262,-25.988119844756074,4104,0,0,1333,55.1,4,25.988119844756074,55.10110377,18,41,0.4856681,35.83153921716629,0.0003,6.07,,
,,,,,,,24837,,1262,-26.536611114337262,4108,0,0,1333,54.9,4,26.536611114337262,54.930415339999996,18,41,-0.19848089,37.53895511957888,0.0003,6.05,,
,,,,,,,24863,,1262,-35.98319978251264,4112,0,0,1333,55.3,4,35.98319978251264,55.31515431999999,18,41,-0.37986115,51.40717836882103,0.0003,6.09,,
,,,,,,,24887,,1262,-25.942079546977993,4116,0,0,1333,55.3,4,25.942079546977993,55.312147679999995,18,41,0.5216419,36.5960359778497,0.0003,6.09,,
,,,,,,,24909,,1272,-35.56322231512561,4120,0,0,1343,55.2,4,35.56322231512561,55.21743547999999,18,41,-0.34585944,53.05244588419717,0.0003,6.08,,
,,,,,,,24935,,1272,-34.894221832322025,4124,0,0,1343,55.1,4,34.894221832322025,55.12055304999999,18,41,0.45886713,51.13764509357527,0.0003,6.07,,
,,,,,,,24960,,1272,-26.146831060060528,4128,0,0,1343,55.3,4,26.146831060060528,55.31968524999999,18,41,0.461399,36.380741245007044,0.0003,6.09,,
,,,,,,,24985,,1272,-22.33035373653559,4132,0,0,1344,54.9,4,22.33035373653559,54.86647578,18,41,-0.117564246,28.864221832503393,0.0003,6.04,,
,,,,,,,25022,,1282,-48.86058898597331,4136,200,4,1359,56.4,4,48.86058898597331,56.37548904999998,18,41,0.117210545,67.2976229734766,0.0003,6.2,322.02127,120.2589
,,,,,,,25070,,1282,-61.68696908819129,4140,200,4,1359,58.4,4,61.68696908819129,58.35618394,18,42,0.12331128,79.6371287252821,0.0003,6.41,,
,,,,,,,25120,,1292,-35.17805574828866,4144,400,7,1371,61.0,4,36.19670067719074,60.96755051,18,42,17.79179,65.15010712202255,0.0003,6.69,172.32231,95.123184
,,,,,,,25165,,1292,-26.663330674287266,4148,400,7,1371,63.2,4,28.034555764208648,63.22041190000001,18,42,17.5907,55.29748768624329,0.0003,6.93,,
,,,,,,,25209,,1302,-32.45968354372064,4152,600,9,1384,65.5,4,35.604324344881526,65.47608444999999,18,42,25.051008,76.18275656137439,0.0003,7.17,106.7891,73.57368
,,,,,,,25300,,1312,-33.37764676623288,4156,800,11,1396,71.4,4,36.92876025905393,71.35998722000001,18,42,28.051487,51.50630364969858,0.0003,7.8,112.06514,70.365425
,,,,,,,25378,,1312,-62.592563943823755,4160,800,11,1396,76.4,5,65.07624537690138,76.40589588999998,18,42,36.602608,105.01202866729024,0.0003,8.34,,
,,,,,,,25436,,1322,-32.82765553080608,4164,1000,14,1408,79.2,5,41.663521855053204,79.22031255,18,42,46.03676,96.59289161333847,0.0003,8.64,80.96481,74.8661
,,,,,,,25534,,1331,-89.88597875660221,4168,1200,16,1421,86.2,5,90.20678947579934,86.24825029999998,17,42,52.273224,136.83000442334858,0.0003,9.39,71.544495,97.622986
,,,,,,,25590,,1331,-24.972086156707178,4172,1200,16,1421,89.2,5,36.685128686297254,89.24832828000001,17,42,53.523384,98.2534798332577,0.0003,9.71,,
,,,,,,,25672,,1342,-7.0300083667053865,4176,1400,19,1434,94.4,5,23.357640368963168,94.39545997,17,42,58.942944,61.27375196328059,0.0003,10.26,64.89222,104.38546
,,,,,,,25759,,1352,-14.66741511546484,4180,1600,21,1447,100.8,5,32.1729669402525,100.75230364000001,17,43,68.170296,76.70807400070017,0.0003,10.94,64.43212,106.227806
,,,,,,,25862,,1362,-45.18099174304234,4184,1800,23,1460,108.1,5,58.124204510849545,108.14116357,17,43,77.29443,107.1121116712123,0.0003,11.73,66.16378,152.07695
,,,,,,,25961,,1372,-52.24562750138533,4188,2000,26,1473,115.3,5,66.14832494303165,115.33204471,17,43,85.92773,130.53133793479927,0.0003,12.5,68.55045,165.06165
,,,,,,,26050,,1382,-23.303275891900213,4192,2200,28,1486,121.3,5,37.91007383754222,121.29428239,17,43,87.28341,108.16966886853837,0.0003,13.14,76.14864,190.18494
,,,,,,,26195,,1393,-14.86086628293843,4196,2400,30,1498,132.0,5,36.60490925666005,132.0325666,17,43,95.4452,61.499126536371364,0.0003,14.29,73.392235,229.11266
,,,,,,,26319,,1413,-32.026248016433875,4200,2800,35,1524,141.4,5,47.96140688867014,141.36081848,17,43,105.767914,101.36296625260155,0.0003,15.29,97.54434,327.63074
,,,,,,,26425,,1424,-23.744870561476805,4204,3000,37,1537,148.8,5,37.86140535277401,148.81689329,17,44,109.34144,116.59097889180295,0.0003,16.09,86.223495,360.35474
,,,,,,,26560,,1434,-10.661643064494694,4208,3200,40,1550,159.4,6,31.266547886111766,159.43977056000003,17,44,108.20508,74.55133953755609,0.0003,17.23,88.12478,432.24237
,,,,,,,26731,,1455,-48.732835407859255,4212,3600,45,1576,173.0,6,56.905128252305616,172.97404097000003,16,44,132.59464,92.7980585073515,0.0003,18.68,111.96132,692.5111
,,,,,,,26877,,1465,-25.807103221100576,4216,3800,47,1590,184.4,6,50.790726454040595,184.35415753000004,16,44,144.9352,109.3465492625038,0.0003,19.9,99.117744,659.6739
,,,,,,,27117,,1497,-69.03810089915716,4220,4400,54,1629,204.7,6,99.57663796932867,204.71330412,16,45,175.28522,73.85863549694892,0.0003,22.08,159.54398,977.0645
,,,,,,,27493,,1528,-74.28585861752413,4224,5000,62,1669,237.4,6,98.98937190681805,237.43710451000004,16,45,203.10251,23.537336958454297,0.0003,25.58,435.65732,1405.6064
,,,,,,,27738,,1558,-44.594909427366964,4228,5600,69,1707,258.0,7,82.39971863924445,257.99924723,16,46,221.3812,81.23741122833222,0.0003,27.78,423.64185,2002.2069
,,,,,,,28475,,1630,-98.02242085820531,4232,7000,85,1798,324.6,7,126.52685851579751,324.56812013999996,15,47,308.6412,1.4452614272551152,0.0003,34.9,1695.6012,5734.6323
-52.28530941217579,155.94655,935.6395443243968,9355.702016909092,24,790.6566,1000.0,30001,2264.4,,,,,,,,,,,,,,,,,,
,,,,,,,31004,,1904,275.2254962688337,4236,12200,146,2164,557.6,10,276.2109325919441,557.5634156899999,14,51,791.5057,4.802614224337005e-08,0.0003,59.82,1596.2701,32883.344
,,,,,,,33747,,2191,157.75295691798087,4240,17600,210,2522,809.4,12,159.36769996223052,809.43849117,13,55,924.41034,2.493844420922482e-07,0.0003,86.77,3198.6296,57363.637
,,,,,,,34447,,2267,375.69002458345483,4244,19000,227,2617,870.2,13,376.0826402950302,870.15975738,13,56,839.6231,3.1207816241266877,0.0003,93.27,2776.9702,57006.07
,,,,,,,37997,,2647,142.0375811905155,4248,26000,308,3088,1197.7,16,143.21409172274772,1197.6838217900001,12,61,983.86646,6.921181364172533e-09,0.0003,128.32,2949.4717,52807.504
165.64986531131038,168.764,935.6389081432661,9355.661440363636,25,1008.5878,1000.0,40001,3708.9,,,,,,,,,,,,,,,,,,
,,,,,,,40427,,2922,218.05374240582165,4252,31000,366,3452,1420.5,18,229.83512541777807,1420.5059727100002,11,65,893.9557,7.557815512699328e-07,0.0003,152.18,2695.991,64262.96
,,,,,,,42795,,3178,219.8649225258826,4256,35600,420,3769,1633.1,20,220.49735665312105,1633.1297853699998,11,68,967.56146,6.133058449100819e-06,0.0003,174.95,3327.9175,63597.746
,,,,,,,44624,,3392,366.85320610405915,4260,39400,464,4031,1796.6,22,369.5159522198451,1796.5872902600001,11,71,903.76294,6.489152010877873e-05,0.0003,192.46,2524.243,56410.62
,,,,,,,46353,,3584,390.85559239977607,4264,42800,506,4271,1952.6,23,391.2143261998509,1952.60058175,10,74,923.3086,0.00017128020815471317,0.0003,209.17,2221.3574,47077.98
,,,,,,,48920,,3873,225.90852947220966,4268,48000,565,4625,2182.9,25,226.39397426072134,2182.94096898,10,77,973.0076,8.373735979316942e-07,0.0003,233.86,3098.1704,79228.6
32.65265560019781,293.17072,771.6472520475843,1751.3773233636364,4,535.0699,187.72727272727272,50001,3496.3,,,,,,,,,,,,,,,,,,
,,,,,,,51015,,4117,164.1435423708977,4272,52200,614,4928,2373.2,27,164.1435423708977,2373.1918403100003,10,81,955.72455,0.0004735614823339547,0.0003,254.25,2964.0312,75949.27
,,,,,,,53532,,4413,160.53431874274904,4276,57200,670,5287,2600.3,29,168.85361839969337,2600.34216659,10,84,950.68164,6.480931634084997e-06,0.0003,278.6,2166.081,63221.23
,,,,,,,56173,,4722,142.76193346348416,4280,62400,729,5662,2838.6,32,143.51690135164054,2838.5628108799997,9,88,983.4357,6.41655967092128e-05,0.0003,304.14,2119.0554,72845.484
,,,,,,,57777,,4917,366.7968138156834,4284,65600,765,5898,2978.4,33,367.20290549808806,2978.44127014,9,91,741.1474,0.00019354527105835238,0.0003,319.15,1831.5914,51967.023
,,,,,,,59450,,5123,142.54041514036192,4288,69000,801,6144,3125.2,35,143.32919822813176,3125.201452789999,9,93,983.3312,1.0768708566852798,0.0003,334.89,2019.1897,55972.31
167.13452619254497,313.12305,671.5084260247236,1185.7818208181818,3,574.496,127.0909090909091,60001,3167.5,,,,,,,,,,,,,,,,,,
,,,,,,,61077,,5317,125.30345907190119,4292,72200,839,6383,3268.5,36,143.2826316731758,3268.529905019999,9,96,965.47626,1.706012530797944,0.0003,350.27,2068.0723,75484.53
,,,,,,,64484,,5737,119.6034840984074,4296,79000,921,6894,3572.8,39,121.90029799186757,3572.75470917,9,100,959.36444,2.7139999896168316e-08,0.0003,382.89,1667.7144,61196.156
,,,,,,,66402,,5985,232.33103635364165,4300,83000,969,7197,3739.9,41,232.33103635364165,3739.9477788700005,9,103,953.4744,0.00030362968433482354,0.0003,400.83,1958.3589,72787.64
,,,,,,,68407,,6240,389.2045830984337,4304,87000,1017,7504,3917.1,42,391.7843653200649,3917.13531053,9,106,840.4804,5.805960044271874e-06,0.0003,419.82,2008.2603,59103.51
,,,,,,,69195,,6329,524.7460888233173,4308,88400,1032,7611,3978.0,43,528.1872522932691,3977.9665398899997,9,108,804.15607,0.38049197802495666,0.0003,426.35,1506.6244,67720.1
-330.0337067476192,450.07452,932.9066136216451,9313.107757727274,24,508.91934,1000.0,70001,3851.6,,,,,,,,,,,,,,,,,,
,,,,,,,70877,,6544,506.4290268236538,4312,91800,1073,7896,4118.8,45,508.26506866638823,4118.7873203399995,8,110,818.2043,5.917354161940721e-05,0.0003,441.46,1904.5322,96640.07
,,,,,,,73254,,6852,194.03094835616787,4316,96600,1129,8266,4326.8,47,199.72954467769569,4326.757181490001,8,114,922.5995,3.6156170701056284e-06,0.0003,463.77,2072.7292,89434.9
,,,,,,,74066,,6955,443.3124867421808,4320,98200,1148,8390,4380.0,47,443.3124867421808,4379.95304796,8,115,905.7638,1.0097963077384076,0.0003,469.49,1571.1658,63052.816
,,,,,,,74833,,7059,218.43773680719008,4324,99800,1167,8516,4416.2,48,220.88845878855668,4416.225999470001,8,116,895.92706,14.123997265720929,0.0003,473.4,1749.3828,63771.797
,,,,,,,76277,,7240,341.84512978471486,4328,102600,1200,8734,4527.8,49,343.11825175353215,4527.771327619999,8,118,926.1588,0.004916824860368376,0.0003,485.39,1708.015,77257.15
,,,,,,,77343,,7383,353.03422067876915,4332,104800,1226,8906,4558.1,50,353.3475263773578,4558.103630320001,8,120,908.33875,0.1663952818770463,0.0003,488.68,1845.5355,74727.58
,,,,,,,78728,,7567,207.03199330585701,4336,107600,1258,9126,4450.6,51,207.83991194946506,4450.57295474,8,122,947.9252,0.10575285278173492,0.0003,477.24,1359.705,57028.67
-580.5648068495937,619.4055,932.7450233334256,9306.122595727273,25,257.7057,1000.0,80001,4463.8,,,,,,,,,,,,,,,,,,
,,,,,,,80587,,7803,262.52639973776564,4340,111200,1301,9435,4367.5,53,263.3154292214729,4367.53057488,8,125,933.55743,0.00022042801533988707,0.0003,468.4,1793.3938,75702.695
,,,,,,,83536,,8201,119.48363898404206,4344,117200,1371,9910,4577.1,56,124.82554307938489,4577.120039140001,8,129,940.80994,5.690711972144185e-07,0.0003,490.89,1975.744,76121.58
,,,,,,,86162,,8551,347.1405259694656,4348,122400,1433,10329,4490.4,58,347.1405259694656,4490.36329378,8,133,917.47034,2.925991312645535e-08,0.0003,481.65,2143.177,84265.62
,,,,,,,87967,,8795,562.723181908067,4352,126000,1475,10620,4431.8,60,563.0444025570158,4431.78152345,8,136,876.75726,1.7461991316507307e-05,0.0003,475.4,1508.4847,80684.65
,,,,,,,89759,,9040,231.41558866364008,4356,129600,1517,10912,4377.9,61,240.79034689350783,4377.856255160001,8,139,911.6105,0.0004941104392756851,0.0003,469.64,1582.4675,73386.77
-301.4920993164719,391.41415,933.0077494199147,9314.292468272726,24,537.5694,1000.0,90001,5388.5,,,,,,,,,,,,,,,,,,
,,,,,,,91681,,9300,296.6777835084073,4360,133400,1562,11246,4386.2,63,306.0505101462105,4386.2478897500005,8,142,894.7377,4.597664633479623e-05,0.0003,470.57,1511.6364,80532.38
,,,,,,,94150,,9645,115.03488546197245,4364,138400,1621,11657,4454.6,65,122.68788564863615,4454.6164529,8,145,953.52277,0.00036064482468142083,0.0003,477.97,2031.1128,84406.56
,,,,,,,96060,,9910,131.63273013046074,4368,142200,1665,11972,4393.1,67,131.83775989613747,4393.09526606,8,148,972.7489,0.09937898837586895,0.0003,471.4,1858.0568,75287.17
,,,,,,,98458,,10236,548.8473021438728,4372,147000,1722,12361,4421.4,69,549.3484813031591,4421.42295644,7,152,827.46484,3.566731677217698e-08,0.0003,474.43,1642.3202,72747.88
-413.20145272681316,506.44202,931.8912657053065,9302.08582618182,23,424.7499,1000.0,100001,6400.1,,,,,,,,,,,,,,,,,,
