eval_qs_difference,eval_eplenmean,eval mean 100 episode reward,eval_qs,eval_time_elapsed,total timesteps,eval_abs_qs_difference,eval_discount_q,eval_ep_rewmean,act_time,qs_abs_difference,env_time,qs_mean,episodes,update_time,mean 100 episode reward,discount_q,qs_difference,current_lr,n_updates,ep_rewmean,fps,time_elapsed,eplenmean,train_time,qfs_loss,q_grad_norm
-3.2946269191051827,3.8181818181818183,3.8,-0.90830666,0,1,3.2946272,3.763981,3.8181818181818183,,,,,,,,,,,,,,,,,,
,,,,,25,,,,0,1.1871701097806293,0,0.79952985,4,0,6.2,2.38092301398992,-1.1871701097806293,0.0003,0,6.25,39,0,6.25,0,,
,,,,,50,,,,0,2.603004788430446,0,0.8392418,8,0,6.2,4.834726443643996,-2.603004788430446,0.0003,0,6.25,72,0,6.25,0,,
,,,,,74,,,,0,4.954375664079529,0,0.38387856,12,0,6.2,8.306767196175933,-4.954375664079529,0.0003,0,6.166666666666667,98,0,6.166666666666667,0,,
,,,,,88,,,,0,1.1837748504002887,0,0.8029251,16,0,5.5,2.6592441489738134,-1.1837748504002887,0.0003,0,5.5,112,0,5.5,0,,
,,,,,105,,,,0,3.2795491840163007,0,0.16269733,20,0,5.2,5.239506087478956,-3.2795491840163007,0.0003,0,5.25,90,1,5.25,0,,
,,,,,130,,,,0,4.071766015616711,0,0.79720616,24,0,5.4,7.363641169572886,-4.071766015616711,0.0003,0,5.416666666666667,107,1,5.416666666666667,0,,
,,,,,149,,,,0,1.628144968014717,0,0.8469798,28,0,5.3,3.388973080570178,-1.628144968014717,0.0003,0,5.321428571428571,117,1,5.321428571428571,0,,
,,,,,170,,,,0,4.722592250192505,0,0.615662,32,0,5.3,8.561038603745788,-4.722592250192505,0.0003,0,5.3125,128,1,5.3125,0,,
,,,,,197,,,,0,1.6813671772298813,0,0.79375756,36,0,5.5,3.127156929655176,-1.6813671772298813,0.0003,0,5.472222222222222,142,1,5.472222222222222,0,,
,,,,,222,,,,0,2.75891201205245,0,0.6833345,40,0,5.5,4.834726443643996,-2.75891201205245,0.0003,0,5.55,144,1,5.55,0,,
,,,,,243,,,,0,1.6422667686758041,0,0.83285797,44,0,5.5,3.321532516266832,-1.6422667686758041,0.0003,0,5.5227272727272725,153,1,5.5227272727272725,0,,
,,,,,268,,,,0,3.458459362065106,0,0.4625327,48,0,5.6,5.669240205094083,-3.458459362065106,0.0003,0,5.583333333333333,163,1,5.583333333333333,0,,
,,,,,285,,,,0,1.1525505002657572,0,0.83414954,52,0,5.5,2.580261938505142,-1.1525505002657572,0.0003,0,5.480769230769231,168,1,5.480769230769231,0,,
,,,,,307,,,,0,2.330404214274645,0,0.14472054,56,0,5.5,3.2883171911041633,-2.330404214274645,0.0003,0,5.482142857142857,162,1,5.482142857142857,0,,
,,,,,327,,,,0,4.50162092519567,0,0.3673513,60,0,5.5,7.743131666148557,-4.50162092519567,0.0003,0,5.45,170,1,5.45,0,,
,,,,,341,,,,0,1.1803906178792316,0,0.8063094,64,0,5.3,2.6592441489738134,-1.1803906178792316,0.0003,0,5.328125,175,1,5.328125,0,,
,,,,,356,,,,0,1.8963958165367443,0,0.09030419,68,0,5.2,2.632651707484075,-1.8963958165367443,0.0003,0,5.235294117647059,178,1,5.235294117647059,0,,
,,,,,384,,,,0,1.644045624595642,0,0.8310791,72,0,5.3,3.095885360358624,-1.644045624595642,0.0003,0,5.333333333333333,187,2,5.333333333333333,0,,
,,,,,402,,,,0,1.601721126299858,0,0.8734036,76,0,5.3,3.423205131889069,-1.601721126299858,0.0003,0,5.2894736842105265,176,2,5.2894736842105265,0,,
,,,,,440,,,,0,1.894851735862096,0,0.091848254,80,0,5.5,2.0893099989182202,-1.894851735862096,0.0003,0,5.5,186,2,5.5,0,,
,,,,,471,,,,0,4.776518943095547,0,0.56173533,84,0,5.6,7.742449856686092,-4.776518943095547,0.0003,0,5.607142857142857,194,2,5.607142857142857,0,,
,,,,,490,,,,0,2.563561260741665,0,0.39673752,88,0,5.6,4.257718893339156,-2.563561260741665,0.0003,0,5.568181818181818,198,2,5.568181818181818,0,,
,,,,,511,,,,0,1.1886038995107013,0,0.7980961,92,0,5.6,2.478589322882905,-1.1886038995107013,0.0003,0,5.554347826086956,187,2,5.554347826086956,0,,
,,,,,524,,,,0,1.9048149502595269,0,0.08188505,96,0,5.5,2.68610520098365,-1.9048149502595269,0.0003,0,5.458333333333333,189,2,5.458333333333333,0,,
,,,,,565,,,,0,3.249096710444513,0,0.6718954,100,0,5.7,4.8271186288308625,-3.249096710444513,0.0003,0,5.65,198,2,5.65,0,,
,,,,,584,,,,0,2.3940118268994093,1,0.08111292,104,0,5.6,3.388973080570178,-2.3940118268994093,0.0003,0,5.59,201,2,5.59,0,,
,,,,,603,,,,0,2.3593369589117765,1,0.11578779,108,1,5.5,3.388973080570178,-2.3593369589117765,0.0003,0,5.53,188,3,5.53,0,,
,,,,,617,,,,0,1.9066905147155129,1,0.08000949,112,1,5.4,2.6592441489738134,-1.9066905147155129,0.0003,0,5.43,191,3,5.43,0,,
,,,,,639,,,,0,3.4642647139695666,1,0.45672733,116,1,5.5,5.842776510224254,-3.4642647139695666,0.0003,0,5.51,196,3,5.51,0,,
,,,,,661,,,,0,2.6515418723639987,1,0.30875692,120,1,5.6,4.13126038448809,-2.6515418723639987,0.0003,0,5.56,199,3,5.56,0,,
,,,,,684,,,,0,1.1690018590609232,1,0.8176982,124,1,5.5,2.429265395357535,-1.1690018590609232,0.0003,0,5.54,203,3,5.54,0,,
,,,,,710,,,,0,3.930135694034385,1,0.4664237,128,1,5.6,6.44706156449323,-3.930135694034385,0.0003,0,5.61,191,3,5.61,0,,
,,,,,729,,,,0,3.7104532613232606,1,0.6861061,132,1,5.6,6.91696304231297,-3.7104532613232606,0.0003,0,5.59,194,3,5.59,0,,
,,,,,747,,,,0,2.6679497113544883,1,0.7742968,136,1,5.5,5.187111026604166,-2.6679497113544883,0.0003,0,5.5,197,3,5.5,0,,
,,,,,764,,,,0,1.182272296778361,1,0.8044277,140,1,5.4,2.580261938505142,-1.182272296778361,0.0003,0,5.42,199,3,5.42,0,,
,,,,,794,,,,0,1.6225272898492813,1,0.8525975,144,1,5.5,3.0342772416874877,-1.6225272898492813,0.0003,0,5.51,203,3,5.51,0,,
,,,,,811,,,,0,1.7767274563131332,1,0.6983973,148,1,5.4,3.45778296150411,-1.7767274563131332,0.0003,0,5.43,188,4,5.43,0,,
,,,,,841,,,,0,5.6658929341611115,1,0.6016263,152,1,5.6,9.481338806180716,-5.6658929341611115,0.0003,0,5.56,192,4,5.56,0,,
,,,,,862,,,,0,2.102799142938568,1,0.8574997,156,1,5.5,4.172990287361707,-2.102799142938568,0.0003,0,5.55,194,4,5.55,0,,
,,,,,885,,,,0,2.5737513348874588,1,0.38654748,160,1,5.6,4.089947780643209,-2.5737513348874588,0.0003,0,5.58,197,4,5.58,0,,
,,,,,905,,,,0,2.798076212477598,1,0.6441703,164,2,5.6,5.083887517174743,-2.798076212477598,0.0003,0,5.64,182,4,5.64,0,,
,,,,,954,,,,0,1.1648532963116962,1,0.82184666,168,2,6.0,1.8706391670367202,-1.1648532963116962,0.0003,0,5.98,188,5,5.98,0,,
,,,,,969,,,,0,1.7800799270091057,1,0.6950448,172,2,5.8,3.527989961742792,-1.7800799270091057,0.0003,0,5.85,189,5,5.85,0,,
,,,,,984,,,,0,2.8645635202941437,1,0.09573529,176,2,5.8,4.432372036751596,-2.8645635202941437,0.0003,0,5.82,190,5,5.82,0,,
,,,,,1011,,,,0,2.206097556692078,1,0.75420123,180,2,5.7,3.9287875191942216,-2.206097556692078,0.0003,0,5.71,177,5,5.71,0,,
,,,,,1039,,,,0,1.8807121730168659,1,0.105987824,184,2,5.7,2.310207219551405,-1.8807121730168659,0.0003,0,5.68,179,5,5.68,0,,
,,,,,1057,,,,0,2.1019790545520327,1,0.85831976,188,2,5.7,4.300726154888037,-2.1019790545520327,0.0003,0,5.67,181,5,5.67,0,,
,,,,,1083,,,,0,3.1444426837781205,1,0.29780382,192,2,5.7,4.786379179207556,-3.1444426837781205,0.0003,0,5.72,183,5,5.72,0,,
,,,,,1099,,,,0,1.190485479068756,1,0.7962145,196,2,5.8,2.6063251904092346,-1.190485479068756,0.0003,0,5.75,184,5,5.75,0,,
,,,,,1131,,,,0,2.112715865713074,1,0.847583,200,3,5.7,3.7362378389250104,-2.112715865713074,0.0003,0,5.66,173,6,5.66,0,,
,,,,,1145,,,,0,1.6578864042577743,1,0.81723833,204,3,5.6,3.563626223982618,-1.6578864042577743,0.0003,0,5.61,174,6,5.61,0,,
,,,,,1165,,,,0,1.6598660682258606,1,0.8152587,208,3,5.6,3.3550833497644765,-1.6598660682258606,0.0003,0,5.62,175,6,5.62,0,,
,,,,,1203,,,,0,1.8712124542713164,1,0.11548755,212,3,5.9,2.0893099989182202,-1.8712124542713164,0.0003,0,5.86,165,7,5.86,0,,
,,,,,1216,,,,0,1.701468635064125,1,0.77365613,216,3,5.8,3.599622448467291,-1.701468635064125,0.0003,0,5.77,166,7,5.77,0,,
,,,,,1239,,,,0,1.1311056232770282,1,0.8555944,220,3,5.8,2.429265395357535,-1.1311056232770282,0.0003,0,5.78,167,7,5.78,0,,
,,,,,1258,,,,0,1.8908770696640014,1,0.09582293,224,3,5.7,2.5289147259288898,-1.8908770696640014,0.0003,0,5.74,169,7,5.74,0,,
,,,,,1276,,,,0,2.393507368576288,2,0.081617385,228,3,5.7,3.423205131889069,-2.393507368576288,0.0003,0,5.66,170,7,5.66,0,,
,,,,,1301,,,,0,1.6523156349477768,2,0.8228091,232,4,5.7,3.1906508822111785,-1.6523156349477768,0.0003,0,5.72,161,8,5.72,0,,
,,,,,1322,,,,0,1.8917534069538118,2,0.09494659,236,4,5.8,2.478589322882905,-1.8917534069538118,0.0003,0,5.75,163,8,5.75,0,,
,,,,,1338,,,,0,1.6385694925603866,2,0.83655524,240,4,5.7,3.4927100621253633,-1.6385694925603866,0.0003,0,5.74,164,8,5.74,0,,
,,,,,1364,,,,0,4.197139745017875,2,0.6718325,244,4,5.7,7.290004757877157,-4.197139745017875,0.0003,0,5.7,166,8,5.7,0,,
,,,,,1383,,,,0,1.140172900390625,2,0.8465271,248,4,5.7,2.5289147259288898,-1.140172900390625,0.0003,0,5.72,167,8,5.72,0,,
,,,,,1408,,,,0,6.366631607972987,2,0.36091664,252,4,5.7,10.85635123169825,-6.366631607972987,0.0003,0,5.67,157,8,5.67,0,,
,,,,,1422,,,,0,2.2934310340253115,2,0.1816937,256,4,5.6,3.563626223982618,-2.2934310340253115,0.0003,0,5.6,158,8,5.6,0,,
,,,,,1437,,,,0,2.311359002899885,2,0.16376574,260,4,5.5,3.527989961742792,-2.311359002899885,0.0003,0,5.52,159,8,5.52,0,,
,,,,,1455,,,,0,1.5743314211187363,2,0.9007933,264,4,5.5,3.423205131889069,-1.5743314211187363,0.0003,0,5.5,160,9,5.5,0,,
,,,,,1481,,,,0,1.8744423274812698,2,0.60068244,268,4,5.3,3.1587443733890668,-1.8744423274812698,0.0003,0,5.27,162,9,5.27,0,,
,,,,,1498,,,,0,2.3862417523679733,2,0.08888299,272,4,5.3,3.45778296150411,-2.3862417523679733,0.0003,0,5.29,163,9,5.29,0,,
,,,,,1518,,,,0,2.7223276248295245,2,0.7199189,276,5,5.3,5.083887517174743,-2.7223276248295245,0.0003,0,5.34,154,9,5.34,0,,
,,,,,1532,,,,0,1.1267681138038634,2,0.8599319,280,5,5.2,2.6592441489738134,-1.1267681138038634,0.0003,0,5.21,154,9,5.21,0,,
,,,,,1550,,,,0,2.1062350646075747,2,0.8540638,284,5,5.1,4.300726154888037,-2.1062350646075747,0.0003,0,5.11,156,9,5.11,0,,
,,,,,1574,,,,0,2.343492248740554,2,0.1316325,288,5,5.2,3.2228796790011907,-2.343492248740554,0.0003,0,5.17,157,9,5.17,0,,
,,,,,1604,,,,0,4.768897493118387,2,0.5693568,292,6,5.2,7.820656420895043,-4.768897493118387,0.0003,0,5.21,149,10,5.21,0,,
,,,,,1621,,,,0,1.5458846871671676,2,0.9292401,296,6,5.2,3.45778296150411,-1.5458846871671676,0.0003,0,5.22,150,10,5.22,0,,
,,,,,1642,,,,0,4.263271187803138,2,0.605701,300,6,5.1,7.665700349487071,-4.263271187803138,0.0003,0,5.11,151,10,5.11,0,,
,,,,,1659,,,,0,2.82692984250378,2,0.6153167,304,6,5.1,5.239506087478956,-2.82692984250378,0.0003,0,5.14,152,10,5.14,0,,
,,,,,1679,,,,0,1.8704928796807927,2,0.11620712,308,6,5.1,2.503625578669601,-1.8704928796807927,0.0003,0,5.14,154,10,5.14,0,,
,,,,,1698,,,,0,1.8096624274668693,2,0.6654623,312,6,5.0,3.388973080570178,-1.8096624274668693,0.0003,0,4.95,155,10,4.95,0,,
,,,,,1714,,,,0,1.897925711305936,2,0.088774286,316,6,5.0,2.6063251904092346,-1.897925711305936,0.0003,0,4.98,146,11,4.98,0,,
,,,,,1739,,,,0,3.6360696784034245,2,0.7604897,320,6,5.0,6.512183398478011,-3.6360696784034245,0.0003,0,5.0,147,11,5.0,0,,
,,,,,1757,,,,0,1.86241748594443,2,0.12428252,324,6,5.0,2.554459319120091,-1.86241748594443,0.0003,0,4.99,148,11,4.99,0,,
,,,,,1787,,,,0,5.28152271638088,2,0.5229061,328,6,5.1,8.64682504473063,-5.28152271638088,0.0003,0,5.11,150,11,5.11,0,,
,,,,,1814,,,,0,3.0740193973699355,2,0.3682271,332,7,5.1,4.738515387415481,-3.0740193973699355,0.0003,0,5.13,141,12,5.13,0,,
,,,,,1828,,,,0,1.141875745487213,2,0.8448243,336,7,5.1,2.6592441489738134,-1.141875745487213,0.0003,0,5.06,142,12,5.06,0,,
,,,,,1845,,,,0,1.1318599200566608,2,0.8548401,340,7,5.1,2.580261938505142,-1.1318599200566608,0.0003,0,5.07,143,12,5.07,0,,
,,,,,1864,,,,0,1.172541182867686,2,0.81415886,344,7,5.0,2.5289147259288898,-1.172541182867686,0.0003,0,5.0,143,12,5.0,0,,
,,,,,1886,,,,0,3.0716130794126597,2,0.849379,348,7,5.0,5.842776510224254,-3.0716130794126597,0.0003,0,5.03,144,13,5.03,0,,
,,,,,1905,,,,0,2.6502745599269013,2,0.7919719,352,8,5.0,5.135239916338124,-2.6502745599269013,0.0003,0,4.97,136,13,4.97,0,,
,,,,,1923,,,,0,2.72828359906049,2,0.2320152,356,8,5.0,4.300726154888037,-2.72828359906049,0.0003,0,5.01,136,14,5.01,0,,
,,,,,1951,,,,0,2.3824903533724546,2,0.092634395,360,8,5.1,3.095885360358624,-2.3824903533724546,0.0003,0,5.14,138,14,5.14,0,,
,,,,,1971,,,,0,2.37651821010983,2,0.09860654,364,8,5.2,3.3550833497644765,-2.37651821010983,0.0003,0,5.16,139,14,5.16,0,,
,,,,,1997,,,,0,3.159643180739794,3,0.28260335,368,8,5.2,4.786379179207556,-3.159643180739794,0.0003,0,5.16,140,14,5.16,0,,
,,,,,2023,,,,0,2.0705918033537865,3,0.4045329,372,9,5.2,3.1587443733890668,-2.0705918033537865,0.0003,0,5.25,133,15,5.25,0,,
,,,,,2057,,,,0,3.188745381254123,3,0.7322467,376,9,5.4,5.178948707481139,-3.188745381254123,0.0003,0,5.39,134,15,5.39,0,,
,,,,,2078,,,,0,4.9129707946721135,3,0.42528343,380,9,5.5,8.561038603745788,-4.9129707946721135,0.0003,0,5.46,135,15,5.46,0,,
,,,,,2101,,,,0,1.914343363674482,3,0.072356634,384,10,5.5,2.429265395357535,-1.914343363674482,0.0003,0,5.51,129,16,5.51,0,,
,,,,,2118,,,,0,2.3126681816694736,3,0.16245657,388,10,5.4,3.45778296150411,-2.3126681816694736,0.0003,0,5.44,129,16,5.44,0,,
,,,,,2144,,,,0,2.8489841401991387,3,0.111314654,392,10,5.4,3.9684722416103253,-2.8489841401991387,0.0003,0,5.4,130,16,5.4,0,,
,,,,,2170,,,,0,1.1427653050740558,3,0.8439347,396,10,5.5,2.357113783850021,-1.1427653050740558,0.0003,0,5.49,132,16,5.49,0,,
,,,,,2185,,,,0,1.15237458709081,3,0.8343255,400,10,5.4,2.632651707484075,-1.15237458709081,0.0003,0,5.43,132,16,5.43,0,,
,,,,,2202,,,,0,1.8829231352925302,3,0.103776865,404,11,5.4,2.580261938505142,-1.8829231352925302,0.0003,0,5.43,126,17,5.43,0,,
,,,,,2220,,,,0,1.903395701579253,3,0.0833043,408,11,5.4,2.554459319120091,-1.903395701579253,0.0003,0,5.41,126,17,5.41,0,,
,,,,,2233,,,,0,1.851399897666772,3,0.1353001,412,11,5.3,2.68610520098365,-1.851399897666772,0.0003,0,5.35,127,17,5.35,0,,
,,,,,2246,,,,0,1.9053077242096268,3,0.08139228,416,11,5.3,2.68610520098365,-1.9053077242096268,0.0003,0,5.32,127,17,5.32,0,,
,,,,,2276,,,,0,4.045695299915957,3,0.35086405,420,11,5.4,6.193021615076553,-4.045695299915957,0.0003,0,5.37,128,17,5.37,0,,
,,,,,2298,,,,0,2.362534384888172,3,0.112590365,424,11,5.4,3.2883171911041633,-2.362534384888172,0.0003,0,5.41,129,17,5.41,0,,
,,,,,2338,,,,0,4.974033287102324,3,0.36422098,428,12,5.5,7.07286148185999,-4.974033287102324,0.0003,0,5.51,124,18,5.51,0,,
,,,,,2360,,,,0,2.6123214140948794,3,0.3479774,432,12,5.5,4.13126038448809,-2.6123214140948794,0.0003,0,5.46,125,18,5.46,0,,
,,,,,2390,,,,0,2.403906482916832,3,0.07121826,436,12,5.6,3.0342772416874877,-2.403906482916832,0.0003,0,5.62,126,18,5.62,0,,
,,,,,2411,,,,0,2.24509588335128,3,0.7152029,440,13,5.7,4.172990287361707,-2.24509588335128,0.0003,0,5.66,120,20,5.66,0,,
,,,,,2434,,,,0,1.6153114472446441,3,0.85981333,444,13,5.7,3.255434019193122,-1.6153114472446441,0.0003,0,5.7,120,20,5.7,0,,
,,,,,2454,,,,0,2.7528360426840326,3,0.20746274,448,13,5.7,4.215141704405765,-2.7528360426840326,0.0003,0,5.68,121,20,5.68,0,,
,,,,,2477,,,,0,3.2022674314645307,3,0.7187246,452,13,5.7,5.784348745122012,-3.2022674314645307,0.0003,0,5.72,122,20,5.72,0,,
,,,,,2505,,,,0,2.7810116112946606,3,0.6612349,456,14,5.8,4.691130233541325,-2.7810116112946606,0.0003,0,5.82,116,21,5.82,0,,
,,,,,2529,,,,0,6.041395728781002,3,0.6861526,460,14,5.8,10.966011345149749,-6.041395728781002,0.0003,0,5.78,117,21,5.78,0,,
,,,,,2561,,,,0,4.882631768221002,3,0.45562252,464,14,5.9,7.665025358119231,-4.882631768221002,0.0003,0,5.9,118,21,5.9,0,,
,,,,,2578,,,,0,3.0775988152344165,3,0.36464772,468,14,5.8,5.239506087478956,-3.0775988152344165,0.0003,0,5.81,118,21,5.81,0,,
,,,,,2605,,,,0,3.561968980832776,3,0.35902306,472,15,5.8,5.5564223250127105,-3.561968980832776,0.0003,0,5.82,113,22,5.82,0,,
,,,,,2628,,,,0,1.8928147247751552,3,0.09388527,476,15,5.7,2.429265395357535,-1.8928147247751552,0.0003,0,5.71,114,22,5.71,0,,
,,,,,2651,,,,0,3.1813477210668104,3,0.73964435,480,15,5.7,5.784348745122012,-3.1813477210668104,0.0003,0,5.73,115,23,5.73,0,,
,,,,,2676,,,,0,3.102891576858276,4,0.33935496,484,15,5.8,4.834726443643996,-3.102891576858276,0.0003,0,5.75,115,23,5.75,0,,
,,,,,2710,,,,0,2.5955600634631653,4,0.36473873,488,16,5.9,3.661886705930402,-2.5955600634631653,0.0003,0,5.92,111,24,5.92,0,,
,,,,,2744,,,,0,9.302169709431848,4,0.56176436,492,16,6.0,15.819258549668593,-9.302169709431848,0.0003,0,6.0,112,24,6.0,0,,
,,,,,2767,,,,0,4.6549074865225375,4,0.68334675,496,16,6.0,8.390673935531245,-4.6549074865225375,0.0003,0,5.97,113,24,5.97,0,,
,,,,,2783,,,,0,2.3583815374342203,4,0.11674321,500,16,6.0,3.4927100621253633,-2.3583815374342203,0.0003,0,5.98,113,24,5.98,0,,
,,,,,2808,,,,0,2.688141930144741,4,0.2721569,504,18,6.1,4.008557819808409,-2.688141930144741,0.0003,0,6.06,109,25,6.06,0,,
,,,,,2847,,,,0,2.807661657603496,4,0.63458484,508,18,6.3,4.200148353799174,-2.807661657603496,0.0003,0,6.27,110,25,6.27,0,,
,,,,,2874,,,,0,1.8631275809129082,4,0.12357241,512,18,6.4,2.3335426460115203,-1.8631275809129082,0.0003,0,6.41,111,25,6.41,0,,
,,,,,2889,,,,0,2.095410503488495,4,0.8648883,516,18,6.4,4.432372036751596,-2.095410503488495,0.0003,0,6.43,111,25,6.43,0,,
,,,,,2911,,,,0,3.216271461862491,4,0.70472056,520,19,6.3,5.842776510224254,-3.216271461862491,0.0003,0,6.35,107,27,6.35,0,,
,,,,,2931,,,,0,2.82887394236715,4,0.61337256,524,19,6.3,5.083887517174743,-2.82887394236715,0.0003,0,6.33,107,27,6.33,0,,
,,,,,2954,,,,0,3.8124471369013064,4,0.5841122,528,19,6.2,6.644407099763299,-3.8124471369013064,0.0003,0,6.16,108,27,6.16,0,,
,,,,,2970,,,,0,1.8386264807303745,4,0.14807351,532,19,6.1,2.6063251904092346,-1.8386264807303745,0.0003,0,6.1,108,27,6.1,0,,
,,,,,2993,,,,0,2.6009281501588366,4,0.35937065,536,19,6.0,4.089947780643209,-2.6009281501588366,0.0003,0,6.03,109,27,6.03,0,,
,,,,,3022,,,,0,1.6883489821968078,4,0.7867758,540,20,6.1,3.0649265067550377,-1.6883489821968078,0.0003,0,6.11,104,28,6.11,0,,
,,,,,3041,,,,0,2.4070058760163784,4,0.06811888,544,20,6.1,3.388973080570178,-2.4070058760163784,0.0003,0,6.07,105,28,6.07,0,,
,,,,,3064,,,,0,1.1544659948666889,4,0.83223397,548,20,6.1,2.429265395357535,-1.1544659948666889,0.0003,0,6.1,105,28,6.1,0,,
,,,,,3087,,,,0,3.2056403050432833,4,0.7153517,552,20,6.1,5.784348745122012,-3.2056403050432833,0.0003,0,6.1,106,29,6.1,0,,
,,,,,3118,,,,0,6.339090384919239,4,0.3884579,556,21,6.1,10.221039179568995,-6.339090384919239,0.0003,0,6.13,102,30,6.13,0,,
,,,,,3139,,,,0,4.012384538240719,4,0.3841748,560,21,6.1,6.7793154777709415,-4.012384538240719,0.0003,0,6.1,103,30,6.1,0,,
,,,,,3157,,,,0,2.131250609498932,4,0.82904816,564,21,6.0,4.300726154888037,-2.131250609498932,0.0003,0,5.96,103,30,5.96,0,,
,,,,,3172,,,,0,1.894645655286312,4,0.092054345,568,21,5.9,2.632651707484075,-1.894645655286312,0.0003,0,5.94,103,30,5.94,0,,
,,,,,3194,,,,0,1.7859913517651558,4,0.6891334,572,21,5.9,3.2883171911041633,-1.7859913517651558,0.0003,0,5.89,104,30,5.89,0,,
,,,,,3224,,,,0,2.0933304984984398,4,0.38179427,576,23,6.0,3.0342772416874877,-2.0933304984984398,0.0003,0,5.96,100,32,5.96,0,,
,,,,,3249,,,,0,5.3521693573101885,4,0.45225945,580,23,6.0,9.092445336983152,-5.3521693573101885,0.0003,0,5.98,101,32,5.98,0,,
,,,,,3266,,,,0,1.1236651754697162,4,0.8630349,584,23,5.9,2.580261938505142,-1.1236651754697162,0.0003,0,5.9,101,32,5.9,0,,
,,,,,3295,,,,0,2.769548085900062,4,0.67269844,588,23,5.8,4.644218931205913,-2.769548085900062,0.0003,0,5.85,102,32,5.85,0,,
,,,,,3317,,,,0,1.8002286271572112,4,0.18647139,592,24,5.7,2.453803429654076,-1.8002286271572112,0.0003,0,5.73,98,33,5.73,0,,
,,,,,3329,,,,0,1.1864703512509662,4,0.8002296,596,24,5.6,2.713237576751162,-1.1864703512509662,0.0003,0,5.62,98,33,5.62,0,,
,,,,,3345,,,,0,2.059626910549164,4,0.41549784,600,24,5.6,3.4927100621253633,-2.059626910549164,0.0003,0,5.62,99,33,5.62,0,,
,,,,,3359,,,,0,1.6543207202968597,4,0.820804,604,24,5.5,3.563626223982618,-1.6543207202968597,0.0003,0,5.51,99,33,5.51,0,,
,,,,,3377,,,,0,2.8504478604015846,4,0.10985093,608,24,5.3,4.300726154888037,-2.8504478604015846,0.0003,0,5.3,99,33,5.3,0,,
,,,,,3402,,,,0,4.3868660753577835,5,0.48210615,612,26,5.3,7.363641169572886,-4.3868660753577835,0.0003,0,5.28,96,35,5.28,0,,
,,,,,3428,,,,0,2.285428883176758,5,0.6748699,616,26,5.4,3.9684722416103253,-2.285428883176758,0.0003,0,5.39,96,35,5.39,0,,
,,,,,3448,,,,0,1.887065466872851,5,0.09963453,620,26,5.4,2.503625578669601,-1.887065466872851,0.0003,0,5.37,97,35,5.37,0,,
,,,,,3463,,,,0,1.131020249557495,5,0.85567975,624,26,5.3,2.632651707484075,-1.131020249557495,0.0003,0,5.32,97,35,5.32,0,,
,,,,,3490,,,,0,1.1741310771624247,5,0.8125689,628,26,5.4,2.3335426460115203,-1.1741310771624247,0.0003,0,5.36,97,35,5.36,0,,
,,,,,3506,,,,0,1.1314354555130004,5,0.8552645,632,27,5.4,2.6063251904092346,-1.1314354555130004,0.0003,0,5.36,94,37,5.36,0,,
,,,,,3536,,,,0,2.2755712107238315,5,0.68472755,636,27,5.4,3.812098601086634,-2.2755712107238315,0.0003,0,5.43,94,37,5.43,0,,
,,,,,3568,,,,0,3.7548403336480134,5,0.641719,640,27,5.5,6.069780484936531,-3.7548403336480134,0.0003,0,5.46,95,37,5.46,0,,
,,,,,3605,,,,0,1.6823324744520187,5,0.79279226,644,29,5.6,2.8281446729197093,-1.6823324744520187,0.0003,0,5.64,92,38,5.64,0,,
,,,,,3625,,,,0,1.9093231450835866,5,0.07737685,648,29,5.6,2.503625578669601,-1.9093231450835866,0.0003,0,5.61,92,38,5.61,0,,
,,,,,3639,,,,0,1.1870865043322245,5,0.7996135,652,29,5.5,2.6592441489738134,-1.1870865043322245,0.0003,0,5.52,93,39,5.52,0,,
,,,,,3655,,,,0,1.1804370498975116,5,0.80626297,656,29,5.4,2.6063251904092346,-1.1804370498975116,0.0003,0,5.37,93,39,5.37,0,,
,,,,,3683,,,,0,2.3378509969381094,5,0.13727376,660,29,5.4,3.095885360358624,-2.3378509969381094,0.0003,0,5.44,94,39,5.44,0,,
,,,,,3699,,,,0,1.6655458395299911,5,0.8095789,664,29,5.4,3.4927100621253633,-1.6655458395299911,0.0003,0,5.42,94,39,5.42,0,,
,,,,,3712,,,,0,1.909386169544856,5,0.07731383,668,30,5.4,2.68610520098365,-1.909386169544856,0.0003,0,5.4,91,40,5.4,0,,
,,,,,3734,,,,0,1.892866411936283,5,0.09383359,672,30,5.4,2.453803429654076,-1.892866411936283,0.0003,0,5.4,91,40,5.4,0,,
,,,,,3758,,,,0,1.696034345489502,5,0.7790904,676,30,5.3,3.2228796790011907,-1.696034345489502,0.0003,0,5.34,91,40,5.34,0,,
,,,,,3783,,,,0,5.787335548284337,5,0.4801836,680,30,5.3,9.96996635998212,-5.787335548284337,0.0003,0,5.34,92,40,5.34,0,,
,,,,,3807,,,,0,3.612866094811639,5,0.30812597,684,32,5.4,5.726505257670792,-3.612866094811639,0.0003,0,5.41,89,42,5.41,0,,
,,,,,3838,,,,0,2.249529650148511,5,0.22559512,688,32,5.4,3.0039344692706127,-2.249529650148511,0.0003,0,5.43,89,42,5.43,0,,
,,,,,3853,,,,0,2.32742223301208,5,0.14770252,692,32,5.4,3.527989961742792,-2.32742223301208,0.0003,0,5.36,89,42,5.36,0,,
,,,,,3873,,,,0,1.9006382516344387,5,0.086061746,696,32,5.4,2.503625578669601,-1.9006382516344387,0.0003,0,5.44,90,42,5.44,0,,
