eval mean 100 episode reward,eval_time_elapsed,eval_eplenmean,total timesteps,eval_qs,eval_ep_rewmean,eval_qs_difference,eval_discount_q,eval_abs_qs_difference,qs_mean,ep_rewmean,discount_q,update_time,eplenmean,n_updates,act_time,time_elapsed,env_time,mean 100 episode reward,qs_abs_difference,qs_difference,episodes,current_lr,fps,train_time,qfs_loss,q_grad_norm
0.3,1,64.63636363636364,1,-1.523069,0.04387618181818199,1.570135485707157,2.5919022224043,5.5917187,,,,,,,,,,,,,,,,,,
,,,251975,,,,,,456.55435,977.34768874,0.07311311565278085,10385,267.12,454000,114,15787,231,977.3,224.1682145207285,224.03909269263823,2252,0.0003,15,4924,244.50006,5339.8545
,,,252872,,,,,,478.3562,987.5219836099999,1.3897975107460718,10426,269.83,455800,115,15856,232,987.5,150.42479190793568,150.42479190793568,2256,0.0003,15,4950,225.35318,5094.074
,,,254380,,,,,,448.55676,1012.4260394900001,0.002344352885811963,10487,275.7,458800,116,15954,234,1012.4,110.37586784968236,110.35740491176018,2260,0.0003,15,4984,215.87878,4768.8784
,,,254768,,,,,,469.60248,991.3362269500001,80.61878189055687,10502,270.64,459600,116,15979,234,991.3,214.4799262369619,214.4799262369619,2264,0.0003,15,4993,247.04062,5303.0024
,,,255334,,,,,,365.0456,940.1408619499999,0.8723159609530448,10527,260.96,460800,116,16019,235,940.1,306.22043595386106,306.22043595386106,2268,0.0003,15,5008,257.6311,5439.865
,,,256835,,,,,,309.7525,1000.1422646999999,2.2025509845693303e-05,10587,272.59,463800,117,16115,236,1000.1,278.0483526171189,278.0483526171189,2272,0.0003,15,5042,260.92017,5835.5596
,,,257683,,,,,,348.85684,977.4504561299999,0.04120154162245069,10618,267.56,465400,117,16166,236,977.5,295.78998030265484,295.78998030265484,2276,0.0003,15,5060,268.73083,5825.8823
,,,259157,,,,,,494.33667,991.3137481299999,0.007891981083914245,10677,269.3,468400,118,16262,238,991.3,88.34040941093433,83.35781503894987,2280,0.0003,15,5094,254.20433,5535.203
790.5,3,271.27272727272725,260001,407.04816,1060.9363859999999,173.70292346805354,189.86139453560145,179.16093,,,,,,,,,,,,,,,,,,
,,,260211,,,,,,350.61304,990.5638783499999,0.002964594605459925,10723,269.15,470600,119,16340,239,990.6,305.50492507975144,305.50492507975144,2284,0.0003,15,5122,293.3512,6302.3496
,,,261995,,,,,,514.6733,1057.45026267,0.0014125535417767066,10791,280.81,474000,120,16450,241,1057.5,95.324685179515,94.81681335971122,2288,0.0003,15,5161,206.72055,4643.948
,,,263344,,,,,,485.86203,1046.4126973500001,0.0023540260449950658,10847,278.67,476800,120,16539,242,1046.4,246.13691714381127,246.13691714381127,2292,0.0003,15,5191,239.12317,5385.716
,,,263631,,,,,,355.63937,1012.5544953100001,16.023231099512024,10859,271.02,477400,121,16557,242,1012.6,289.73826523506233,289.73826523506233,2296,0.0003,15,5197,234.34216,5111.9707
,,,264298,,,,,,470.0421,973.7137465700002,8.003515356563382,10883,262.85,478600,121,16595,243,973.7,142.0490781406966,141.0792466728201,2300,0.0003,15,5209,241.2595,5502.8154
,,,265013,,,,,,460.89233,951.80589854,7.909187124583333,10915,256.29,480200,121,16644,244,951.8,146.0997854704388,146.0997854704388,2304,0.0003,15,5225,224.34236,4934.9033
,,,265779,,,,,,319.59106,953.1454337199998,0.06134207693435218,10945,256.52,481600,122,16692,245,953.1,268.792759100365,268.792759100365,2308,0.0003,15,5241,225.84207,5132.04
,,,266894,,,,,,377.1299,949.1229880400001,0.02171468491264396,10989,257.88,483800,123,16760,246,949.1,285.57320297272145,285.57320297272145,2312,0.0003,15,5263,241.89406,5348.3555
,,,267984,,,,,,485.95425,960.85781641,0.16217200946583432,11035,257.22,486000,123,16829,247,960.9,142.58040127358632,141.55830475594752,2316,0.0003,15,5284,216.53902,4848.101
,,,268774,,,,,,487.78693,893.4201151699999,0.9731643654992618,11068,242.74,487600,124,16878,248,893.4,235.4853113181602,235.4853113181602,2320,0.0003,15,5299,230.76247,5007.1885
,,,269051,,,,,,386.0227,860.66179344,15.18252864468227,11081,234.65,488200,124,16899,248,860.7,313.2122124781569,313.2122124781569,2324,0.0003,15,5305,312.88104,6286.4927
836.5,2,225.0909090909091,270001,385.85196,798.798321090909,191.2437953038605,182.41655223817259,193.70775,,,,,,,,,,,,,,,,,,
,,,271269,,,,,,476.45984,916.1910059899998,8.051777538182906e-07,11176,244.52,492600,125,17044,251,916.2,187.21501501360498,187.2040996233588,2328,0.0003,15,5349,236.13876,5194.7217
,,,272135,,,,,,493.5537,929.1455730800001,1.1741288677092672,11215,247.54,494400,126,17102,252,929.1,152.66847755621149,152.66847755621149,2332,0.0003,15,5366,215.86371,4797.544
,,,272963,,,,,,354.18323,910.2219602800001,0.07725412863003825,11252,243.25,496000,126,17157,253,910.2,269.60043847420275,269.60043847420275,2336,0.0003,15,5382,239.28462,5510.9917
,,,273714,,,,,,469.17816,915.0814097000002,1.1868242667493352,11288,244.15,497600,127,17208,253,915.1,245.264422082322,245.264422082322,2340,0.0003,15,5397,238.53737,5047.3037
,,,274826,,,,,,432.33765,938.7408021300001,0.010850746185224984,11336,249.12,499800,127,17278,254,938.7,293.12378036196037,293.12378036196037,2344,0.0003,15,5417,222.77293,4887.301
,,,275739,,,,,,379.6495,929.3484469400001,0.02404294475427317,11376,247.91,501600,128,17337,255,929.3,310.17880655247603,310.17880655247603,2348,0.0003,15,5435,294.0119,6026.3174
,,,276543,,,,,,339.72113,918.56204432,0.05160046629377951,11411,245.68,503200,128,17388,255,918.6,296.4516472322597,296.4516472322597,2352,0.0003,15,5450,219.69955,4811.8887
,,,277135,,,,,,354.48694,906.1135012800002,0.52924276860719,11436,242.63,504400,128,17427,256,906.1,303.27684524194564,303.27684524194564,2356,0.0003,15,5463,214.44652,4814.157
,,,278535,,,,,,452.46497,900.0041193100002,0.019677037420016565,11493,241.55,507200,129,17518,257,900.0,91.28704077919384,87.36614308463936,2360,0.0003,15,5495,248.19064,5291.605
,,,279516,,,,,,310.7974,932.3094018300002,0.00671914587903274,11534,247.48,509200,129,17580,258,932.3,274.21703886409097,273.69483899279123,2364,0.0003,15,5513,232.44502,4998.0728
922.9,3,289.0,280001,419.36505,1178.8504304545454,178.45696550177692,206.50271873944683,183.38097,,,,,,,,,,,,,,,,,,
,,,280442,,,,,,504.77078,949.42488879,1.3280124355974332,11571,251.08,511000,130,17638,259,949.4,138.79066476525762,138.79066476525762,2368,0.0003,15,5530,229.26337,5002.983
,,,281312,,,,,,524.1259,915.3304283900001,1.9048278518559225,11609,244.77,512800,130,17693,259,915.3,139.2460004646661,139.2460004646661,2372,0.0003,15,5546,239.39781,5244.1855
,,,282023,,,,,,449.9663,908.51029825,4.962413534760134,11639,243.4,514200,130,17737,260,908.5,108.51875877711517,108.44908241044467,2376,0.0003,15,5559,230.72427,4983.1157
,,,282663,,,,,,303.705,863.36411765,0.21380803867708387,11664,235.06,515400,131,17774,260,863.4,262.20938420494815,255.07295993997892,2380,0.0003,15,5570,206.82803,4277.4873
,,,283165,,,,,,402.76752,837.53372342,4.2117686255552345,11684,229.54,516400,131,17805,261,837.5,268.69743311156526,268.41882696940894,2384,0.0003,15,5580,284.07333,5495.5376
,,,284267,,,,,,315.7562,798.43967984,0.003012432986263815,11732,222.72,518600,132,17881,262,798.4,255.39006813746963,255.39006813746963,2388,0.0003,15,5606,230.11874,4670.9263
,,,285011,,,,,,455.09106,772.49841578,3.244736602608215,11767,216.67,520200,132,17933,263,772.5,137.27760419560926,137.14368012844304,2392,0.0003,15,5621,255.89476,5486.082
,,,286383,,,,,,270.54034,831.0718547,9.621968840328366e-05,11823,227.52,522800,132,18015,264,831.1,235.0888489337967,232.6492621779339,2396,0.0003,15,5645,251.44037,5066.56
,,,287338,,,,,,392.89996,843.45148087,0.32479770588296336,11866,230.4,524800,133,18078,265,843.5,160.7514905604385,159.8203088172967,2400,0.0003,15,5664,231.2161,5144.556
,,,288295,,,,,,367.2104,856.74144541,0.029520581140743966,11901,232.82,526600,133,18135,265,856.7,269.67379094760076,269.67379094760076,2404,0.0003,15,5684,227.42343,4954.788
,,,289553,,,,,,486.18167,881.61909729,1.0670451415878628,11955,237.74,529200,134,18217,267,881.6,103.21395319690046,102.68083202429823,2408,0.0003,15,5709,232.64542,4846.7876
981.7,4,385.09090909090907,290001,455.00333,1668.0494913636364,154.5038535813271,225.85853670265277,158.27606,,,,,,,,,,,,,,,,,,
,,,290822,,,,,,276.3926,902.0199786999999,0.0008542438813004388,12010,239.28,531800,135,18303,268,902.0,212.13007793699205,209.40507218334264,2412,0.0003,15,5734,208.29019,4537.6978
,,,293149,,,,,,544.71124,963.4282802999999,0.0004737143657913246,12108,251.65,536400,136,18447,270,963.4,91.06294890610555,89.0409310580219,2416,0.0003,15,5777,234.09781,5409.41
,,,295311,,,,,,496.69315,1031.353637,1.4578396423179393e-05,12209,265.37,540800,137,18598,272,1031.4,102.26952425859955,101.43883425343269,2420,0.0003,15,5823,213.28287,4770.5376
,,,296345,,,,,,382.19067,1063.03364261,0.00840126383464485,12263,272.94,542800,137,18685,273,1063.0,318.4719916890294,318.4719916890294,2424,0.0003,15,5855,203.87749,4450.3774
,,,297558,,,,,,346.38464,1011.5622168799999,0.002072681520266147,12322,262.89,545200,138,18791,275,1011.6,249.77026133048594,249.77026133048594,2428,0.0003,15,5898,184.39333,4037.5342
,,,297899,,,,,,322.56296,990.9112111500002,8.907079043688647,12338,257.64,545800,139,18819,275,990.9,256.3900537278637,253.57391865950902,2432,0.0003,15,5910,198.28783,4573.7563
,,,298487,,,,,,354.7129,981.4037522300001,0.03059534886127305,12369,255.24,547000,140,18877,277,981.4,347.1296589774134,347.1296589774134,2436,0.0003,15,5933,189.44843,4068.8787
1078.1,5,309.27272727272725,300001,423.82986,1331.1069285454544,186.49873049034457,184.45288882898484,194.54901,,,,,,,,,,,,,,,,,,
,,,300338,,,,,,433.98605,1033.2603549300002,6.749275284150552e-05,12472,266.24,550800,142,19059,281,1033.3,143.24660893417638,135.81254438338266,2440,0.0003,15,6000,203.88055,4825.387
,,,300934,,,,,,324.21246,1004.14301385,0.6518039860742443,12503,261.08,552000,143,19114,282,1004.1,262.67149035743836,262.67149035743836,2444,0.0003,15,6021,229.15631,5403.9136
,,,302006,,,,,,327.0293,1014.94502014,0.0032995856696086848,12562,262.67,554200,144,19217,284,1014.9,283.3671742145106,281.0482019901098,2448,0.0003,15,6062,230.73055,5255.1035
,,,303915,,,,,,550.06226,1077.1432549200001,0.031924183834333604,12649,273.72,558000,146,19357,287,1077.1,62.17022816485776,58.98626998459594,2452,0.0003,15,6110,215.18053,4651.6763
,,,306080,,,,,,531.84644,1161.06318585,0.0009760189179872643,12742,289.45,562200,147,19495,289,1161.1,72.38911010825565,71.20185324028178,2456,0.0003,15,6150,192.35657,4453.398
,,,307721,,,,,,522.5747,1179.98757401,0.04738857535411196,12817,291.86,565600,147,19606,290,1180.0,67.31571251418919,60.716721566022066,2460,0.0003,15,6185,206.42105,4800.436
,,,309587,,,,,,459.49118,1220.0857010799998,1.1727477413563175e-05,12891,300.71,569200,149,19724,292,1220.1,272.7867219141068,272.7867219141068,2464,0.0003,15,6225,187.31099,4276.6465
1044.1,2,190.72727272727272,310001,356.70282,591.8657442727273,200.4927782713489,164.32518541434942,207.06061,,,,,,,,,,,,,,,,,,
,,,310184,,,,,,359.00275,1198.8286048700002,0.9091799435716169,12917,297.42,570400,149,19766,293,1198.8,283.65739567409344,283.65739567409344,2468,0.0003,15,6237,220.78738,4960.146
,,,310583,,,,,,422.88562,1175.7216715999998,17.57566808467928,12934,292.71,571200,149,19791,293,1175.7,256.7015388352582,256.6241295171744,2472,0.0003,15,6245,215.24286,4712.891
,,,310925,,,,,,377.394,1157.8534552,10.647927252470842,12952,289.02,572000,149,19817,293,1157.9,316.20196562846576,316.20196562846576,2476,0.0003,15,6253,195.99806,4491.135
,,,312418,,,,,,497.6215,1205.7523650399999,0.1306138938979714,13019,297.55,575000,150,19915,295,1205.8,55.07804528264023,45.02640065135936,2480,0.0003,15,6282,242.52174,5512.4404
,,,313016,,,,,,390.02197,1208.65848874,1.065232481416159,13046,298.51,576200,150,19955,295,1208.7,308.6349906734108,308.6349906734108,2484,0.0003,15,6294,224.95648,4790.523
,,,313694,,,,,,413.98508,1179.74913216,1.1952013227414446,13072,294.27,577400,150,19994,296,1179.7,270.61014680835655,270.61014680835655,2488,0.0003,15,6306,205.34737,4412.3857
,,,314246,,,,,,311.5794,1169.34626743,0.5792978702741766,13097,292.35,578600,151,20033,296,1169.3,253.07677802663994,252.6090685319824,2492,0.0003,15,6319,221.58636,4969.591
,,,315442,,,,,,531.70435,1155.30061086,0.2592427016255842,13146,290.59,581000,151,20112,297,1155.3,129.98167708687836,124.15634854855382,2496,0.0003,15,6347,213.2258,4732.1143
,,,316333,,,,,,366.8826,1157.01867645,0.03507516393772735,13184,289.95,582800,152,20171,298,1157.0,304.90366218420525,304.90366218420525,2500,0.0003,15,6365,237.31636,4814.7324
,,,316850,,,,,,397.7187,1132.7672588,10.204860930543406,13206,285.55,583800,152,20204,299,1132.8,230.93446558124904,227.6415256403437,2504,0.0003,15,6375,232.72543,4859.67
,,,318198,,,,,,450.0636,1132.64621345,0.012038799708095533,13263,286.45,586400,153,20288,300,1132.6,199.46526968623928,166.9636857443736,2508,0.0003,15,6401,247.68073,4723.223
,,,318920,,,,,,486.49152,1104.4215766799998,16.061211191734568,13299,280.98,588000,153,20341,301,1104.4,121.08053136766316,108.22433217297646,2512,0.0003,15,6416,230.38448,4914.456
,,,319868,,,,,,476.9377,1031.37795574,0.15911595691463862,13339,267.19,589800,154,20399,302,1031.4,226.3699108426116,226.3699108426116,2516,0.0003,15,6433,231.28696,4509.9976
1088.0,2,201.54545454545453,320001,378.8877,617.9361417272728,207.9039262889206,178.40359816663639,210.68141,,,,,,,,,,,,,,,,,,
,,,321000,,,,,,308.2867,974.6515721400001,0.0025922832737560104,13389,256.89,592200,154,20480,303,974.7,259.00793397139256,251.9678457492042,2520,0.0003,15,6459,285.83762,6025.877
,,,321434,,,,,,388.0525,949.1416683400001,2.2766904877320364,13407,250.89,593000,154,20506,303,949.1,302.2628758257571,302.2628758257571,2524,0.0003,15,6466,234.4976,4821.009
,,,323112,,,,,,330.70392,960.5174631200002,3.7765607071756656e-05,13483,255.54,596400,155,20617,304,960.5,220.89389721096174,220.09426512670913,2528,0.0003,15,6499,228.60602,5039.2373
,,,324250,,,,,,410.6258,1001.77612651,0.007633964298377984,13531,263.51,598600,156,20688,305,1001.8,293.24215761116324,293.24215761116324,2532,0.0003,15,6521,237.58891,5338.8594
,,,324715,,,,,,467.39133,994.09838243,15.621547364520948,13552,262.28,599600,156,20721,305,994.1,252.94395106069553,252.94395106069553,2536,0.0003,15,6532,261.73898,5853.592
,,,325376,,,,,,330.5722,938.7480052399999,0.4959883206930042,13577,250.38,600800,156,20761,306,938.7,256.96114423531196,256.96114423531196,2540,0.0003,15,6546,232.93048,4925.965
,,,326184,,,,,,451.98337,952.5023460999997,0.40727186755768446,13609,252.5,602400,157,20813,307,952.5,265.4053398518696,265.4053398518696,2544,0.0003,15,6564,231.98903,4908.167
,,,326463,,,,,,342.7243,916.20483182,15.585862139997575,13621,244.57,603000,157,20833,307,916.2,267.92841276040065,267.92841276040065,2548,0.0003,15,6571,261.80124,5536.58
,,,327643,,,,,,348.71503,878.9367206600001,0.00017337385192869745,13671,237.28,605400,158,20912,309,878.9,334.79800714512055,334.79800714512055,2552,0.0003,15,6598,284.39532,6009.366
,,,328246,,,,,,387.6379,795.3010213800001,2.9688834337449017,13696,221.66,606600,158,20951,309,795.3,239.48607611727064,236.7591481236124,2556,0.0003,15,6611,285.1155,5889.0005
,,,329676,,,,,,292.7989,782.7836624299999,0.00013169563869905163,13756,219.55,609400,159,21043,311,782.8,224.84865385409066,224.84865385409066,2560,0.0003,15,6641,256.56262,5161.5503
1064.5,3,232.63636363636363,330001,411.926,843.0174668181818,194.81092790060967,192.55076735714044,196.69078,,,,,,,,,,,,,,,,,,
,,,330642,,,,,,414.31943,732.1308818800001,0.07350250354515947,13799,210.55,611400,159,21111,312,732.1,250.20855572439137,250.20855572439137,2564,0.0003,15,6660,253.85867,5494.983
,,,332077,,,,,,409.22174,776.39532442,0.003687906727338832,13860,218.93,614200,160,21202,313,776.4,120.50817283635232,113.51359347337765,2568,0.0003,15,6687,254.63458,5114.769
,,,333260,,,,,,371.15823,814.9861956000001,0.0019279465664552781,13914,226.77,616600,161,21279,314,815.0,303.14814910193354,303.14814910193354,2572,0.0003,15,6710,256.27856,5738.654
,,,334036,,,,,,511.7707,837.6110983399999,4.305748394666691,13949,231.11,618200,161,21332,315,837.6,152.26279698999724,152.23463637419036,2576,0.0003,15,6726,224.57458,4719.084
,,,335171,,,,,,497.80716,806.01374699,0.15085796752681274,13998,227.53,620400,161,21403,315,806.0,157.23543782268717,156.95111619631848,2580,0.0003,15,6747,223.16246,4525.309
,,,335942,,,,,,286.1258,817.6417643699999,0.06188066229431086,14034,229.26,622000,162,21455,316,817.6,247.527118870471,247.527118870471,2584,0.0003,15,6762,240.03873,5338.4976
,,,337071,,,,,,342.44666,846.3813402300001,0.0023555316688346076,14080,233.77,624200,162,21527,317,846.4,281.6027654740222,281.6027654740222,2588,0.0003,15,6787,293.32648,5971.6855
,,,337967,,,,,,475.5742,865.48242207,0.5358734904420962,14116,237.21,626000,163,21587,318,865.5,182.667074892389,182.48692966448272,2592,0.0003,15,6808,228.24867,4942.425
,,,339196,,,,,,414.47998,863.03947067,0.003557031929397793,14165,237.54,628400,163,21666,319,863.0,276.4903370201446,276.4903370201446,2596,0.0003,15,6837,214.53217,4541.1045
976.8,3,260.09090909090907,340001,412.58206,944.4147891818182,178.1950222578387,217.90220419778504,181.72716,,,,,,,,,,,,,,,,,,
,,,340279,,,,,,500.5613,871.24284363,0.8719922348596658,14210,239.46,630600,164,21741,320,871.2,104.56678940023865,100.26591420373654,2600,0.0003,15,6861,217.38768,4971.1494
,,,341149,,,,,,408.45688,890.64894845,0.22920422746409366,14250,242.99,632400,164,21800,321,890.6,226.6525948297682,226.39400225462313,2604,0.0003,15,6879,241.41394,5400.368
,,,341917,,,,,,335.73932,863.7894946200001,0.07741471045592044,14286,237.19,634000,165,21852,322,863.8,284.32879170326197,284.32879170326197,2608,0.0003,15,6894,239.85284,5432.4414
,,,343589,,,,,,487.3144,911.5701641400001,0.0038915516989933663,14354,246.69,637200,165,21957,323,911.6,100.62869873308638,99.83328620063212,2612,0.0003,15,6928,217.4691,4711.647
,,,345445,,,,,,522.6018,961.33172953,0.005025415675546692,14431,255.77,641000,166,22082,325,961.3,68.28762004372065,67.63739939366242,2616,0.0003,15,6972,216.55678,4969.8623
,,,345868,,,,,,430.76294,930.5037684700001,6.6659506442911365,14448,248.68,641800,167,22108,325,930.5,329.21621022019957,329.21621022019957,2620,0.0003,15,6982,211.4887,4754.947
,,,346886,,,,,,442.68228,958.21840518,0.05970598735959706,14489,254.52,643800,167,22174,326,958.2,242.56632223408053,242.56632223408053,2624,0.0003,15,7004,228.00049,5208.875
,,,347434,,,,,,374.95764,910.4126765599999,1.1613208239148232,14514,243.22,645000,168,22213,327,910.4,276.36565706234757,276.36565706234757,2628,0.0003,15,7018,246.67662,5049.0337
,,,348338,,,,,,451.5541,896.70590604,3.8136043174366843,14552,240.88,646800,168,22273,328,896.7,76.95041005729571,71.38856264359784,2632,0.0003,15,7037,283.77765,5623.589
,,,349728,,,,,,509.01846,945.39330759,0.018178930374243646,14611,250.13,649600,169,22364,330,945.4,97.92867109336287,97.57531558565738,2636,0.0003,15,7066,226.80983,4862.987
,,,349917,,,,,,368.25858,927.9046320699999,5.65235118081663,14620,245.41,650000,169,22377,330,927.9,348.30295534403217,348.30295534403217,2640,0.0003,15,7070,226.31348,4972.7134
934.6,1,127.81818181818181,350001,323.44376,370.26933781818184,215.9266657439738,122.47072642891163,220.47948,,,,,,,,,,,,,,,,,,
,,,350789,,,,,,286.47018,939.3777082399997,0.025052896821091436,14653,246.05,651600,170,22432,331,939.4,234.7056329046648,234.7056329046648,2644,0.0003,15,7089,260.44916,5136.944
,,,351592,,,,,,335.73703,962.43220994,0.055207254598413594,14688,251.29,653200,170,22483,331,962.4,273.9720627708056,273.9720627708056,2648,0.0003,15,7104,233.31398,4879.438
,,,352152,,,,,,337.15286,928.04423903,0.7061419549254992,14715,245.09,654400,170,22523,332,928.0,290.2723992528183,290.2723992528183,2652,0.0003,15,7116,268.2032,5389.838
,,,352786,,,,,,420.9998,930.3713770999998,1.416057458321304,14741,245.4,655600,171,22562,332,930.4,279.6245871284296,279.6245871284296,2656,0.0003,15,7127,259.20834,5202.045
,,,353689,,,,,,314.41766,900.4236052400001,0.01934289878184236,14781,240.13,657400,171,22620,333,900.4,259.95078862261346,259.95078862261346,2660,0.0003,15,7144,234.29909,4962.292
,,,354579,,,,,,471.2007,902.5361112799999,0.6887330073849073,14821,239.37,659200,171,22679,334,902.5,154.11427677519103,153.86004595710185,2664,0.0003,15,7162,227.65292,4380.853
,,,355757,,,,,,393.6145,892.59494344,0.0017249101723379116,14873,236.8,661600,172,22757,335,892.6,327.07661023314773,327.07661023314773,2668,0.0003,15,7187,275.49457,6090.018
,,,356891,,,,,,480.6829,889.3500694099997,0.07706989173254078,14918,236.31,663800,172,22830,335,889.4,145.50799502808667,145.2432694937352,2672,0.0003,15,7213,239.91763,5200.24
,,,357952,,,,,,365.3348,902.8301825299998,0.015751454097991915,14962,239.16,666000,173,22903,336,902.8,243.05235188914338,243.05235188914338,2676,0.0003,15,7240,255.67094,5565.252
,,,358916,,,,,,342.27142,906.58779872,-5.543691694802305e-05,15003,237.45,668000,173,22969,337,906.6,343.5405992036382,343.5405992036382,2680,0.0003,15,7263,212.22882,4637.825
,,,359832,,,,,,333.7305,914.34624929,0.03200298664394194,15039,238.9,669800,174,23029,338,914.3,258.8326819308118,258.5605555568631,2684,0.0003,15,7285,217.17775,4625.573
985.8,4,342.90909090909093,360001,433.68338,1413.930661818182,156.9022910594505,225.26282302822185,162.33734,,,,,,,,,,,,,,,,,,
,,,361499,,,,,,517.58984,946.2868547499999,0.0010175473322650262,15109,244.28,673000,175,23139,340,946.3,111.62355878108455,108.71775731732083,2688,0.0003,15,7319,209.25238,4407.6646
,,,362398,,,,,,360.6196,943.76119611,0.026517784936672707,15147,244.31,674800,175,23198,341,943.8,310.60492805819155,310.60492805819155,2692,0.0003,15,7339,230.47678,5082.5005
,,,363313,,,,,,420.71942,930.07731902,0.14566007788832988,15187,241.17,676800,176,23264,341,930.1,223.26334038438827,222.98045860140255,2696,0.0003,15,7363,244.17311,5346.803
,,,364275,,,,,,363.34637,921.3815410499999,0.02058823145099663,15224,239.96,678600,176,23323,342,921.4,292.66005110868895,292.48709381462027,2700,0.0003,15,7384,245.2156,5440.1265
,,,365412,,,,,,323.2279,936.0010891099998,0.0011749512868434843,15272,242.63,681000,177,23401,343,936.0,290.1809333845005,290.1809333845005,2704,0.0003,15,7412,229.13426,4902.085
,,,366673,,,,,,483.901,969.9543948499999,0.029322868960283396,15320,247.56,683400,177,23480,345,970.0,115.36409309554624,115.33568476437219,2708,0.0003,15,7440,229.08289,4803.475
,,,368173,,,,,,365.43915,965.4749969200001,4.955122965575177e-05,15381,245.84,686400,178,23578,346,965.5,297.7322898572833,297.7322898572833,2712,0.0003,15,7474,222.80168,4677.4263
,,,369996,,,,,,518.7334,970.8751066,0.0036940228657064015,15453,245.51,690000,179,23696,348,970.9,64.7992960058369,55.72677888525806,2716,0.0003,15,7516,222.60281,4932.2476
959.9,2,244.63636363636363,370001,405.19745,864.742084818182,200.34405041551182,196.85366230650462,205.29897,,,,,,,,,,,,,,,,,,
,,,370829,,,,,,420.8861,988.61836611,0.3595353861065892,15492,249.61,691800,180,23756,349,988.6,235.27481630109978,234.04419494279324,2720,0.0003,15,7534,227.63548,5066.7026
,,,372300,,,,,,532.4403,1015.2145536400001,0.014635600205233091,15553,254.14,694800,181,23856,351,1015.2,86.61903509657047,84.89133564133002,2724,0.0003,15,7569,224.3515,5043.5264
,,,373304,,,,,,508.31784,1041.3204005300001,0.5114738835792845,15594,258.7,696800,181,23922,352,1041.3,110.41549160714423,110.40874340301163,2728,0.0003,15,7594,247.97926,5068.0654
,,,375476,,,,,,525.7927,1114.8811817,0.0002550411400837855,15679,271.38,701000,182,24061,354,1114.9,47.965360653338514,43.879855005438536,2732,0.0003,15,7644,218.29626,5103.3965
,,,376609,,,,,,378.17444,1104.2664149000002,0.0024875150885099234,15727,268.81,703400,183,24140,355,1104.3,310.87863214121893,310.87863214121893,2736,0.0003,15,7672,224.74286,5025.812
,,,377557,,,,,,491.572,1140.6446928399998,0.26616877784723236,15763,276.4,705200,184,24199,356,1140.6,181.68395562026905,181.68395562026905,2740,0.0003,15,7693,233.36629,5044.8555
,,,378769,,,,,,455.49612,1156.7896199300003,0.11420428399478773,15812,279.8,707600,185,24278,358,1156.8,98.72300564783032,77.38808300969525,2744,0.0003,15,7721,229.84953,5311.272
,,,379719,,,,,,354.3417,1170.51464566,0.015577327877824404,15853,281.27,709600,185,24344,359,1170.5,298.98816099160035,298.98816099160035,2748,0.0003,15,7744,232.54243,5342.5117
913.6,3,317.72727272727275,380001,425.02167,1377.9825402727272,134.86234448317657,234.07336090876854,148.51442,,,,,,,,,,,,,,,,,,
,,,380466,,,,,,446.84195,1179.6462966400002,0.4415894954505195,15883,283.14,711000,186,24394,359,1179.6,293.4993197651167,292.9906451778967,2752,0.0003,15,7759,262.22772,5680.555
,,,381458,,,,,,486.92667,1201.7961803499998,2.208169558448866,15927,286.72,713000,186,24460,360,1201.8,37.6020433592743,30.92041980091181,2756,0.0003,15,7779,225.12115,4853.76
,,,382420,,,,,,304.1776,1211.8521296000001,0.008840244043629413,15968,287.31,715000,186,24525,361,1211.9,257.8397537243731,257.8397537243731,2760,0.0003,15,7802,225.46729,4840.785
,,,383278,,,,,,505.8272,1211.21759553,0.8844637400116603,16000,286.99,716600,187,24578,362,1211.2,189.23018512698334,189.23018512698334,2764,0.0003,15,7821,244.21701,5073.2007
,,,383842,,,,,,401.14365,1177.19863484,6.150145565569966,16025,280.85,717800,187,24617,362,1177.2,242.67690754913053,241.70038395050634,2768,0.0003,15,7835,233.2575,4859.4077
,,,385155,,,,,,488.31372,1186.9652317,0.017533928937738832,16077,282.64,720400,188,24703,364,1187.0,155.43475614611165,148.49551352705498,2772,0.0003,15,7866,231.49196,4753.753
,,,385996,,,,,,354.73306,1174.7208011100001,0.0583223305186937,16109,280.44,722000,188,24756,365,1174.7,278.51771889271794,277.42055277786073,2776,0.0003,15,7885,260.29807,5504.4863
,,,386493,,,,,,410.9961,1147.47402197,2.094174867022127,16129,275.77,723000,189,24789,365,1147.5,333.746325298144,333.746325298144,2780,0.0003,15,7897,275.83524,5690.9556
,,,387696,,,,,,434.92587,1163.0370447499997,0.008166319372721812,16178,278.64,725400,190,24868,367,1163.0,256.6220579181606,256.6220579181606,2784,0.0003,15,7924,260.4102,5146.141
,,,388188,,,,,,395.28333,1097.3033364899998,6.269664756563214,16199,266.89,726400,190,24901,367,1097.3,261.68523269925277,261.68523269925277,2788,0.0003,15,7936,292.72513,5845.5938
,,,388881,,,,,,297.07654,1086.74881162,0.23635602609311224,16228,264.83,727800,190,24947,368,1086.7,221.97880619157266,218.7922619938743,2792,0.0003,15,7951,257.7938,5349.2856
,,,389990,,,,,,460.44498,1100.5368909800002,0.19973032796777693,16274,266.77,730000,191,25019,369,1100.5,69.24443759454938,63.54199160108646,2796,0.0003,15,7975,248.54968,5111.6377
