eval_ep_rewmean,eval_discount_q,eval_eplenmean,total timesteps,eval mean 100 episode reward,eval_qs_difference,eval_abs_qs_difference,eval_time_elapsed,eval_qs,discount_q,mean 100 episode reward,n_updates,eplenmean,fps,env_time,act_time,train_time,update_time,qs_mean,episodes,qs_abs_difference,time_elapsed,current_lr,qs_difference,ep_rewmean,q_grad_norm,qfs_loss
3.8181818181818183,3.7329557116715524,3.8181818181818183,1,3.9,-3.820038931482911,3.8200388,0,-1.4441735,,,,,,,,,,,,,,,,,,
,,,30,,,,,,10.324281999564645,7.5,0,7.5,39,0,0,0,0,-0.29843187,4,7.025980169759676,0,0.0003,-7.025980169759676,7.5,,
,,,65,,,,,,5.889501934753431,8.1,0,8.125,79,0,0,0,0,-0.50056803,8,4.897127358876157,0,0.0003,-4.897127358876157,8.125,,
,,,93,,,,,,2.310207219551405,7.8,0,7.75,105,0,0,0,0,-0.13239025,12,2.11909024579525,0,0.0003,-2.11909024579525,7.75,,
,,,118,,,,,,3.1906508822111785,7.4,0,7.375,96,0,0,0,0,-0.6951786,16,3.1703033556160927,1,0.0003,-3.1703033556160927,7.375,,
,,,153,,,,,,6.659545080558585,7.7,0,7.65,116,0,0,0,0,-0.4705869,20,5.3395591229806225,1,0.0003,-5.3395591229806225,7.65,,
,,,166,,,,,,2.68610520098365,6.9,0,6.916666666666667,123,0,0,0,0,-0.13739438,24,2.12409438354969,1,0.0003,-2.12409438354969,6.916666666666667,,
,,,187,,,,,,5.901794454771974,6.7,0,6.678571428571429,134,0,0,0,0,-0.1501461,28,4.071138136830666,1,0.0003,-4.071138136830666,6.678571428571429,,
,,,199,,,,,,2.713237576751162,6.2,0,6.21875,139,0,0,0,0,-0.113050304,32,2.099750306836764,1,0.0003,-2.099750306836764,6.21875,,
,,,225,,,,,,2.357113783850021,6.2,0,6.25,143,0,0,0,0,-0.49223265,36,2.4789326157490414,1,0.0003,-2.4789326157490414,6.25,,
,,,241,,,,,,2.6063251904092346,6.0,0,6.025,151,0,0,0,0,-0.5053891,40,2.49208910428683,1,0.0003,-2.49208910428683,6.025,,
,,,258,,,,,,2.580261938505142,5.9,0,5.863636363636363,157,0,0,0,0,-0.54704535,44,2.5337453600088757,1,0.0003,-2.5337453600088757,5.863636363636363,,
,,,293,,,,,,13.106606645051814,6.1,0,6.104166666666667,171,0,0,0,0,-0.45141542,48,8.988922178590757,1,0.0003,-8.988922178590757,6.104166666666667,,
,,,310,,,,,,6.143888162487761,6.0,0,5.961538461538462,165,0,0,0,0,-0.52189523,52,4.442887227127548,1,0.0003,-4.442887227127548,5.961538461538462,,
,,,345,,,,,,8.22304458076495,6.2,0,6.160714285714286,176,0,0,0,0,-0.5585349,56,6.362963720548782,1,0.0003,-6.362963720548782,6.160714285714286,,
,,,366,,,,,,5.901794454771974,6.1,0,6.1,182,0,0,0,0,-0.40537634,60,4.326368372032638,2,0.0003,-4.326368372032638,6.1,,
,,,385,,,,,,6.91696304231297,6.0,0,6.015625,187,0,0,0,0,-0.23842502,64,4.634984361641097,2,0.0003,-4.634984361641097,6.015625,,
,,,405,,,,,,5.961408540173711,6.0,0,5.955882352941177,178,0,0,0,0,-0.32507277,68,4.2460648094936735,2,0.0003,-4.2460648094936735,5.955882352941177,,
,,,424,,,,,,3.388973080570178,5.9,0,5.888888888888889,182,0,0,0,0,-0.7994491,72,3.2745738324639797,2,0.0003,-3.2745738324639797,5.888888888888889,,
,,,465,,,,,,3.4131177065590013,6.1,0,6.118421052631579,193,0,0,0,0,-0.6716886,76,3.6319874242362515,2,0.0003,-3.6319874242362515,6.118421052631579,,
,,,499,,,,,,6.72681321268544,6.2,0,6.2375,201,0,0,0,0,-0.30328435,80,5.1722565823737,2,0.0003,-5.1722565823737,6.2375,,
,,,529,,,,,,6.193021615076553,6.3,0,6.2976190476190474,192,0,0,0,0,-0.3090241,84,4.705583438910532,2,0.0003,-4.705583438910532,6.2976190476190474,,
,,,557,,,,,,7.979447424645488,6.3,0,6.329545454545454,197,1,0,0,0,-0.20426524,88,5.542519504511695,2,0.0003,-5.542519504511695,6.329545454545454,,
,,,579,,,,,,2.453803429654076,6.3,0,6.293478260869565,201,1,0,0,0,-0.5369446,92,2.5236446178277334,2,0.0003,-2.5236446178277334,6.293478260869565,,
,,,602,,,,,,7.513152912532277,6.3,0,6.270833333333333,187,1,0,0,1,-0.2678399,96,5.1368121372934725,3,0.0003,-5.1368121372934725,6.270833333333333,,
,,,620,,,,,,3.423205131889069,6.2,0,6.2,190,1,0,0,1,-0.1595672,100,2.6346919496474266,3,0.0003,-2.6346919496474266,6.2,,
,,,643,,,,,,4.089947780643209,6.1,0,6.13,193,1,0,0,1,-0.095107935,104,3.055406747799828,3,0.0003,-3.055406747799828,6.13,,
,,,666,,,,,,2.429265395357535,6.0,0,6.01,197,1,0,0,1,-0.54500216,108,2.531702162456513,3,0.0003,-2.531702162456513,6.01,,
,,,689,,,,,,7.513152912532277,6.0,0,5.96,200,1,0,0,1,-0.23270255,112,5.101674755474914,3,0.0003,-5.101674755474914,5.96,,
,,,737,,,,,,6.5264454068099,6.2,0,6.19,192,1,0,0,1,-0.34626827,116,5.684522543037277,3,0.0003,-5.684522543037277,6.19,,
,,,758,,,,,,2.478589322882905,6.0,0,6.05,194,1,0,0,1,-0.62346154,120,2.6101615643819174,3,0.0003,-2.6101615643819174,6.05,,
,,,783,,,,,,2.38092301398992,6.2,0,6.17,197,1,0,0,1,-0.62340605,124,2.610106062523524,3,0.0003,-2.610106062523524,6.17,,
,,,810,,,,,,4.738515387415481,6.2,0,6.23,184,1,0,0,1,-0.12472562,128,3.5669721365689373,4,0.0003,-3.5669721365689373,6.23,,
,,,839,,,,,,3.0649265067550377,6.4,0,6.4,188,1,0,0,1,-0.09151003,132,2.5666347776470184,4,0.0003,-2.5666347776470184,6.4,,
,,,862,,,,,,3.255434019193122,6.4,0,6.37,191,1,0,0,1,-0.111513466,136,2.5866382193682194,4,0.0003,-2.5866382193682194,6.37,,
,,,875,,,,,,2.68610520098365,6.3,0,6.34,192,1,0,0,1,-0.5583379,140,2.5450379169305166,4,0.0003,-2.5450379169305166,6.34,,
,,,900,,,,,,4.008557819808409,6.4,0,6.42,179,1,0,0,2,-0.42843047,144,3.388729269844009,5,0.0003,-3.388729269844009,6.42,,
,,,923,,,,,,2.429265395357535,6.3,0,6.3,181,1,0,0,2,-0.56593245,148,2.552632442744573,5,0.0003,-2.552632442744573,6.3,,
,,,943,,,,,,2.503625578669601,6.3,0,6.33,183,1,0,0,2,-0.11862346,152,2.105323455365499,5,0.0003,-2.105323455365499,6.33,,
,,,977,,,,,,6.72681321268544,6.3,0,6.32,187,1,0,0,2,-0.4714925,156,5.340464750986286,5,0.0003,-5.340464750986286,6.32,,
,,,1007,,,,,,6.193021615076553,6.4,0,6.41,175,1,0,0,2,-0.3817609,160,4.778320231176901,5,0.0003,-4.778320231176901,6.41,,
,,,1027,,,,,,4.215141704405765,6.4,0,6.42,177,1,0,0,2,-0.121819854,164,3.0821186498221893,5,0.0003,-3.0821186498221893,6.42,,
,,,1064,,,,,,2.8281446729197093,6.6,0,6.59,181,1,0,0,2,-0.17973155,168,2.6548562941071987,5,0.0003,-2.6548562941071987,6.59,,
,,,1088,,,,,,4.883562064286864,6.6,0,6.64,183,1,0,0,2,-0.12564245,172,3.5678889627972388,5,0.0003,-3.5678889627972388,6.64,,
,,,1111,,,,,,2.429265395357535,6.5,0,6.46,172,1,0,0,3,-0.12044706,176,2.107147059472402,6,0.0003,-2.107147059472402,6.46,,
,,,1127,,,,,,2.6063251904092346,6.3,0,6.28,173,1,0,0,3,-0.5497521,180,2.5364521062692007,6,0.0003,-2.5364521062692007,6.28,,
,,,1144,,,,,,3.45778296150411,6.2,0,6.15,174,1,0,0,3,-0.49484634,184,2.969971101444721,6,0.0003,-2.969971101444721,6.15,,
,,,1159,,,,,,3.527989961742792,6.0,0,6.02,176,1,0,0,3,-0.052230507,188,2.527355257135391,6,0.0003,-2.527355257135391,6.02,,
,,,1184,,,,,,2.38092301398992,6.0,0,6.05,177,1,0,0,3,-0.11921541,192,2.1059154188950857,6,0.0003,-2.1059154188950857,6.05,,
,,,1204,,,,,,4.215141704405765,6.0,0,6.02,168,1,0,0,3,-0.59233606,196,3.5526348784980315,7,0.0003,-3.5526348784980315,6.02,,
,,,1230,,,,,,3.9684722416103253,6.1,0,6.1,170,2,0,0,3,-0.56955165,200,3.5298504487094418,7,0.0003,-3.5298504487094418,6.1,,
,,,1251,,,,,,7.665700349487071,6.1,0,6.08,171,2,0,0,3,-0.2822894,204,5.151261659192697,7,0.0003,-5.151261659192697,6.08,,
,,,1271,,,,,,5.083887517174743,6.0,0,6.05,172,2,0,0,3,-0.42304716,208,3.865293681692991,7,0.0003,-3.865293681692991,6.05,,
,,,1289,,,,,,4.300726154888037,6.0,0,6.0,174,2,0,0,3,-0.6604918,212,3.620790608268692,7,0.0003,-3.620790608268692,6.0,,
,,,1312,,,,,,2.429265395357535,5.8,0,5.75,164,2,0,0,4,-0.69777876,216,2.684478776288033,7,0.0003,-2.684478776288033,5.75,,
,,,1326,,,,,,4.477143471466259,5.7,0,5.68,165,2,0,0,4,-0.2921428,220,3.252441619378044,8,0.0003,-3.252441619378044,5.68,,
,,,1342,,,,,,6.205947638876525,5.6,0,5.59,166,2,0,0,4,-0.106228866,224,4.027220904504567,8,0.0003,-4.027220904504567,5.59,,
,,,1370,,,,,,3.8894996440022798,5.6,0,5.6,168,2,0,0,4,-0.13099423,228,3.0912930176076427,8,0.0003,-3.0912930176076427,5.6,,
,,,1387,,,,,,3.45778296150411,5.5,0,5.48,169,2,0,0,4,-0.09624252,232,2.5713672746834755,8,0.0003,-2.5713672746834755,5.48,,
,,,1420,,,,,,3.6988754605357603,5.6,0,5.58,159,2,0,0,4,-0.48185807,236,3.442156894546463,8,0.0003,-3.442156894546463,5.58,,
,,,1454,,,,,,5.9489918532862935,5.8,0,5.79,161,2,0,0,4,-0.5142262,240,4.910785576961922,8,0.0003,-4.910785576961922,5.79,,
,,,1480,,,,,,3.9684722416103253,5.8,0,5.8,163,2,0,0,4,-0.5737174,244,3.5340161994514006,9,0.0003,-3.5340161994514006,5.8,,
,,,1507,,,,,,6.382590948848297,5.8,0,5.84,154,2,0,0,5,-0.6129788,248,5.009538155682373,9,0.0003,-5.009538155682373,5.84,,
,,,1528,,,,,,2.478589322882905,5.8,0,5.85,155,2,0,0,5,-0.12941106,252,2.1161110616048178,9,0.0003,-2.1161110616048178,5.85,,
,,,1553,,,,,,3.1906508822111785,5.8,0,5.76,156,2,0,0,5,-0.5819542,256,3.057078938644886,9,0.0003,-3.057078938644886,5.76,,
,,,1572,,,,,,2.5289147259288898,5.7,0,5.65,158,2,0,0,5,-0.12793194,260,2.1146319326082863,9,0.0003,-2.1146319326082863,5.65,,
,,,1588,,,,,,2.6063251904092346,5.6,0,5.61,158,2,0,0,5,-0.6149455,264,2.6016455010890964,9,0.0003,-2.6016455010890964,5.61,,
,,,1609,,,,,,5.033048642002996,5.5,0,5.45,149,2,0,0,5,-0.31172016,268,3.7539666742800812,10,0.0003,-3.7539666742800812,5.45,,
,,,1631,,,,,,4.982718155582965,5.4,0,5.43,151,2,0,0,5,-0.12515523,272,3.5674017420132103,10,0.0003,-3.5674017420132103,5.43,,
,,,1655,,,,,,5.726505257670792,5.4,0,5.44,152,2,0,0,5,-0.4511562,276,4.37214824737923,10,0.0003,-4.37214824737923,5.44,,
,,,1674,,,,,,5.135239916338124,5.5,0,5.47,153,2,0,0,5,-0.3635392,280,3.805785708200846,10,0.0003,-3.805785708200846,5.47,,
,,,1688,,,,,,2.6592441489738134,5.4,0,5.44,154,2,0,0,5,-0.13797994,284,2.1246799346129097,10,0.0003,-2.1246799346129097,5.44,,
,,,1705,,,,,,3.45778296150411,5.5,0,5.46,145,2,0,0,6,-0.6370265,288,3.112151261132717,11,0.0003,-3.112151261132717,5.46,,
,,,1723,,,,,,3.423205131889069,5.4,0,5.39,146,2,0,0,6,-0.12316367,292,2.5982884091255665,11,0.0003,-2.5982884091255665,5.39,,
,,,1749,,,,,,3.9684722416103253,5.5,0,5.45,148,2,0,0,6,-0.14135633,296,3.1016551271495363,11,0.0003,-3.1016551271495363,5.45,,
,,,1762,,,,,,2.68610520098365,5.3,0,5.32,149,2,0,0,6,-0.682436,300,2.669135934742292,11,0.0003,-2.669135934742292,5.32,,
,,,1787,,,,,,5.669240205094083,5.4,0,5.36,150,2,0,0,6,-0.24560915,304,4.166601170064036,11,0.0003,-4.166601170064036,5.36,,
,,,1802,,,,,,2.632651707484075,5.3,0,5.31,142,2,0,0,7,-0.50173444,308,2.4884344256242117,12,0.0003,-2.4884344256242117,5.31,,
,,,1833,,,,,,11.9154401440478,5.4,0,5.44,144,2,0,0,7,-0.37416086,312,8.012674919258957,12,0.0003,-8.012674919258957,5.44,,
,,,1849,,,,,,5.292430391392885,5.4,0,5.37,145,2,0,0,7,-0.3023286,316,3.7445750758766265,12,0.0003,-3.7445750758766265,5.37,,
,,,1866,,,,,,2.580261938505142,5.4,0,5.4,145,2,0,0,7,-0.49654964,320,2.4832496460596722,12,0.0003,-2.4832496460596722,5.4,,
,,,1887,,,,,,3.321532516266832,5.5,0,5.45,146,2,0,0,7,-0.6282821,324,3.1034068723139763,12,0.0003,-3.1034068723139763,5.45,,
,,,1905,,,,,,5.187111026604166,5.3,0,5.35,138,3,0,0,8,-0.19714677,328,3.6393932825047908,13,0.0003,-3.6393932825047908,5.35,,
,,,1940,,,,,,7.4373664399577315,5.5,0,5.53,139,3,0,0,8,-0.22338244,332,5.561636701906066,13,0.0003,-5.561636701906066,5.53,,
,,,1963,,,,,,4.089947780643209,5.4,0,5.43,140,3,0,0,8,-0.5213386,336,3.4816373899993436,13,0.0003,-3.4816373899993436,5.43,,
,,,1985,,,,,,4.13126038448809,5.3,0,5.31,141,3,0,0,8,-0.64760983,340,3.607908658724739,13,0.0003,-3.607908658724739,5.31,,
,,,2000,,,,,,5.345889284235237,5.2,0,5.2,134,3,0,0,9,-0.6027864,344,4.045032893689387,14,0.0003,-4.045032893689387,5.2,,
,,,2033,,,,,,2.9441561733321273,5.3,0,5.26,135,3,0,0,9,-0.6627971,348,3.1379218657431602,14,0.0003,-3.1379218657431602,5.26,,
,,,2054,,,,,,4.172990287361707,5.3,0,5.26,136,3,0,0,9,-0.1316179,352,3.091916693788483,15,0.0003,-3.091916693788483,5.26,,
,,,2069,,,,,,2.632651707484075,5.2,0,5.16,137,3,0,0,9,-0.11994811,356,2.1066481040239333,15,0.0003,-2.1066481040239333,5.16,,
,,,2088,,,,,,2.5289147259288898,5.2,0,5.16,137,3,0,0,9,-0.12646763,360,2.113167630267143,15,0.0003,-2.113167630267143,5.16,,
,,,2110,,,,,,4.982718155582965,5.2,0,5.22,131,3,0,0,9,-0.64404416,364,4.086290674976421,16,0.0003,-4.086290674976421,5.22,,
,,,2139,,,,,,5.445849520744957,5.3,0,5.3,132,3,0,0,9,-0.39085692,368,4.3118489253701435,16,0.0003,-4.3118489253701435,5.3,,
,,,2167,,,,,,3.8894996440022798,5.4,0,5.36,133,3,0,0,9,-0.5792235,372,3.5395223036822814,16,0.0003,-3.5395223036822814,5.36,,
,,,2180,,,,,,2.68610520098365,5.2,0,5.25,134,3,0,0,9,-0.70393115,376,2.6906311180512112,16,0.0003,-2.6906311180512112,5.25,,
,,,2199,,,,,,2.5289147259288898,5.2,0,5.25,134,3,0,0,9,-0.5520652,380,2.5387652085542682,16,0.0003,-2.5387652085542682,5.25,,
,,,2229,,,,,,2.2642340958823324,5.4,0,5.41,129,3,0,0,10,-0.569543,384,2.5562429941018423,17,0.0003,-2.5562429941018423,5.41,,
,,,2263,,,,,,5.9489918532862935,5.6,0,5.58,131,3,0,0,10,-0.22622974,388,4.622789092995214,17,0.0003,-4.622789092995214,5.58,,
,,,2296,,,,,,9.199733562298343,5.7,0,5.73,132,3,0,0,10,-0.27765164,392,6.545170798632189,17,0.0003,-6.545170798632189,5.73,,
,,,2320,,,,,,6.577963028765667,5.7,0,5.71,126,3,0,0,11,-0.2448636,396,4.6414229429140565,18,0.0003,-4.6414229429140565,5.71,,
,,,2365,,,,,,5.3263599805206745,6.0,0,6.03,128,3,0,0,11,-0.59388095,400,4.990440298505115,18,0.0003,-4.990440298505115,6.03,,
,,,2395,,,,,,5.391391025537509,6.1,0,6.08,129,3,0,0,11,-0.40772814,404,4.32872016908543,18,0.0003,-4.32872016908543,6.08,,
,,,2412,,,,,,2.580261938505142,6.1,0,6.1,122,3,0,0,12,-0.11447626,408,2.1011762684901556,19,0.0003,-2.1011762684901556,6.1,,
,,,2448,,,,,,15.504455304530188,6.2,0,6.15,124,3,0,0,12,-0.28753754,412,10.15147166155549,19,0.0003,-10.15147166155549,6.15,,
,,,2467,,,,,,2.5289147259288898,6.2,0,6.18,124,3,0,0,12,-0.12557097,416,2.1122709727605185,19,0.0003,-2.1122709727605185,6.18,,
,,,2485,,,,,,2.554459319120091,6.2,0,6.19,125,3,0,0,12,-0.116295375,420,2.1029953823804854,19,0.0003,-2.1029953823804854,6.19,,
,,,2506,,,,,,3.321532516266832,6.2,0,6.19,119,3,0,0,13,-0.08399398,424,2.559118725073099,20,0.0003,-2.559118725073099,6.19,,
,,,2549,,,,,,6.862790422987265,6.4,0,6.44,120,3,0,0,13,-0.2880046,428,5.626258870148997,21,0.0003,-5.626258870148997,6.44,,
,,,2567,,,,,,4.300726154888037,6.3,0,6.27,121,3,0,0,13,-0.13059694,432,3.090895737749054,21,0.0003,-3.090895737749054,6.27,,
,,,2600,,,,,,6.009082680087165,6.4,0,6.37,117,4,0,0,14,-0.36397427,436,4.760533622167992,22,0.0003,-4.760533622167992,6.37,,
,,,2630,,,,,,3.812098601086634,6.5,0,6.45,117,4,0,0,14,-0.064056315,440,3.0243551120576404,22,0.0003,-3.0243551120576404,6.45,,
,,,2657,,,,,,3.127156929655176,6.6,0,6.57,118,4,0,0,14,-0.07989977,444,2.555024526726961,22,0.0003,-2.555024526726961,6.57,,
,,,2681,,,,,,3.2228796790011907,6.5,0,6.48,119,4,0,0,14,-0.5510702,448,3.026194926064968,22,0.0003,-3.026194926064968,6.48,,
,,,2710,,,,,,12.157371843738192,6.6,0,6.56,114,4,0,0,16,-0.31248724,452,7.951001312823498,23,0.0003,-7.951001312823498,6.56,,
,,,2736,,,,,,3.1587443733890668,6.7,0,6.67,115,4,0,0,16,-0.09298739,456,2.5681121383724212,23,0.0003,-2.5681121383724212,6.67,,
,,,2764,,,,,,2.310207219551405,6.8,0,6.76,116,4,0,0,16,-0.5145507,460,2.5012506660143536,23,0.0003,-2.5012506660143536,6.76,,
,,,2780,,,,,,3.4927100621253633,6.7,0,6.7,116,4,0,0,16,-0.1614402,464,2.6365649399278164,23,0.0003,-2.6365649399278164,6.7,,
,,,2807,,,,,,2.3335426460115203,6.7,0,6.68,111,4,0,0,17,-0.60781455,468,2.594514560333888,25,0.0003,-2.594514560333888,6.68,,
,,,2831,,,,,,4.049048302836777,6.6,0,6.64,112,4,0,0,17,-0.57396764,472,3.5342664406117934,25,0.0003,-3.5342664406117934,6.64,,
,,,2860,,,,,,5.445849520744957,6.8,0,6.8,113,4,0,0,17,-0.21095833,476,4.131950369580468,25,0.0003,-4.131950369580468,6.8,,
,,,2883,,,,,,3.255434019193122,6.8,0,6.84,113,4,0,0,17,-0.08679072,480,2.561915468138218,25,0.0003,-2.561915468138218,6.84,,
,,,2901,,,,,,2.554459319120091,6.7,0,6.72,109,4,0,0,18,-0.121921174,484,2.1086211717446646,26,0.0003,-2.1086211717446646,6.72,,
,,,2918,,,,,,3.45778296150411,6.5,0,6.55,109,4,0,0,18,-0.61322904,488,3.0883537714300155,26,0.0003,-3.0883537714300155,6.55,,
,,,2932,,,,,,2.6592441489738134,6.4,0,6.36,110,4,0,0,18,-0.5430513,492,2.529751322301229,26,0.0003,-2.529751322301229,6.36,,
,,,2953,,,,,,2.478589322882905,6.3,0,6.33,110,4,0,0,18,-0.16422987,496,2.1509298648754758,26,0.0003,-2.1509298648754758,6.33,,
,,,2972,,,,,,4.257718893339156,6.1,0,6.07,111,4,0,0,18,-0.1647243,500,3.1250230953511733,26,0.0003,-3.1250230953511733,6.07,,
,,,2992,,,,,,5.083887517174743,6.0,0,5.97,111,4,0,0,18,-0.13671166,504,3.5789581786313787,26,0.0003,-3.5789581786313787,5.97,,
,,,3018,,,,,,3.1587443733890668,6.1,0,6.06,107,4,0,0,19,-0.103271104,508,2.5783958506700992,28,0.0003,-2.5783958506700992,6.06,,
,,,3035,,,,,,3.45778296150411,5.9,0,5.87,108,4,0,0,19,-0.7660707,512,3.2411954735336304,28,0.0003,-3.2411954735336304,5.87,,
,,,3065,,,,,,8.64682504473063,6.0,0,5.98,108,4,0,0,19,-0.21497388,516,6.019402703848297,28,0.0003,-6.019402703848297,5.98,,
,,,3091,,,,,,3.9684722416103253,6.1,0,6.06,109,4,0,0,19,-0.26772898,520,3.228027771454765,28,0.0003,-3.228027771454765,6.06,,
,,,3118,,,,,,8.060047903682312,6.1,0,6.12,105,4,0,0,21,-0.58052164,524,5.918775891447406,29,0.0003,-5.918775891447406,6.12,,
,,,3142,,,,,,6.577963028765667,5.9,0,5.93,105,4,0,0,21,-0.26532704,528,4.661886415146279,29,0.0003,-4.661886415146279,5.93,,
,,,3171,,,,,,2.2871051473558914,6.0,0,6.04,106,4,0,0,21,-0.14315552,532,2.129855520160993,29,0.0003,-2.129855520160993,6.04,,
,,,3191,,,,,,3.3550833497644765,5.9,0,5.91,106,4,0,0,21,-0.19023338,536,2.665358114701271,29,0.0003,-2.665358114701271,5.91,,
,,,3205,,,,,,3.563626223982618,5.8,0,5.75,102,4,0,0,22,-0.52445745,540,2.999582197230816,31,0.0003,-2.999582197230816,5.75,,
,,,3227,,,,,,6.711522322993232,5.7,0,5.7,103,4,0,0,22,-0.13397667,544,4.530536022670555,31,0.0003,-4.530536022670555,5.7,,
,,,3251,,,,,,8.306767196175933,5.7,0,5.7,103,4,0,0,22,-0.4486006,548,5.786854842985015,31,0.0003,-5.786854842985015,5.7,,
,,,3277,,,,,,11.634172591097396,5.7,0,5.67,104,5,0,0,22,-0.3922134,552,7.576752433670423,31,0.0003,-7.576752433670423,5.67,,
,,,3300,,,,,,6.644407099763299,5.6,0,5.64,100,5,0,0,23,-0.5012289,556,4.89778829988091,32,0.0003,-4.89778829988091,5.64,,
,,,3328,,,,,,10.533906743765577,5.6,0,5.64,101,5,0,0,23,-0.3141711,560,7.041719428424981,32,0.0003,-7.041719428424981,5.64,,
,,,3349,,,,,,5.033048642002996,5.7,0,5.69,101,5,0,0,23,-0.38260615,564,3.8248526479521536,32,0.0003,-3.8248526479521536,5.69,,
,,,3376,,,,,,12.404215736902552,5.7,0,5.69,102,5,0,0,23,-0.29615957,568,7.934673615784848,33,0.0003,-7.934673615784848,5.69,,
,,,3398,,,,,,5.842776510224254,5.7,0,5.67,102,5,0,0,23,-0.43538985,572,4.356381911994044,33,0.0003,-4.356381911994044,5.67,,
,,,3416,,,,,,2.554459319120091,5.6,0,5.56,98,5,0,0,25,-0.57049364,576,2.557193668317795,34,0.0003,-2.557193668317795,5.56,,
,,,3433,,,,,,6.143888162487761,5.5,0,5.5,98,5,0,0,25,-0.21214338,580,4.133135433385367,34,0.0003,-4.133135433385367,5.5,,
,,,3456,,,,,,3.255434019193122,5.5,0,5.55,99,5,0,0,25,-0.099972084,584,2.575096826714039,34,0.0003,-2.575096826714039,5.55,,
,,,3472,,,,,,3.4927100621253633,5.5,0,5.54,99,5,0,0,25,-0.0974075,588,2.57253224374032,34,0.0003,-2.57253224374032,5.54,,
,,,3510,,,,,,14.361402882519947,5.8,0,5.78,96,5,0,0,26,-0.31524596,592,9.739949946098056,36,0.0003,-9.739949946098056,5.78,,
,,,3548,,,,,,5.714577837789319,6.0,0,5.95,97,5,0,0,26,-0.3233285,596,4.719887858889985,36,0.0003,-4.719887858889985,5.95,,
,,,3567,,,,,,2.5289147259288898,6.0,0,5.95,97,5,0,0,26,-0.12552705,600,2.1122270491043724,36,0.0003,-2.1122270491043724,5.95,,
,,,3583,,,,,,5.292430391392885,5.9,0,5.91,98,5,0,0,26,-0.55935156,604,4.001598050268405,36,0.0003,-4.001598050268405,5.91,,
,,,3608,,,,,,2.38092301398992,5.9,0,5.9,94,5,0,0,28,-0.5650902,608,2.551790189377467,38,0.0003,-2.551790189377467,5.9,,
,,,3644,,,,,,10.52173714894722,6.1,0,6.09,95,5,0,0,28,-0.39926264,612,7.583801703644655,38,0.0003,-7.583801703644655,6.09,,
,,,3675,,,,,,4.551798974474914,6.1,0,6.1,95,5,0,0,28,-0.2888305,616,3.7310770030537377,38,0.0003,-3.7310770030537377,6.1,,
,,,3697,,,,,,3.2883171911041633,6.1,0,6.06,96,5,0,0,28,-0.17765707,620,2.6527818326768875,38,0.0003,-2.6527818326768875,6.06,,
,,,3716,,,,,,6.91696304231297,6.0,0,5.98,92,5,0,0,29,-0.2802588,624,4.676818170286703,40,0.0003,-4.676818170286703,5.98,,
,,,3739,,,,,,4.932890974027137,6.0,0,5.97,93,5,0,0,29,-0.40711346,628,3.849359994204754,40,0.0003,-3.849359994204754,5.97,,
,,,3759,,,,,,3.3550833497644765,5.9,0,5.88,93,5,0,0,29,-0.0957696,632,2.570894352805376,40,0.0003,-2.570894352805376,5.88,,
,,,3793,,,,,,2.1750142382105255,6.0,0,6.02,94,5,0,0,29,-0.46540585,636,2.452105881404877,40,0.0003,-2.452105881404877,6.02,,
,,,3808,,,,,,2.632651707484075,6.0,0,6.03,90,5,0,0,31,-0.56654054,640,2.5532405193964642,41,0.0003,-2.5532405193964642,6.03,,
,,,3822,,,,,,2.6592441489738134,6.0,0,5.95,91,5,0,0,31,-0.5969571,644,2.5836570775826773,41,0.0003,-2.5836570775826773,5.95,,
,,,3843,,,,,,5.033048642002996,5.9,0,5.92,91,5,0,0,31,-0.10059285,648,3.542839365772321,41,0.0003,-3.542839365772321,5.92,,
,,,3860,,,,,,2.580261938505142,5.8,0,5.83,91,5,0,0,31,-0.6604054,652,2.6471053775469464,41,0.0003,-2.6471053775469464,5.83,,
,,,3896,,,,,,7.362992775558155,6.0,0,5.96,92,5,0,0,31,-0.23607662,656,5.574330896818976,42,0.0003,-5.574330896818976,5.96,,
,,,3915,,,,,,2.5289147259288898,5.9,0,5.87,89,5,0,0,33,-0.11811798,660,2.104817978175481,43,0.0003,-2.104817978175481,5.87,,
,,,3944,,,,,,6.255577388966216,6.0,0,5.95,89,6,0,0,33,-0.45435137,664,4.850910714529443,43,0.0003,-4.850910714529443,5.95,,
,,,3974,,,,,,2.2642340958823324,6.0,0,5.98,90,6,0,0,33,-0.12427061,668,2.110970608027776,44,0.0003,-2.110970608027776,5.98,,
,,,3992,,,,,,6.986831355871687,5.9,0,5.94,90,6,0,0,33,-0.27530316,672,4.671862517185497,44,0.0003,-4.671862517185497,5.94,,
,,,4008,,,,,,3.4927100621253633,5.9,0,5.92,87,6,0,0,34,-0.6048969,676,3.0800216716644764,45,0.0003,-3.0800216716644764,5.92,,
,,,4042,,,,,,10.735371032493848,6.1,0,6.09,88,6,0,0,34,-0.32415828,680,7.508697309515311,45,0.0003,-7.508697309515311,6.09,,
,,,4060,,,,,,3.423205131889069,6.0,0,6.04,88,6,0,0,34,-0.08228782,684,2.557412571918726,45,0.0003,-2.557412571918726,6.04,,
,,,4089,,,,,,2.2871051473558914,6.2,0,6.17,88,6,0,0,34,-0.120830126,688,2.1075301285902657,45,0.0003,-2.1075301285902657,6.17,,
