#{"t_start": 1651870988.6232073, "env_id": "InvertedDoublePendulum-v2"}
r,l,t
54.458215,6,30.627594
63.485189,7,31.808604
36.270251,4,31.821371
36.056661,4,31.833846
110.54171,12,31.862202
45.091037,5,31.881974
54.903217,6,31.898278
72.992538,8,31.920702
54.263384,6,31.93926
44.768569,5,31.956612
64.233685,7,31.97057
101.297931,11,31.997946
54.745152,6,32.016589
82.636079,9,32.037978
64.027645,7,32.058305
72.77619,8,32.080519
54.503531,6,33.299873
82.472919,9,33.322819
35.672497,4,33.333351
82.712471,9,33.35451
54.232915,6,33.373694
35.687131,4,33.386537
26.872593,3,33.393881
82.684189,9,33.413379
54.591283,6,33.432568
64.144729,7,33.452586
72.865195,8,33.474303
63.698667,7,33.496167
36.166027,4,33.509035
45.144842,5,33.524109
63.976567,7,33.541991
54.261581,6,33.560344
82.788667,9,34.827672
63.974365,7,34.847825
63.196863,7,34.868625
45.707175,5,34.88199
35.805673,4,34.894943
54.575954,6,34.911443
63.555165,7,34.921679
54.118939,6,34.932474
45.171448,5,34.941537
45.355399,5,34.951606
73.52367,8,34.970324
54.070591,6,34.985246
44.914456,5,34.99728
45.357768,5,35.01322
35.626457,4,35.026165
64.034873,7,35.044226
54.323135,6,36.342446
35.867459,4,36.357406
54.44266,6,36.372119
36.212241,4,36.385758
35.874019,4,36.398067
72.608516,8,36.42066
45.453104,5,36.437203
83.03144,9,36.458507
45.428966,5,36.475815
64.119344,7,36.495613
82.785832,9,36.519379
82.952663,9,36.54199
54.575598,6,36.560933
54.652337,6,36.57969
82.401682,9,36.602718
54.426594,6,36.620471
54.325782,6,37.947998
72.838028,8,37.970068
101.04195,11,38.001367
91.762734,10,38.026494
63.954883,7,38.046412
44.876488,5,38.063213
44.85623,5,38.078755
35.845605,4,38.091973
91.273931,10,38.115374
54.792666,6,38.136117
45.626894,5,38.152071
82.286823,9,38.173863
36.253615,4,38.189389
73.319669,8,38.210247
45.291163,5,39.582135
64.206331,7,39.60098
45.309342,5,39.615309
73.127394,8,39.632363
35.490054,4,39.647594
73.452395,8,39.667673
53.951876,6,39.682519
72.858863,8,39.697335
