eval_time_elapsed,eval mean 100 episode reward,eval_ep_rewmean,eval_eplenmean,total timesteps,eval_abs_qs_difference,eval_discount_q,eval_qs,eval_qs_difference,update_time,qs_mean,fps,env_time,qs_abs_difference,mean 100 episode reward,n_updates,ep_rewmean,current_lr,qs_difference,time_elapsed,episodes,discount_q,act_time,eplenmean,train_time,qfs_loss,q_grad_norm
0,47.2,47.04346090909091,5.181818181818182,1,28.14811,46.07731172419892,-0.73605937,-28.14811034949066,,,,,,,,,,,,,,,,,,
,,,,4176,,,,,34,0.062114555,88,7,44.069684870671836,52.1,0,52.10337164999999,0.0003,-44.069684870671836,47,684,66.77046627793398,0,5.74,0,,
,,,,4203,,,,,36,0.12160106,85,7,26.113240733372503,52.6,0,52.648535040000006,0.0003,-26.113240733372503,48,688,35.26250836002855,0,5.8,0,,
,,,,4228,,,,,36,-0.10126915,86,7,31.09673522703936,52.7,0,52.73635950999999,0.0003,-31.09673522703936,48,692,44.0473331661543,0,5.81,0,,
,,,,4256,,,,,36,-0.023022424,86,7,35.53531627653278,53.2,0,53.201851749999996,0.0003,-35.53531627653278,49,696,50.26176663821834,0,5.86,0,,
,,,,4273,,,,,36,-0.22059044,86,7,22.40907574319191,52.9,0,52.918234029999994,0.0003,-22.40907574319191,49,700,31.22718033097389,0,5.83,0,,
,,,,4300,,,,,38,-0.130519,84,7,35.34982941127935,53.3,0,53.27768200999999,0.0003,-35.34982941127935,51,704,50.50800423155857,0,5.87,0,,
,,,,4323,,,,,38,0.11474274,84,7,34.90225276562128,53.0,0,52.98765448,0.0003,-34.90225276562128,51,708,52.437891243928505,0,5.84,0,,
,,,,4352,,,,,38,-0.1633087,85,7,30.96858459284613,53.8,0,53.81274319999999,0.0003,-30.96858459284613,51,712,42.11623014750927,0,5.93,0,,
,,,,4380,,,,,38,0.22255683,85,7,34.8357569231,54.2,0,54.189645309999996,0.0003,-34.8357569231,51,716,49.8928092776047,0,5.97,0,,
,,,,4401,,,,,40,-0.22313645,83,7,26.675972838682053,53.9,0,53.91564174,0.0003,-26.675972838682053,53,720,37.70918394991504,0,5.94,0,,
,,,,4426,,,,,40,0.10383287,83,7,21.814474891204053,53.8,0,53.83379556999999,0.0003,-21.814474891204053,53,724,28.49866120366399,0,5.93,0,,
,,,,4447,,,,,40,0.054548047,83,7,35.2729903344652,53.4,0,53.36049171,0.0003,-35.2729903344652,53,728,53.799496002030324,0,5.88,0,,
,,,,4471,,,,,40,-0.009318446,84,7,35.33402098287039,53.6,0,53.64504041999999,0.0003,-35.33402098287039,53,732,52.10797968254908,0,5.91,0,,
,,,,4500,,,,,41,-0.027898172,81,7,48.26998527222397,54.6,0,54.573556209999985,0.0003,-48.26998527222397,55,736,72.19975351989936,0,6.01,0,,
,,,,4525,,,,,41,-0.04017514,82,7,35.36017272603595,55.1,0,55.13262886999999,0.0003,-35.36017272603595,55,740,51.70848595653272,0,6.07,0,,
,,,,4550,,,,,41,-0.17963478,82,7,26.787152870217085,54.4,0,54.385962639999995,0.0003,-26.787152870217085,55,744,36.360221487228046,0,5.99,0,,
,,,,4569,,,,,41,0.15061812,82,7,30.69593635254145,54.3,0,54.28338267,0.0003,-30.69593635254145,55,748,46.493950844812716,0,5.98,0,,
,,,,4589,,,,,41,-0.15884252,83,7,31.33635918911902,54.5,0,54.4871351,0.0003,-31.33635918911902,55,752,46.439661209129056,0,6.0,0,,
,,,,4609,,,,,43,0.22709377,80,7,26.494275101312297,54.2,0,54.20985106000001,0.0003,-26.494275101312297,56,756,38.411317173358825,0,5.97,0,,
,,,,4629,,,,,43,-0.2132532,81,7,22.160339968550993,54.0,0,54.03612398999999,0.0003,-22.160339968550993,56,760,30.07735299608685,0,5.95,0,,
,,,,4655,,,,,43,0.160303,81,7,43.958661127537596,54.3,0,54.310115960000005,0.0003,-43.958661127537596,57,764,66.78200129666824,0,5.98,0,,
,,,,4686,,,,,43,-0.09218289,81,7,35.460581249411014,55.2,0,55.23923036999999,0.0003,-35.460581249411014,57,768,48.64544292944368,0,6.08,0,,
,,,,4708,,,,,45,-0.15941462,79,7,39.736507937467806,54.6,0,54.581583599999995,0.0003,-39.736507937467806,59,772,61.01730531146384,0,6.01,0,,
,,,,4733,,,,,45,-0.18765572,79,8,26.775275707376807,54.7,0,54.67815454999999,0.0003,-26.775275707376807,59,776,36.33069587252835,0,6.02,0,,
,,,,4762,,,,,45,0.21972045,80,8,26.371067485855814,55.6,0,55.62117085999999,0.0003,-26.371067485855814,59,780,34.96745723106071,0,6.12,0,,
,,,,4783,,,,,45,0.15791053,80,8,44.08508146987224,55.2,0,55.16408064999999,0.0003,-44.08508146987224,59,784,70.36135224968947,0,6.07,0,,
,,,,4812,,,,,47,-0.18171747,78,8,31.01865462784437,55.4,0,55.35167653999998,0.0003,-31.01865462784437,61,788,42.08718832701551,0,6.09,0,,
,,,,4836,,,,,47,-0.23194155,78,8,26.70335790200815,55.3,0,55.26627216000001,0.0003,-26.70335790200815,61,792,36.52844488395887,0,6.08,0,,
,,,,4858,,,,,47,0.09784071,78,8,26.39260604137369,54.7,0,54.69477661,0.0003,-26.39260604137369,61,796,37.31521967967547,0,6.02,0,,
,,,,4882,,,,,47,0.12288225,79,8,30.735697835221078,55.3,0,55.3373263,0.0003,-30.735697835221078,61,800,44.2499589425134,0,6.09,0,,
,,,,4906,,,,,49,-0.15087262,76,8,26.59172436810764,55.0,0,55.048855030000006,0.0003,-26.59172436810764,63,804,36.55812201271832,0,6.06,0,,
,,,,4926,,,,,49,0.38081858,77,8,30.808593822236105,54.8,0,54.78178722,0.0003,-30.808593822236105,63,808,46.525259910656494,0,6.03,0,,
,,,,4949,,,,,49,-0.078301944,77,8,26.455440543609846,54.2,0,54.22932898000001,0.0003,-26.455440543609846,63,812,36.898775488225155,0,5.97,0,,
,,,,4972,,,,,49,-0.2423191,77,8,26.485849653748584,53.8,0,53.75591625,0.0003,-26.485849653748584,64,816,36.62614877228322,0,5.92,0,,
,,,,5000,,,,,51,0.21875916,75,8,43.97448077952225,54.4,0,54.41081689000001,0.0003,-43.97448077952225,66,820,65.53967060408661,0,5.99,0,,
,,,,5028,,,,,51,-0.02620497,75,8,35.377058060694026,54.7,0,54.67976753999999,0.0003,-35.377058060694026,66,824,50.15212190802327,0,6.02,0,,
,,,,5057,,,,,51,0.19882466,76,8,35.06890136041384,55.4,0,55.430618300000006,0.0003,-35.06890136041384,66,828,49.59863473867947,0,6.1,0,,
,,,,5086,,,,,51,0.09450886,76,8,39.58593725592828,55.9,0,55.89191029999999,0.0003,-39.58593725592828,66,832,57.08264814561888,0,6.15,0,,
,,,,5111,,,,,53,0.19500282,74,8,26.30185097768383,55.5,0,55.52658086999999,0.0003,-26.30185097768383,68,836,36.23874925097696,0,6.11,0,,
,,,,5128,,,,,53,-0.2653537,74,8,21.901874399320047,54.8,0,54.77434982,0.0003,-21.901874399320047,68,840,30.633788482244746,0,6.03,0,,
,,,,5149,,,,,53,0.044048548,74,8,31.019677245505893,54.4,0,54.411943360000016,0.0003,-31.019677245505893,68,844,45.92372972659109,0,5.99,0,,
,,,,5177,,,,,53,0.05291061,75,8,43.796229108876425,55.2,0,55.24797584000001,0.0003,-43.796229108876425,68,848,65.08945961748113,0,6.08,0,,
,,,,5201,,,,,55,0.16653423,73,8,39.46393515188426,55.6,0,55.60817771999999,0.0003,-39.46393515188426,70,852,59.990053431031065,0,6.12,0,,
,,,,5223,,,,,55,0.022488676,73,8,39.86586185811204,55.8,0,55.786870500000006,0.0003,-39.86586185811204,71,856,61.50855665789095,0,6.14,0,,
,,,,5248,,,,,55,0.18908343,73,8,26.229773864272296,56.2,0,56.24937631999999,0.0003,-26.229773864272296,71,860,36.20488927695034,0,6.19,0,,
,,,,5269,,,,,55,-0.23509395,74,8,22.08800201090393,55.8,0,55.78051555,0.0003,-22.08800201090393,71,864,29.626171740063374,0,6.14,0,,
,,,,5300,,,,,57,0.10888394,72,8,34.992986315343764,55.8,0,55.780344680000006,0.0003,-34.992986315343764,73,868,48.382601117809834,0,6.14,0,,
,,,,5323,,,,,57,0.2638356,72,9,26.16241259054553,55.9,0,55.871448390000005,0.0003,-26.16241259054553,73,872,36.96052000946156,1,6.15,0,,
,,,,5347,,,,,57,0.11936595,73,9,39.87672684604949,55.8,0,55.771529900000004,0.0003,-39.87672684604949,73,876,60.38757254529365,1,6.14,0,,
,,,,5372,,,,,57,-0.111598715,73,9,35.33253571523423,55.4,0,55.38455033000001,0.0003,-35.33253571523423,73,880,51.56815202580499,1,6.1,0,,
,,,,5397,,,,,57,-0.23933621,73,9,26.74867215362385,55.8,0,55.75214344000001,0.0003,-26.74867215362385,73,884,36.20235409847083,1,6.14,0,,
,,,,5420,,,,,60,-0.13309512,71,9,26.63304510099501,55.2,0,55.192338889999995,0.0003,-26.63304510099501,75,888,37.01268057718229,1,6.08,0,,
,,,,5450,,,,,60,-0.16165319,72,9,39.9189513813006,55.7,0,55.7446132,0.0003,-39.9189513813006,75,892,56.575147083784096,1,6.14,0,,
,,,,5472,,,,,60,-0.11502839,72,9,30.95078200010991,55.7,0,55.74846235,0.0003,-30.95078200010991,75,896,45.228542503108265,1,6.14,0,,
,,,,5493,,,,,60,0.06689183,72,9,30.78538620713324,55.5,0,55.47719043000001,0.0003,-30.78538620713324,75,900,45.559292177329766,1,6.11,0,,
,,,,5521,,,,,62,0.1740799,70,9,35.04968627733246,55.9,0,55.85737471,0.0003,-35.04968627733246,78,904,50.01740541936563,1,6.15,0,,
,,,,5549,,,,,62,0.14725423,70,9,22.068650811235763,56.6,0,56.59803646000001,0.0003,-22.068650811235763,78,908,27.985326920852394,1,6.23,0,,
,,,,5573,,,,,62,-0.13806355,71,9,22.408889192917492,56.7,0,56.706902199999995,0.0003,-22.408889192917492,78,912,29.27306787991607,1,6.24,0,,
,,,,5599,,,,,62,0.13401324,71,9,43.96234121488537,57.0,0,56.99653722,0.0003,-43.96234121488537,78,916,66.7014496672456,1,6.27,0,,
,,,,5622,,,,,64,0.19967449,69,9,35.15816657613109,56.5,0,56.52525204,0.0003,-35.15816657613109,80,920,52.79459217748454,1,6.22,0,,
,,,,5647,,,,,64,0.032368414,69,9,35.35206321280938,56.3,0,56.25308258,0.0003,-35.35206321280938,80,924,51.71963475894652,1,6.19,0,,
,,,,5671,,,,,64,0.2538214,70,9,26.265926866212528,55.8,0,55.795643829999996,0.0003,-26.265926866212528,80,928,36.65502803845761,1,6.14,0,,
,,,,5694,,,,,64,-0.18822508,70,9,26.989659276725483,55.2,0,55.23687193000001,0.0003,-26.989659276725483,80,932,37.367944712708855,1,6.08,0,,
,,,,5723,,,,,67,0.17726433,68,9,35.00595660143693,55.6,0,55.60805304999999,0.0003,-35.00595660143693,83,936,49.56446582570718,1,6.12,0,,
,,,,5744,,,,,67,0.13395554,68,9,22.02314275918091,56.0,0,55.98635284,0.0003,-22.02314275918091,83,940,29.946281357423594,1,6.16,0,,
,,,,5773,,,,,67,-0.074338466,69,9,31.0626138265647,56.7,0,56.72880948,0.0003,-31.0626138265647,83,944,42.25859926353876,1,6.24,0,,
,,,,5798,,,,,67,-0.059589803,69,9,26.755771118384217,56.5,0,56.45713798,0.0003,-26.755771118384217,83,948,36.48927028871849,1,6.21,0,,
,,,,5820,,,,,69,-0.119855806,67,9,26.91041842146989,56.3,0,56.286049410000004,0.0003,-26.91041842146989,85,952,37.76563428585544,1,6.19,0,,
,,,,5841,,,,,69,-0.16912787,67,9,31.153161446688696,56.2,0,56.20067362999999,0.0003,-31.153161446688696,86,956,45.738689276802425,1,6.18,0,,
,,,,5863,,,,,69,0.10098858,68,9,35.124390484002575,55.9,0,55.92620331999999,0.0003,-35.124390484002575,86,960,53.157900153691656,1,6.15,0,,
,,,,5893,,,,,69,0.09490796,68,9,21.766528220035035,56.8,0,56.76328123999999,0.0003,-21.766528220035035,86,964,27.038314750457562,1,6.24,0,,
,,,,5915,,,,,71,-0.2020206,66,10,22.354797073353954,55.9,0,55.92776253,0.0003,-22.354797073353954,88,968,29.633509362474634,1,6.15,0,,
,,,,5944,,,,,71,0.09342369,67,10,26.346023761890812,56.5,0,56.48884155,0.0003,-26.346023761890812,88,972,34.691725354655574,1,6.21,0,,
,,,,5971,,,,,71,0.25747088,67,10,21.90012465741294,56.8,0,56.771710089999985,0.0003,-21.90012465741294,88,976,28.247494256725112,1,6.24,0,,
,,,,5991,,,,,71,-0.23710492,67,10,26.59656047228294,56.3,0,56.30320275000001,0.0003,-26.59656047228294,88,980,37.87596084014059,1,6.19,0,,
,,,,6016,,,,,73,0.15395148,66,10,26.450948619666285,56.3,0,56.30103124,0.0003,-26.450948619666285,91,984,36.378209207829485,1,6.19,0,,
,,,,6038,,,,,73,0.12869266,66,10,35.26508210080361,56.2,0,56.21389846,0.0003,-35.26508210080361,91,988,53.317334175276585,1,6.18,0,,
,,,,6056,,,,,73,-0.20367467,66,10,17.883158445173578,55.1,0,55.10460061,0.0003,-17.883158445173578,91,992,22.871248052564198,1,6.06,0,,
,,,,6079,,,,,73,0.111759774,66,10,30.48884931879645,55.2,0,55.18873243000001,0.0003,-30.48884931879645,91,996,44.375863410221335,1,6.07,0,,
,,,,6104,,,,,76,0.20523141,64,10,30.756541754485454,55.6,0,55.560465570000005,0.0003,-30.756541754485454,94,1000,44.0322943594969,1,6.11,0,,
,,,,6122,,,,,76,0.2614159,65,10,26.20992923981339,54.6,0,54.638718090000005,0.0003,-26.20992923981339,94,1004,38.89353226967594,1,6.01,0,,
,,,,6141,,,,,76,-0.08718011,65,10,31.18215995554809,53.8,0,53.798853720000004,0.0003,-31.18215995554809,94,1008,46.791057815056824,1,5.92,0,,
,,,,6165,,,,,76,0.20694506,65,10,39.559509805352604,53.8,0,53.78390176,0.0003,-39.559509805352604,94,1012,60.15150696597596,1,5.92,0,,
,,,,6189,,,,,76,0.19507758,65,10,47.91091105691375,53.6,0,53.59825763999999,0.0003,-47.91091105691375,94,1016,75.90790313896838,1,5.9,0,,
,,,,6219,,,,,79,0.064878464,64,10,35.196109394337434,54.3,0,54.252710199999996,0.0003,-35.196109394337434,97,1020,49.09348999008386,1,5.97,0,,
,,,,6244,,,,,79,-0.017312825,64,10,35.14721001402309,54.2,0,54.249049889999995,0.0003,-35.14721001402309,97,1024,51.3268202133953,1,5.97,0,,
,,,,6263,,,,,79,-0.19631197,64,10,31.007237677160784,53.8,0,53.77535676999999,0.0003,-31.007237677160784,97,1028,46.4712535505095,1,5.92,0,,
,,,,6284,,,,,79,0.0984749,64,10,30.761935907445988,53.6,0,53.583749680000004,0.0003,-30.761935907445988,97,1032,45.56322935748936,1,5.9,0,,
,,,,6310,,,,,81,-0.24375951,63,10,22.49943121711476,53.3,0,53.30890078,0.0003,-22.49943121711476,99,1036,28.56142476281919,1,5.87,0,,
,,,,6335,,,,,81,-0.159301,63,10,31.310030044430587,53.7,0,53.68221500000001,0.0003,-31.310030044430587,99,1040,44.185730937314666,1,5.91,0,,
,,,,6357,,,,,81,-0.27643204,63,10,21.94984492168257,53.0,0,53.018761209999994,0.0003,-21.94984492168257,100,1044,29.13626435600129,1,5.84,0,,
,,,,6381,,,,,81,0.22234832,63,10,30.94619792256026,52.9,0,52.92478299,0.0003,-30.94619792256026,100,1048,44.6131587131473,1,5.83,0,,
,,,,6408,,,,,84,0.1306355,62,10,35.377368976082565,53.4,0,53.38169278999999,0.0003,-35.377368976082565,102,1052,50.86681340942636,1,5.88,0,,
,,,,6425,,,,,84,0.27706137,62,10,30.83681640102476,53.0,0,53.01461604000001,0.0003,-30.83681640102476,102,1056,47.75876207001912,1,5.84,0,,
,,,,6452,,,,,84,-0.22263077,62,10,26.64333548976874,53.5,0,53.47686009000001,0.0003,-26.64333548976874,102,1060,35.4462346600497,1,5.89,0,,
,,,,6473,,,,,84,0.24007323,62,10,34.81015108301029,52.6,0,52.64345925000001,0.0003,-34.81015108301029,102,1064,53.49535982230618,1,5.8,0,,
,,,,6497,,,,,84,-0.1510421,63,10,31.026892331674762,52.8,0,52.83023988000001,0.0003,-31.026892331674762,102,1068,44.268856394652346,1,5.82,0,,
,,,,6517,,,,,87,0.1391688,61,10,30.669684448287082,52.0,0,51.99078539999999,0.0003,-30.669684448287082,105,1072,45.96796817677297,1,5.73,0,,
,,,,6544,,,,,87,0.180771,61,10,39.55983191987261,52.0,0,51.976249730000006,0.0003,-39.55983191987261,105,1076,58.34185619895903,1,5.73,0,,
,,,,6570,,,,,87,0.150252,62,11,39.313469270649755,52.5,0,52.53985588,0.0003,-39.313469270649755,105,1080,58.69420446940956,1,5.79,0,,
,,,,6595,,,,,87,0.2511472,62,11,35.00464090654705,52.5,0,52.525797059999995,0.0003,-35.00464090654705,105,1084,51.59708249136617,1,5.79,0,,
,,,,6618,,,,,89,-0.20132367,61,11,22.356492039319264,52.6,0,52.6261252,0.0003,-22.356492039319264,108,1088,29.391138036399887,1,5.8,0,,
,,,,6645,,,,,89,0.2805954,61,11,35.25332340826302,53.5,0,53.45926539000001,0.0003,-35.25332340826302,108,1092,50.878884045901074,1,5.89,0,,
,,,,6666,,,,,89,-0.102860965,61,11,30.990290200328047,53.3,0,53.28284967000001,0.0003,-30.990290200328047,108,1096,45.706603107708425,1,5.87,0,,
,,,,6688,,,,,89,-0.23318854,61,11,22.031657261518745,53.0,0,53.00288367,0.0003,-22.031657261518745,108,1100,29.27028702907471,1,5.84,0,,
,,,,6711,,,,,92,0.08113004,60,11,35.38173274010159,53.5,0,53.46151858000001,0.0003,-35.38173274010159,111,1104,52.83766661432454,1,5.89,0,,
,,,,6738,,,,,92,0.23447913,60,11,44.2851891520705,54.2,0,54.20400871,0.0003,-44.2851891520705,111,1108,66.42958348281557,1,5.97,0,,
,,,,6763,,,,,92,0.17382956,60,11,35.26312930826295,54.3,0,54.30362801999999,0.0003,-35.26312930826295,111,1112,51.779879529973975,1,5.98,0,,
,,,,6788,,,,,92,0.15745924,60,11,26.153365301016105,54.4,0,54.38624856999999,0.0003,-26.153365301016105,111,1116,36.09216669323162,1,5.99,0,,
,,,,6810,,,,,95,0.064690374,59,11,22.045152048694753,53.6,0,53.64227018,0.0003,-22.045152048694753,114,1120,29.71029444593953,1,5.91,0,,
,,,,6838,,,,,95,0.008840865,59,11,44.33949191598049,53.9,0,53.927870649999996,0.0003,-44.33949191598049,114,1124,65.69393358186957,1,5.94,0,,
,,,,6868,,,,,95,0.21764986,59,11,43.4343227472567,54.9,0,54.941766339999994,0.0003,-43.4343227472567,114,1128,63.78699959315872,1,6.05,0,,
,,,,6892,,,,,95,-0.23066059,59,11,22.211579977861714,55.2,0,55.22563043,0.0003,-22.211579977861714,114,1132,28.88703103380526,1,6.08,0,,
,,,,6911,,,,,98,0.09139832,58,11,30.842961459566464,54.6,0,54.57269961000001,0.0003,-30.842961459566464,117,1136,46.69700339930656,1,6.01,0,,
,,,,6935,,,,,98,0.1881273,58,11,26.23271270516822,54.5,0,54.4750286,0.0003,-26.23271270516822,117,1140,36.557889599478706,1,6.0,0,,
,,,,6954,,,,,98,0.2945526,58,11,21.830542646376585,54.2,0,54.19932557,0.0003,-21.830542646376585,118,1144,30.58671344752846,1,5.97,0,,
,,,,6974,,,,,98,-0.026741218,59,11,26.42578093904811,53.8,0,53.821928,0.0003,-26.42578093904811,118,1148,38.0989963929935,1,5.93,0,,
,,,,7000,,,,,100,-0.06361571,57,11,30.944634153296686,53.7,0,53.721756029999995,0.0003,-30.944634153296686,120,1152,43.41083645080988,1,5.92,0,,
,,,,7022,,,,,100,-0.2106579,58,11,22.462004148158236,54.2,0,54.185026640000004,0.0003,-22.462004148158236,120,1156,29.740254963280318,1,5.97,0,,
,,,,7044,,,,,100,-0.09734002,58,11,26.688721782356403,53.7,0,53.71706841999999,0.0003,-26.688721782356403,120,1160,37.51715030432225,1,5.92,0,,
,,,,7063,,,,,100,-0.17751043,58,11,22.15561580774755,53.5,0,53.533763009999994,0.0003,-22.15561580774755,120,1164,30.408729401513376,1,5.9,0,,
,,,,7095,,,,,100,0.16943143,58,11,44.26714047457313,54.3,0,54.27852365999999,0.0003,-44.26714047457313,120,1168,63.093268310327105,1,5.98,0,,
,,,,7126,,,,,103,-0.10388485,57,11,31.018040915598007,55.3,0,55.30801244,0.0003,-31.018040915598007,123,1172,41.28301761732903,1,6.09,0,,
,,,,7145,,,,,103,-0.13841426,57,12,22.282543944288093,54.6,0,54.57252763000001,0.0003,-22.282543944288093,123,1176,30.62454554570799,1,6.01,0,,
,,,,7176,,,,,103,-0.16931963,57,12,26.485090009663878,55.0,0,55.0452974,0.0003,-26.485090009663878,123,1180,33.972349511869716,1,6.06,0,,
,,,,7199,,,,,103,0.2367994,58,12,30.838862281520743,54.9,0,54.88027528,0.0003,-30.838862281520743,124,1184,44.99945288097857,1,6.04,0,,
,,,,7225,,,,,106,0.11756817,56,12,35.120358150025226,55.2,0,55.159758469999986,0.0003,-35.120358150025226,127,1188,51.07103847182481,1,6.07,0,,
,,,,7257,,,,,106,0.056957252,57,12,39.37575290126455,55.6,0,55.624203089999995,0.0003,-39.37575290126455,127,1192,55.133056334135404,1,6.12,0,,
,,,,7284,,,,,106,0.14036356,57,12,35.31788262406409,56.2,0,56.18485521999998,0.0003,-35.31788262406409,127,1196,50.74505667225089,1,6.18,0,,
,,,,7307,,,,,109,0.27095774,56,12,34.88176517636807,56.3,0,56.27647799999999,0.0003,-34.88176517636807,130,1200,52.57606093745915,1,6.19,0,,
,,,,7327,,,,,109,-0.18338841,56,12,22.415591145807692,56.0,0,56.005921439999995,0.0003,-22.415591145807692,130,1204,30.37205021088367,1,6.16,0,,
,,,,7350,,,,,109,0.100695394,56,12,35.54124121117839,55.6,0,55.64126205,0.0003,-35.54124121117839,130,1208,53.08182206885307,1,6.12,0,,
,,,,7370,,,,,109,-0.20052323,56,12,22.25634867016378,55.2,0,55.17920293,0.0003,-22.25634867016378,130,1212,30.202014135061233,1,6.07,0,,
,,,,7390,,,,,109,0.024417996,56,12,39.474658059082664,54.7,0,54.71608787,0.0003,-39.474658059082664,130,1216,62.33561515864857,1,6.02,0,,
,,,,7414,,,,,112,0.13400847,55,12,21.892892242770582,54.9,0,54.899248820000004,0.0003,-21.892892242770582,133,1220,28.922819563168275,1,6.04,0,,
,,,,7439,,,,,112,-0.20289493,55,12,30.89730315413365,54.6,0,54.610408070000005,0.0003,-30.89730315413365,133,1224,43.66190360960292,1,6.01,0,,
,,,,7463,,,,,112,0.19791898,55,12,26.395619075220743,54.1,0,54.05964357999999,0.0003,-26.395619075220743,133,1228,36.72245237677874,1,5.95,0,,
,,,,7485,,,,,112,-0.2601057,55,12,21.908658048726878,53.9,0,53.86496382,0.0003,-21.908658048726878,133,1232,29.092904290149107,1,5.93,0,,
,,,,7504,,,,,115,0.17623025,54,12,26.18968124484179,53.9,0,53.865306709999984,0.0003,-26.18968124484179,137,1236,38.36585798759053,1,5.93,0,,
,,,,7527,,,,,115,-0.21026468,54,12,22.408422394598766,53.8,0,53.78181534,0.0003,-22.408422394598766,137,1240,29.38714805062027,1,5.92,0,,
,,,,7544,,,,,115,0.1835716,54,12,21.904631907725495,53.6,0,53.60286521000001,0.0003,-21.904631907725495,137,1244,31.1559917882051,1,5.9,0,,
,,,,7573,,,,,115,0.06084121,55,12,35.116346260063686,54.4,0,54.42858179999999,0.0003,-35.116346260063686,137,1248,49.401323090076914,1,5.99,0,,
,,,,7592,,,,,115,-0.21751496,55,12,22.399689563785167,53.8,0,53.785236700000006,0.0003,-22.399689563785167,137,1252,30.627646570137983,1,5.92,0,,
,,,,7614,,,,,118,0.22124755,54,12,26.14062805209042,53.8,0,53.781117030000004,0.0003,-26.14062805209042,140,1256,37.2417383794301,1,5.92,0,,
,,,,7638,,,,,118,0.31695944,54,12,26.045612060343302,54.0,0,53.97271853,0.0003,-26.045612060343302,140,1260,36.542535243733894,1,5.94,0,,
,,,,7665,,,,,118,0.18105534,54,12,48.5722420738649,54.7,0,54.71532551,0.0003,-48.5722420738649,140,1264,74.19947241615776,1,6.02,0,,
,,,,7683,,,,,118,0.15801017,54,12,21.797316696868034,53.4,0,53.40517065000001,0.0003,-21.797316696868034,140,1268,30.643197473285078,1,5.88,0,,
,,,,7702,,,,,122,-0.13393518,53,12,22.266902504954192,52.3,0,52.285998379999995,0.0003,-22.266902504954192,143,1272,30.589896387636976,1,5.76,0,,
,,,,7726,,,,,122,0.14783902,53,13,35.311076293482,52.8,0,52.75201809,0.0003,-35.311076293482,143,1276,52.276865063408664,1,5.81,0,,
,,,,7752,,,,,122,-0.117673516,53,13,35.106990124492604,52.3,0,52.27731704,0.0003,-35.106990124492604,144,1280,50.834660349439055,1,5.76,0,,
,,,,7771,,,,,122,0.19775914,53,13,22.044131356998097,51.9,0,51.907062859999996,0.0003,-22.044131356998097,144,1284,30.725242079518438,1,5.72,0,,
,,,,7789,,,,,122,0.1346759,54,13,21.81711033413419,51.2,0,51.15197980999999,0.0003,-21.81711033413419,144,1288,30.635005954223473,1,5.64,0,,
,,,,7816,,,,,125,-0.076169886,52,13,31.134695617008592,50.7,0,50.69645855000001,0.0003,-31.134695617008592,147,1292,43.12066995585805,1,5.59,0,,
,,,,7837,,,,,125,-0.12507768,53,13,26.589644702791936,50.1,0,50.13546048,0.0003,-26.589644702791936,147,1296,37.69750281419531,1,5.53,0,,
,,,,7857,,,,,125,-0.1948061,53,13,26.60223594851572,49.9,0,49.8507252,0.0003,-26.60223594851572,147,1300,38.006552718581,1,5.5,0,,
,,,,7884,,,,,125,0.06401328,53,13,26.163621894517757,50.5,0,50.49735009999999,0.0003,-26.163621894517757,147,1304,35.143914975807114,1,5.57,0,,
,,,,7906,,,,,128,0.4935051,52,13,26.055520609486383,50.4,0,50.39700181999999,0.0003,-26.055520609486383,150,1308,37.52994612142055,1,5.56,0,,
,,,,7925,,,,,128,0.081964,52,13,26.195869363664553,50.3,0,50.29199252,0.0003,-26.195869363664553,151,1312,38.194803961854134,1,5.55,0,,
,,,,7951,,,,,128,-0.020390037,52,13,35.49579036774315,50.8,0,50.84595295,0.0003,-35.49579036774315,151,1316,51.341930751593104,1,5.61,0,,
,,,,7982,,,,,128,-0.07794949,52,13,35.35033157613178,51.5,0,51.49821187,0.0003,-35.35033157613178,151,1320,48.610207724753735,1,5.68,0,,
,,,,8010,,,,,131,0.092920475,52,13,48.41994200655583,51.8,0,51.77916544999998,0.0003,-48.41994200655583,153,1324,73.18930988553878,1,5.71,0,,
,,,,8035,,,,,131,0.16495255,52,13,52.36116248374976,51.9,0,51.87168026000001,0.0003,-52.36116248374976,154,1328,83.35230483626121,1,5.72,0,,
,,,,8057,,,,,131,0.15156867,52,13,26.366041751260006,51.9,0,51.88395814000001,0.0003,-26.366041751260006,154,1332,37.38252542971063,1,5.72,0,,
,,,,8079,,,,,131,0.121199034,52,13,35.18183007585704,52.2,0,52.156965039999996,0.0003,-35.18183007585704,154,1336,53.22025538884309,1,5.75,0,,
,,,,8103,,,,,134,0.19593619,51,13,43.32464915045001,52.2,0,52.230981230000005,0.0003,-43.32464915045001,157,1340,67.60213511429869,1,5.76,0,,
,,,,8128,,,,,134,-0.114522494,51,13,30.885828739852496,53.0,0,52.966815679999996,0.0003,-30.885828739852496,157,1344,43.77199788375819,1,5.84,0,,
,,,,8149,,,,,134,-0.20282213,51,13,30.78076257326896,52.2,0,52.226929170000005,0.0003,-30.78076257326896,157,1348,45.31048301900061,1,5.76,0,,
,,,,8170,,,,,134,-0.19330676,51,13,30.925903818751475,52.4,0,52.40987319,0.0003,-30.925903818751475,157,1352,45.494075265972974,1,5.78,0,,
,,,,8194,,,,,134,0.15085183,51,13,21.92513236722904,52.6,0,52.592640499999995,0.0003,-21.92513236722904,157,1356,28.973129307136404,1,5.8,0,,
