eval_eplenmean,eval_abs_qs_difference,eval_ep_rewmean,eval_discount_q,eval_time_elapsed,eval_qs_difference,eval_qs,eval mean 100 episode reward,total timesteps,discount_q,update_time,act_time,n_updates,current_lr,eplenmean,train_time,ep_rewmean,qs_abs_difference,time_elapsed,qs_difference,mean 100 episode reward,episodes,fps,env_time,qs_mean,qfs_loss,q_grad_norm
5.181818181818182,3.4654665,5.181818181818182,5.06612976104872,0,-3.4654668410409997,-0.42015904,5.2,1,,,,,,,,,,,,,,,,,,
,,,,,,,,4060,4.644218931205913,35,0,0,0.0003,6.18,0,6.18,2.6585977823256592,46,-2.6523936540602784,6.2,700,86,6,0.78985286,,
,,,,,,,,4081,2.478589322882905,35,0,0,0.0003,6.18,0,6.18,1.2140187935352325,46,-1.114893567196528,6.2,704,87,6,0.87180644,,
,,,,,,,,4101,4.215141704405765,37,0,0,0.0003,6.17,0,6.17,2.313323809247925,48,-2.313323809247925,6.2,708,84,6,0.6469749,,
,,,,,,,,4118,2.580261938505142,37,0,0,0.0003,6.14,0,6.14,1.228206318251292,48,-1.1327927923520404,6.1,712,84,6,0.85390717,,
,,,,,,,,4134,4.38804831638408,37,0,0,0.0003,5.95,0,5.95,2.401521779638245,48,-2.401521779638245,6.0,716,84,6,0.55877703,,
,,,,,,,,4149,3.527989961742792,37,0,0,0.0003,5.81,0,5.81,1.9522868503746986,48,-1.9522868503746986,5.8,720,84,6,0.5228379,,
,,,,,,,,4175,6.44706156449323,37,0,0,0.0003,5.87,0,5.87,3.6413239060714715,48,-3.6413239060714715,5.9,724,85,6,0.75523543,,
,,,,,,,,4198,3.255434019193122,37,0,0,0.0003,5.84,0,5.84,1.8094182123360634,48,-1.7897092212853432,5.8,728,85,6,0.6854155,,
,,,,,,,,4219,5.033048642002996,39,0,0,0.0003,5.81,0,5.81,2.6095774919509034,50,-2.58243902034751,5.8,732,82,6,0.8598075,,
,,,,,,,,4237,6.082449280862883,39,0,0,0.0003,5.74,0,5.74,3.367866517919467,50,-3.367866517919467,5.7,736,83,6,0.5531255,,
,,,,,,,,4267,3.0342772416874877,39,0,0,0.0003,5.82,0,5.82,1.9116046165046692,50,-1.9116046165046692,5.8,740,83,6,0.56352013,,
,,,,,,,,4290,2.429265395357535,39,0,0,0.0003,5.86,0,5.86,1.395862789583206,51,-1.395862789583206,5.9,744,84,6,0.5908372,,
,,,,,,,,4323,2.196984079000531,41,0,0,0.0003,5.93,0,5.93,1.2285820758660633,52,-1.1306793010552723,5.9,748,81,6,0.8560207,,
,,,,,,,,4345,7.5890433459921995,41,0,0,0.0003,5.95,0,5.95,4.149678698904967,52,-4.131734627876999,6.0,752,82,6,0.73723763,,
,,,,,,,,4366,9.465420678754592,41,0,0,0.0003,5.87,0,5.87,5.10735376660345,53,-5.099114432323609,5.9,756,82,6,0.7053144,,
,,,,,,,,4393,5.5564223250127105,41,0,0,0.0003,5.96,0,5.96,3.1897423498300093,53,-3.1897423498300093,6.0,760,82,6,0.7312497,,
,,,,,,,,4407,4.477143471466259,42,0,0,0.0003,5.79,0,5.79,2.2171424165782474,54,-2.1676539674815674,5.8,764,80,6,0.79264486,,
,,,,,,,,4429,4.982718155582965,42,0,0,0.0003,5.87,0,5.87,2.7475323975800614,54,-2.7475323975800614,5.9,768,80,6,0.69471407,,
,,,,,,,,4442,2.68610520098365,42,0,0,0.0003,5.7,0,5.7,1.4207268969535827,55,-1.4207268969535827,5.7,772,80,6,0.5659731,,
,,,,,,,,4461,4.257718893339156,42,0,0,0.0003,5.48,0,5.48,2.177845032554581,55,-2.1664471939620515,5.5,776,80,6,0.7938516,,
,,,,,,,,4485,3.2228796790011907,42,0,0,0.0003,5.37,0,5.37,1.9016969759879112,55,-1.9016969759879112,5.4,780,81,6,0.5734278,,
,,,,,,,,4509,8.306767196175933,45,0,0,0.0003,5.37,0,5.37,4.687907973611694,57,-4.687907973611694,5.4,784,78,6,0.6503463,,
,,,,,,,,4526,2.580261938505142,45,0,0,0.0003,5.37,0,5.37,1.4824252244154612,57,-1.4824252244154612,5.4,788,78,6,0.5042748,,
,,,,,,,,4547,5.901794454771974,45,0,0,0.0003,5.38,0,5.38,3.1702996723321455,57,-3.1702996723321455,5.4,792,79,6,0.75069237,,
,,,,,,,,4559,2.713237576751162,45,0,0,0.0003,5.28,0,5.28,1.208419980239868,57,-1.1349441425323485,5.3,796,79,6,0.85175586,,
,,,,,,,,4578,3.388973080570178,45,0,0,0.0003,5.18,0,5.18,1.778846833568573,57,-1.76297316299057,5.2,800,79,6,0.7121516,,
,,,,,,,,4605,3.9287875191942216,46,0,0,0.0003,5.24,0,5.24,2.122857810598328,59,-2.0679337040004273,5.2,804,77,6,0.8923651,,
,,,,,,,,4631,3.1587443733890668,46,0,0,0.0003,5.3,0,5.3,1.8946671892819404,59,-1.8946671892819404,5.3,808,77,6,0.58045757,,
,,,,,,,,4655,3.2228796790011907,46,0,0,0.0003,5.37,0,5.37,1.7054151927051544,59,-1.7054151927051544,5.4,812,78,6,0.7697095,,
,,,,,,,,4680,4.834726443643996,46,0,0,0.0003,5.46,0,5.46,2.727342362276627,59,-2.681753431828731,5.5,816,78,7,0.7604931,,
,,,,,,,,4702,4.982718155582965,48,0,0,0.0003,5.53,0,5.53,2.8869860868373647,61,-2.8869860868373647,5.5,820,76,7,0.5552604,,
,,,,,,,,4725,7.513152912532277,48,0,0,0.0003,5.5,0,5.5,4.183870474558065,61,-4.183870474558065,5.5,824,76,7,0.68510175,,
,,,,,,,,4762,2.110414140321435,48,0,0,0.0003,5.64,0,5.64,1.4587252950986225,61,-1.4587252950986225,5.6,828,77,7,0.52797467,,
,,,,,,,,4784,4.982718155582965,48,0,0,0.0003,5.65,0,5.65,2.6773093293824934,61,-2.6773093293824934,5.7,832,77,7,0.76493716,,
,,,,,,,,4805,3.321532516266832,51,0,0,0.0003,5.68,0,5.68,2.004748318058014,64,-2.004748318058014,5.7,836,75,7,0.47037643,,
,,,,,,,,4836,3.0039344692706127,51,0,0,0.0003,5.69,0,5.69,1.558886054616928,64,-1.558034781080246,5.7,840,75,7,0.91709,,
,,,,,,,,4866,7.820656420895043,51,0,0,0.0003,5.76,0,5.76,4.564030013168198,64,-4.54574590691362,5.8,844,75,7,0.79250836,,
,,,,,,,,4881,4.432372036751596,51,0,0,0.0003,5.58,0,5.58,2.103594781499817,64,-2.047234918218567,5.6,848,75,7,0.9130639,,
,,,,,,,,4908,9.771564029418474,53,0,0,0.0003,5.63,0,5.63,5.454812422129199,66,-5.423456286125069,5.6,852,73,7,0.84406286,,
,,,,,,,,4928,3.3550833497644765,53,0,0,0.0003,5.62,0,5.62,1.9119899009284973,66,-1.9119899009284973,5.6,856,74,7,0.5631348,,
,,,,,,,,4942,2.6592441489738134,53,0,0,0.0003,5.49,0,5.49,1.234609645239512,66,-1.226572634410858,5.5,860,74,7,0.76012737,,
,,,,,,,,4968,7.290004757877157,53,0,0,0.0003,5.61,0,5.61,4.018044441998987,66,-3.9875077638967062,5.6,864,74,7,0.8814644,,
,,,,,,,,4995,8.060047903682312,53,0,0,0.0003,5.66,0,5.66,4.694761044466835,66,-4.694761044466835,5.7,868,74,7,0.6434932,,
,,,,,,,,5024,5.445849520744957,55,0,0,0.0003,5.82,0,5.82,3.343542011398242,68,-3.343542011398242,5.8,872,73,7,0.5774501,,
,,,,,,,,5042,2.554459319120091,55,0,0,0.0003,5.81,0,5.81,1.1954689638137816,68,-1.1954689638137816,5.8,876,73,7,0.791231,,
,,,,,,,,5060,2.554459319120091,55,0,0,0.0003,5.75,0,5.75,1.4988636986732482,68,-1.4988636986732482,5.8,880,73,7,0.48783627,,
,,,,,,,,5085,3.1906508822111785,55,0,0,0.0003,5.76,0,5.76,1.6897907440481186,68,-1.6510342542943954,5.8,884,73,7,0.8240905,,
,,,,,,,,5106,3.321532516266832,57,0,0,0.0003,5.8,0,5.8,2.0040490438160896,71,-2.0040490438160896,5.8,888,71,7,0.4710757,,
,,,,,,,,5129,2.429265395357535,57,0,0,0.0003,5.82,0,5.82,1.4372560994148253,71,-1.4372560994148253,5.8,892,71,7,0.5494439,,
,,,,,,,,5147,3.423205131889069,57,0,0,0.0003,5.88,0,5.88,1.6993137259898186,71,-1.625857796233654,5.9,896,72,7,0.84926695,,
,,,,,,,,5164,2.580261938505142,57,0,0,0.0003,5.86,0,5.86,1.17915841105779,71,-1.1011597729047138,5.9,900,72,7,0.88554025,,
,,,,,,,,5187,4.932890974027137,57,0,0,0.0003,5.82,0,5.82,2.7866101911384997,71,-2.7866101911384997,5.8,904,72,7,0.6556363,,
,,,,,,,,5205,5.187111026604166,59,0,0,0.0003,5.74,0,5.74,2.9200593035140767,73,-2.9200593035140767,5.7,908,70,7,0.52218723,,
,,,,,,,,5224,4.257718893339156,59,0,0,0.0003,5.69,0,5.69,2.416218473058655,73,-2.416218473058655,5.7,912,70,7,0.5440803,,
,,,,,,,,5250,3.1587443733890668,59,0,0,0.0003,5.7,0,5.7,1.7586839531478882,73,-1.6956372593460083,5.7,916,71,7,0.7794875,,
,,,,,,,,5267,3.45778296150411,59,0,0,0.0003,5.65,0,5.65,1.8152294938383102,73,-1.745523411494255,5.7,920,71,7,0.7296013,,
,,,,,,,,5282,3.527989961742792,59,1,0,0.0003,5.57,0,5.57,1.728592719596386,73,-1.6524030824122429,5.6,924,71,7,0.82272166,,
,,,,,,,,5302,3.3550833497644765,61,1,0,0.0003,5.4,0,5.4,1.586801323753357,76,-1.5295127366600036,5.4,928,69,7,0.9456121,,
,,,,,,,,5326,4.049048302836777,61,1,0,0.0003,5.42,0,5.42,2.1847610608157657,76,-2.1847610608157657,5.4,932,69,7,0.7755378,,
,,,,,,,,5349,2.429265395357535,61,1,0,0.0003,5.44,0,5.44,1.4077086464881896,76,-1.4077086464881896,5.4,936,70,7,0.57899135,,
,,,,,,,,5371,3.2883171911041633,61,1,0,0.0003,5.35,0,5.35,1.9943657551822662,76,-1.9943657551822662,5.3,940,70,8,0.48075902,,
,,,,,,,,5387,3.4927100621253633,61,1,0,0.0003,5.21,0,5.21,1.8974061344680786,76,-1.8974061344680786,5.2,944,70,8,0.5777186,,
,,,,,,,,5403,2.6063251904092346,64,1,0,0.0003,5.22,0,5.22,1.4452246841112772,78,-1.4452246841112772,5.2,948,68,8,0.5414753,,
,,,,,,,,5420,2.580261938505142,64,1,0,0.0003,5.12,0,5.12,1.4688657141049701,78,-1.4688657141049701,5.1,952,68,8,0.51783425,,
,,,,,,,,5443,6.644407099763299,64,1,0,0.0003,5.15,0,5.15,3.5620289674773686,78,-3.5620289674773686,5.2,956,68,8,0.83453035,,
,,,,,,,,5461,3.423205131889069,64,1,0,0.0003,5.19,0,5.19,1.7171872069058418,78,-1.6676789333043098,5.2,960,69,8,0.8074459,,
,,,,,,,,5482,5.033048642002996,64,1,0,0.0003,5.14,0,5.14,2.655910422476047,79,-2.655910422476047,5.1,964,69,8,0.7863361,,
,,,,,,,,5505,4.932890974027137,66,1,0,0.0003,5.1,0,5.1,2.532747561804368,81,-2.521086985937669,5.1,968,67,8,0.9211595,,
,,,,,,,,5524,3.388973080570178,66,1,0,0.0003,5.0,0,5.0,1.9150919725117683,81,-1.9150919725117683,5.0,972,67,8,0.5600328,,
,,,,,,,,5546,3.2883171911041633,66,1,0,0.0003,5.04,0,5.04,1.9398661588249206,81,-1.9398661588249206,5.0,976,68,8,0.53525865,,
,,,,,,,,5558,2.713237576751162,66,1,0,0.0003,4.98,0,4.98,1.4848693625450133,81,-1.4848693625450133,5.0,980,68,8,0.50183064,,
,,,,,,,,5574,3.4927100621253633,66,1,0,0.0003,4.89,0,4.89,1.7293538783607483,81,-1.6636994217453003,4.9,984,68,8,0.8114253,,
,,,,,,,,5596,7.5890433459921995,66,1,0,0.0003,4.9,0,4.9,4.086387448901259,81,-4.086387448901259,4.9,988,68,8,0.7825848,,
,,,,,,,,5628,14.376547681112465,68,1,0,0.0003,4.99,0,4.99,8.228427297949368,84,-8.228427297949368,5.0,992,66,8,0.7541415,,
,,,,,,,,5646,4.300726154888037,68,1,0,0.0003,4.99,0,4.99,2.4094751015719913,84,-2.4094751015719913,5.0,996,67,8,0.5508237,,
,,,,,,,,5672,2.357113783850021,68,1,0,0.0003,5.08,0,5.08,1.3311735209147135,84,-1.2361961420694987,5.1,1000,67,8,0.75050384,,
,,,,,,,,5689,3.45778296150411,68,1,0,0.0003,5.02,0,5.02,1.6773077283916473,84,-1.6187323366222381,5.0,1004,67,8,0.8563924,,
,,,,,,,,5726,12.027878235218052,71,1,0,0.0003,5.21,0,5.21,7.435890221294472,86,-7.435890221294472,5.2,1008,65,8,0.6536057,,
,,,,,,,,5748,4.13126038448809,71,1,0,0.0003,5.24,0,5.24,2.388591839414551,87,-2.388591839414551,5.2,1012,66,8,0.57170695,,
,,,,,,,,5762,3.563626223982618,71,1,0,0.0003,5.12,0,5.12,1.9289016385493278,87,-1.9289016385493278,5.1,1016,66,8,0.5462231,,
,,,,,,,,5783,5.033048642002996,71,1,0,0.0003,5.16,0,5.16,2.5862872700610895,87,-2.578143209290419,5.2,1020,66,8,0.8641033,,
,,,,,,,,5800,2.580261938505142,73,1,0,0.0003,5.18,0,5.18,1.4621065871238708,89,-1.4621065871238708,5.2,1024,64,8,0.5245934,,
,,,,,,,,5822,4.982718155582965,73,1,0,0.0003,5.2,0,5.2,2.8111901830354467,89,-2.8111901830354467,5.2,1028,64,8,0.63105637,,
,,,,,,,,5845,4.932890974027137,73,1,0,0.0003,5.19,0,5.19,2.8508515756049886,89,-2.8508515756049886,5.2,1032,65,8,0.5913949,,
,,,,,,,,5866,3.321532516266832,73,1,0,0.0003,5.17,0,5.17,1.9792351906118393,89,-1.9792351906118393,5.2,1036,65,8,0.49588954,,
,,,,,,,,5899,2.196984079000531,73,1,0,0.0003,5.28,0,5.28,1.4503818170547484,89,-1.4503818170547484,5.3,1040,65,8,0.5363182,,
,,,,,,,,5937,4.242574094746641,76,1,0,0.0003,5.5,0,5.5,2.617054507207785,92,-2.617054507207785,5.5,1044,64,8,0.82519203,,
,,,,,,,,5962,5.669240205094083,76,1,0,0.0003,5.59,0,5.59,3.3306665566318325,92,-3.3306665566318325,5.6,1048,64,8,0.5903255,,
,,,,,,,,5980,4.300726154888037,76,1,0,0.0003,5.6,0,5.6,2.1767607525405426,92,-2.1767607525405426,5.6,1052,64,8,0.78353804,,
,,,,,,,,5998,3.423205131889069,76,1,0,0.0003,5.55,0,5.55,1.6122297082958221,92,-1.5577864681301117,5.5,1056,64,8,0.9173383,,
,,,,,,,,6016,2.554459319120091,79,1,0,0.0003,5.55,0,5.55,1.4508436040401458,95,-1.4508436040401458,5.5,1060,63,8,0.5358564,,
,,,,,,,,6036,2.503625578669601,79,1,0,0.0003,5.54,0,5.54,1.2375738537629444,95,-1.2241028861522674,5.5,1064,63,8,0.7625971,,
,,,,,,,,6055,2.5289147259288898,79,1,0,0.0003,5.5,0,5.5,1.1402149812698363,95,-1.1402149812698363,5.5,1068,63,8,0.84648496,,
,,,,,,,,6077,3.2883171911041633,79,1,0,0.0003,5.53,0,5.53,1.637904550593853,95,-1.637904550593853,5.5,1072,63,9,0.8372202,,
,,,,,,,,6095,2.554459319120091,79,1,0,0.0003,5.49,0,5.49,1.4596363918304442,95,-1.4596363918304442,5.5,1076,63,9,0.5270636,,
,,,,,,,,6115,4.215141704405765,81,1,0,0.0003,5.57,0,5.57,2.2323450938281555,98,-2.209974660020783,5.6,1080,62,9,0.75032413,,
,,,,,,,,6142,11.517830865186422,81,1,0,0.0003,5.68,0,5.68,6.4935541694292045,98,-6.4935541694292045,5.7,1084,62,9,0.69098485,,
,,,,,,,,6183,2.716704488509428,81,1,0,0.0003,5.87,0,5.87,1.9298034791765213,98,-1.9298034791765213,5.9,1088,62,9,0.5453213,,
,,,,,,,,6206,7.513152912532277,84,1,0,0.0003,5.78,0,5.78,4.087540616652358,101,-4.087540616652358,5.8,1092,61,9,0.7814316,,
,,,,,,,,6223,3.45778296150411,84,1,0,0.0003,5.77,0,5.77,1.6724394966778755,101,-1.6724394966778755,5.8,1096,61,9,0.80268526,,
,,,,,,,,6249,5.612547803043142,84,1,0,0.0003,5.77,0,5.77,3.327479330234182,101,-3.327479330234182,5.8,1100,61,9,0.5935127,,
,,,,,,,,6271,3.2883171911041633,84,1,0,0.0003,5.82,0,5.82,1.889402109843254,101,-1.889402109843254,5.8,1104,61,9,0.5857227,,
,,,,,,,,6297,9.870266696382298,84,1,0,0.0003,5.71,0,5.71,5.717456089688028,101,-5.717456089688028,5.7,1108,62,9,0.550063,,
,,,,,,,,6318,7.665700349487071,87,1,0,0.0003,5.7,0,5.7,4.20514647171993,104,-4.20514647171993,5.7,1112,60,9,0.66382575,,
,,,,,,,,6333,3.527989961742792,87,1,0,0.0003,5.71,0,5.71,1.7208098952589035,104,-1.6644999568281174,5.7,1116,60,9,0.8106248,,
,,,,,,,,6350,4.344167833220239,87,1,0,0.0003,5.67,0,5.67,2.344415380102112,104,-2.344415380102112,5.7,1120,60,9,0.61588347,,
,,,,,,,,6386,12.14937195476571,87,1,0,0.0003,5.86,0,5.86,7.312455191534469,104,-7.305062516849945,5.9,1124,61,9,0.78443336,,
,,,,,,,,6402,2.6063251904092346,89,1,0,0.0003,5.8,0,5.8,1.3846741136233012,106,-1.3846741136233012,5.8,1128,59,9,0.6020259,,
,,,,,,,,6418,2.6063251904092346,89,1,0,0.0003,5.73,0,5.73,1.5021375433921813,107,-1.5021375433921813,5.7,1132,59,9,0.4845625,,
,,,,,,,,6443,2.38092301398992,89,1,0,0.0003,5.77,0,5.77,1.2940623677094776,107,-1.200635265938441,5.8,1136,60,9,0.7860648,,
,,,,,,,,6475,6.863394768580187,89,1,0,0.0003,5.76,0,5.76,4.152414235864403,107,-4.152414235864403,5.8,1140,60,9,0.71655804,,
,,,,,,,,6498,2.429265395357535,89,1,0,0.0003,5.61,0,5.61,1.445492487780253,107,-1.445492487780253,5.6,1144,60,9,0.5412075,,
,,,,,,,,6520,5.842776510224254,92,1,0,0.0003,5.58,0,5.58,3.214969360080101,110,-3.1927162554614834,5.6,1148,59,9,0.72827584,,
,,,,,,,,6553,12.521266078565176,92,1,0,0.0003,5.73,0,5.73,7.345162821259806,110,-7.341163722124407,5.7,1152,59,9,0.74833214,,
,,,,,,,,6574,3.321532516266832,92,1,0,0.0003,5.76,0,5.76,1.9257085879263878,110,-1.9257085879263878,5.8,1156,59,9,0.5494161,,
,,,,,,,,6588,3.563626223982618,92,1,0,0.0003,5.72,0,5.72,1.6158857230958938,110,-1.5544738654909134,5.7,1160,59,9,0.9206509,,
,,,,,,,,6612,6.577963028765667,95,1,0,0.0003,5.76,0,5.76,3.657129336781787,113,-3.653602351136493,5.8,1164,58,9,0.742957,,
,,,,,,,,6627,3.527989961742792,95,1,0,0.0003,5.72,0,5.72,1.7074961547670364,113,-1.6633657698450088,5.7,1168,58,9,0.811759,,
,,,,,,,,6643,5.292430391392885,95,1,0,0.0003,5.66,0,5.66,2.6621016413687806,113,-2.6621016413687806,5.7,1172,58,9,0.7801449,,
,,,,,,,,6658,2.632651707484075,95,1,0,0.0003,5.63,0,5.63,1.4596833404223124,113,-1.4596833404223124,5.6,1176,58,9,0.5270167,,
,,,,,,,,6680,4.982718155582965,95,1,0,0.0003,5.65,0,5.65,2.621181204986487,113,-2.621181204986487,5.7,1180,58,9,0.82106537,,
,,,,,,,,6701,4.172990287361707,98,1,0,0.0003,5.59,0,5.59,2.1702973619517825,116,-2.1093476549205326,5.6,1184,57,9,0.8509512,,
,,,,,,,,6733,5.284102344129312,98,1,0,0.0003,5.5,0,5.5,3.2762922279504316,116,-3.2762922279504316,5.5,1188,57,9,0.6446999,,
,,,,,,,,6764,7.742449856686092,98,1,0,0.0003,5.58,0,5.58,4.516871795738083,116,-4.506443891609054,5.6,1192,58,10,0.83181036,,
,,,,,,,,6783,2.5289147259288898,98,1,0,0.0003,5.6,0,5.6,1.4670600013256072,116,-1.4670600013256072,5.6,1196,58,10,0.51963997,,
,,,,,,,,6804,2.478589322882905,101,1,0,0.0003,5.55,0,5.55,1.412830563020706,119,-1.412830563020706,5.5,1200,56,10,0.57386947,,
,,,,,,,,6844,2.0477327299397476,101,1,0,0.0003,5.73,0,5.73,1.2072088138580321,119,-1.116210482152303,5.7,1204,57,10,0.87048954,,
,,,,,,,,6860,6.205947638876525,101,1,0,0.0003,5.63,0,5.63,3.2197862583579284,119,-3.2197862583579284,5.6,1208,57,10,0.7012058,,
,,,,,,,,6876,4.38804831638408,101,1,0,0.0003,5.58,0,5.58,2.189393831830933,119,-2.189393831830933,5.6,1212,57,10,0.77090496,,
,,,,,,,,6897,5.901794454771974,101,1,0,0.0003,5.64,0,5.64,3.2208573751119154,119,-3.1683919022093447,5.6,1216,57,10,0.75260013,,
,,,,,,,,6916,6.021624788054253,104,1,0,0.0003,5.66,0,5.66,3.113634937253334,122,-3.069861422369475,5.7,1220,56,10,0.85113066,,
,,,,,,,,6937,5.901794454771974,104,1,0,0.0003,5.51,0,5.51,3.1377025179532545,122,-3.1331222926899316,5.5,1224,56,10,0.78786975,,
,,,,,,,,6963,4.786379179207556,104,1,0,0.0003,5.61,0,5.61,2.6590227336405854,122,-2.606519624662314,5.6,1228,56,10,0.8357269,,
,,,,,,,,6983,2.503625578669601,104,1,0,0.0003,5.65,0,5.65,1.4571759220282237,122,-1.4571759220282237,5.7,1232,56,10,0.5295241,,
,,,,,,,,7003,2.503625578669601,107,1,0,0.0003,5.6,0,5.6,1.3554436183293659,125,-1.2520136650721232,5.6,1236,55,10,0.7346864,,
,,,,,,,,7025,2.453803429654076,107,1,0,0.0003,5.5,0,5.5,1.4457579867362975,126,-1.4457579867362975,5.5,1240,55,10,0.540942,,
,,,,,,,,7042,3.45778296150411,107,1,0,0.0003,5.44,0,5.44,1.852301720243454,126,-1.803474131685257,5.4,1244,55,10,0.67165065,,
,,,,,,,,7057,2.632651707484075,107,1,0,0.0003,5.37,0,5.37,1.4450733181158701,126,-1.4450733181158701,5.4,1248,55,10,0.5416267,,
,,,,,,,,7074,2.580261938505142,107,1,0,0.0003,5.21,0,5.21,1.4165603932062785,126,-1.4165603932062785,5.2,1252,56,10,0.5701396,,
,,,,,,,,7096,4.13126038448809,107,1,0,0.0003,5.22,0,5.22,2.0870545760211487,126,-2.0870545760211487,5.2,1256,56,10,0.87324417,,
,,,,,,,,7118,2.453803429654076,110,1,0,0.0003,5.3,0,5.3,1.503029268614451,129,-1.503029268614451,5.3,1260,55,10,0.48367074,,
,,,,,,,,7138,6.84779341188984,110,1,0,0.0003,5.26,0,5.26,3.4905843331292146,129,-3.4905843331292146,5.3,1264,55,10,0.90597504,,
,,,,,,,,7157,3.388973080570178,110,1,0,0.0003,5.3,0,5.3,1.674116659623146,129,-1.6718073372659683,5.3,1268,55,10,0.8033174,,
,,,,,,,,7185,6.318765039359814,110,1,0,0.0003,5.42,0,5.42,3.5789831994846337,129,-3.5789831994846337,5.4,1272,55,10,0.81757617,,
,,,,,,,,7206,5.901794454771974,113,1,0,0.0003,5.48,0,5.48,3.1428399912980574,132,-3.124587346077982,5.5,1276,54,10,0.7964047,,
,,,,,,,,7231,4.008557819808409,113,1,0,0.0003,5.51,0,5.51,2.341674901586487,132,-2.341674901586487,5.5,1280,54,10,0.6186239,,
,,,,,,,,7262,3.773977615075768,113,1,0,0.0003,5.61,0,5.61,2.4077537373122713,132,-2.4077537373122713,5.6,1284,54,10,0.5525451,,
,,,,,,,,7282,3.3550833497644765,113,1,0,0.0003,5.49,0,5.49,1.9454735998926163,132,-1.9454735998926163,5.5,1288,54,10,0.52965117,,
,,,,,,,,7312,4.597776741893853,116,1,0,0.0003,5.48,0,5.48,2.6049010009287934,136,-2.5807853590169687,5.5,1292,53,10,0.86146116,,
,,,,,,,,7333,4.172990287361707,116,1,0,0.0003,5.5,0,5.5,2.2962642625388643,136,-2.2962642625388643,5.5,1296,53,10,0.66403455,,
,,,,,,,,7362,3.8506046475622564,116,1,0,0.0003,5.58,0,5.58,2.398027826887085,136,-2.398027826887085,5.6,1300,54,10,0.562271,,
,,,,,,,,7384,4.13126038448809,116,1,0,0.0003,5.4,0,5.4,2.2093981936988376,136,-2.1581803515967866,5.4,1304,54,10,0.8021185,,
,,,,,,,,7409,2.38092301398992,119,1,0,0.0003,5.49,0,5.49,1.4896744307200114,139,-1.4896744307200114,5.5,1308,53,10,0.49702558,,
,,,,,,,,7431,4.13126038448809,119,1,0,0.0003,5.55,0,5.55,2.2144498125133056,139,-2.1580745950755618,5.5,1312,53,11,0.80222416,,
,,,,,,,,7459,6.318765039359814,119,1,0,0.0003,5.62,0,5.62,3.670169477052974,139,-3.670169477052974,5.6,1316,53,11,0.7263898,,
,,,,,,,,7484,3.1906508822111785,119,1,0,0.0003,5.68,0,5.68,1.659262899023056,139,-1.659262899023056,5.7,1320,53,11,0.8158619,,
,,,,,,,,7503,2.5289147259288898,122,1,0,0.0003,5.66,0,5.66,1.4381275888601939,142,-1.4381275888601939,5.7,1324,52,11,0.5485724,,
,,,,,,,,7536,15.101528017070319,122,1,0,0.0003,5.73,0,5.73,8.671533498866411,142,-8.652782015651882,5.7,1328,52,11,0.77192193,,
,,,,,,,,7560,4.049048302836777,122,1,0,0.0003,5.77,0,5.77,2.3963887349185486,143,-2.3963887349185486,5.8,1332,52,11,0.56391007,,
,,,,,,,,7591,8.560356794283322,122,1,0,0.0003,5.88,0,5.88,5.084909624066767,143,-5.084909624066767,5.9,1336,53,11,0.71951926,,
,,,,,,,,7623,6.863394768580187,126,1,0,0.0003,5.98,0,5.98,4.155492097199946,146,-4.155492097199946,6.0,1340,51,11,0.7134801,,
,,,,,,,,7653,11.17573977065952,126,1,0,0.0003,6.11,0,6.11,6.515433035109729,146,-6.515433035109729,6.1,1344,52,11,0.669106,,
,,,,,,,,7674,7.665700349487071,126,1,0,0.0003,6.17,0,6.17,4.118625068062864,146,-4.094216674626856,6.2,1348,52,11,0.7747556,,
,,,,,,,,7695,4.172990287361707,126,1,0,0.0003,6.21,0,6.21,2.0985032573756714,146,-2.0780707851466675,6.2,1352,52,11,0.8822281,,
,,,,,,,,7723,13.166558451249657,129,1,0,0.0003,6.27,0,6.27,7.320624889132092,150,-7.314825446602414,6.3,1356,51,11,0.7746704,,
,,,,,,,,7744,2.478589322882905,129,1,0,0.0003,6.26,0,6.26,1.2227793352127074,150,-1.1276097909927367,6.3,1360,51,11,0.85909015,,
,,,,,,,,7773,6.255577388966216,129,1,0,0.0003,6.35,0,6.35,3.756241918243455,150,-3.756241918243455,6.3,1364,51,11,0.64031744,,
,,,,,,,,7798,3.1906508822111785,129,1,0,0.0003,6.41,0,6.41,1.7065212015924454,150,-1.6989872340974808,6.4,1368,51,11,0.7761375,,
,,,,,,,,7831,3.6988754605357603,132,1,0,0.0003,6.46,0,6.46,2.0149401501235507,153,-2.0149401501235507,6.5,1372,50,11,0.94535863,,
,,,,,,,,7854,4.932890974027137,132,1,0,0.0003,6.48,0,6.48,2.6030467600344758,153,-2.5951523235161242,6.5,1376,51,11,0.84709424,,
,,,,,,,,7885,6.9327219884648335,132,1,0,0.0003,6.54,0,6.54,4.072604623166378,153,-4.072604623166378,6.5,1380,51,11,0.7963676,,
,,,,,,,,7907,4.982718155582965,136,1,0,0.0003,6.45,0,6.45,2.8267070999462542,157,-2.8267070999462542,6.5,1384,50,11,0.6155394,,
,,,,,,,,7924,2.580261938505142,136,1,0,0.0003,6.42,0,6.42,1.23593042456309,157,-1.1356590406417846,6.4,1388,50,11,0.851041,,
,,,,,,,,7952,3.095885360358624,136,1,0,0.0003,6.4,0,6.4,1.9944301281986236,157,-1.9944301281986236,6.4,1392,50,11,0.48069462,,
