eval mean 100 episode reward,eval_qs_difference,eval_ep_rewmean,eval_discount_q,total timesteps,eval_eplenmean,eval_qs,eval_abs_qs_difference,eval_time_elapsed,eplenmean,ep_rewmean,qs_difference,current_lr,time_elapsed,qs_abs_difference,update_time,fps,act_time,mean 100 episode reward,env_time,episodes,discount_q,train_time,qs_mean,n_updates,q_grad_norm,qfs_loss
3.7,-2.766193295875007,3.727272727272727,3.66615677883709,1,3.727272727272727,-0.42750394,2.7661932,0,,,,,,,,,,,,,,,,,,
,,,,25,,,,,6.25,6.25,-2.3955004647788547,0.0003,0,2.3955004647788547,0,37,0,6.2,0,4,4.008557819808409,0,0.56479836,0,,
,,,,51,,,,,6.375,6.375,-3.4229997720042014,0.0003,0,3.4229997720042014,0,70,0,6.4,0,8,4.786379179207556,0,0.01924674,0,,
,,,,66,,,,,5.5,5.5,-1.9497655509730183,0.0003,0,1.9497655509730183,0,87,0,5.5,0,12,2.632651707484075,0,0.03693445,0,,
,,,,88,,,,,5.5,5.5,-2.506509853240609,0.0003,0,2.506509853240609,0,110,0,5.5,0,16,3.2883171911041633,0,-0.031385105,0,,
,,,,118,,,,,5.9,5.9,-7.825936396630937,0.0003,1,7.825936396630937,0,101,0,5.9,0,20,12.904543938069788,0,0.26355946,0,,
,,,,133,,,,,5.541666666666667,5.541666666666667,-2.565894878697111,0.0003,1,2.565894878697111,0,110,0,5.5,0,24,4.432372036751596,0,0.3944039,0,,
,,,,150,,,,,5.357142857142857,5.357142857142857,-1.9284259544134141,0.0003,1,1.9284259544134141,0,120,0,5.4,0,28,2.580261938505142,0,0.058274046,0,,
,,,,171,,,,,5.34375,5.34375,-3.299356269411161,0.0003,1,3.299356269411161,0,132,0,5.3,0,32,5.033048642002996,0,0.14289026,0,,
,,,,187,,,,,5.194444444444445,5.194444444444445,-1.9145430305421354,0.0003,1,1.9145430305421354,0,139,0,5.2,0,36,2.6063251904092346,0,0.07215697,0,,
,,,,204,,,,,5.1,5.1,-1.8888426755485535,0.0003,1,1.8888426755485535,0,138,0,5.1,0,40,3.45778296150411,0,0.5862821,0,,
,,,,227,,,,,5.159090909090909,5.159090909090909,-2.4742188059655428,0.0003,1,2.4742188059655428,0,150,0,5.2,0,44,3.255434019193122,0,0.0009059422,0,,
,,,,255,,,,,5.3125,5.3125,-5.4947721152842925,0.0003,1,5.4947721152842925,0,161,0,5.3,0,48,8.822390618029416,0,0.30965674,0,,
,,,,269,,,,,5.173076923076923,5.173076923076923,-2.35000964556308,0.0003,1,2.35000964556308,0,166,0,5.2,0,52,4.477143471466259,0,0.61028916,0,,
,,,,301,,,,,5.375,5.375,-3.4580412163233705,0.0003,1,3.4580412163233705,0,165,0,5.4,0,56,5.284102344129312,0,0.46295086,0,,
,,,,318,,,,,5.3,5.3,-2.454327776741743,0.0003,1,2.454327776741743,0,170,0,5.3,0,60,3.45778296150411,0,0.020796973,0,,
,,,,353,,,,,5.515625,5.515625,-3.2554962362566733,0.0003,1,3.2554962362566733,0,182,0,5.5,0,64,4.372439933202694,0,0.18675028,0,,
,,,,372,,,,,5.470588235294118,5.470588235294118,-1.9966385641515256,0.0003,1,1.9966385641515256,0,187,0,5.5,0,68,2.5289147259288898,0,-0.009938564,0,,
,,,,400,,,,,5.555555555555555,5.555555555555555,-1.922571008783579,0.0003,2,1.922571008783579,0,180,0,5.6,0,72,2.310207219551405,0,0.06412899,0,,
,,,,418,,,,,5.5,5.5,-2.4393780023721456,0.0003,2,2.4393780023721456,0,184,0,5.5,0,76,3.423205131889069,0,0.035746746,0,,
,,,,447,,,,,5.5875,5.5875,-1.962427355728547,0.0003,2,1.962427355728547,0,191,0,5.6,0,80,2.2871051473558914,0,0.024272645,0,,
,,,,463,,,,,5.511904761904762,5.511904761904762,-1.9171647240338325,0.0003,2,1.9171647240338325,0,194,0,5.5,0,84,3.4927100621253633,0,0.55796003,0,,
,,,,486,,,,,5.5227272727272725,5.5227272727272725,-4.945133545929533,0.0003,2,4.945133545929533,0,199,0,5.5,0,88,8.390673935531245,0,0.3931207,0,,
,,,,506,,,,,5.5,5.5,-1.426694176228841,0.0003,2,1.426694176228841,0,185,0,5.5,0,92,2.503625578669601,0,0.56000584,0,,
,,,,530,,,,,5.520833333333333,5.520833333333333,-1.887155029636383,0.0003,2,1.887155029636383,0,189,0,5.5,0,96,3.2228796790011907,0,0.5879697,0,,
,,,,544,,,,,5.44,5.44,-1.9243242769261204,0.0003,2,1.9243242769261204,0,192,0,5.4,0,100,2.6592441489738134,0,0.062375724,0,,
,,,,566,,,,,5.41,5.41,-1.4261189119338988,0.0003,2,1.4261189119338988,0,196,0,5.4,0,104,2.453803429654076,0,0.5605811,0,,
,,,,587,,,,,5.36,5.36,-3.0893655798801913,0.0003,2,3.0893655798801913,0,199,0,5.4,1,108,5.033048642002996,0,0.35288092,0,,
,,,,604,,,,,5.38,5.38,-2.4172628686693907,0.0003,3,2.4172628686693907,1,184,0,5.4,1,112,3.45778296150411,0,0.057861883,0,,
,,,,629,,,,,5.41,5.41,-3.2564244432468357,0.0003,3,3.2564244432468357,1,188,0,5.4,1,116,4.834726443643996,0,0.18582207,0,,
,,,,654,,,,,5.36,5.36,-5.850668005379723,0.0003,3,5.850668005379723,1,192,0,5.4,1,120,9.96996635998212,0,0.41685116,0,,
,,,,678,,,,,5.45,5.45,-4.095104925036418,0.0003,3,4.095104925036418,1,195,0,5.5,1,124,6.577963028765667,0,0.30145442,0,,
,,,,697,,,,,5.47,5.47,-1.9570795661528908,0.0003,3,1.9570795661528908,1,197,0,5.5,1,128,2.5289147259288898,0,0.029620433,0,,
,,,,723,,,,,5.52,5.52,-1.3958737270355224,0.0003,3,1.3958737270355224,1,183,0,5.5,1,132,2.357113783850021,0,0.5908263,0,,
,,,,746,,,,,5.59,5.59,-2.0524871067074537,0.0003,4,2.0524871067074537,1,185,0,5.6,1,136,3.255434019193122,0,0.42263764,0,,
,,,,759,,,,,5.55,5.55,-1.9550302678167821,0.0003,4,1.9550302678167821,1,187,0,5.5,1,140,2.68610520098365,0,0.031669732,0,,
,,,,780,,,,,5.53,5.53,-2.44325279043293,0.0003,4,2.44325279043293,1,189,0,5.5,1,144,3.321532516266832,0,0.03187196,0,,
,,,,800,,,,,5.45,5.45,-2.046632840943098,0.0003,4,2.046632840943098,1,176,0,5.5,1,148,3.3550833497644765,0,0.42849192,0,,
,,,,817,,,,,5.48,5.48,-2.060082003187895,0.0003,4,2.060082003187895,1,177,0,5.5,1,152,3.45778296150411,0,0.41504276,0,,
,,,,837,,,,,5.36,5.36,-2.8100112349209327,0.0003,4,2.8100112349209327,1,179,0,5.4,1,156,4.215141704405765,0,0.15028757,0,,
,,,,864,,,,,5.46,5.46,-5.074806759068709,0.0003,4,5.074806759068709,1,182,0,5.5,1,160,8.060047903682312,0,0.26344752,0,,
,,,,887,,,,,5.34,5.34,-1.9779884247799717,0.0003,4,1.9779884247799717,1,184,0,5.3,1,164,2.429265395357535,0,0.0087115755,0,,
,,,,902,,,,,5.3,5.3,-2.0877607732010484,0.0003,5,2.0877607732010484,2,171,0,5.3,1,168,3.527989961742792,0,0.38736397,0,,
,,,,920,,,,,5.2,5.2,-3.2423258728751674,0.0003,5,3.2423258728751674,2,172,0,5.2,1,172,5.187111026604166,0,0.19992065,0,,
,,,,944,,,,,5.26,5.26,-4.247858868613827,0.0003,5,4.247858868613827,2,175,0,5.3,1,176,6.577963028765667,0,0.14870049,0,,
,,,,962,,,,,5.15,5.15,-1.408696921300888,0.0003,5,1.408696921300888,2,176,0,5.2,1,180,2.554459319120091,0,0.5780031,0,,
,,,,987,,,,,5.24,5.24,-3.7164912603763125,0.0003,5,3.7164912603763125,2,179,0,5.2,1,184,5.669240205094083,0,0.20450078,0,,
,,,,1005,,,,,5.19,5.19,-1.891542020898819,0.0003,5,1.891542020898819,2,168,0,5.2,1,188,3.423205131889069,0,0.58358276,0,,
,,,,1032,,,,,5.26,5.26,-4.910283606061679,0.0003,6,4.910283606061679,2,171,0,5.3,1,192,8.060047903682312,0,0.42797065,0,,
,,,,1054,,,,,5.24,5.24,-5.371204383063946,0.0003,6,5.371204383063946,2,173,0,5.2,1,196,9.370766471967046,0,0.4332244,0,,
,,,,1076,,,,,5.32,5.32,-3.7717296456619627,0.0003,6,3.7717296456619627,2,175,0,5.3,1,200,5.842776510224254,0,0.14926241,0,,
,,,,1096,,,,,5.3,5.3,-4.55516685468719,0.0003,6,4.55516685468719,2,177,0,5.3,1,204,7.743131666148557,0,0.31380537,0,,
,,,,1122,,,,,5.35,5.35,-3.0448145395238337,0.0003,6,3.0448145395238337,3,166,0,5.3,1,208,4.786379179207556,0,0.39743197,0,,
,,,,1144,,,,,5.4,5.4,-3.0109851236859098,0.0003,6,3.0109851236859098,3,168,0,5.4,1,212,4.982718155582965,0,0.4312614,0,,
,,,,1172,,,,,5.43,5.43,-2.6838151559648056,0.0003,6,2.6838151559648056,3,171,0,5.4,1,216,3.8894996440022798,0,0.27648365,0,,
,,,,1190,,,,,5.36,5.36,-1.8960651342687607,0.0003,6,1.8960651342687607,3,173,0,5.4,1,220,3.423205131889069,0,0.5790596,0,,
,,,,1220,,,,,5.42,5.42,-4.04166114952414,0.0003,7,4.04166114952414,3,163,0,5.4,1,224,6.193021615076553,0,0.3548982,0,,
,,,,1242,,,,,5.45,5.45,-1.8643879477796554,0.0003,7,1.8643879477796554,3,165,0,5.5,1,228,3.2883171911041633,0,0.6107368,0,,
,,,,1263,,,,,5.4,5.4,-3.4110237207763485,0.0003,7,3.4110237207763485,3,167,0,5.4,2,232,5.901794454771974,0,0.50996834,0,,
,,,,1292,,,,,5.46,5.46,-8.124493441444745,0.0003,7,8.124493441444745,3,169,0,5.5,2,236,13.92127773845329,0,0.41301328,0,,
,,,,1320,,,,,5.61,5.61,-1.4076736784299213,0.0003,8,1.4076736784299213,4,159,0,5.6,2,240,2.310207219551405,0,0.57902634,0,,
,,,,1356,,,,,5.76,5.76,-3.3556341982850566,0.0003,8,3.3556341982850566,4,162,0,5.8,2,244,4.3287155338706675,0,0.08661231,0,,
,,,,1374,,,,,5.74,5.74,-2.7264975250181696,0.0003,8,2.7264975250181696,4,164,0,5.7,2,248,4.300726154888037,0,0.23380128,0,,
,,,,1394,,,,,5.77,5.77,-3.667738669362404,0.0003,8,3.667738669362404,4,165,0,5.8,2,252,5.961408540173711,0,0.25325337,0,,
,,,,1416,,,,,5.79,5.79,-1.9293701553165914,0.0003,9,1.9293701553165914,4,156,0,5.8,2,256,2.453803429654076,0,0.057329845,0,,
,,,,1434,,,,,5.7,5.7,-2.2190033576381802,0.0003,9,2.2190033576381802,4,157,0,5.7,2,260,3.423205131889069,0,0.2561214,0,,
,,,,1470,,,,,5.83,5.83,-6.454972250620089,0.0003,9,6.454972250620089,4,159,0,5.8,2,264,9.720106559408176,0,0.27257603,0,,
,,,,1488,,,,,5.86,5.86,-3.7570457114672613,0.0003,9,3.7570457114672613,4,161,0,5.9,2,268,6.082449280862883,0,0.16394635,0,,
,,,,1511,,,,,5.91,5.91,-3.2562616232255235,0.0003,9,3.2562616232255235,5,152,0,5.9,2,272,4.932890974027137,0,0.18598491,0,,
,,,,1529,,,,,5.85,5.85,-2.508295788657381,0.0003,9,2.508295788657381,5,153,0,5.8,2,276,4.300726154888037,0,0.452003,0,,
,,,,1553,,,,,5.91,5.91,-4.901224088231069,0.0003,10,4.901224088231069,5,154,0,5.9,2,280,8.306767196175933,0,0.43703017,0,,
,,,,1568,,,,,5.81,5.81,-2.3935667291698,0.0003,10,2.3935667291698,5,155,0,5.8,2,284,4.432372036751596,0,0.56673205,0,,
,,,,1589,,,,,5.84,5.84,-3.4552394010094183,0.0003,10,3.4552394010094183,5,156,0,5.8,2,288,5.901794454771974,0,0.46575266,0,,
,,,,1611,,,,,5.79,5.79,-4.563755315271671,0.0003,10,4.563755315271671,6,146,0,5.8,2,292,7.5890433459921995,0,0.3052169,0,,
,,,,1638,,,,,5.84,5.84,-3.690761366802619,0.0003,11,3.690761366802619,6,148,0,5.8,2,296,5.5564223250127105,0,0.23023066,0,,
,,,,1651,,,,,5.75,5.75,-2.0035619888524216,0.0003,11,2.0035619888524216,6,148,0,5.8,2,300,2.68610520098365,0,-0.016861988,0,,
,,,,1670,,,,,5.74,5.74,-1.8868714754400253,0.0003,11,1.8868714754400253,6,149,0,5.7,2,304,3.388973080570178,0,0.58825326,0,,
,,,,1682,,,,,5.6,5.6,-1.902203146747748,0.0003,11,1.902203146747748,6,150,0,5.6,2,308,2.713237576751162,0,0.084496856,0,,
,,,,1704,,,,,5.6,5.6,-4.65651054603622,0.0003,12,4.65651054603622,7,141,0,5.6,2,312,7.5890433459921995,0,0.21246168,0,,
,,,,1725,,,,,5.53,5.53,-1.9950618623514973,0.0003,12,1.9950618623514973,7,142,0,5.5,2,316,2.478589322882905,0,-0.008361862,0,,
,,,,1753,,,,,5.63,5.63,-6.289492928441083,0.0003,12,6.289492928441083,7,144,0,5.6,2,320,10.533906743765577,0,0.43805534,0,,
,,,,1768,,,,,5.48,5.48,-2.4407856163499355,0.0003,12,2.4407856163499355,7,144,0,5.5,2,324,3.527989961742792,0,0.034339134,0,,
,,,,1795,,,,,5.53,5.53,-2.938250763010694,0.0003,12,2.938250763010694,7,146,0,5.5,2,328,3.9287875191942216,0,0.022048037,0,,
,,,,1813,,,,,5.5,5.5,-1.9784690095802147,0.0003,13,1.9784690095802147,7,138,0,5.5,2,332,2.554459319120091,0,0.008230989,0,,
,,,,1835,,,,,5.43,5.43,-1.4245159046173095,0.0003,13,1.4245159046173095,7,139,0,5.4,2,336,2.453803429654076,0,0.5621841,0,,
,,,,1854,,,,,5.34,5.34,-1.4051511303901671,0.0003,13,1.4051511303901671,7,140,0,5.3,2,340,2.5289147259288898,0,0.58154887,0,,
,,,,1870,,,,,5.14,5.14,-1.907494275899728,0.0003,13,1.907494275899728,7,141,0,5.1,2,344,2.6063251904092346,0,0.07920572,0,,
,,,,1886,,,,,5.12,5.12,-3.83227493794577,0.0003,13,3.83227493794577,7,141,0,5.1,2,348,6.205947638876525,0,0.088717096,0,,
,,,,1902,,,,,5.08,5.08,-3.2810953902795057,0.0003,14,3.2810953902795057,8,134,0,5.1,2,352,5.292430391392885,0,0.16115113,0,,
,,,,1925,,,,,5.09,5.09,-2.4770836152550717,0.0003,14,2.4770836152550717,8,135,0,5.1,2,356,4.089947780643209,0,0.48321518,0,,
,,,,1944,,,,,5.1,5.1,-3.2211517642656102,0.0003,14,3.2211517642656102,8,136,0,5.1,2,360,5.135239916338124,0,0.22109477,0,,
,,,,1965,,,,,4.95,4.95,-3.625492913059843,0.0003,14,3.625492913059843,8,137,0,5.0,3,364,5.901794454771974,0,0.29549912,0,,
,,,,1981,,,,,4.93,4.93,-2.40829540294832,0.0003,14,2.40829540294832,8,138,0,4.9,3,368,3.4927100621253633,0,0.066829346,0,,
,,,,2006,,,,,4.95,4.95,-4.475579196854753,0.0003,15,4.475579196854753,9,131,0,5.0,3,372,7.363641169572886,0,0.39339304,0,,
,,,,2023,,,,,4.94,4.94,-2.4354550742474794,0.0003,15,2.4354550742474794,9,132,0,4.9,3,376,3.45778296150411,0,0.039669678,0,,
,,,,2041,,,,,4.88,4.88,-2.1786160652456283,0.0003,15,2.1786160652456283,9,133,0,4.9,3,380,3.423205131889069,0,0.29650867,0,,
,,,,2061,,,,,4.93,4.93,-2.8307100326237222,0.0003,15,2.8307100326237222,9,134,0,4.9,3,384,4.215141704405765,0,0.12958877,0,,
,,,,2087,,,,,4.98,4.98,-1.9162542277395727,0.0003,15,1.9162542277395727,9,135,0,5.0,3,388,2.357113783850021,0,0.07044577,0,,
,,,,2109,,,,,4.98,4.98,-3.8860020657814913,0.0003,16,3.8860020657814913,10,129,0,5.0,3,392,6.711522322993232,0,0.5105573,0,,
,,,,2133,,,,,4.95,4.95,-3.3311996417213616,0.0003,16,3.3311996417213616,10,130,0,5.0,3,396,4.883562064286864,0,0.11104687,0,,
,,,,2160,,,,,5.09,5.09,-5.472790537980017,0.0003,16,5.472790537980017,10,131,0,5.1,3,400,8.911505674777189,0,0.33163828,0,,
,,,,2176,,,,,5.06,5.06,-2.8675819188770793,0.0003,16,2.8675819188770793,10,131,0,5.1,3,404,4.38804831638408,0,0.09271689,0,,
,,,,2193,,,,,5.11,5.11,-3.2628607713400464,0.0003,16,3.2628607713400464,10,132,0,5.1,3,408,5.239506087478956,0,0.17938572,0,,
,,,,2214,,,,,5.1,5.1,-2.433891560595989,0.0003,17,2.433891560595989,11,126,0,5.1,3,412,3.321532516266832,0,0.04123319,0,,
,,,,2236,,,,,5.11,5.11,-3.994703889060753,0.0003,17,3.994703889060753,11,126,0,5.1,3,416,6.711522322993232,0,0.40185547,0,,
,,,,2259,,,,,5.06,5.06,-2.5184788659629365,0.0003,17,2.5184788659629365,11,127,0,5.1,3,420,4.089947780643209,0,0.4418199,0,,
,,,,2291,,,,,5.23,5.23,-7.796885456216047,0.0003,17,7.796885456216047,11,128,0,5.2,3,424,12.647743513702197,0,0.2926104,0,,
,,,,2311,,,,,5.16,5.16,-3.4080955574522647,0.0003,18,3.4080955574522647,12,122,0,5.2,3,428,5.961408540173711,0,0.5128965,0,,
,,,,2332,,,,,5.19,5.19,-1.8697719235835075,0.0003,18,1.8697719235835075,12,122,0,5.2,3,432,3.321532516266832,0,0.6053528,0,,
,,,,2352,,,,,5.17,5.17,-4.264376612547773,0.0003,19,4.264376612547773,12,123,0,5.2,3,436,6.84779341188984,0,0.13218273,0,,
,,,,2375,,,,,5.21,5.21,-2.9524522325117526,0.0003,19,2.9524522325117526,12,124,0,5.2,3,440,4.932890974027137,0,0.48979425,0,,
,,,,2392,,,,,5.22,5.22,-1.965005992980798,0.0003,19,1.965005992980798,12,124,0,5.2,3,444,2.580261938505142,0,0.021694006,0,,
,,,,2416,,,,,5.3,5.3,-2.903537424695208,0.0003,20,2.903537424695208,13,118,0,5.3,3,448,4.049048302836777,0,0.056761377,0,,
,,,,2449,,,,,5.47,5.47,-1.4118327315966288,0.0003,20,1.4118327315966288,13,119,0,5.5,3,452,2.196984079000531,0,0.5748673,0,,
,,,,2470,,,,,5.45,5.45,-1.4208790278752643,0.0003,20,1.4208790278752643,13,120,0,5.5,3,456,2.478589322882905,0,0.56582093,0,,
,,,,2511,,,,,5.67,5.67,-2.272577898290515,0.0003,21,2.272577898290515,14,115,0,5.7,3,460,2.716704488509428,0,0.20254685,0,,
,,,,2540,,,,,5.75,5.75,-4.403730279102248,0.0003,21,4.403730279102248,14,116,0,5.8,3,464,7.073484326563447,0,0.46524197,0,,
,,,,2560,,,,,5.79,5.79,-2.41323145170933,0.0003,21,2.41323145170933,14,117,0,5.8,3,468,3.3550833497644765,0,0.0618933,0,,
,,,,2590,,,,,5.84,5.84,-2.411581891302526,0.0003,21,2.411581891302526,14,118,0,5.8,3,472,3.0342772416874877,0,0.06354286,0,,
,,,,2611,,,,,5.88,5.88,-1.9033996876398722,0.0003,22,1.9033996876398722,15,113,0,5.9,3,476,2.478589322882905,0,0.083300315,0,,
,,,,2627,,,,,5.86,5.86,-1.9389762037813665,0.0003,23,1.9389762037813665,15,114,0,5.9,3,480,2.6063251904092346,0,0.047723796,0,,
,,,,2650,,,,,5.89,5.89,-1.3968201097170512,0.0003,23,1.3968201097170512,15,114,0,5.9,3,484,2.429265395357535,0,0.58987993,0,,
,,,,2674,,,,,5.87,5.87,-2.7269380867895623,0.0003,23,2.7269380867895623,15,115,0,5.9,3,488,4.049048302836777,0,0.23336072,0,,
,,,,2702,,,,,5.93,5.93,-2.739572481852486,0.0003,24,2.739572481852486,16,111,0,5.9,4,492,3.8894996440022798,0,0.22072633,0,,
,,,,2721,,,,,5.88,5.88,-1.9017909054574966,0.0003,24,1.9017909054574966,16,111,0,5.9,4,496,3.388973080570178,0,0.57333386,0,,
,,,,2743,,,,,5.83,5.83,-3.997905479911702,0.0003,24,3.997905479911702,16,112,0,5.8,4,500,6.711522322993232,0,0.39865386,0,,
,,,,2763,,,,,5.87,5.87,-2.0628463595104813,0.0003,24,2.0628463595104813,16,112,0,5.9,4,504,3.3550833497644765,0,0.4122784,0,,
,,,,2797,,,,,6.04,6.04,-8.229393943332333,0.0003,24,8.229393943332333,16,113,0,6.0,4,508,13.23899661116345,0,0.3081128,0,,
,,,,2815,,,,,6.01,6.01,-1.8570345823583603,0.0003,25,1.8570345823583603,18,108,0,6.0,4,512,3.423205131889069,0,0.61809015,0,,
,,,,2833,,,,,5.97,5.97,-3.611688754065713,0.0003,25,3.611688754065713,18,109,0,6.0,4,516,6.082449280862883,0,0.3093033,0,,
,,,,2854,,,,,5.95,5.95,-1.9613156856417657,0.0003,25,1.9613156856417657,18,109,0,6.0,4,520,2.478589322882905,0,0.025384314,0,,
,,,,2872,,,,,5.81,5.81,-1.4077904637972514,0.0003,26,1.4077904637972514,18,110,0,5.8,4,524,2.554459319120091,0,0.5789096,0,,
,,,,2908,,,,,5.97,5.97,-7.822306602519462,0.0003,27,7.822306602519462,19,105,0,6.0,4,528,12.14937195476571,0,0.26718926,0,,
,,,,2926,,,,,5.94,5.94,-1.4068687773068744,0.0003,27,1.4068687773068744,19,106,0,5.9,4,532,2.554459319120091,0,0.5798312,0,,
,,,,2944,,,,,5.92,5.92,-1.4270440157572428,0.0003,27,1.4270440157572428,19,106,0,5.9,4,536,2.554459319120091,0,0.55965596,0,,
,,,,2960,,,,,5.85,5.85,-3.7357576065797415,0.0003,27,3.7357576065797415,19,107,0,5.8,4,540,6.205947638876525,0,0.18523443,0,,
,,,,2978,,,,,5.86,5.86,-2.3968324676570436,0.0003,27,2.3968324676570436,19,107,0,5.9,4,544,4.300726154888037,0,0.56346637,0,,
,,,,2999,,,,,5.83,5.83,-2.558591225784733,0.0003,27,2.558591225784733,19,108,0,5.8,4,548,4.172990287361707,0,0.40170756,0,,
,,,,3029,,,,,5.8,5.8,-2.0117327351192635,0.0003,29,2.0117327351192635,20,104,0,5.8,4,552,2.2642340958823324,0,-0.025032734,0,,
,,,,3056,,,,,5.86,5.86,-1.8715219085035324,0.0003,29,1.8715219085035324,20,104,0,5.9,4,556,3.127156929655176,0,0.6036028,0,,
,,,,3079,,,,,5.68,5.68,-2.416250713211014,0.0003,29,2.416250713211014,20,105,0,5.7,4,560,4.089947780643209,0,0.54404813,0,,
,,,,3097,,,,,5.57,5.57,-3.3047042142072462,0.0003,29,3.3047042142072462,20,106,0,5.6,4,564,5.187111026604166,0,0.1375423,0,,
,,,,3113,,,,,5.53,5.53,-2.045375656050205,0.0003,30,2.045375656050205,22,101,0,5.5,4,568,3.4927100621253633,0,0.4297491,0,,
,,,,3136,,,,,5.46,5.46,-3.2530903506496682,0.0003,30,3.2530903506496682,22,102,0,5.5,4,572,4.932890974027137,0,0.18915617,0,,
,,,,3152,,,,,5.41,5.41,-2.4956684184191227,0.0003,30,2.4956684184191227,22,102,0,5.4,4,576,3.4927100621253633,0,-0.020543668,0,,
,,,,3175,,,,,5.48,5.48,-3.428252342765837,0.0003,30,3.428252342765837,22,103,0,5.5,4,580,5.784348745122012,0,0.4927397,0,,
,,,,3202,,,,,5.52,5.52,-2.5016479835328598,0.0003,32,2.5016479835328598,23,99,0,5.5,4,584,3.9287875191942216,0,0.45865083,0,,
,,,,3221,,,,,5.47,5.47,-3.523986670797377,0.0003,32,3.523986670797377,23,100,0,5.5,4,588,6.021624788054253,0,0.39700535,0,,
,,,,3248,,,,,5.46,5.46,-4.6464080595913755,0.0003,32,4.6464080595913755,23,100,0,5.5,4,592,7.2171047102983845,0,0.22256416,0,,
,,,,3285,,,,,5.64,5.64,-3.3387254452034356,0.0003,32,3.3387254452034356,23,101,0,5.6,4,596,5.025128751920241,0,0.5822666,0,,
,,,,3303,,,,,5.6,5.6,-2.4154784515914463,0.0003,33,2.4154784515914463,24,97,0,5.6,4,600,4.300726154888037,0,0.5448203,0,,
,,,,3331,,,,,5.68,5.68,-5.473154864597951,0.0003,33,5.473154864597951,24,97,0,5.7,4,604,8.822390618029416,0,0.33127397,0,,
,,,,3356,,,,,5.59,5.59,-4.092936692461359,0.0003,34,4.092936692461359,24,98,0,5.6,4,608,6.512183398478011,0,0.30362266,0,,
,,,,3383,,,,,5.68,5.68,-5.004437007317286,0.0003,34,5.004437007317286,24,99,0,5.7,4,612,8.060047903682312,0,0.33381724,0,,
,,,,3402,,,,,5.69,5.69,-2.492873412412121,0.0003,35,2.492873412412121,26,95,0,5.7,5,616,4.257718893339156,0,0.4674254,0,,
,,,,3425,,,,,5.71,5.71,-1.9149434898910522,0.0003,35,1.9149434898910522,26,95,0,5.7,5,620,3.255434019193122,0,0.56018126,0,,
,,,,3445,,,,,5.73,5.73,-2.373456823353231,0.0003,35,2.373456823353231,26,96,0,5.7,5,624,3.3550833497644765,0,0.101667926,0,,
,,,,3461,,,,,5.53,5.53,-1.3996436016082763,0.0003,35,1.3996436016082763,26,96,0,5.5,5,628,2.6063251904092346,0,0.5870564,0,,
,,,,3486,,,,,5.6,5.6,-2.3588024631557007,0.0003,35,2.3588024631557007,26,97,0,5.6,5,632,4.008557819808409,0,0.60149634,0,,
,,,,3507,,,,,5.63,5.63,-1.9737765370627247,0.0003,37,1.9737765370627247,27,93,0,5.6,5,636,2.478589322882905,0,0.012923463,0,,
,,,,3529,,,,,5.69,5.69,-2.4655691103008985,0.0003,37,2.4655691103008985,27,94,0,5.7,5,640,3.2883171911041633,0,0.00955564,0,,
,,,,3551,,,,,5.73,5.73,-1.3943958696047465,0.0003,37,1.3943958696047465,27,94,0,5.7,5,644,2.453803429654076,0,0.59230417,0,,
,,,,3580,,,,,5.81,5.81,-6.88074182517827,0.0003,37,6.88074182517827,27,95,0,5.8,5,648,11.28862603096921,0,0.30379725,0,,
,,,,3598,,,,,5.69,5.69,-3.345064995221746,0.0003,37,3.345064995221746,27,95,0,5.7,5,652,6.082449280862883,0,0.5759271,0,,
,,,,3624,,,,,5.68,5.68,-2.7229710288760205,0.0003,39,2.7229710288760205,29,92,0,5.7,5,656,3.9684722416103253,0,0.23732777,0,,
,,,,3647,,,,,5.68,5.68,-4.2123734971322,0.0003,39,4.2123734971322,29,92,0,5.7,5,660,6.644407099763299,0,0.18418586,0,,
,,,,3678,,,,,5.81,5.81,-2.3692529276427767,0.0003,39,2.3692529276427767,29,93,0,5.8,5,664,3.773977615075768,0,0.5910459,0,,
,,,,3694,,,,,5.81,5.81,-1.3980648335138957,0.0003,39,1.3980648335138957,29,93,0,5.8,5,668,2.6063251904092346,0,0.58863515,0,,
,,,,3711,,,,,5.75,5.75,-3.752552997530524,0.0003,41,3.752552997530524,31,90,0,5.8,5,672,6.143888162487761,0,0.16843903,0,,
,,,,3742,,,,,5.9,5.9,-2.4056877770391702,0.0003,41,2.4056877770391702,31,90,0,5.9,5,676,3.0039344692706127,0,0.06943697,0,,
,,,,3767,,,,,5.92,5.92,-3.091041756244415,0.0003,41,3.091041756244415,31,91,0,5.9,5,680,4.834726443643996,0,0.35120475,0,,
,,,,3800,,,,,5.98,5.98,-4.399723172248392,0.0003,43,4.399723172248392,32,88,0,6.0,5,684,6.794760820894384,0,0.46924904,0,,
,,,,3821,,,,,6.0,6.0,-5.353296276251925,0.0003,43,5.353296276251925,32,88,0,6.0,5,688,9.465420678754592,0,0.45113257,0,,
,,,,3844,,,,,5.96,5.96,-5.419862867148987,0.0003,43,5.419862867148987,32,89,0,6.0,5,692,9.277058807247375,0,0.38456595,0,,
,,,,3858,,,,,5.73,5.73,-2.0100538585404557,0.0003,43,2.0100538585404557,32,89,0,5.7,5,696,2.6592441489738134,0,-0.02335386,0,,
