eval_time_elapsed,eval mean 100 episode reward,eval_discount_q,eval_qs,eval_eplenmean,eval_abs_qs_difference,eval_ep_rewmean,eval_qs_difference,total timesteps,fps,ep_rewmean,mean 100 episode reward,eplenmean,qs_difference,current_lr,time_elapsed,qs_abs_difference,update_time,discount_q,episodes,env_time,act_time,qs_mean,n_updates,train_time,qfs_loss,q_grad_norm
1,155.9,104.50581393674223,-1.4063522,80.9090909090909,66.833015,156.41753018181817,-66.83300745162934,1,,,,,,,,,,,,,,,,,,
,,,,,,,,44892,38,420.12839499,420.1,155.79,225.23188834851734,0.0003,1179,225.23188834851734,728,4.145027494265376,1268,37,10,301.1477,39800,385,178.74721,6976.8096
,,,,,,,,45561,37,427.4538023699999,427.5,157.09,70.08884094353353,0.0003,1214,71.24391798715217,748,1.610012728650612,1272,38,10,244.83049,41200,399,148.21284,5940.507
,,,,,,,,46315,36,435.99972775000003,436.0,159.48,249.3525829719158,0.0003,1254,249.3525829719158,772,0.05292400633367693,1276,38,11,287.71918,42800,414,155.46721,6559.1504
,,,,,,,,46990,36,432.46775354,432.5,157.64,106.44520718658161,0.0003,1284,107.20659598168791,789,1.9091703762820023,1280,39,11,280.09683,44000,426,129.58063,5623.089
,,,,,,,,47888,35,436.8028159400001,436.8,159.91,101.50283439184004,0.0003,1330,101.8395136320405,817,0.19978843144890737,1284,40,12,265.35294,45800,443,196.34854,6561.8506
,,,,,,,,48785,35,436.81284994000004,436.8,160.01,102.20495367209868,0.0003,1376,102.58121554434183,844,0.25471377138829915,1288,40,12,282.68173,47600,461,141.19118,6106.882
,,,,,,,,49556,34,439.09590471,439.1,159.16,205.0191608040923,0.0003,1416,205.0191608040923,868,0.1944839092271121,1292,41,12,311.2865,49200,476,130.76427,5832.869
1,255.6,144.369610013434,308.05154,132.8181818181818,207.60127,277.24915172727276,207.60127177821613,50001,,,,,,,,,,,,,,,,,,
,,,,,,,,50472,34,449.22643665,449.2,161.82,55.43827539834267,0.0003,1464,55.47167947101848,896,0.18489895563677924,1296,42,13,270.89432,51000,493,158.67772,6481.5576
,,,,,,,,51328,33,458.01954614000005,458.0,163.73,87.97107107584168,0.0003,1511,87.97107107584168,923,0.3289618361775958,1300,42,13,282.07318,52800,511,158.22023,5788.163
,,,,,,,,52033,33,463.103448,463.1,164.32,68.35145622378184,0.0003,1547,68.6069568013033,946,1.669985621396837,1304,43,13,272.45795,54200,524,145.25417,6380.425
,,,,,,,,52874,33,466.09580903999995,466.1,165.94,83.5249933661084,0.0003,1589,83.56722261676788,971,0.35994465527950975,1308,44,14,281.33582,55800,539,137.36682,6287.1445
,,,,,,,,53731,32,470.11191418000004,470.1,167.72,95.84567859336492,0.0003,1637,96.26031338179632,1000,0.24348222892497062,1312,44,14,270.9831,57600,557,116.7378,5686.522
,,,,,,,,54534,32,478.1791622299999,478.2,168.7,98.51174182671933,0.0003,1679,98.59898821880316,1026,0.5353627253719153,1316,45,14,286.42288,59200,572,132.40115,6078.746
,,,,,,,,55393,32,484.11952184999996,484.1,171.44,121.39395432071075,0.0003,1722,121.39395432071075,1052,0.4648904476288794,1320,46,15,297.62158,60800,587,137.19977,5846.5137
,,,,,,,,56202,31,495.5364302,495.5,174.98,88.99579048155877,0.0003,1770,89.32968171852382,1082,0.4114296950123024,1324,46,15,268.97095,62600,604,103.819,4992.937
,,,,,,,,57084,31,506.47156772999995,506.5,177.67,83.45133915504587,0.0003,1813,83.89613219801977,1109,0.25075563913269133,1328,47,16,275.92313,64200,619,135.57463,6053.905
,,,,,,,,57928,31,513.3181384100001,513.3,179.13,85.85882286571024,0.0003,1861,88.10476006244683,1139,0.3314892032843791,1332,48,16,267.05124,66000,636,127.42243,6059.415
,,,,,,,,58753,30,519.05777939,519.1,181.03,154.17158105123426,0.0003,1904,154.17158105123426,1166,0.35665601600533664,1336,48,16,321.65677,67600,651,135.38846,5920.9683
,,,,,,,,59608,30,525.45523955,525.5,183.14,60.161180343272605,0.0003,1952,60.208138240200185,1196,0.4028869340599332,1340,49,17,276.72708,69400,668,128.36035,5591.428
2,331.7,245.80702834339962,280.27225,251.1818181818182,47.029137,835.3778458181819,44.59552122129646,60001,,,,,,,,,,,,,,,,,,
,,,,,,,,60619,30,538.1291825499999,538.1,187.16,69.95224423393095,0.0003,2010,70.95290775568766,1231,0.08339017789315208,1344,50,17,282.86575,71400,687,153.52675,6178.81
,,,,,,,,61399,29,546.42114758,546.4,189.48,63.51924148078583,0.0003,2048,65.09560267211498,1255,0.9241608226637225,1348,50,17,283.86386,72800,699,128.67108,5787.135
,,,,,,,,62495,29,566.25276559,566.3,195.38,56.43677749591664,0.0003,2107,56.54725692079354,1293,0.03465853606395694,1352,51,18,273.98438,75000,719,123.52695,5667.361
,,,,,,,,63141,29,572.30023333,572.3,197.0,256.0188940664357,0.0003,2146,256.0188940664357,1318,0.10537756223149346,1356,52,18,284.92114,76400,733,135.88454,6282.8086
,,,,,,,,63759,29,573.2732281699999,573.3,197.61,220.53747108430954,0.0003,2180,220.53747108430954,1339,0.8427479200184517,1360,52,18,322.34933,77600,744,139.63582,5619.4233
,,,,,,,,64841,28,594.6689090699999,594.7,203.58,67.6642902904475,0.0003,2241,67.6642902904475,1379,0.0614280488890998,1364,53,19,289.63635,79800,764,100.468025,4451.358
,,,,,,,,65977,28,619.8415843199999,619.8,210.85,47.34374229422538,0.0003,2304,48.01943666453684,1419,0.11446597182570717,1368,54,19,289.4402,82000,784,116.3542,4865.7617
,,,,,,,,66950,28,629.21352655,629.2,213.89,45.79387339408596,0.0003,2360,46.04607234665888,1456,0.16830253662543176,1372,55,20,274.53305,84000,803,140.34212,5387.6387
,,,,,,,,67899,28,636.84448098,636.8,215.84,60.647325526433384,0.0003,2412,60.91070966652669,1490,0.17596156230651602,1376,56,20,277.9724,85800,820,135.07535,5442.4146
,,,,,,,,68861,27,649.88193261,649.9,218.71,51.18208330774816,0.0003,2470,51.335182638019084,1528,0.13508951630204977,1380,56,21,270.57776,87800,838,124.916115,5071.2275
,,,,,,,,69234,27,636.79064824,636.8,213.46,74.43669014596829,0.0003,2493,74.59290595580423,1543,62.906438305381414,1384,57,21,280.9624,88600,846,124.69251,5090.8765
2,348.6,186.87460011063297,311.04593,173.36363636363637,171.64874,426.9874126363637,171.46730348743688,70001,,,,,,,,,,,,,,,,,,
,,,,,,,,70128,27,638.7882992,638.8,213.43,27.592653955391945,0.0003,2548,29.201935258208913,1577,0.26252027350297563,1388,57,21,256.04877,90400,862,132.44495,5965.991
,,,,,,,,71078,27,642.9630439700001,643.0,215.22,68.90752228166103,0.0003,2601,69.59641742416288,1613,0.2123949032031588,1392,58,22,286.29495,92200,879,140.49399,5315.1606
,,,,,,,,72054,27,647.71624871,647.7,215.82,45.23019928248818,0.0003,2661,45.53862266468863,1653,0.16387792797561834,1396,59,22,275.39218,94200,897,120.03694,5542.1626
,,,,,,,,73017,26,653.04605091,653.0,216.89,63.70463928127922,0.0003,2723,63.98973860868019,1694,0.2845116627159449,1400,60,22,288.40353,96200,917,126.74317,5217.338
,,,,,,,,74179,26,667.31372338,667.3,221.46,259.3668282569933,0.0003,2789,259.3668282569933,1737,0.0009659415273258215,1404,60,23,299.34775,98400,937,123.10002,5545.573
,,,,,,,,75426,26,687.40390548,687.4,225.52,26.490455211495348,0.0003,2867,26.4929313689457,1790,0.07296399745210808,1408,61,23,300.26846,101000,961,127.33476,5479.2407
,,,,,,,,76635,26,703.8316951200001,703.8,229.04,19.772026192007207,0.0003,2941,20.636138999571276,1839,0.031244681762449104,1412,62,24,287.07367,103400,984,116.892334,5151.7217
,,,,,,,,77472,25,706.84576508,706.8,229.38,277.78417500265846,0.0003,2991,277.78417500265846,1874,0.019245339543420056,1416,63,24,311.86005,105000,998,104.46223,4401.4253
,,,,,,,,78405,25,715.9802170200002,716.0,230.12,38.88850500797401,0.0003,3053,38.88850500797401,1915,0.4388244260292077,1420,64,25,299.13214,107000,1018,104.79999,4750.179
,,,,,,,,79398,25,726.2584469899999,726.3,231.96,60.315082829716914,0.0003,3110,60.315082829716914,1954,0.058585686117681515,1424,65,25,256.50162,108800,1034,124.890945,5416.0083
2,401.3,249.3351887434581,281.53177,245.9090909090909,39.738125,854.8703406363635,34.30323164430806,80001,,,,,,,,,,,,,,,,,,
,,,,,,,,80380,25,732.15990998,732.2,232.96,101.51233957442047,0.0003,3176,101.58170552786753,1998,0.0688761626365706,1428,65,26,267.0931,110800,1052,134.0515,6133.9033
,,,,,,,,81233,25,733.15903596,733.2,233.05,101.96151692193065,0.0003,3233,101.96151692193065,2036,0.2833009316310385,1432,66,26,264.42682,112600,1069,112.642555,5288.878
,,,,,,,,82365,24,748.0776100600003,748.1,236.12,24.061452030692188,0.0003,3304,25.592328815636026,2084,0.04538821120902528,1436,67,27,284.70105,114800,1091,113.70901,4964.6045
,,,,,,,,83402,24,754.88201453,754.9,237.94,136.69651452645635,0.0003,3375,136.69651452645635,2130,0.07327244282258775,1440,68,27,314.06354,117000,1115,121.38814,5289.5864
,,,,,,,,84515,24,762.44822838,762.4,238.96,15.817171658852711,0.0003,3446,20.780011172814802,2177,0.05541929838563722,1444,69,28,283.30368,119200,1136,138.196,5675.199
,,,,,,,,85333,24,760.4431465,760.4,239.34,136.3712902877395,0.0003,3498,136.38103897546063,2213,0.20477771380279283,1448,70,28,253.73422,120800,1152,115.9036,4930.2104
,,,,,,,,86162,24,748.5564062499999,748.6,236.67,47.372646123234894,0.0003,3550,47.889223972303306,2250,0.6964357875229346,1452,70,28,273.05383,122400,1166,113.49749,5146.0854
,,,,,,,,87660,24,777.8970052799999,777.9,245.19,33.73243576290556,0.0003,3649,34.090287155968525,2318,0.0008269944278577513,1456,72,29,285.14346,125400,1194,98.52102,4205.719
,,,,,,,,88753,23,799.2249864700002,799.2,249.94,24.33087573735681,0.0003,3723,24.333483035674924,2370,0.08664736627902446,1460,73,29,298.6872,127600,1215,123.650665,4879.4917
,,,,,,,,89981,23,804.88173635,804.9,251.4,56.41844409806236,0.0003,3805,56.697076776586044,2426,0.029818523773045422,1464,74,30,302.77383,130000,1238,120.81993,4987.7266
3,485.4,259.01128976100404,281.21915,270.0,19.22137,980.8255062727272,12.940766928228868,90001,,,,,,,,,,,,,,,,,,
,,,,,,,,91107,23,807.9236039399999,807.9,251.3,26.12881430139113,0.0003,3889,27.248399621531497,2483,0.2265709693913477,1468,74,31,313.9649,132400,1262,120.33701,4933.178
,,,,,,,,92637,23,825.7481705500002,825.7,256.87,102.3476923012462,0.0003,3992,102.3476923012462,2555,0.04443165767916307,1472,76,31,339.6483,135400,1290,94.79501,4711.4395
,,,,,,,,93833,23,837.2207703800002,837.2,259.34,21.343225327409574,0.0003,4074,21.425689206523824,2613,0.025279157022558896,1476,77,32,291.58786,137800,1313,110.14698,4359.965
,,,,,,,,94935,22,845.76521456,845.8,260.74,22.420377288311315,0.0003,4150,25.990916093959886,2667,0.057496299874712595,1480,77,32,287.33234,140000,1333,102.31392,4405.1147
,,,,,,,,95955,22,872.2686319599999,872.3,267.21,32.954303946913114,0.0003,4221,34.3998753085435,2717,0.12353902030929863,1484,78,33,289.712,142000,1352,91.790245,4374.6353
,,,,,,,,96363,22,857.3545143800001,857.4,262.35,276.9282275837261,0.0003,4249,276.9282275837261,2737,1.1675682624427492,1488,79,33,307.46643,142800,1360,78.04418,3632.2163
,,,,,,,,97142,22,855.1373723300001,855.1,260.64,52.08195811645614,0.0003,4305,52.39446227605235,2777,0.7167361462592102,1492,79,33,258.71338,144400,1375,112.91665,4813.411
,,,,,,,,97836,22,841.86674122,841.9,257.82,73.05525009850912,0.0003,4355,73.05525009850912,2812,1.5000618639638381,1496,80,33,282.88278,145800,1388,93.99077,3629.7576
,,,,,,,,98492,22,831.1466942200001,831.1,254.75,38.09797071206993,0.0003,4398,38.15544644650978,2843,3.276561593826442,1500,80,34,279.06638,147000,1399,112.56184,4530.812
,,,,,,,,98945,22,808.1133592699999,808.1,247.66,269.63931695360526,0.0003,4434,269.63931695360526,2869,0.9917018267475262,1504,81,34,305.1958,148000,1409,115.43437,4759.811
,,,,,,,,99936,22,799.8470107899998,799.8,245.1,23.44746164591167,0.0003,4505,23.717490149138225,2919,0.18169088306014758,1508,81,34,290.73215,150000,1428,111.072266,4356.344
3,591.4,264.03707765944273,281.5424,313.8181818181818,30.142153,1126.374659,6.1561927950247854,100001,,,,,,,,,,,,,,,,,,
,,,,,,,,100822,22,788.35596626,788.4,241.87,276.0139610724394,0.0003,4573,276.0139610724394,2965,0.014165133756564733,1512,82,35,313.58957,151800,1445,154.59044,5100.9844
,,,,,,,,101288,22,774.9470050199999,774.9,238.16,223.31279872771563,0.0003,4601,223.31279872771563,2985,4.32840479935059,1516,82,35,332.49973,152600,1453,104.41361,3674.8804
,,,,,,,,102260,21,776.7968834400001,776.8,238.55,1.5983746894111586,0.0003,4671,8.097720643211236,3035,0.4471571114352378,1520,83,35,296.37518,154600,1471,119.57091,4226.781
,,,,,,,,103202,21,774.2687372900001,774.3,238.04,43.81960569940471,0.0003,4740,43.82074551574026,3084,0.3936563478594591,1524,84,36,297.44775,156600,1490,115.59088,5069.899
,,,,,,,,104353,21,783.4140605099997,783.4,239.73,32.63461495737188,0.0003,4817,32.671588465561,3138,0.04743912928540078,1528,85,36,299.5647,158800,1511,89.07883,4012.5127
,,,,,,,,105521,21,797.23192529,797.2,242.88,69.28323554738515,0.0003,4901,69.5236712052007,3198,0.013175379645424607,1532,86,37,280.28915,161200,1534,116.42065,5037.533
,,,,,,,,106687,21,799.9046050199998,799.9,243.22,58.257469834981976,0.0003,4977,58.29133298570445,3251,0.03617555709010286,1536,87,37,300.1305,163400,1555,80.55998,3706.9963
,,,,,,,,107941,21,809.78007234,809.8,245.39,44.389348030529895,0.0003,5067,44.56827618207113,3314,0.015874680782508543,1540,88,38,297.67584,166000,1580,98.906906,3769.2815
,,,,,,,,108977,21,806.94545003,806.9,244.62,25.88062886247949,0.0003,5135,28.69464106631984,3362,0.05121036179140275,1544,89,38,247.63625,168000,1599,88.37,3510.9568
,,,,,,,,109791,21,810.09024531,810.1,244.58,67.3609612043278,0.0003,5189,67.97990159721218,3400,0.7687123770521549,1548,89,39,286.3324,169600,1614,90.18383,4161.471
3,676.3,248.3087140331223,274.60205,269.90909090909093,41.848873,913.2945810909092,27.33023729484051,110001,,,,,,,,,,,,,,,,,,
,,,,,,,,110903,21,826.8314709800002,826.8,247.41,54.4239069877442,0.0003,5273,54.457661409448946,3457,0.028607011029974233,1552,90,39,278.02203,172000,1636,111.43375,3965.0447
,,,,,,,,112038,20,817.85472215,817.9,243.78,0.5909815768368032,0.0003,5346,8.504215306222925,3508,0.08299938152869425,1556,91,40,302.42957,174200,1657,81.48086,3399.4104
,,,,,,,,113188,20,819.22109038,819.2,244.35,58.08301601222165,0.0003,5420,58.96935348179988,3559,0.017721801533494386,1560,92,40,272.70755,176400,1678,79.467384,3756.241
,,,,,,,,114258,20,816.4743557199997,816.5,242.77,41.60736589947822,0.0003,5493,41.69597852356697,3609,0.05653504753289635,1564,93,40,285.0609,178600,1698,84.73049,4064.0188
,,,,,,,,115193,20,810.1950663499998,810.2,240.86,61.79914235735475,0.0003,5552,61.90834145253921,3650,0.1700872561164752,1568,93,41,279.2396,180400,1715,117.42916,4953.023
,,,,,,,,116412,20,805.87797907,805.9,237.75,42.95854936030212,0.0003,5638,42.95854936030212,3709,0.012259302401296536,1572,94,41,281.89108,183000,1740,70.49722,3087.8245
,,,,,,,,117375,20,798.4493134700001,798.4,235.42,14.696792534649992,0.0003,5697,16.59191796765213,3750,0.46879776745621293,1576,95,42,300.73737,184800,1757,86.6467,3809.8018
,,,,,,,,118497,20,799.2050304600001,799.2,235.62,17.406092728033574,0.0003,5768,17.69089534667544,3799,0.04551277584228864,1580,96,42,291.4828,187000,1778,76.81162,3405.3928
,,,,,,,,119528,20,799.5934173100001,799.6,235.73,32.607546236542,0.0003,5839,32.84863671730194,3848,0.06009192563437697,1584,97,43,264.6185,189200,1799,72.25725,3124.0176
2,742.8,242.071312487695,283.5032,265.09090909090907,56.272083,873.7495621818183,44.85208963251692,120001,,,,,,,,,,,,,,,,,,
,,,,,,,,120332,20,813.6501758100001,813.7,239.69,74.11735891800863,0.0003,5894,74.53597874635581,3883,0.7562139256137664,1588,98,43,287.99472,190800,1814,83.88252,3788.4653
,,,,,,,,121305,20,821.7339054700002,821.7,241.63,49.148223232249315,0.0003,5956,49.16555881571436,3927,0.22969262515253328,1592,98,43,301.27625,192800,1832,79.11669,3613.153
,,,,,,,,121625,20,811.4280280400001,811.4,237.89,69.71851602536948,0.0003,5976,69.71851602536948,3939,72.05899678638553,1596,99,44,282.06226,193400,1838,90.89688,3908.7415
,,,,,,,,122714,20,830.2311069399999,830.2,242.22,45.19458541755381,0.0003,6046,45.71759565614073,3987,0.12067030873286956,1600,99,44,305.19485,195600,1858,91.24499,4405.2485
,,,,,,,,123834,20,855.4921549099996,855.5,248.89,44.56191689281393,0.0003,6116,44.56438774885284,4034,0.029526965173249924,1604,100,45,273.91364,197800,1880,74.45666,3269.9155
,,,,,,,,124275,20,832.4886249699998,832.5,243.39,269.64586148799265,0.0003,6141,269.64586148799265,4052,0.8426931251874881,1608,101,45,298.8034,198600,1887,103.737366,4105.342
,,,,,,,,125110,20,829.1343573699996,829.1,242.88,24.991198253357975,0.0003,6198,27.384738189078323,4091,0.3210812070919665,1612,101,45,236.90318,200400,1903,85.21885,3595.66
,,,,,,,,126003,20,845.7714385100002,845.8,247.15,27.827497728833094,0.0003,6256,27.935686782878722,4129,0.5097425491493796,1616,102,46,290.29712,202200,1922,89.13137,3773.646
,,,,,,,,127223,20,853.9718119,854.0,249.63,53.721001142009676,0.0003,6331,54.06498622323579,4181,0.016602729390428173,1620,103,46,286.19193,204600,1943,104.13857,3234.0762
,,,,,,,,128230,20,856.9574266599999,857.0,250.28,41.64634855334716,0.0003,6395,50.00198712876025,4223,0.12039236958473584,1624,104,47,279.22986,206600,1964,99.55613,3636.7021
,,,,,,,,129178,20,846.51414991,846.5,248.25,269.2693359582705,0.0003,6451,269.2693359582705,4262,0.00657367616027192,1628,105,47,304.08527,208400,1980,55.64423,2437.2334
3,801.9,253.0066732324958,299.67844,294.72727272727275,44.413425,1004.8654883636362,43.722004270327865,130001,,,,,,,,,,,,,,,,,,
,,,,,,,,130344,19,846.34856686,846.3,248.23,45.21986049544447,0.0003,6529,45.36583543115427,4313,0.26179547587311625,1632,105,47,323.804,210800,2002,97.18754,4354.915
,,,,,,,,131282,19,835.4609606299999,835.5,245.95,266.2785361054247,0.0003,6586,266.2785361054247,4351,0.010050339558317077,1636,106,48,311.96957,212600,2019,69.65488,2934.1287
,,,,,,,,133554,19,867.0580268000001,867.1,256.13,26.196208990552307,0.0003,6731,26.775348168566197,4449,2.369173630522434e-07,1640,108,49,261.2403,217200,2062,62.39645,2476.294
,,,,,,,,135377,19,893.31060116,893.3,264.0,75.40234864592983,0.0003,6844,75.50090125303737,4526,2.812630572043536e-05,1644,109,50,292.48282,220800,2097,74.27758,3154.2566
,,,,,,,,136658,19,913.88871152,913.9,268.67,16.967743392372917,0.0003,6926,17.25087209232734,4580,0.014011628333137573,1648,111,50,303.69077,223400,2123,62.377666,2934.683
,,,,,,,,137965,19,920.20569619,920.2,270.62,48.264627475742905,0.0003,7007,48.32193110492093,4636,0.007044159308374213,1652,112,51,290.00665,226000,2146,89.07722,3799.2776
,,,,,,,,139176,19,922.64804474,922.6,271.38,18.435320685658983,0.0003,7082,21.661962283319387,4685,0.03444587012535388,1656,113,51,294.13892,228400,2170,75.689995,3189.0593
,,,,,,,,139540,19,894.40697878,894.4,263.52,273.2019147754659,0.0003,7107,273.2019147754659,4702,0.5830355491706587,1660,113,51,285.47742,229200,2177,74.31492,3233.6475
4,922.4,270.4067521659196,305.25903,380.09090909090907,8.989721,1449.9164673636362,-5.277889501771535,140001,,,,,,,,,,,,,,,,,,
,,,,,,,,140845,19,904.07348058,904.1,265.87,10.067207377214153,0.0003,7192,10.711212388017808,4756,0.012671891006724305,1664,114,52,297.73114,231800,2202,114.02947,4402.208
,,,,,,,,142061,19,913.8426143900001,913.8,268.68,244.18581662292343,0.0003,7266,244.18581662292343,4806,0.0014181782560905214,1668,115,52,329.3936,234200,2225,82.8642,4203.14
,,,,,,,,142594,19,887.87491748,887.9,261.82,31.00226149705435,0.0003,7297,31.038734541513715,4827,78.39403618270285,1672,115,53,321.90924,235200,2234,91.54074,2939.4746
,,,,,,,,143479,19,886.6123658600002,886.6,261.04,270.1954104949909,0.0003,7352,270.1954104949909,4864,0.007996460962572723,1676,116,53,295.76834,237000,2250,113.43771,3554.7441
,,,,,,,,144854,19,898.26203975,898.3,263.57,11.528596297932479,0.0003,7439,11.992909013823054,4921,0.005652547850844226,1680,117,54,299.58322,239800,2279,64.21059,2400.5469
,,,,,,,,146155,19,908.8358664299999,908.8,266.27,8.764529794679444,0.0003,7519,11.704202864049572,4975,0.024552074324370097,1684,118,54,317.54657,242400,2302,83.884705,3047.3496
,,,,,,,,147412,19,930.1981330799999,930.2,270.8,16.938735922502442,0.0003,7599,17.276144472237785,5029,0.01673217743416689,1688,119,55,304.75906,245000,2327,71.91402,2725.9104
,,,,,,,,148918,19,953.35677364,953.4,276.13,26.300261589137598,0.0003,7692,26.890814783548493,5090,0.000904365416918432,1692,120,55,289.9702,248000,2356,88.375725,3468.714
3,964.5,270.05206244835966,280.52414,282.1818181818182,21.367231,1083.2071084545455,-8.602911220969899,150001,,,,,,,,,,,,,,,,,,
,,,,,,,,150418,19,999.90971751,999.9,287.93,15.1612847612091,0.0003,7786,15.329516506279633,5150,0.0024814443588950844,1696,121,56,313.0609,251000,2384,93.2387,3275.9734
,,,,,,,,151758,19,1008.6047684399999,1008.6,290.44,282.53188383142293,0.0003,7866,282.53188383142293,5204,7.124893757344022e-05,1700,122,57,304.74835,253600,2409,50.092896,1595.8606
,,,,,,,,152832,19,1009.0980374999999,1009.1,289.98,46.43347578216915,0.0003,7933,48.01171504325556,5250,0.061212786854395754,1704,123,57,293.35602,255800,2428,68.424225,2097.1099
,,,,,,,,153893,19,1033.71123037,1033.7,296.18,29.83698796636549,0.0003,7995,29.944340730894687,5291,0.5259526606032604,1708,124,58,327.79218,257800,2448,118.62546,3581.8247
,,,,,,,,154923,19,1044.10750413,1044.1,298.13,37.66344703792365,0.0003,8063,38.351044879180485,5336,0.09591615801765022,1712,125,58,291.3475,260000,2470,75.567894,3101.8926
,,,,,,,,156109,19,1056.6813779899999,1056.7,301.06,24.804762859097327,0.0003,8136,24.943305922168516,5386,0.1513141646059852,1716,126,58,332.28778,262400,2491,80.679695,3067.7688
,,,,,,,,157284,19,1052.01976232,1052.0,300.61,49.49432099606365,0.0003,8204,51.13568290899255,5432,0.062387147099527744,1720,127,59,320.91772,264600,2512,81.18363,3498.4568
,,,,,,,,157896,19,1033.96196859,1034.0,296.66,57.93597240244055,0.0003,8242,58.22537034927574,5456,3.4655890531209526,1724,127,59,260.16956,265800,2524,70.32254,2908.5256
,,,,,,,,158288,19,1012.1163740499998,1012.1,291.1,288.5813339666213,0.0003,8266,288.5813339666213,5471,0.6870577398948354,1728,128,59,304.63666,266600,2533,81.064575,3312.6348
,,,,,,,,159374,19,1007.0398527899998,1007.0,290.3,24.590604729401196,0.0003,8334,24.821450353709373,5517,0.1559492981326066,1732,128,60,318.0755,268800,2554,94.6839,4009.6392
1,948.3,100.1789486335511,311.48584,97.0,236.48944,266.3613583636364,235.01703552269453,160001,,,,,,,,,,,,,,,,,,
,,,,,,,,160564,19,1020.28308206,1020.3,292.82,21.040472044188505,0.0003,8409,21.418979150086987,5565,0.028984803825874983,1736,129,60,308.29474,271200,2577,96.71165,3833.6382
,,,,,,,,161916,19,995.09996688,995.1,283.62,20.729670758438186,0.0003,8495,23.10784709224804,5621,0.005358978251118832,1740,130,61,293.79028,274000,2606,84.096886,3348.9907
,,,,,,,,163457,19,989.0889124300002,989.1,280.8,33.31696050237123,0.0003,8587,33.94725902905082,5684,0.004042681935347043,1744,131,62,332.50336,277000,2633,51.062397,2192.4421
,,,,,,,,164451,19,977.84033819,977.8,277.93,-3.373575260332496,0.0003,8648,9.361247318881263,5726,0.2110999051583599,1748,132,62,292.05762,279000,2650,70.98304,3055.0288
,,,,,,,,165623,18,973.5656274699998,973.6,276.58,68.59123569702182,0.0003,8721,68.61763248521056,5776,0.03897146660086563,1752,133,62,341.31384,281400,2672,71.195045,2902.1409
,,,,,,,,166793,18,973.3969081999999,973.4,276.17,31.20480282334576,0.0003,8789,31.61615366725661,5820,0.013777322857765246,1756,134,63,259.07047,283600,2694,58.73727,2442.8408
,,,,,,,,167703,18,993.9654113699997,994.0,281.63,11.97802517459971,0.0003,8851,21.050925709568478,5859,0.21551894700869823,1760,135,63,258.51694,285600,2716,80.51033,3143.4175
,,,,,,,,168641,18,980.1678854700002,980.2,277.96,48.92618602223687,0.0003,8906,48.92618602223687,5895,0.18526410803471915,1764,136,64,287.63214,287400,2733,54.899323,2673.3887
,,,,,,,,169559,18,971.62650922,971.6,274.98,66.53771717699013,0.0003,8960,66.58026317912874,5931,0.08841403109833194,1768,136,64,235.0404,289200,2750,70.23135,2881.2534
7,1100.0,270.3561593374065,340.8478,650.0909090909091,38.79572,2285.593713363636,34.89663749124574,170001,,,,,,,,,,,,,,,,,,
,,,,,,,,170373,18,980.9313296,980.9,277.79,248.95536697472687,0.0003,9018,248.95536697472687,5964,0.08368831918342766,1772,137,64,333.35336,290800,2766,74.173325,2960.9807
,,,,,,,,171158,18,975.24799334,975.2,276.79,23.213350548680822,0.0003,9067,23.23593649830771,5995,24.137937237346534,1776,137,65,343.48712,292400,2782,104.26312,3323.1665
,,,,,,,,172501,18,971.3588667300002,971.4,276.47,30.39034065165168,0.0003,9152,32.65726547749685,6051,0.11324599279323957,1780,138,65,333.9414,295200,2810,69.01799,2911.2634
,,,,,,,,173428,18,958.2206440000003,958.2,272.73,11.979408334513662,0.0003,9207,13.011284982888586,6088,0.7491158997446956,1784,139,66,314.2495,297000,2827,71.782524,2718.845
,,,,,,,,174992,18,968.9323400800001,968.9,275.8,10.971784374116773,0.0003,9299,11.808227387792785,6149,0.003490983330245523,1788,140,66,332.7133,300000,2856,79.01296,3030.8896
,,,,,,,,176212,18,956.9567872599999,957.0,272.94,13.773691848068369,0.0003,9378,25.743225567502257,6203,0.04504520197931954,1792,141,67,310.0888,302600,2880,47.707977,2164.583
,,,,,,,,177245,18,934.3231273800001,934.3,268.27,172.40963976059876,0.0003,9439,172.40963976059876,6244,0.04250698017406749,1796,142,67,358.77365,304600,2898,91.638115,2894.902
,,,,,,,,178650,18,937.96861066,938.0,268.92,33.90170182121012,0.0003,9524,33.965807522871025,6302,0.0176372582318335,1800,143,68,337.8353,307400,2924,65.83133,3094.376
2,1092.7,267.3449242857709,278.1329,213.54545454545453,18.680243,826.6630576363636,14.955271454103421,180001,,,,,,,,,,,,,,,,,,
,,,,,,,,180100,18,954.61310566,954.6,272.68,32.477777955975164,0.0003,9618,32.526366107725835,6363,0.008233915727300414,1804,144,68,329.9565,310400,2951,84.6087,3464.4893
,,,,,,,,181113,18,956.4065501499998,956.4,272.2,14.573382364246417,0.0003,9679,15.05145733152724,6402,0.1315294096277079,1808,144,69,296.05206,312400,2972,58.12361,2573.4
,,,,,,,,182096,18,957.18973081,957.2,271.73,4.206702174801928,0.0003,9734,6.39347046242432,6437,0.3975176075192576,1812,145,69,318.31854,314200,2991,72.7682,2798.0703
,,,,,,,,183780,18,977.4528660700001,977.5,276.71,281.69253720457596,0.0003,9839,281.69253720457596,6504,3.898171714474263e-06,1816,146,70,318.51538,317600,3028,70.28824,3068.684
