eval_eplenmean,eval_ep_rewmean,eval_time_elapsed,eval_qs,eval_discount_q,eval_abs_qs_difference,total timesteps,eval_qs_difference,eval mean 100 episode reward,time_elapsed,qs_abs_difference,env_time,update_time,qs_difference,ep_rewmean,qs_mean,n_updates,current_lr,train_time,discount_q,fps,eplenmean,episodes,act_time,mean 100 episode reward,qfs_loss,q_grad_norm
,,,,,,9379,,,202,25.39127166215594,15,175,-25.39127166215594,52.26648687,0.6960955,0,0.0003,0,37.708462456189146,46,5.76,1556,1,52.3,,
,,,,,,9403,,,205,25.2290488231017,15,179,-25.2290488231017,52.153750200000005,0.77531016,0,0.0003,0,36.06227168937793,45,5.75,1560,1,52.2,,
,,,,,,9428,,,205,34.74876586093166,15,179,-34.74876586093166,52.24656296000001,0.6595454,0,0.0003,0,51.680132875222824,45,5.76,1564,1,52.2,,
,,,,,,9456,,,206,43.62974463492442,15,179,-43.62974463492442,52.98776024000001,0.7390178,0,0.0003,0,65.69261335455069,45,5.84,1568,1,53.0,,
,,,,,,9480,,,206,25.83438962939696,15,179,-25.83438962939696,53.63690066000001,0.80342495,0,0.0003,0,36.7528247418455,45,5.91,1572,1,53.6,,
,,,,,,9506,,,209,34.832985180790764,15,183,-34.832985180790764,54.19443579,0.5669964,0,0.0003,0,51.07998419287699,45,5.97,1576,1,54.2,,
,,,,,,9529,,,209,26.250961019588765,16,183,-26.250961019588765,54.380580630000004,0.20871174,0,0.0003,0,36.92082894482314,45,5.99,1580,1,54.4,,
,,,,,,9554,,,209,34.741001562890595,16,183,-34.741001562890595,54.2955673,0.8025984,0,0.0003,0,51.937426959255646,45,5.98,1584,1,54.3,,
,,,,,,9578,,,210,26.396392154417633,16,183,-26.396392154417633,53.82799660999999,0.18949898,0,0.0003,0,36.69073917780226,45,5.93,1588,1,53.8,,
,,,,,,9606,,,214,30.166016043876628,16,187,-30.166016043876628,53.92366214,0.78369635,0,0.0003,0,42.56352838230173,44,5.94,1592,1,53.9,,
,,,,,,9625,,,214,21.859315771575446,16,187,-21.859315771575446,53.92207546,0.23136684,0,0.0003,0,30.5353671649123,44,5.94,1596,1,53.9,,
,,,,,,9647,,,214,21.402971232004578,16,187,-21.402971232004578,54.115959469999986,0.7206013,0,0.0003,0,29.67583442351407,45,5.96,1600,1,54.1,,
,,,,,,9666,,,214,25.528836271719666,16,187,-25.528836271719666,53.2773604,0.7762679,0,0.0003,0,38.19834864887175,45,5.87,1604,1,53.3,,
,,,,,,9692,,,214,30.699079401778246,16,187,-30.699079401778246,54.032229659999985,0.35650873,0,0.0003,0,43.700126833233256,45,5.95,1608,1,54.0,,
,,,,,,9717,,,218,34.70964819488744,16,190,-34.70964819488744,54.41065502000001,0.5659729,0,0.0003,0,51.644333913200285,44,5.99,1612,1,54.4,,
,,,,,,9745,,,218,47.757854945854675,16,190,-47.757854945854675,55.06277806,0.47541022,0,0.0003,0,72.91496947121345,44,6.06,1616,1,55.1,,
,,,,,,9769,,,218,30.684047632871998,16,190,-30.684047632871998,54.97110279999999,0.24607165,0,0.0003,0,44.432436699916536,44,6.05,1620,1,55.0,,
,,,,,,9791,,,218,25.853002147387095,16,190,-25.853002147387095,55.24490318,0.80350196,0,0.0003,0,37.50713705475591,44,6.08,1624,1,55.2,,
,,,,,,9815,,,222,34.93526679018774,16,195,-34.93526679018774,54.69006722,0.23444936,0,0.0003,0,52.03544843674521,44,6.02,1628,1,54.7,,
,,,,,,9835,,,222,35.00827090717596,16,195,-35.00827090717596,54.225898419999986,0.21699573,0,0.0003,0,54.22470263712825,44,5.97,1632,1,54.2,,
,,,,,,9856,,,222,26.442320422964798,16,195,-26.442320422964798,53.48098179000001,0.117407,0,0.0003,0,37.79243829482606,44,5.89,1636,1,53.5,,
,,,,,,9879,,,222,30.061046735619243,16,195,-30.061046735619243,53.75309461,0.7819353,0,0.0003,0,44.68637365117142,44,5.92,1640,1,53.8,,
,,,,,,9902,,,226,30.1401208312476,16,199,-30.1401208312476,53.474658780000006,0.6832549,0,0.0003,0,44.76526194050268,43,5.89,1644,1,53.5,,
,,,,,,9924,,,227,34.95682277376701,16,199,-34.95682277376701,53.092162990000006,0.25693068,0,0.0003,0,53.05136426221586,43,5.85,1648,1,53.1,,
,,,,,,9949,,,227,34.90087099827214,16,199,-34.90087099827214,53.55025358000001,0.3851075,0,0.0003,0,51.68513565508539,43,5.9,1652,1,53.6,,
,,,,,,9974,,,227,43.15492248619194,16,199,-43.15492248619194,54.00828658,0.60300267,0,0.0003,0,67.19396533094752,43,5.95,1656,1,54.0,,
4.181818181818182,37.54746318181818,0,-0.65561366,36.95975206242708,23.402632,10001,-23.402633907075607,36.8,,,,,,,,,,,,,,,,,,
,,,,,,10002,,,231,39.281268708807666,16,203,-39.281268708807666,54.38385977000001,0.31799,0,0.0003,0,57.58152275433505,43,5.99,1660,1,54.4,,
,,,,,,10030,,,231,26.260845346738442,16,203,-26.260845346738442,54.659245950000006,0.051327266,0,0.0003,0,34.86252954627238,43,6.02,1664,1,54.7,,
,,,,,,10057,,,231,39.2243236847975,16,203,-39.2243236847975,54.567393440000004,0.7185617,0,0.0003,0,58.54012186021305,43,6.01,1668,1,54.6,,
,,,,,,10079,,,231,26.437021812426753,16,203,-26.437021812426753,54.369911390000006,0.09244399,0,0.0003,0,37.283040105363995,43,5.99,1672,1,54.4,,
,,,,,,10104,,,235,20.997646803856064,16,207,-20.997646803856064,54.275463880000004,0.6305974,0,0.0003,0,28.266427946853995,42,5.98,1676,1,54.3,,
,,,,,,10125,,,235,21.48006134347694,16,207,-21.48006134347694,54.10221557,0.7349877,0,0.0003,0,30.053702740859464,42,5.96,1680,1,54.1,,
,,,,,,10143,,,235,25.728524281541183,17,207,-25.728524281541183,53.45054048,0.7761717,0,0.0003,0,38.83230179045247,42,5.89,1684,1,53.5,,
,,,,,,10169,,,236,25.839594290754594,17,207,-25.839594290754594,53.63859501000001,0.8187958,0,0.0003,0,36.06684000424856,43,5.91,1688,1,53.6,,
,,,,,,10193,,,236,29.82151303495157,17,207,-29.82151303495157,53.250371830000006,0.795291,0,0.0003,0,43.9715611696477,43,5.87,1692,1,53.3,,
,,,,,,10213,,,240,34.50465685730152,17,211,-34.50465685730152,53.33853133999999,0.7114909,0,0.0003,0,54.178570847476976,42,5.88,1696,1,53.3,,
,,,,,,10246,,,240,47.50495329093892,17,211,-47.50495329093892,54.35386897,0.7400683,0,0.0003,0,69.42963072580379,42,5.99,1700,1,54.4,,
,,,,,,10272,,,240,35.05141762552972,17,211,-35.05141762552972,55.00110466,0.27390262,0,0.0003,0,51.18880181259553,42,6.06,1704,1,55.0,,
,,,,,,10297,,,240,30.160542879073148,17,211,-30.160542879073148,54.89396377,0.82949185,0,0.0003,0,43.90988501829828,42,6.05,1708,1,54.9,,
,,,,,,10324,,,244,35.326461661163165,17,215,-35.326461661163165,55.085718670000006,0.41771445,0,0.0003,0,50.98289440010407,42,6.07,1712,1,55.1,,
,,,,,,10346,,,244,21.554694458928584,17,215,-21.554694458928584,54.53273089000001,0.73176026,0,0.0003,0,29.79204896531614,42,6.01,1716,1,54.5,,
,,,,,,10371,,,244,25.458957472638836,17,215,-25.458957472638836,54.62683280000001,0.76225615,0,0.0003,0,35.989000709874375,42,6.02,1720,1,54.6,,
,,,,,,10397,,,245,21.962764959964858,17,215,-21.962764959964858,54.993547400000004,0.091816366,0,0.0003,0,28.33756507932394,42,6.06,1724,1,55.0,,
,,,,,,10420,,,249,21.998909426162374,17,219,-21.998909426162374,54.90172623,0.2512367,0,0.0003,0,29.484368440169217,41,6.05,1728,1,54.9,,
,,,,,,10439,,,249,25.9349878706475,17,219,-25.9349878706475,54.81540329000001,0.8337722,0,0.0003,0,38.87600496671491,41,6.04,1732,1,54.8,,
,,,,,,10461,,,249,26.237122169748766,17,219,-26.237122169748766,54.911934339999995,0.1252474,0,0.0003,0,37.178826504591434,41,6.05,1736,1,54.9,,
,,,,,,10480,,,249,21.983340764477738,17,219,-21.983340764477738,54.55202492,0.25138986,0,0.0003,0,30.73497916713071,41,6.01,1740,1,54.6,,
,,,,,,10514,,,253,30.934394684873997,17,224,-30.934394684873997,55.560221680000005,0.34023753,0,0.0003,0,40.5028193829633,41,6.12,1744,1,55.6,,
,,,,,,10539,,,253,21.87515470531752,17,224,-21.87515470531752,55.842350960000005,0.20286775,0,0.0003,0,28.750852141783934,41,6.15,1748,1,55.8,,
,,,,,,10561,,,253,21.39150143663015,17,224,-21.39150143663015,55.56714562,0.76821405,0,0.0003,0,29.635215141672052,41,6.12,1752,1,55.6,,
,,,,,,10588,,,253,35.184490632213105,17,224,-35.184490632213105,55.75650764,0.2582235,0,0.0003,0,50.72810652859882,41,6.14,1756,1,55.8,,
,,,,,,10608,,,257,26.28269593268721,17,227,-26.28269593268721,55.02097222999999,0.13794425,0,0.0003,0,37.99367936806218,41,6.06,1760,1,55.0,,
,,,,,,10635,,,257,26.41167677855187,17,227,-26.41167677855187,54.94559502,0.15467516,0,0.0003,0,35.57971649508012,41,6.05,1764,1,54.9,,
,,,,,,10656,,,258,21.112133136754743,17,227,-21.112133136754743,54.38152983,0.69512,0,0.0003,0,29.541015332701207,41,5.99,1768,1,54.4,,
,,,,,,10681,,,258,43.25601757842958,17,227,-43.25601757842958,54.6669178,0.7445755,0,0.0003,0,67.40353605751883,41,6.02,1772,1,54.7,,
,,,,,,10707,,,262,25.75063556506554,17,232,-25.75063556506554,54.7624082,0.7400496,0,0.0003,0,35.93164385509287,40,6.03,1776,1,54.8,,
,,,,,,10729,,,262,30.950535616451063,18,232,-30.950535616451063,54.84981704,0.18216246,0,0.0003,0,45.45850643573715,40,6.04,1780,1,54.8,,
,,,,,,10750,,,262,25.784402005989403,18,232,-25.784402005989403,55.129725070000006,0.75474656,0,0.0003,0,37.81084928265747,40,6.07,1784,2,55.1,,
,,,,,,10773,,,262,25.823969913011258,18,232,-25.823969913011258,54.853642820000005,0.76611656,0,0.0003,0,37.0173169295604,41,6.04,1788,2,54.9,,
,,,,,,10799,,,262,30.932178834921842,18,232,-30.932178834921842,55.05727651,0.3893874,0,0.0003,0,43.94533650474351,41,6.06,1792,2,55.1,,
,,,,,,10824,,,267,25.94850915970027,18,236,-25.94850915970027,55.51539523,0.25657776,0,0.0003,0,36.03168162304253,40,6.11,1796,2,55.5,,
,,,,,,10852,,,267,39.27023100185266,18,236,-39.27023100185266,55.05407561,0.72130597,0,0.0003,0,58.048607983079954,40,6.06,1800,2,55.1,,
,,,,,,10886,,,267,38.88637306285333,18,236,-38.88637306285333,55.79984372999999,0.7267356,0,0.0003,0,54.273394905380925,40,6.14,1804,2,55.8,,
,,,,,,10916,,,271,26.122576639028534,18,240,-26.122576639028534,56.278585539999995,0.3322118,0,0.0003,0,34.51912011561405,40,6.19,1808,2,56.3,,
,,,,,,10942,,,271,30.93763938780005,18,240,-30.93763938780005,56.192999449999995,0.18936814,0,0.0003,0,43.55978913620088,40,6.18,1812,2,56.2,,
,,,,,,10964,,,271,21.995181929974073,18,240,-21.995181929974073,56.195612679999996,0.18767503,0,0.0003,0,29.70918953819971,40,6.18,1816,2,56.2,,
,,,,,,10984,,,271,30.413687960418397,18,240,-30.413687960418397,55.727940669999995,0.2186935,0,0.0003,0,45.843342237600545,40,6.13,1820,2,55.7,,
,,,,,,11014,,,276,48.33651396876918,18,244,-48.33651396876918,56.11095081999999,0.45881304,0,0.0003,0,72.05348586779932,39,6.17,1824,2,56.1,,
,,,,,,11037,,,276,26.406074238446564,18,244,-26.406074238446564,56.10982010000001,0.1530048,0,0.0003,0,37.01330477491093,39,6.17,1828,2,56.1,,
,,,,,,11058,,,276,21.948534520824115,18,244,-21.948534520824115,56.298290390000005,0.1067008,0,0.0003,0,29.810768624944732,40,6.19,1832,2,56.3,,
,,,,,,11080,,,276,30.298770776697392,18,244,-30.298770776697392,56.29364588000001,0.8176647,0,0.0003,0,45.43171148007419,40,6.19,1836,2,56.3,,
,,,,,,11099,,,276,34.490800749242396,18,244,-34.490800749242396,56.28838347999999,0.8308657,0,0.0003,0,54.83143547045294,40,6.19,1840,2,56.3,,
,,,,,,11131,,,280,25.809204571261596,18,249,-25.809204571261596,56.11795701,0.7839839,0,0.0003,0,33.87667082188284,39,6.17,1844,2,56.1,,
,,,,,,11154,,,281,30.80294675970528,18,249,-30.80294675970528,55.93499975,0.3376119,0,0.0003,0,45.08674391885729,39,6.15,1848,2,55.9,,
,,,,,,11176,,,281,21.897075559653846,18,249,-21.897075559653846,55.93193169,0.14378287,0,0.0003,0,29.530064966094628,39,6.15,1852,2,55.9,,
,,,,,,11200,,,285,26.335658418728634,18,253,-26.335658418728634,55.660683479999996,0.2779768,0,0.0003,0,36.80060360513872,39,6.12,1856,2,55.7,,
,,,,,,11227,,,285,26.28148689353568,18,253,-26.28148689353568,56.31145578,0.15771516,0,0.0003,0,35.48959878961721,39,6.19,1860,2,56.3,,
,,,,,,11249,,,285,21.39927187087606,18,253,-21.39927187087606,55.83274901999998,0.7038747,0,0.0003,0,29.590497969357912,39,6.14,1864,2,55.8,,
,,,,,,11277,,,285,30.036517615152366,18,253,-30.036517615152366,56.494799590000014,0.79508394,0,0.0003,0,42.56155089099342,39,6.21,1868,2,56.5,,
,,,,,,11298,,,285,26.457149806334126,18,253,-26.457149806334126,56.11957451999999,0.113862514,0,0.0003,0,37.777488683451324,39,6.17,1872,2,56.1,,
,,,,,,11323,,,290,34.7981292465776,18,258,-34.7981292465776,56.02357453,0.6064456,0,0.0003,0,51.63750251951777,38,6.16,1876,2,56.0,,
,,,,,,11344,,,290,26.0208660965253,18,258,-26.0208660965253,55.92358687,0.66426146,0,0.0003,0,37.95766719690692,39,6.15,1880,2,55.9,,
,,,,,,11366,,,290,34.89949869319053,19,258,-34.89949869319053,56.00480630000001,0.19584973,0,0.0003,0,53.07171855234489,39,6.16,1884,2,56.0,,
,,,,,,11394,,,290,34.480698682608285,19,258,-34.480698682608285,56.46680742999999,0.82694584,0,0.0003,0,50.077563225420114,39,6.21,1888,2,56.5,,
,,,,,,11420,,,295,21.93406013187896,19,263,-21.93406013187896,56.462559830000004,0.09537372,0,0.0003,0,28.29543466029436,38,6.21,1892,2,56.5,,
,,,,,,11441,,,295,26.34816982424102,19,263,-26.34816982424102,56.10504986,0.29192334,0,0.0003,0,37.922958165867385,38,6.17,1896,2,56.1,,
,,,,,,11463,,,295,30.801017610092973,19,263,-30.801017610092973,55.55009862000001,0.3103568,0,0.0003,0,45.42048693189992,38,6.11,1900,2,55.6,,
,,,,,,11488,,,295,25.9232159184889,19,263,-25.9232159184889,54.72292361000001,0.7697238,0,0.0003,0,36.41926299048744,38,6.02,1904,2,54.7,,
,,,,,,11512,,,300,21.84151231476046,19,268,-21.84151231476046,54.15967189999999,0.11723381,0,0.0003,0,28.820353952962883,38,5.96,1908,2,54.2,,
,,,,,,11542,,,300,39.55570143801807,19,268,-39.55570143801807,54.53034849999999,0.61492175,0,0.0003,0,56.95961747241944,38,6.0,1912,2,54.5,,
,,,,,,11571,,,300,25.77733061485241,19,268,-25.77733061485241,55.18492459,0.7210051,0,0.0003,0,34.75848105062252,38,6.07,1916,2,55.2,,
,,,,,,11592,,,300,21.912694384554346,19,268,-21.912694384554346,55.285225020000006,0.2732886,0,0.0003,0,30.043760959129973,38,6.08,1920,2,55.3,,
,,,,,,11612,,,305,26.233271709219093,19,272,-26.233271709219093,54.35212268,0.25346676,0,0.0003,0,38.154275087301556,38,5.98,1924,2,54.4,,
,,,,,,11633,,,305,21.897469688837983,19,272,-21.897469688837983,54.16435880000001,0.1572004,0,0.0003,0,29.848962203624193,38,5.96,1928,2,54.2,,
,,,,,,11653,,,305,25.600347760994858,19,272,-25.600347760994858,54.06135141,0.75663674,0,0.0003,0,37.95860455425897,38,5.95,1932,2,54.1,,
,,,,,,11673,,,305,29.777667054082254,19,272,-29.777667054082254,53.869305190000006,0.75814295,0,0.0003,0,45.623135432026665,38,5.93,1936,2,53.9,,
,,,,,,11705,,,310,39.05489122396427,19,277,-39.05489122396427,55.07496926999999,0.7724899,0,0.0003,0,55.59194922392331,37,6.06,1940,2,55.1,,
,,,,,,11730,,,310,30.83334781171219,19,277,-30.83334781171219,54.41745726000001,0.25756788,0,0.0003,0,44.07918610708593,37,5.99,1944,2,54.4,,
,,,,,,11755,,,310,26.446138512244232,19,277,-26.446138512244232,54.598159749999986,0.1405397,0,0.0003,0,36.32827409850982,37,6.01,1948,2,54.6,,
,,,,,,11779,,,310,34.626974315072935,19,277,-34.626974315072935,54.79223325,0.6426011,0,0.0003,0,52.166187508199535,37,6.03,1952,2,54.8,,
,,,,,,11802,,,315,34.92223965539215,19,282,-34.92223965539215,54.68944071999999,0.29531068,0,0.0003,0,52.645235777685876,37,6.02,1956,2,54.7,,
,,,,,,11826,,,315,21.94614769221916,19,282,-21.94614769221916,54.41084269,0.22122791,0,0.0003,0,29.095028818987835,37,5.99,1960,2,54.4,,
,,,,,,11848,,,315,35.09206983861008,19,282,-35.09206983861008,54.421544299999994,0.38181305,0,0.0003,0,53.46014123146948,37,5.99,1964,2,54.4,,
,,,,,,11872,,,315,30.076027799219357,19,282,-30.076027799219357,54.04005881,0.80750203,0,0.0003,0,44.35439051632767,37,5.95,1968,2,54.0,,
,,,,,,11896,,,315,21.130692723367503,19,282,-21.130692723367503,54.320937369999996,0.6309756,0,0.0003,0,28.664672358117148,37,5.98,1972,2,54.3,,
,,,,,,11930,,,320,47.90130392014224,19,287,-47.90130392014224,55.15622569999999,0.6181158,0,0.0003,0,68.98348357329805,37,6.07,1976,2,55.2,,
,,,,,,11958,,,320,30.821698278876326,19,287,-30.821698278876326,55.82469008,0.27078682,0,0.0003,0,42.79886134933256,37,6.14,1980,2,55.8,,
,,,,,,11985,,,320,43.3733826738085,20,287,-43.3733826738085,56.30031478000001,0.68690974,0,0.0003,0,66.07695075549205,37,6.19,1984,2,56.3,,
,,,,,,12004,,,325,26.445336558199877,20,292,-26.445336558199877,55.46726893,0.17180751,0,0.0003,0,38.642915139046494,36,6.1,1988,2,55.5,,
,,,,,,12023,,,325,21.386286699809027,20,292,-21.386286699809027,54.82274019999999,0.75571406,0,0.0003,0,30.55537925419757,36,6.03,1992,2,54.8,,
,,,,,,12051,,,326,43.68541509825215,20,292,-43.68541509825215,55.460766019999994,0.2553152,0,0.0003,0,65.23401282756653,36,6.1,1996,2,55.5,,
,,,,,,12071,,,326,21.894433473842255,20,292,-21.894433473842255,55.27739435999999,0.2251353,0,0.0003,0,30.260612000998147,37,6.08,2000,2,55.3,,
,,,,,,12098,,,326,30.099255739358394,20,292,-30.099255739358394,55.455342159999994,0.7903356,0,0.0003,0,42.99327880913292,37,6.1,2004,2,55.5,,
,,,,,,12118,,,331,21.375616798876074,20,297,-21.375616798876074,55.07998301,0.766825,0,0.0003,0,30.330920197098735,36,6.06,2008,2,55.1,,
,,,,,,12137,,,331,21.935013261201558,20,297,-21.935013261201558,54.04795003,0.17185438,0,0.0003,0,30.5255402415267,36,5.95,2012,2,54.0,,
,,,,,,12159,,,331,30.862723495063506,20,297,-30.862723495063506,53.39305444000001,0.3009833,0,0.0003,0,45.51825176950371,36,5.88,2016,2,53.4,,
,,,,,,12189,,,331,35.1158146669885,20,297,-35.1158146669885,54.22388955000001,0.3546428,0,0.0003,0,49.295320100737754,36,5.97,2020,2,54.2,,
,,,,,,12210,,,336,38.667836046956076,20,302,-38.667836046956076,54.30957438,0.73964787,0,0.0003,0,61.5746636306222,36,5.98,2024,2,54.3,,
,,,,,,12239,,,336,17.5301483400567,20,302,-17.5301483400567,55.05960099000001,0.21022528,0,0.0003,0,20.56597964902077,36,6.06,2028,2,55.1,,
,,,,,,12263,,,336,26.43139170024826,20,302,-26.43139170024826,55.43317006,0.10812698,0,0.0003,0,36.56513431213219,36,6.1,2032,2,55.4,,
,,,,,,12288,,,336,34.900699152029155,20,302,-34.900699152029155,55.89975041999999,0.18504655,0,0.0003,0,51.3741229555337,36,6.15,2036,2,55.9,,
,,,,,,12309,,,341,26.225126484861455,20,306,-26.225126484861455,54.88252078999999,0.19279268,0,0.0003,0,37.67844994528621,36,6.04,2040,2,54.9,,
,,,,,,12327,,,341,21.583743787771173,20,306,-21.583743787771173,54.22864139,0.12814817,0,0.0003,0,30.41983543022334,36,5.97,2044,2,54.2,,
,,,,,,12350,,,341,21.286094952710357,20,306,-21.286094952710357,54.03930704,0.69609296,0,0.0003,0,29.16977603478646,36,5.95,2048,2,54.0,,
,,,,,,12374,,,341,29.943760830228246,20,306,-29.943760830228246,54.02927180999999,0.8541231,0,0.0003,0,44.17891291341206,36,5.95,2052,2,54.0,,
,,,,,,12396,,,341,29.99746240794372,20,306,-29.99746240794372,53.935486360000006,0.75356317,0,0.0003,0,45.04855601055428,36,5.94,2056,2,53.9,,
,,,,,,12417,,,346,21.343321759045118,20,312,-21.343321759045118,53.65602501999998,0.75626904,0,0.0003,0,29.952093829817777,35,5.91,2060,2,53.7,,
,,,,,,12438,,,347,30.82153220715178,20,312,-30.82153220715178,53.556768080000005,0.1907319,0,0.0003,0,45.807833569961616,35,5.9,2064,2,53.6,,
,,,,,,12460,,,347,26.274945638264825,20,312,-26.274945638264825,53.36576351000001,0.13619103,0,0.0003,0,37.229160674589565,35,5.88,2068,2,53.4,,
,,,,,,12486,,,347,39.417085273868054,20,312,-39.417085273868054,53.56507337,0.6984196,0,0.0003,0,59.35009388078228,35,5.9,2072,2,53.6,,
,,,,,,12508,,,352,26.067673365454528,20,316,-26.067673365454528,52.45093219000001,0.28280485,0,0.0003,0,37.28177241404936,35,5.78,2076,2,52.5,,
,,,,,,12540,,,352,30.709146138259655,20,316,-30.709146138259655,52.820817989999995,0.30010998,0,0.0003,0,41.046531098259855,35,5.82,2080,2,52.8,,
,,,,,,12565,,,352,29.910873876827456,21,316,-29.910873876827456,52.62619422000001,0.79527634,0,0.0003,0,43.66466508223878,35,5.8,2084,2,52.6,,
,,,,,,12589,,,352,30.740785407805102,21,316,-30.740785407805102,53.08681536,0.2546884,0,0.0003,0,44.39860884746688,35,5.85,2088,2,53.1,,
,,,,,,12614,,,357,43.34411817135417,21,321,-43.34411817135417,53.64041195000001,0.6425183,0,0.0003,0,67.34934301322741,35,5.91,2092,2,53.6,,
,,,,,,12638,,,357,30.353172787819982,21,321,-30.353172787819982,53.28408903999999,0.26605576,0,0.0003,0,44.0267900426696,35,5.87,2096,2,53.3,,
,,,,,,12658,,,357,26.181684993120463,21,321,-26.181684993120463,53.274369709999995,0.17362158,0,0.0003,0,37.93557524795307,35,5.87,2100,2,53.3,,
,,,,,,12676,,,357,22.019937264973976,21,321,-22.019937264973976,52.43794808999999,0.122745015,0,0.0003,0,30.820182888062888,35,5.78,2104,2,52.4,,
,,,,,,12698,,,357,26.327631314411708,21,321,-26.327631314411708,52.61827928999999,0.18384616,0,0.0003,0,37.31656175512201,35,5.8,2108,2,52.6,,
,,,,,,12721,,,362,22.07314452016606,21,326,-22.07314452016606,53.00057804,0.20196462,0,0.0003,0,29.526613713098325,35,5.84,2112,2,53.0,,
,,,,,,12749,,,362,34.95901638734137,21,326,-34.95901638734137,53.549481140000005,0.23524073,0,0.0003,0,50.008165480369044,35,5.9,2116,2,53.5,,
,,,,,,12773,,,362,26.33180015944283,21,326,-26.33180015944283,52.98572402999999,0.14040744,0,0.0003,0,36.59378690806286,35,5.84,2120,2,53.0,,
,,,,,,12793,,,362,35.07338516953218,21,326,-35.07338516953218,52.903978779999996,0.6418889,0,0.0003,0,54.72677625216059,35,5.83,2124,2,52.9,,
,,,,,,12815,,,367,34.774415255808,21,331,-34.774415255808,52.24763269,0.49224454,0,0.0003,0,53.1937354635963,34,5.76,2128,2,52.2,,
,,,,,,12839,,,367,34.98254880322462,21,331,-34.98254880322462,52.24520028,0.30056575,0,0.0003,0,52.16509853562188,34,5.76,2132,2,52.2,,
,,,,,,12866,,,367,39.46584029464155,21,331,-39.46584029464155,52.44774257999998,0.40290248,0,0.0003,0,58.53823704229458,34,5.78,2136,2,52.4,,
,,,,,,12884,,,367,25.894550229353257,21,331,-25.894550229353257,52.171657539999984,0.7977965,0,0.0003,0,39.11481413413491,35,5.75,2140,2,52.2,,
,,,,,,12906,,,372,30.899907321736023,21,336,-30.899907321736023,52.54747459,0.21337974,0,0.0003,0,45.38404798339615,34,5.79,2144,2,52.5,,
,,,,,,12922,,,373,21.950850878522957,21,336,-21.950850878522957,51.90491489000001,0.21723363,0,0.0003,0,31.572830948848395,34,5.72,2148,2,51.9,,
,,,,,,12946,,,373,43.320332546901376,21,336,-43.320332546901376,51.91127403999999,0.71784145,0,0.0003,0,68.07931811483479,34,5.72,2152,2,51.9,,
,,,,,,12967,,,373,34.8973261201932,21,336,-34.8973261201932,51.830833380000016,0.6076784,0,0.0003,0,54.02551697599667,34,5.71,2156,2,51.8,,
,,,,,,12991,,,373,34.653604910969364,21,336,-34.653604910969364,52.11061035999999,0.7031317,0,0.0003,0,52.141426781440245,34,5.74,2160,2,52.1,,
,,,,,,13019,,,378,35.0111551984967,21,342,-35.0111551984967,52.75285304,0.3046715,0,0.0003,0,50.116367150816785,34,5.81,2164,2,52.8,,
,,,,,,13046,,,378,25.99278526136162,21,342,-25.99278526136162,53.224471539999996,0.13160104,0,0.0003,0,35.097553141750005,34,5.86,2168,2,53.2,,
,,,,,,13071,,,378,30.485566873174093,21,342,-30.485566873174093,53.117160049999995,0.20081772,0,0.0003,0,43.729949219820114,34,5.85,2172,2,53.1,,
,,,,,,13098,,,378,30.091310503577287,21,342,-30.091310503577287,53.589117189999996,0.80006576,0,0.0003,0,42.99478297809477,34,5.9,2176,2,53.6,,
,,,,,,13122,,,384,25.41339855144573,21,347,-25.41339855144573,52.827983829999994,0.65600616,0,0.0003,0,36.26478633862325,34,5.82,2180,2,52.8,,
,,,,,,13142,,,384,25.65212444678271,21,347,-25.65212444678271,52.37345608999999,0.78994673,0,0.0003,0,38.03511608964162,34,5.77,2184,2,52.4,,
,,,,,,13163,,,384,30.027380924393437,21,347,-30.027380924393437,52.09080802,0.7798209,0,0.0003,0,45.540870637873404,34,5.74,2188,2,52.1,,
,,,,,,13194,,,384,43.73933191774722,22,347,-43.73933191774722,52.64671881,0.45602974,0,0.0003,0,63.64745369206422,34,5.8,2192,2,52.6,,
,,,,,,13220,,,389,34.1980147342185,22,352,-34.1980147342185,52.815864080000004,0.81816065,0,0.0003,0,50.76336673568048,33,5.82,2196,2,52.8,,
,,,,,,13250,,,390,30.97392456595149,22,352,-30.97392456595149,53.749172189999996,0.21840012,0,0.0003,0,41.997234186279265,33,5.92,2200,2,53.7,,
,,,,,,13273,,,390,34.661223334709746,22,352,-34.661223334709746,54.21270372,0.8150316,0,0.0003,0,52.92136239793121,34,5.97,2204,2,54.2,,
,,,,,,13301,,,395,26.325314542730535,22,358,-26.325314542730535,54.788150189999996,0.23695746,0,0.0003,0,35.309599041679874,33,6.03,2208,2,54.8,,
,,,,,,13324,,,395,39.48751388576207,22,358,-39.48751388576207,54.78119029,0.5964683,0,0.0003,0,61.03773469899515,33,6.03,2212,2,54.8,,
,,,,,,13354,,,395,51.71406435681484,22,358,-51.71406435681484,54.955955870000004,0.38270724,0,0.0003,0,78.76922751794476,33,6.05,2216,2,55.0,,
,,,,,,13375,,,395,22.039034713486313,22,358,-22.039034713486313,54.68858403,0.11610165,0,0.0003,0,29.922641342656163,33,6.02,2220,2,54.7,,
,,,,,,13400,,,401,34.57632699402361,22,363,-34.57632699402361,55.13887657,0.74376297,0,0.0003,0,51.67774229285687,33,6.07,2224,2,55.1,,
,,,,,,13423,,,401,21.934873036939564,22,363,-21.934873036939564,55.23630671999999,0.27508134,0,0.0003,0,29.504090159270532,33,6.08,2228,2,55.2,,
