eval_qs_difference,total timesteps,eval mean 100 episode reward,eval_discount_q,eval_time_elapsed,eval_eplenmean,eval_abs_qs_difference,eval_ep_rewmean,eval_qs,ep_rewmean,qs_difference,train_time,time_elapsed,current_lr,act_time,episodes,env_time,fps,mean 100 episode reward,discount_q,qs_abs_difference,n_updates,update_time,eplenmean,qs_mean,q_grad_norm,qfs_loss
-3.4060421425390683,1,9.0,8.573407374943606,0,21.727272727272727,3.4060423,9.027943909090908,-0.9187244,,,,,,,,,,,,,,,,,,
,332150,,,,,,,,1117.5538971600001,231.17848141378855,6397,20244,0.0003,156,2340,298,16,1117.6,0.1345390769811651,231.17848141378855,614400,13191,294.3,364.8699,2700.4004,38.946964
,333206,,,,,,,,1102.52061217,14.719587638641347,6418,20313,0.0003,156,2344,299,16,1102.5,0.11653008657198655,15.428419527102106,616600,13238,290.73,319.11682,2928.176,49.19284
,334774,,,,,,,,1114.9303089599998,29.13097571184435,6447,20406,0.0003,157,2348,301,16,1114.9,0.000696411553687786,29.233720167124925,619600,13299,294.16,322.1038,2051.66,35.319202
,335674,,,,,,,,1111.34468321,215.75121404007578,6464,20460,0.0003,157,2352,301,16,1111.3,0.10617292180192868,215.75121404007578,621400,13334,293.27,371.8389,2872.122,53.743465
,336893,,,,,,,,1109.8436321299998,18.831329574103133,6485,20531,0.0003,158,2356,302,16,1109.8,0.024902542755045647,19.230758631902063,623800,13383,291.97,319.79538,3843.3406,47.58399
,337921,,,,,,,,1105.1672323599998,141.73708136480465,6504,20596,0.0003,158,2360,303,16,1105.2,0.11056706841493188,141.73708136480465,626000,13427,291.0,388.01642,2445.7314,47.266953
,339038,,,,,,,,1118.27524691,15.778977124809792,6525,20661,0.0003,159,2364,304,16,1118.3,0.06968916644217599,16.180581984636977,628200,13470,293.15,321.16763,2522.8125,45.13662
31.418632740406153,340001,1260.1,282.8420502186378,5,471.72727272727275,34.888153,1754.948587090909,338.2883,,,,,,,,,,,,,,,,,,
,340423,,,,,,,,1130.44207251,21.652462149471013,6552,20754,0.0003,159,2368,305,16,1130.4,0.02907982847919579,21.691755450110517,631000,13528,296.07,346.9227,3818.2566,48.15585
,341976,,,,,,,,1157.73393384,59.12419363817011,6584,20850,0.0003,160,2372,306,16,1157.7,0.0004966787303321652,60.010030525494194,634000,13590,302.18,309.27625,2840.4463,40.27019
,343223,,,,,,,,1164.6916539499998,-6.754302941641782,6609,20930,0.0003,161,2376,308,16,1164.7,0.015266600524565932,14.104944049364065,636600,13643,303.67,301.65897,3680.6865,58.57708
,344704,,,,,,,,1181.3409694499999,36.514512901240316,6638,21022,0.0003,161,2380,309,16,1181.3,0.020001962126255088,36.67221545860589,639600,13704,307.53,356.80664,2702.6794,46.23408
,346139,,,,,,,,1187.76982669,33.305739301204845,6664,21106,0.0003,162,2384,310,16,1187.8,0.002255434699847118,33.815955414988736,642400,13759,308.53,309.00766,3475.6843,52.19023
,347806,,,,,,,,1198.9915627399998,2.751324441004019,6694,21206,0.0003,163,2388,311,16,1199.0,0.0006004848668265225,4.879141177610215,645800,13827,310.84,338.99982,3954.0137,52.17412
,349466,,,,,,,,1207.87422107,39.37494449727249,6724,21302,0.0003,163,2392,313,16,1207.9,0.00018052448448833839,39.4384373606891,649000,13890,313.14,309.02655,3089.49,45.150665
11.537226158986108,350001,1289.5,283.8063914405209,3,332.54545454545456,16.948856,1339.0091157272727,328.8816,,,,,,,,,,,,,,,,,,
,351235,,,,,,,,1227.1506439399998,-3.9912928308756,6760,21416,0.0003,164,2396,314,16,1227.2,0.0007596398167205359,7.376985362761267,652600,13962,317.62,355.16333,4205.638,51.285294
,352758,,,,,,,,1231.4690202800002,17.564866313384876,6789,21512,0.0003,165,2400,315,16,1231.5,0.0026181198253914665,18.768533413068287,655600,14026,318.57,338.09686,2395.7014,33.036705
,353957,,,,,,,,1232.4500964600002,46.61170511972618,6815,21589,0.0003,166,2404,316,16,1232.5,0.30285536965432786,47.364809819496436,658000,14075,319.72,351.96307,3476.0225,51.918488
,355841,,,,,,,,1262.33377626,18.55149003178724,6851,21706,0.0003,166,2408,318,16,1262.3,0.0011203978763449913,18.591399254246497,661800,14154,327.03,361.05807,2625.5415,37.403683
,357312,,,,,,,,1255.8461132199998,5.0164764675074185,6881,21799,0.0003,167,2412,319,16,1255.8,0.029544165241151252,7.577238593044547,664800,14215,325.11,355.1541,3486.776,43.10316
,358575,,,,,,,,1262.79802799,28.57496174148144,6903,21873,0.0003,168,2416,320,16,1262.8,0.020780056351234318,28.57496174148144,667200,14264,326.94,331.80963,3321.1157,45.33667
28.98708474271442,360001,1322.4,288.5616079084568,5,458.1818181818182,32.05633,1778.3817890909088,348.1904,,,,,,,,,,,,,,,,,,
,360041,,,,,,,,1269.59879916,24.17970331432355,6933,21971,0.0003,168,2420,321,16,1269.6,0.004151243163538381,24.75583371694905,670200,14325,328.42,345.1494,3177.6594,43.761982
,361185,,,,,,,,1291.0541833099999,34.50872984918483,6954,22039,0.0003,169,2424,322,16,1291.1,0.03976947180377698,35.39725474605605,672400,14371,332.44,316.83038,2054.3076,28.417019
,362466,,,,,,,,1298.9377061,18.01862866078884,6980,22120,0.0003,169,2428,323,16,1298.9,0.04825147467299623,18.393165128985085,675000,14424,334.37,346.82922,2706.6443,32.806828
,363803,,,,,,,,1314.0543810499998,29.063658352508007,7007,22207,0.0003,170,2432,325,16,1314.1,0.0063251358465569955,29.443726908768376,677800,14481,337.59,317.62427,2154.4714,30.333609
,365209,,,,,,,,1321.62933324,27.538730051104096,7035,22293,0.0003,171,2436,326,16,1321.6,0.007030130717698305,29.15569467295592,680600,14538,338.91,336.24637,3113.873,39.917572
,365897,,,,,,,,1316.68260802,221.0617995096056,7047,22330,0.0003,171,2440,326,16,1316.7,0.8237452697263622,221.0617995096056,681800,14561,337.47,373.5381,2574.2656,30.165718
,367187,,,,,,,,1327.86328278,3.632368150948624,7071,22410,0.0003,172,2444,327,16,1327.9,0.04501088957724657,10.105344245802772,684400,14616,339.81,339.78513,2817.9695,41.023693
,368391,,,,,,,,1315.93570641,22.836837990510894,7093,22481,0.0003,172,2448,328,16,1315.9,0.03409635501288668,23.594085434364846,686800,14663,336.17,325.51825,3069.9934,43.85216
,369529,,,,,,,,1328.6659722600002,21.485507221519665,7114,22548,0.0003,172,2452,329,16,1328.7,0.06541383325189203,21.571447148268717,689200,14707,338.55,322.0058,2122.0413,35.157993
87.56842835068842,370001,1348.9,222.8173292052731,3,342.45454545454544,92.68953,1281.6871458181815,329.09784,,,,,,,,,,,,,,,,,,
,370738,,,,,,,,1327.82143557,27.87233706651024,7136,22618,0.0003,173,2456,330,16,1327.8,0.022883593518788634,27.94056496715607,691600,14750,338.45,319.48895,2538.0146,40.995758
,371679,,,,,,,,1327.5991927399998,15.045107090283981,7152,22669,0.0003,173,2460,331,16,1327.6,0.45757580782994073,16.31040172015081,693400,14784,337.58,324.7636,2226.673,43.433205
,373101,,,,,,,,1340.6375960000003,4.686363950138888,7179,22753,0.0003,174,2464,332,16,1340.6,0.004477305372958533,5.808710252972121,696400,14839,340.63,327.04816,2219.4812,34.453136
,374621,,,,,,,,1347.39444992,11.232834405162833,7207,22841,0.0003,175,2468,333,16,1347.4,0.0020526495766758834,11.408845380432888,699400,14897,341.98,333.19772,2613.7979,36.662525
,375905,,,,,,,,1338.2329053300002,-4.4775885345507795,7232,22923,0.0003,175,2472,334,16,1338.2,0.014302317267742646,5.837218811715009,702000,14951,339.29,320.45862,2779.1387,34.92018
,377306,,,,,,,,1344.4999747299996,8.197943328108193,7259,23008,0.0003,176,2476,335,16,1344.5,0.006018676890013358,13.206543842916275,704800,15008,340.83,324.7734,3175.118,43.736954
,378349,,,,,,,,1328.5340484500002,-2.862860174079807,7279,23071,0.0003,176,2480,336,16,1328.5,0.3351053309341712,7.291547534907497,706800,15049,336.45,338.10318,2152.7727,34.348545
,379710,,,,,,,,1325.4194602199998,32.47714503304622,7306,23158,0.0003,177,2484,337,16,1325.4,0.01678855406841598,33.35288534487716,709600,15106,335.71,337.4276,1684.7671,26.142319
135.23055088243044,380001,1319.8,167.9512704880074,2,171.63636363636363,140.2246,669.6370331818181,311.36578,,,,,,,,,,,,,,,,,,
,381085,,,,,,,,1312.4763253,7.196621585361767,7331,23239,0.0003,178,2488,338,16,1312.5,0.009786339137607781,8.771174546430347,712200,15158,332.79,331.8511,3077.9941,38.541214
,382430,,,,,,,,1299.74772933,12.092291825879924,7358,23324,0.0003,178,2492,340,16,1299.7,0.015994477246588312,12.470402769944068,715000,15215,329.64,341.45822,2153.515,29.304016
,383928,,,,,,,,1288.09868377,16.194063717358123,7386,23415,0.0003,179,2496,341,16,1288.1,0.0012780966379209344,16.59259422847811,718000,15274,326.93,312.79236,3705.7898,64.95686
,385177,,,,,,,,1277.7424973599998,16.405444117202812,7409,23487,0.0003,180,2500,342,16,1277.7,0.01988231795457398,16.63035531502662,720400,15323,324.19,324.73962,2501.474,37.66827
,386557,,,,,,,,1290.55385003,16.283300172077414,7435,23571,0.0003,180,2504,343,16,1290.6,0.008939014353959399,16.871627591346897,723200,15378,326.0,337.4541,2012.8711,30.513277
,387809,,,,,,,,1265.89432688,24.598698288581407,7459,23648,0.0003,181,2508,344,16,1265.9,0.02643676537777379,24.69350292646791,725800,15429,319.68,341.81363,2568.381,37.687424
,388793,,,,,,,,1244.23048699,0.1818631292181156,7477,23703,0.0003,181,2512,345,16,1244.2,0.26424335175751407,4.2775360174632695,727600,15465,314.81,316.24164,2490.386,42.433804
-2.780148650133676,390001,1383.6,292.88032140106253,5,449.8181818181818,12.317275,1853.4677282727273,340.6258,,,,,,,,,,,,,,,,,,
,390196,,,,,,,,1253.18247406,-1.8677176459363622,7502,23791,0.0003,182,2516,346,16,1253.2,0.007910816511108528,4.160693979782909,730400,15520,316.21,335.18323,2352.511,35.680267
,391390,,,,,,,,1244.35001618,5.644281804155723,7526,23864,0.0003,182,2520,347,16,1244.4,0.04157881405380622,6.481766418079211,732800,15569,313.49,326.43915,2628.5881,35.777046
,392446,,,,,,,,1238.9367698800002,5.505624172124052,7547,23932,0.0003,183,2524,348,16,1238.9,0.19465695177201217,6.747892243943098,735000,15613,312.61,328.9665,2063.6033,33.047287
,393727,,,,,,,,1239.46020565,11.14556246834728,7572,24010,0.0003,183,2528,349,16,1239.5,0.02240495432771586,11.611566282475076,737600,15665,312.61,337.82742,3003.2742,60.03385
,394948,,,,,,,,1235.36288235,8.06821914808618,7596,24085,0.0003,184,2532,350,16,1235.4,0.026320092820088865,10.268852066563568,740000,15713,311.45,321.65363,2110.9148,31.751646
,395721,,,,,,,,1209.1238148500001,35.70431579218873,7612,24134,0.0003,184,2536,350,16,1209.1,1.3090919758978832,41.582626081627296,741600,15746,305.12,297.7302,1949.708,30.540106
,397039,,,,,,,,1238.74112824,-0.639608843421405,7636,24211,0.0003,185,2540,351,16,1238.7,0.011311376125980408,5.2810955527470105,744200,15797,311.42,324.27423,2292.9578,36.863583
,398170,,,,,,,,1231.3531779399998,26.800597297155456,7657,24277,0.0003,185,2544,352,16,1231.4,0.028853089522680533,27.687704372911174,746400,15840,309.83,292.15826,1566.5774,25.228333
,399380,,,,,,,,1228.85848361,167.48641675028392,7679,24348,0.0003,186,2548,353,16,1228.9,0.011062922365606822,167.48641675028392,748800,15887,309.89,379.967,2071.0835,38.541786
62.815497302973284,400001,1371.2,261.51744454873665,3,261.45454545454544,76.50846,1027.210461909091,339.99808,,,,,,,,,,,,,,,,,,
